,0,1,2,3,4
VWA1,0.00188590287600189,0.0105509964830012,0.00190234622701332,0.004359197907585,0.00701754385964912
ATAD3C,0.00471475719000472,0.00234466588511137,0.00126823081800888,0.00784655623365301,0
ATAD3B,0.000471475719000471,0,0.00190234622701332,0.00697471665213601,0.00175438596491228
ATAD3A,0.00848656294200849,0.00879249706916764,0.00951173113506658,0.014821272885789,0.0087719298245614
SSU72,0.17020273455917,0.137162954279015,0.207989854153456,0.247602441150828,0.184210526315789
RP5-832C2.5,0,0,0.00126823081800888,0,0
C1orf233,0,0.000586166471277843,0,0,0
RP11-345P4.9,0.0033003300330033,0.00293083235638921,0.00317057704502219,0.004359197907585,0.00350877192982456
MIB2,0.0183875530410184,0.011137162954279,0.0114140773620799,0.014821272885789,0.0192982456140351
MMP23B,0.000471475719000471,0.00117233294255569,0.000634115409004439,0.000871839581517001,0
CDK11B,0.00801508722300802,0.00937866354044549,0.00760938490805327,0.010462074978204,0.0140350877192982
RP11-345P4.10,0.000942951438000943,0,0,0,0
SLC35E2B,0.00942951438000943,0.00937866354044549,0.00760938490805327,0.014821272885789,0.0087719298245614
CDK11A,0.00612918434700613,0.0041031652989449,0.00443880786303107,0.00784655623365301,0.00526315789473684
SLC35E2,0.000942951438000943,0.00117233294255569,0,0.000871839581517001,0
NADK,0.016030174446016,0.0211019929660023,0.0133164235890932,0.020924149956408,0.0140350877192982
GNB1,0.0980669495520981,0.0803048065650645,0.114774889029803,0.190932868352223,0.103508771929825
RP1-140A9.1,0.000942951438000943,0,0.000634115409004439,0,0
TMEM52,0.00565770862800566,0.00468933177022274,0.00317057704502219,0,0.00526315789473684
PRKCZ,0.0363036303630363,0.0351699882766706,0.0285351934051997,0.033129904097646,0.0210526315789474
FAAP20,0.112211221122112,0.0990621336459555,0.151553582752061,0.193548387096774,0.126315789473684
SKI,0.00565770862800566,0.0041031652989449,0.00380469245402663,0.00959023539668701,0.00701754385964912
MORN1,0.0103724658180104,0.00527549824150059,0.00507292327203551,0.00784655623365301,0.0157894736842105
RER1,0.138613861386139,0.116647127784291,0.0944831959416614,0.0836965998256321,0.135087719298246
PEX10,0.0188590287600189,0.022274325908558,0.0183893468611287,0.03487358326068,0.012280701754386
PLCH2,0.0146157472890146,0.0146541617819461,0.00887761572606214,0.00523103748910201,0.135087719298246
PANK4,0.00424328147100424,0.00293083235638921,0.00443880786303107,0.00610287707061901,0.00350877192982456
RP3-395M20.12,0.00235737859500236,0.00527549824150059,0.00317057704502219,0.004359197907585,0.00526315789473684
RP3-395M20.8,0.00235737859500236,0.00234466588511137,0.00190234622701332,0.002615518744551,0.0105263157894737
TNFRSF14,0.0405469118340405,0.033411488862837,0.0291693088142042,0.039232781168265,0.0280701754385965
FAM213B,0.0155586987270156,0.0146541617819461,0.0139505389980977,0.022667829119442,0.012280701754386
TTC34,0,0,0,0.000871839581517001,0
LINC00982,0,0,0.000634115409004439,0,0
ARHGEF16,0.0141442715700141,0.00644783118405627,0.0114140773620799,0.00697471665213601,0.0228070175438597
MEGF6,0,0,0.000634115409004439,0,0
TPRG1L,0.0938236680810938,0.0756154747948417,0.113506658211795,0.0863121185701831,0.121052631578947
WRAP73,0.0117868929750118,0.0082063305978898,0.00443880786303107,0.00784655623365301,0.00526315789473684
TP73-AS1,0.00377180575200377,0.00234466588511137,0.00443880786303107,0.00523103748910201,0.00175438596491228
SMIM1,0.0862800565770863,0.0650644783118406,0.0786303107165504,0.0540540540540541,0.0824561403508772
LRRC47,0.0282885431400283,0.0169988276670574,0.0171211160431198,0.025283347863993,0.012280701754386
RP1-286D6.5,0.000471475719000471,0.000586166471277843,0.000634115409004439,0,0
CEP104,0.0264026402640264,0.0287221570926143,0.0247305009511731,0.039232781168265,0.0456140350877193
DFFB,0.00424328147100424,0.00293083235638921,0.00317057704502219,0.00523103748910201,0.00350877192982456
C1orf174,0.0235737859500236,0.0134818288393904,0.0183893468611287,0.014821272885789,0.0175438596491228
LINC01134,0.000942951438000943,0,0.000634115409004439,0.000871839581517001,0.00175438596491228
AJAP1,0.0033003300330033,0.00468933177022274,0.00634115409004439,0.004359197907585,0.00175438596491228
NPHP4,0.00188590287600189,0.00117233294255569,0.000634115409004439,0.001743679163034,0.00175438596491228
KCNAB2,0.033003300330033,0.0240328253223916,0.0304375396322131,0.020052310374891,0.0421052631578947
RPL22,0.883545497406884,0.709847596717468,0.960684844641725,0.934612031386225,0.836842105263158
RP1-120G22.11,0.000942951438000943,0.00117233294255569,0,0.001743679163034,0.00350877192982456
RNF207,0,0,0.00126823081800888,0.000871839581517001,0
ICMT,0.0391324846770391,0.0322391559202814,0.0298034242232086,0.023539668700959,0.0333333333333333
GPR153,0,0,0,0.001743679163034,0.0105263157894737
ACOT7,0.165959453088166,0.138921453692849,0.203551046290425,0.204010462074978,0.068421052631579
RP1-202O8.3,0.000471475719000471,0.000586166471277843,0.00190234622701332,0.000871839581517001,0
HES2,0.00235737859500236,0.00117233294255569,0.000634115409004439,0.000871839581517001,0.012280701754386
ESPN,0.0825082508250825,0.0644783118405627,0.0767279644895371,0.025283347863993,0.101754385964912
TNFRSF25,0.000471475719000471,0.000586166471277843,0,0,0
PLEKHG5,0,0.000586166471277843,0.000634115409004439,0.000871839581517001,0
NOL9,0.0127298444130127,0.0105509964830012,0.0114140773620799,0.019180470793374,0.0140350877192982
ZBTB48,0.00754361150400754,0.00996483001172333,0.00380469245402663,0.014821272885789,0.00526315789473684
KLHL21,0.0150872230080151,0.0105509964830012,0.0120481927710843,0.00784655623365301,0.0157894736842105
PHF13,0.00565770862800566,0.00351699882766706,0.00443880786303107,0.003487358326068,0
THAP3,0.0117868929750118,0.0146541617819461,0.0107799619530755,0.012205754141238,0.00526315789473684
DNAJC11,0.0287600188590288,0.0228604923798359,0.0196575776791376,0.046207497820401,0.0298245614035088
RP11-312B8.1,0.000942951438000943,0,0.000634115409004439,0,0
CAMTA1,0.296558227251297,0.205744431418523,0.386176284083703,0.362685265911072,0.289473684210526
VAMP3,0.0744931636020745,0.0533411488862837,0.0798985415345593,0.105492589363557,0.0666666666666667
PER3,0.0212164073550212,0.0175849941383353,0.0171211160431198,0.015693112467306,0.0140350877192982
PARK7,0.644978783592645,0.533411488862837,0.752694990488269,0.746294681778553,0.591228070175439
ERRFI1,0.0273455917020273,0.0275498241500586,0.0317057704502219,0.01743679163034,0.0385964912280702
RP11-431K24.3,0.000471475719000471,0.000586166471277843,0.00126823081800888,0.000871839581517001,0
SLC45A1,0.000471475719000471,0.00117233294255569,0.000634115409004439,0.000871839581517001,0
RERE,0.0353606789250354,0.0263774912075029,0.0450221940393152,0.049694856146469,0.043859649122807
ENO1,0.704856199905705,0.55158264947245,0.872542802790108,0.915431560592851,0.740350877192982
ENO1-AS1,0.000471475719000471,0.00175849941383353,0,0.002615518744551,0
SLC2A5,0.0391324846770391,0.0697538100820633,0.0323398858592264,0.011333914559721,0.0754385964912281
GPR157,0.0033003300330033,0.000586166471277843,0.00126823081800888,0.003487358326068,0.00175438596491228
RP3-510D11.2,0.000471475719000471,0,0,0.001743679163034,0
H6PD,0.00848656294200849,0.00937866354044549,0.00887761572606214,0.016564952048823,0.0175438596491228
SPSB1,0.00377180575200377,0.00117233294255569,0.00443880786303107,0.00871839581517001,0.00175438596491228
SLC25A33,0.0297029702970297,0.0234466588511137,0.020291693088142,0.018308631211857,0.0157894736842105
TMEM201,0.00282885431400283,0.00468933177022274,0.000634115409004439,0.002615518744551,0
PIK3CD,0.00471475719000472,0.00644783118405627,0.00126823081800888,0.00523103748910201,0.00175438596491228
PIK3CD-AS2,0.0353606789250354,0.0211019929660023,0.020291693088142,0.027898866608544,0.0228070175438597
CLSTN1,0.0528052805280528,0.0568581477139508,0.0285351934051997,0.0610287707061901,0.0315789473684211
CTNNBIP1,0.0292314945780292,0.0175849941383353,0.0279010779961953,0.028770706190061,0.0315789473684211
LZIC,0.0433757661480434,0.02989449003517,0.0399492707672796,0.05231037489102,0.0473684210526316
NMNAT1,0.0174446016030174,0.0152403282532239,0.0107799619530755,0.013077593722755,0.0210526315789474
RBP7,0.000471475719000471,0,0.000634115409004439,0,0
UBE4B,0.0122583686940123,0.0105509964830012,0.0133164235890932,0.015693112467306,0.012280701754386
KIF1B,0.0155586987270156,0.022274325908558,0.0228281547241598,0.032258064516129,0.0280701754385965
PGD,0.024988213107025,0.0252051582649472,0.0209258084971465,0.027898866608544,0.0192982456140351
RP4-736L20.3,0,0.00117233294255569,0,0,0
APITD1-CORT,0.00282885431400283,0.00175849941383353,0.00126823081800888,0.001743679163034,0.00350877192982456
APITD1,0.0754361150400754,0.05978898007034,0.072289156626506,0.047079337401918,0.0789473684210526
CORT,0.00141442715700141,0,0.00126823081800888,0,0
DFFA,0.0608203677510608,0.0392731535756155,0.0500951173113507,0.0915431560592851,0.0614035087719298
PEX14,0.0113154172560113,0.00937866354044549,0.00126823081800888,0.00959023539668701,0.00526315789473684
CASZ1,0.00282885431400283,0.00117233294255569,0,0.001743679163034,0.00175438596491228
TARDBP,0.0198019801980198,0.0216881594372802,0.0234622701331642,0.035745422842197,0.0228070175438597
SRM,0.0405469118340405,0.0339976553341149,0.0412175015852885,0.0845684394071491,0.0385964912280702
EXOSC10,0.00801508722300802,0.00351699882766706,0.00507292327203551,0.013949433304272,0.0105263157894737
RP4-635E18.6,0.000471475719000471,0.000586166471277843,0.00126823081800888,0,0.00175438596491228
MTOR,0.0108439415370108,0.00996483001172333,0.00760938490805327,0.010462074978204,0.012280701754386
UBIAD1,0.00754361150400754,0.00644783118405627,0.00507292327203551,0.00523103748910201,0.00350877192982456
FBXO2,0.00235737859500236,0.00293083235638921,0.000634115409004439,0.003487358326068,0.00350877192982456
FBXO44,0.0117868929750118,0.00937866354044549,0.00760938490805327,0.011333914559721,0.00350877192982456
FBXO6,0.0108439415370108,0.0123094958968347,0.010145846544071,0.00959023539668701,0.0140350877192982
MAD2L2,0.00848656294200849,0.0123094958968347,0.0126823081800888,0.013077593722755,0.0140350877192982
AGTRAP,0.0839226779820839,0.100820633059789,0.0558021559923906,0.0575414123801221,0.0368421052631579
C1orf167,0.00141442715700141,0.00175849941383353,0.00190234622701332,0,0.00526315789473684
MTHFR,0.0264026402640264,0.0199296600234467,0.0126823081800888,0.01743679163034,0.0192982456140351
CLCN6,0.00612918434700613,0.00527549824150059,0.00126823081800888,0.00523103748910201,0
KIAA2013,0.0513908533710514,0.0504103165298945,0.0291693088142042,0.025283347863993,0.0421052631578947
PLOD1,0.0193305044790193,0.0205158264947245,0.0133164235890932,0.013949433304272,0.0175438596491228
MFN2,0.0150872230080151,0.00937866354044549,0.0082435003170577,0.020924149956408,0.0192982456140351
MIIP,0.00424328147100424,0.00586166471277843,0.00570703868103995,0.010462074978204,0.00701754385964912
TNFRSF1B,0,0.00117233294255569,0,0.000871839581517001,0
VPS13D,0.0103724658180104,0.0123094958968347,0.00634115409004439,0.00610287707061901,0.00701754385964912
DHRS3,0.0853371051390853,0.0586166471277843,0.0646797717184528,0.031386224934612,0.0982456140350877
RP11-474O21.5,0.000471475719000471,0.00117233294255569,0.000634115409004439,0,0.00175438596491228
PRDM2,0.0066006600660066,0.00293083235638921,0.00443880786303107,0.011333914559721,0.00701754385964912
KAZN,0.0127298444130127,0.00762016412661196,0.0279010779961953,0.033129904097646,0.0333333333333333
TMEM51-AS1,0,0.000586166471277843,0,0.000871839581517001,0
TMEM51,0.0113154172560113,0.0146541617819461,0.00634115409004439,0.014821272885789,0.00701754385964912
FHAD1,0,0,0.000634115409004439,0,0.00175438596491228
EFHD2,0.0363036303630363,0.0310668229777257,0.0342422320862397,0.048823016564952,0.0333333333333333
CASP9,0.0108439415370108,0.00703399765533412,0.00507292327203551,0.004359197907585,0.0105263157894737
DNAJC16,0.0226308345120226,0.0193434935521688,0.0183893468611287,0.019180470793374,0.0228070175438597
RP4-680D5.8,0.0122583686940123,0.00644783118405627,0.00634115409004439,0.001743679163034,0.00701754385964912
AGMAT,0.473833097595474,0.36694021101993,0.571972098922004,0.208369659982563,0.491228070175439
RP4-680D5.2,0,0,0.000634115409004439,0,0
DDI2,0.0320603488920321,0.0228604923798359,0.0272669625871909,0.01743679163034,0.0315789473684211
PLEKHM2,0.0155586987270156,0.0134818288393904,0.0164870006341154,0.030514385353095,0.0175438596491228
SLC25A34,0.00848656294200849,0.00527549824150059,0.00253646163601776,0.000871839581517001,0.0175438596491228
TMEM82,0.041018387553041,0.0381008206330598,0.0234622701331642,0.018308631211857,0.0754385964912281
FBLIM1,0,0,0.00126823081800888,0.010462074978204,0.00175438596491228
UQCRHL,0.00424328147100424,0.0041031652989449,0.00317057704502219,0.00610287707061901,0.00175438596491228
FLJ37453,0.00518623290900519,0.00234466588511137,0.00570703868103995,0.003487358326068,0.00701754385964912
SPEN,0.0132013201320132,0.0158264947245018,0.0234622701331642,0.018308631211857,0.0105263157894737
ZBTB17,0.00424328147100424,0.00762016412661196,0.00570703868103995,0.00784655623365301,0.00526315789473684
FAM131C,0,0,0,0.002615518744551,0
EPHA2,0.000942951438000943,0,0,0.00523103748910201,0
ARHGEF19,0,0,0,0.000871839581517001,0
RSG1,0.0033003300330033,0.00293083235638921,0.00190234622701332,0.001743679163034,0.0105263157894737
FBXO42,0.0033003300330033,0.0041031652989449,0.00317057704502219,0.00610287707061901,0.00175438596491228
SZRD1,0.0339462517680339,0.0252051582649472,0.0336081166772353,0.040976460331299,0.0421052631578947
NECAP2,0.0155586987270156,0.0175849941383353,0.0171211160431198,0.027027027027027,0.0087719298245614
RP4-798A10.2,0,0,0.000634115409004439,0,0
RP4-798A10.7,0.000942951438000943,0.000586166471277843,0,0.000871839581517001,0.00350877192982456
NBPF1,0.00612918434700613,0.0082063305978898,0.00253646163601776,0.011333914559721,0.0087719298245614
CROCC,0.000471475719000471,0,0.000634115409004439,0.000871839581517001,0
RP11-108M9.4,0.0297029702970297,0.02989449003517,0.0291693088142042,0.019180470793374,0.0140350877192982
RP11-108M9.6,0,0,0.000634115409004439,0,0.00175438596491228
ATP13A2,0.00565770862800566,0.00879249706916764,0.00380469245402663,0.00610287707061901,0.00526315789473684
SDHB,0.236680810938237,0.203985932004689,0.311350665821179,0.264167393199651,0.343859649122807
PADI2,0.000471475719000471,0,0,0,0.00350877192982456
RCC2,0.00848656294200849,0.00527549824150059,0.00507292327203551,0.015693112467306,0.00701754385964912
ARHGEF10L,0.0216878830740217,0.0175849941383353,0.0228281547241598,0.027898866608544,0.0263157894736842
KLHDC7A,0.0339462517680339,0.0381008206330598,0.0240963855421687,0.020924149956408,0.0263157894736842
ALDH4A1,0.404054691183404,0.325908558030481,0.464172479391249,0.30514385353095,0.2
IFFO2,0.00471475719000472,0.00762016412661196,0.00760938490805327,0.020052310374891,0.0087719298245614
UBR4,0.0806223479490806,0.0592028135990621,0.082435003170577,0.189189189189189,0.0385964912280702
RP1-43E13.2,0.00141442715700141,0.000586166471277843,0.00190234622701332,0.003487358326068,0.00175438596491228
EMC1,0.00565770862800566,0.0134818288393904,0.00317057704502219,0.014821272885789,0.0105263157894737
MRTO4,0.0226308345120226,0.0205158264947245,0.0215599239061509,0.040104620749782,0.0192982456140351
AKR7A3,0.53041018387553,0.370457209847597,0.681674064679772,0.489102005231037,0.771929824561403
AKR7A2,0.575671852899576,0.428487690504103,0.714013950538998,0.591107236268527,0.678947368421053
PQLC2,0.00235737859500236,0.0041031652989449,0.00317057704502219,0.003487358326068,0.00350877192982456
CAPZB,0.149457802923149,0.104923798358734,0.192136968928345,0.272885789014821,0.173684210526316
MINOS1,0.284299858557284,0.222157092614302,0.37285986049461,0.44463818657367,0.329824561403509
NBL1,0.00235737859500236,0.00117233294255569,0.00380469245402663,0.01743679163034,0.0175438596491228
TMCO4,0.00754361150400754,0.00762016412661196,0.00570703868103995,0.00784655623365301,0.00526315789473684
RNF186,0.0839226779820839,0.0615474794841735,0.0424857324032974,0.024411508282476,0.043859649122807
RP11-91K11.2,0.0108439415370108,0.0082063305978898,0.0139505389980977,0.010462074978204,0.0140350877192982
OTUD3,0.0033003300330033,0.0041031652989449,0.00126823081800888,0.001743679163034,0.0105263157894737
UBXN10-AS1,0.00141442715700141,0.00117233294255569,0,0.002615518744551,0
UBXN10,0.00424328147100424,0.00234466588511137,0.00190234622701332,0.00784655623365301,0.00175438596491228
CAMK2N1,0.583686940122584,0.450175849941383,0.736207989854153,0.574542284219704,0.547368421052632
MUL1,0.0122583686940123,0.00527549824150059,0.00951173113506658,0.00697471665213601,0.00526315789473684
CDA,0,0.000586166471277843,0,0,0
PINK1,0.110796793965111,0.0861664712778429,0.104629042485732,0.0915431560592851,0.126315789473684
PINK1-AS,0,0.00117233294255569,0,0,0
DDOST,0.0612918434700613,0.0474794841735053,0.0317057704502219,0.037489102005231,0.0578947368421053
KIF17,0.00141442715700141,0.000586166471277843,0.00126823081800888,0.000871839581517001,0
HP1BP3,0.123998114097124,0.0943728018757327,0.131896005072923,0.172624237140366,0.12280701754386
EIF4G3,0.0103724658180104,0.011137162954279,0.00760938490805327,0.016564952048823,0.00526315789473684
ECE1,0.00848656294200849,0.0158264947245018,0.00443880786303107,0.00784655623365301,0.0140350877192982
NBPF3,0.00188590287600189,0.00117233294255569,0.00190234622701332,0.002615518744551,0.00350877192982456
ALPL,0.0617633191890618,0.0474794841735053,0.036144578313253,0.015693112467306,0.0456140350877193
RP11-63N8.3,0.00141442715700141,0.00117233294255569,0.000634115409004439,0.000871839581517001,0.00175438596491228
RAP1GAP,0.0132013201320132,0.0146541617819461,0.0152187698161065,0.018308631211857,0.00701754385964912
USP48,0.0216878830740217,0.0193434935521688,0.0234622701331642,0.040104620749782,0.0105263157894737
HSPG2,0,0.000586166471277843,0,0.001743679163034,0
LINC00339,0.00282885431400283,0.00234466588511137,0.00253646163601776,0.002615518744551,0.00175438596491228
CDC42,0.284771334276285,0.2010550996483,0.425491439441978,0.605056669572799,0.317543859649123
ZBTB40,0.00424328147100424,0.00293083235638921,0.0082435003170577,0.00784655623365301,0.00701754385964912
C1QA,0.000942951438000943,0.000586166471277843,0,0.001743679163034,0
C1QB,0,0,0,0.000871839581517001,0.00175438596491228
KDM1A,0.0179160773220179,0.0164126611957796,0.0171211160431198,0.039232781168265,0.0315789473684211
LUZP1,0.0207449316360207,0.0175849941383353,0.0145846544071021,0.041848299912816,0.0298245614035088
HNRNPR,0.082979726544083,0.0627198124267292,0.102726696258719,0.140366172624237,0.110526315789474
ZNF436,0.000942951438000943,0.00117233294255569,0.00126823081800888,0.000871839581517001,0
ZNF436-AS1,0.00282885431400283,0.00234466588511137,0.00380469245402663,0.002615518744551,0.00526315789473684
RP5-1057J7.7,0.000471475719000471,0,0.000634115409004439,0,0.00175438596491228
TCEA3,0.132013201320132,0.100820633059789,0.187064045656309,0.202266782911944,0.280701754385965
ASAP3,0.0033003300330033,0.00527549824150059,0.00443880786303107,0.010462074978204,0.00175438596491228
ID3,0.00235737859500236,0.00117233294255569,0.00380469245402663,0.004359197907585,0.00175438596491228
RPL11,0.972654408297973,0.876318874560375,0.99429296131896,0.987794245858762,0.93859649122807
TCEB3,0.0127298444130127,0.00996483001172333,0.0164870006341154,0.03487358326068,0.0210526315789474
TCEB3-AS1,0.00707213578500707,0.00762016412661196,0.00507292327203551,0.00871839581517001,0.012280701754386
PITHD1,0.0386610089580387,0.0269636576787808,0.0310716550412175,0.036617262423714,0.0368421052631579
LYPLA2,0.0495049504950495,0.0398593200468933,0.0558021559923906,0.0941586748038361,0.0666666666666667
GALE,0.0509193776520509,0.0474794841735053,0.0469245402663285,0.0688753269398431,0.0596491228070175
HMGCL,0.226308345120226,0.181711606096131,0.260621433100824,0.168265039232781,0.245614035087719
FUCA1,0.0438472418670438,0.0656506447831184,0.0228281547241598,0.028770706190061,0.0421052631578947
PNRC2,0.0622347949080622,0.0580304806565064,0.0786303107165504,0.121185701830863,0.0491228070175439
SRSF10,0.0513908533710514,0.0386869871043376,0.041851616994293,0.0854402789886661,0.0543859649122807
MYOM3,0.0452616690240453,0.0439624853458382,0.0405833861762841,0.050566695727986,0.043859649122807
IL22RA1,0.00282885431400283,0.000586166471277843,0.000634115409004439,0.000871839581517001,0.00350877192982456
IFNLR1,0.00141442715700141,0.000586166471277843,0,0.000871839581517001,0.00175438596491228
STPG1,0.00518623290900519,0.00586166471277843,0.00443880786303107,0.00610287707061901,0.00350877192982456
NIPAL3,0.00518623290900519,0.00293083235638921,0.00317057704502219,0.00697471665213601,0.00350877192982456
RCAN3,0.000471475719000471,0.000586166471277843,0.00126823081800888,0.002615518744551,0.00526315789473684
RP4-594I10.3,0,0,0.000634115409004439,0.001743679163034,0.00175438596491228
NCMAP,0.00141442715700141,0.000586166471277843,0.00126823081800888,0.00523103748910201,0
SRRM1,0.099009900990099,0.0592028135990621,0.0995561192136969,0.147340889276373,0.12280701754386
CLIC4,0.36963696369637,0.248534583821805,0.513633481293595,0.477768090671316,0.531578947368421
RUNX3,0,0,0.000634115409004439,0,0
SYF2,0.104196133899104,0.0873388042203986,0.111604311984781,0.181342632955536,0.115789473684211
RSRP1,0.00707213578500707,0.00586166471277843,0.00507292327203551,0.003487358326068,0.0087719298245614
RP3-465N24.6,0.000471475719000471,0,0,0,0
TMEM50A,0.0655351249410655,0.0668229777256741,0.0475586556753329,0.0828247602441151,0.0719298245614035
TMEM57,0.0301744460160302,0.0304806565064478,0.0209258084971465,0.02615518744551,0.0456140350877193
LDLRAP1,0.00235737859500236,0.00586166471277843,0.00317057704502219,0.010462074978204,0.00526315789473684
RP11-70P17.1,0,0,0,0.000871839581517001,0
MAN1C1,0.033003300330033,0.0492379835873388,0.0177552314521243,0.015693112467306,0.00175438596491228
SEPN1,0.0122583686940123,0.011137162954279,0.00570703868103995,0.00871839581517001,0.00350877192982456
RP1-317E23.3,0.000471475719000471,0.00117233294255569,0,0,0
MTFR1L,0.066006600660066,0.0562719812426729,0.0684844641724794,0.0592850915431561,0.0614035087719298
PAQR7,0.049033474776049,0.0463071512309496,0.0304375396322131,0.021795989537925,0.0631578947368421
STMN1,0.0919377652050919,0.0873388042203986,0.116677235256817,0.324324324324324,0.0421052631578947
PAFAH2,0.0183875530410184,0.0199296600234467,0.0177552314521243,0.015693112467306,0.0192982456140351
SLC30A2,0.0424328147100424,0.0404454865181712,0.0279010779961953,0.020924149956408,0.0175438596491228
TRIM63,0.0287600188590288,0.0228604923798359,0.0190234622701332,0.00697471665213601,0.0087719298245614
PDIK1L,0.0066006600660066,0.00644783118405627,0.00697526949904883,0.00697471665213601,0.00350877192982456
ZNF593,0.0834512022630834,0.0773739742086753,0.105263157894737,0.14821272885789,0.0824561403508772
CEP85,0.000471475719000471,0,0.00190234622701332,0,0.00175438596491228
SH3BGRL3,0.16030174446016,0.109026963657679,0.185161699429296,0.300784655623365,0.17719298245614
UBXN11,0.0132013201320132,0.0128956623681125,0.00951173113506658,0.016564952048823,0.0228070175438597
CD52,0.000471475719000471,0,0,0,0
AIM1L,0,0,0,0.000871839581517001,0
DHDDS,0.0179160773220179,0.0228604923798359,0.0183893468611287,0.024411508282476,0.0228070175438597
HMGN2,0.244695898161245,0.190504103165299,0.314521242866202,0.373147340889276,0.236842105263158
RPS6KA1,0.0165016501650165,0.011137162954279,0.0152187698161065,0.027898866608544,0.0192982456140351
RP5-968P14.2,0.000471475719000471,0,0,0,0
ARID1A,0.0207449316360207,0.0193434935521688,0.0145846544071021,0.024411508282476,0.0175438596491228
PIGV,0.0127298444130127,0.00996483001172333,0.00887761572606214,0.00959023539668701,0.0175438596491228
ZDHHC18,0.00141442715700141,0.00293083235638921,0.00253646163601776,0,0
GPN2,0.0103724658180104,0.0082063305978898,0.00570703868103995,0.012205754141238,0.0087719298245614
GPATCH3,0.00282885431400283,0.00703399765533412,0.00317057704502219,0.00610287707061901,0.00526315789473684
NUDC,0.136727958510137,0.0949589683470106,0.149017121116043,0.241499564080209,0.164912280701754
KDF1,0.00424328147100424,0.00175849941383353,0.00317057704502219,0.00959023539668701,0.00350877192982456
TRNP1,0,0.000586166471277843,0,0,0
SLC9A1,0.00141442715700141,0.00175849941383353,0.000634115409004439,0.003487358326068,0
WDTC1,0.0202734559170203,0.0123094958968347,0.0164870006341154,0.019180470793374,0.0140350877192982
TMEM222,0.0193305044790193,0.0128956623681125,0.0145846544071021,0.019180470793374,0.0157894736842105
SYTL1,0.00377180575200377,0.00293083235638921,0.00443880786303107,0.001743679163034,0
MAP3K6,0.000942951438000943,0.00175849941383353,0.00126823081800888,0,0
FCN3,0,0,0,0.000871839581517001,0
WASF2,0.0513908533710514,0.0322391559202814,0.0545339251743817,0.102877070619006,0.068421052631579
AHDC1,0.00424328147100424,0.00234466588511137,0.00507292327203551,0.00610287707061901,0.00175438596491228
IFI6,0.0198019801980198,0.0293083235638921,0.0126823081800888,0.020052310374891,0.012280701754386
FAM76A,0.0146157472890146,0.011137162954279,0.0107799619530755,0.01743679163034,0.0210526315789474
STX12,0.0424328147100424,0.0357561547479484,0.0443880786303107,0.0714908456843941,0.0649122807017544
