,0,1,2,3,4
VWA1,0.000221870926588457,0.0055858216674712,0.000167854078854116,0.000641058515821324,0.000825593395252838
ATAD3C,0.00188590287600189,0.000375146541617819,0.00010145846544071,0.00282476024411508,0
ATAD3B,3.62673630000363e-05,0,0.000439002975464612,0.00429213332439139,0.000134952766531714
ATAD3A,0.00218225904223075,0.00188410651482164,0.00203822810037141,0.00359945198654876,0.0006265664160401
SSU72,0.0468316975425765,0.0244635147113487,0.051997463538364,0.0535968698832586,0.014742458279846
RP5-832C2.5,0,0,0.00126823081800888,0,0
C1orf233,0,0.000586166471277843,0,0,0
RP11-345P4.9,0.000962596259625963,0.000610590074247753,0.000660536884379623,0.000908166230746875,0.000292397660818714
MIB2,0.0068953323903819,0.00203467400126251,0.00197551338959075,0.00242270806786936,0.00204116059379217
MMP23B,9.42951438000945e-05,0.000468933177022275,0.000126823081800888,0.0001743679163034,0
CDK11B,0.0020962535814021,0.0023085941022635,0.00140480952148676,0.00193145999597613,0.00172739541160594
RP11-345P4.10,0.000942951438000943,0,0,0,0
SLC35E2B,0.00269414696571698,0.0021436945235304,0.0013044659842377,0.00359945198654876,0.0006265664160401
CDK11A,0.00204306144900204,0.000736465566477289,0.000796709103620962,0.00181074374622762,0.000404858299595142
SLC35E2,0.000377180575200378,0.000468933177022275,0,0.0001743679163034,0
NADK,0.00443110513141907,0.0061761930632202,0.00227353573472323,0.00408276096710401,0.000912851233775495
GNB1,0.0253705541129806,0.0136837792281266,0.025838625515416,0.0520078335437026,0.00759579296499956
RP1-140A9.1,0.000628634292000629,0,0.00021137180300148,0,0
TMEM52,0.00242473226914528,0.0013398090772065,0.000566174472325392,0,0.00056390977443609
PRKCZ,0.0120490497325595,0.00909568662327687,0.00553484354842237,0.0054264498090972,0.00108892921960073
FAAP20,0.0284109261990029,0.0178101070065601,0.0385333045507899,0.0457103637611531,0.00967525195968645
SKI,0.0016973125884017,0.000718053927315357,0.000570703868103995,0.00263731473408893,0.000701754385964912
MORN1,0.00400340785958295,0.000832973406552724,0.000711989231162879,0.00123892993162942,0.00249307479224377
RER1,0.0500030371135273,0.02848193672279,0.0172736149635675,0.00985874059295789,0.0127628888171349
PEX10,0.00489844902857633,0.00549626223717666,0.0034629289543684,0.00905807357420261,0.000558213716108453
PLCH2,0.00296136056182649,0.00239447087940295,0.000812330850750785,0.000205138725062824,0.0679853227840844
PANK4,0.00127298444130127,0.000488472059398202,0.00103572183470725,0.0014240046498111,0.000233918128654971
RP3-395M20.12,0.000436551591667103,0.00175849941383353,0.000587143897226332,0.000807258871775,0.000584795321637426
RP3-395M20.8,0.000561280617857705,0.000446603025735499,0.000271763746716188,0.000373645534935857,0.00300751879699248
TNFRSF14,0.01394813767091,0.00761781946072684,0.00536715282181357,0.00706190061028771,0.00179649122807018
FAM213B,0.00454369077868596,0.00324207119069603,0.00271603414122255,0.00521560670004861,0.000760751436112405
TTC34,0,0,0,0.000871839581517001,0
LINC00982,0,0,0.000634115409004439,0,0
ARHGEF16,0.0053041018387553,0.000886576787807737,0.00256816740646797,0.0006974716652136,0.00370614035087719
MEGF6,0,0,0.000634115409004439,0,0
TPRG1L,0.0276606073305743,0.0144509574052364,0.0301002841776463,0.0126591107236269,0.012374269005848
WRAP73,0.00508055731681542,0.0019808384201803,0.000535718190365819,0.00121756907073926,0.000272232304900181
TP73-AS1,0.00116055561600116,0.000360717828478672,0.00119506365543144,0.00120716249748508,6.74763832658568e-05
SMIM1,0.0299606268569389,0.0137042829081865,0.0185012495803648,0.00635930047694754,0.00735377342787709
LRRC47,0.0111665301868533,0.00324319738384649,0.0030412508760805,0.00482379663194604,0.000565558633425669
RP1-286D6.5,0.000157158573000157,0.000195388823759281,0.00021137180300148,0,0
CEP104,0.00687696676644408,0.00654597998854931,0.00448599784695699,0.00821151233754385,0.00551611587107303
DFFB,0.00141442715700141,0.000542746732664669,0.000587143897226332,0.001162452775356,0.000259909031838856
C1orf174,0.00913712633721843,0.00240373692485255,0.00413403921684289,0.00195319100045281,0.00135998912008704
LINC01134,0.000377180575200378,0,0.000126823081800888,0.0001743679163034,0.000350877192982456
AJAP1,0.000745235813903971,0.00121015013425103,0.00204553357743367,0.000703096436707258,5.65930956423315e-05
NPHP4,0.000754361150400755,0.000234466588511137,6.34115409004439e-05,0.000348735832606801,0.000175438596491228
KCNAB2,0.0112147137043801,0.00478323222435948,0.00709224224439916,0.00223885018748783,0.00490546755237608
RPL22,0.269273745672548,0.139799225829379,0.236694997500767,0.162937729329327,0.0649168457001994
RP1-120G22.11,0.000235737859500236,0.000293083235638922,0,0.000435919790758501,0.000877192982456141
RNF207,0,0,0.000845487212005919,0.000290613193839,0
ICMT,0.0140605897324426,0.00767598950482889,0.00606390016662686,0.00275138984816404,0.00274170274170274
GPR153,0,0,0,0.000435919790758501,0.00789473684210527
ACOT7,0.0493810037929285,0.0278312633349156,0.0552323633636741,0.0403537177730726,0.00225563909774436
RP1-202O8.3,7.85792865000787e-05,9.76944118796406e-05,0.000951173113506658,0.0001453065969195,0
HES2,0.000736680810938237,0.000146541617819461,3.96322130627774e-05,5.44899738448125e-05,0.00537280701754386
ESPN,0.0292879186498772,0.0143866415871438,0.0188318127854645,0.00148725575670547,0.0119711042311661
TNFRSF25,0.000235737859500236,0.000293083235638921,0,0,0
PLEKHG5,0,0.000195388823759281,0.00021137180300148,0.000290613193839,0
NOL9,0.00369576128119725,0.00204212835154861,0.00220917626362837,0.00453731567155085,0.00120731937370307
ZBTB48,0.00204572515362916,0.00287122220676774,0.000386917876680675,0.00427053625522734,0.000267618198037466
KLHL21,0.00554932340524692,0.00218296478958645,0.00263121451322531,0.000811712713826173,0.00163339382940109
PHF13,0.00234112081158855,0.00072765492986215,0.00107143638073164,0.000481014941526621,0
THAP3,0.00350800386161065,0.00436135767319823,0.00218165896669384,0.002034292356873,0.00018796992481203
DNAJC11,0.00872816492736693,0.00443561792444577,0.00303176571170779,0.012184066589459,0.00252247534258532
RP11-312B8.1,0.000628634292000629,0,0.00021137180300148,0,0
CAMTA1,0.0859608870696154,0.0332793988147012,0.108378505533168,0.0695286039718923,0.0220106718408926
VAMP3,0.0220410484066063,0.00908997106489104,0.018852464856469,0.0239037515224539,0.00474406991260924
PER3,0.00745889321074965,0.00412148300117233,0.00361148541534559,0.00220684394071491,0.00087719298245614
PARK7,0.189422708448849,0.104208770902787,0.191809564987028,0.137146467926673,0.0427745512342471
ERRFI1,0.00805098638942937,0.00657280068554698,0.00804714986046242,0.0017702326528264,0.00431026805592661
RP11-431K24.3,9.42951438000945e-05,0.000117233294255569,0.000507292327203551,0.0001743679163034,0
SLC45A1,9.42951438000945e-05,0.000468933177022275,0.000126823081800888,0.0001743679163034,0
RERE,0.00971447223215257,0.00434793811112686,0.0117090687794556,0.0103758490855265,0.00401645138487244
ENO1,0.199424681843117,0.0982284771297456,0.22721780784239,0.181908239709026,0.0591271896622707
ENO1-AS1,6.73536741429246e-05,0.000753642605928655,0,0.00112093660480757,0
SLC2A5,0.0105113146543503,0.026863117798594,0.00533765106414416,0.000476831356881467,0.0104979276670641
GPR157,0.00154015401540154,3.90777647518562e-05,0.000169097442401184,0.0009299622202848,0.000116959064327485
RP3-510D11.2,0.000157158573000157,0,0,0.001162452775356,0
H6PD,0.00198387185657341,0.00194881320320945,0.00161411195019312,0.00408745570035893,0.00227842333105491
SPSB1,0.00107765878628679,8.37380673254062e-05,0.00110970196575777,0.00311371279113215,6.26566416040099e-05
SLC25A33,0.0113411341134113,0.0056840385093609,0.00393535865951846,0.00233018942696362,0.000861244019138756
TMEM201,0.000942951438000942,0.00208414745343233,3.52286338335799e-05,0.0004359197907585,0
PIK3CD,0.00157158573000157,0.0023642047674873,8.4548721200592e-05,0.0010462074978204,5.84795321637425e-05
PIK3CD-AS2,0.0141066538264769,0.00404080716370258,0.00345390520649226,0.00474874325251813,0.00157708100037327
CLSTN1,0.017292957365912,0.0161264337083428,0.0037546307112105,0.0124912688579921,0.00166204986149584
CTNNBIP1,0.00969172547506851,0.00282112205427839,0.00656495952851655,0.00507718344530488,0.0030396847734309
LZIC,0.0136196944901706,0.00520347778769171,0.00858977494313522,0.0107120221619836,0.0043650080833483
NMNAT1,0.00603224541412752,0.00370325733255908,0.00171270423553535,0.00183330753122734,0.00236104279390064
RBP7,0.000235737859500236,0,0.000317057704502219,0,0
UBE4B,0.00354130651160354,0.00211019929660023,0.00310716550412175,0.0031386224934612,0.000955165692007796
KIF1B,0.00320898161244696,0.00529015240328254,0.00513633481293595,0.00745967741935484,0.00280701754385965
PGD,0.00769985636437398,0.00630128956623681,0.00401483535119671,0.00519048681089191,0.00123419012647899
RP4-736L20.3,0,0.00117233294255569,0,0,0
APITD1-CORT,0.00113154172560113,0.000351699882766706,0.000169097442401184,0.0002324905550712,0.000467836257309942
APITD1,0.0254100598029728,0.0128388967729993,0.0173493975903614,0.0053521773046391,0.0074792243767313
CORT,0.000848656294200849,0,0.000507292327203551,0,0
DFFA,0.018905608288884,0.00634048503509937,0.00953617895806434,0.0231615214125902,0.00517860917353625
PEX14,0.00484946453829056,0.002679618154413,4.52939577860313e-05,0.00188379623863495,0.000281954887218045
CASZ1,0.00154301144400154,0.000213151444101034,0,0.000317032575097091,0.000159489633173843
TARDBP,0.00489225393127548,0.0047203641128198,0.00510649408780633,0.00862095492076516,0.00174406604747162
SRM,0.0106312024930716,0.00601178051639837,0.00816810244830412,0.0250095689710167,0.00258878904578519
EXOSC10,0.00257087703379503,0.000398150810679289,0.000765724267477059,0.00421114967676136,0.00119165839126117
RP4-635E18.6,9.42951438000945e-05,0.000117233294255569,0.000507292327203551,0,0.000350877192982456
MTOR,0.00351282613170774,0.0023859452140746,0.00128609322389633,0.00176823802448518,0.00121077341240425
UBIAD1,0.0028069252107935,0.00164944518661905,0.000943799678518235,0.000729912207781675,0.000163198694410445
FBXO2,0.000693346645588929,0.000862009516585063,3.73009064120258e-05,0.000820554900251295,0.000412796697626419
FBXO44,0.0043334165349308,0.00220674436245776,0.00134283263083293,0.00216677778347608,0.000103199174406605
FBXO6,0.00315709690318037,0.00327214447890543,0.00205485499626755,0.00133534923245009,0.00142127470575172
MAD2L2,0.00186290406044089,0.00315243187601864,0.00309324589758263,0.0023922427541625,0.00136927685066324
AGTRAP,0.0284537841539256,0.0330307597833975,0.00935350424253404,0.0072337775563582,0.00147368421052631
C1orf167,0.000353606789250353,0.000439624853458382,0.000475586556753329,0,0.00131578947368421
MTHFR,0.0104861549984786,0.00480573362267508,0.00179890896171472,0.00247330377735319,0.00150553689187508
CLCN6,0.00265597988370266,0.00158264947245018,8.4548721200592e-05,0.0010462074978204,0
KIAA2013,0.0190530714879068,0.0147458749033025,0.00456390546072583,0.00249393567365917,0.00343716433941998
PLOD1,0.00644350149300644,0.00583783680744193,0.00227353573472323,0.001814560429824,0.00142633005277421
MFN2,0.00502907433600503,0.00156311059007425,0.00111630733460156,0.00523103748910201,0.00221125730994152
MIIP,0.000867943937250868,0.00133219652563146,0.00116734882112181,0.00285329317587382,0.000637958532695375
TNFRSF1B,0,0.000781555295037124,0,0.000290613193839,0
VPS13D,0.00356553512494106,0.00403905334114889,0.000990805326569435,0.000667502179598953,0.00043859649122807
DHRS3,0.0325179284845778,0.0123403467637441,0.0138891299269099,0.00237874546872849,0.0115826408125577
RP11-474O21.5,9.42951438000945e-05,0.000468933177022275,0.000126823081800888,0,0.000350877192982456
PRDM2,0.00214905211451378,0.000340794460045257,0.000722596628865524,0.00342653230875286,0.000652794777641779
KAZN,0.00243762978121521,0.00070256832373018,0.00870671937469925,0.00892862663624503,0.00449172576832151
TMEM51-AS1,0,0.000293083235638921,0,0.0004359197907585,0
TMEM51,0.00339462517680339,0.00457942555685815,0.000792644261255548,0.00314952048823016,0.000350877192982456
FHAD1,0,0,0.000317057704502219,0,0.000877192982456138
EFHD2,0.0107929711890108,0.00635730354370448,0.00713930707589554,0.0105563279059356,0.00244530244530244
CASP9,0.00461871583983796,0.00156311059007425,0.000751544188449706,0.0004036294358875,0.00116959064327485
DNAJC16,0.00749158659708335,0.00440231232566601,0.00367786937222574,0.00291014039623606,0.00204476709013914
RP4-680D5.8,0.00601353935932677,0.00133822911367206,0.0011964441679329,6.57992136993964e-05,0.000529625951671632
AGMAT,0.156029575060109,0.0752636212642451,0.169042868030029,0.0163172833341522,0.0450667954289393
RP4-680D5.2,0,0,0.000634115409004439,0,0
DDI2,0.0115962964077563,0.00474233618517872,0.00623659250664472,0.00185497783301489,0.00302351623740201
PLEKHM2,0.00404281148024813,0.00244159104965337,0.00337529146840158,0.00840947627841201,0.00138140627158447
SLC25A34,0.00363709840371792,0.00113046390889298,0.000241567774858834,2.07580852742143e-05,0.00417710944026733
TMEM82,0.0141051372217967,0.00978874838398769,0.00343124108666829,0.00151968875671541,0.0128215796408016
FBLIM1,0,0,0.000169097442401184,0.00836965998256321,0.000116959064327485
UQCRHL,0.00131688045651856,0.000990419210090148,0.000546651214658999,0.00147310825842528,6.04960677555958e-05
FLJ37453,0.00178276756247053,0.000293083235638921,0.00160510462904248,0.0004359197907585,0.00087719298245614
SPEN,0.0031061929722384,0.00359088535766006,0.00729499155400905,0.00323093491973947,0.000530738611233967
ZBTB17,0.000888128679977632,0.00230377054990594,0.00119449646812464,0.00164230246750877,0.000367197062423501
FAM131C,0,0,0,0.002615518744551,0
EPHA2,0.000235737859500236,0,0,0.0039232781168265,0
ARHGEF19,0,0,0,0.000871839581517001,0
RSG1,0.00100444827091405,0.000637137468780263,0.000248132116566954,0.000151624275046435,0.00274599542334096
FBXO42,0.000855641119667523,0.00106378359602275,0.000587143897226332,0.001582227388679,6.4977257959714e-05
SZRD1,0.010226485888278,0.00453481926942566,0.00745284595771326,0.00805813236640609,0.0042281435807091
NECAP2,0.00407489728564693,0.00418690336627031,0.00366881058066854,0.00664950664950665,0.000348092453355611
RP4-798A10.2,0,0,0.000634115409004439,0,0
RP4-798A10.7,0.000314317146000315,9.76944118796406e-05,0,0.0001453065969195,0.00116959064327485
NBPF1,0.00162611013287918,0.00234466588511137,0.000207058092736143,0.00300695692400762,0.000895094880057286
CROCC,0.000157158573000157,0,0.00021137180300148,0.000290613193839,0
RP11-108M9.4,0.00984887962480458,0.00802431048312458,0.00706204318659681,0.00222089661818015,0.000590951061865189
RP11-108M9.6,0,0,0.000317057704502219,0,0.000877192982456138
ATP13A2,0.00157889543107135,0.00306715014040732,0.000530887319166507,0.00099349161614728,0.000367197062423501
SDHB,0.0645726995059754,0.0385799480095826,0.0830832483251082,0.0435014783366817,0.0366285278413425
PADI2,0.000157158573000157,0,0,0,0.00233918128654971
RCC2,0.00267996724484478,0.000832973406552724,0.000711989231162879,0.00495571972651769,0.000492459218220991
ARHGEF10L,0.00627448189562891,0.00331792342232741,0.00516863880547015,0.00561486623568182,0.00248262164846078
KLHDC7A,0.0114211688191516,0.0115726791642471,0.00427879743272154,0.00234663363997099,0.00184456468273487
ALDH4A1,0.13272321592341,0.0694538743828851,0.130231604030048,0.0409353578903153,0.00873898045228057
IFFO2,0.000748374157143606,0.00157241481977707,0.001449406649153,0.00732068474003958,0.000696184906711222
UBR4,0.0215076778460106,0.00932836844540604,0.0167184873824883,0.0640468861997723,0.00132468456633002
RP1-43E13.2,0.000353606789250353,4.88472059398202e-05,0.000475586556753329,0.001162452775356,0.000146198830409356
EMC1,0.00107765878628679,0.00492193751279331,0.000251633098811285,0.00399939109616529,0.00100250626566416
MRTO4,0.0062429888309028,0.00412674670870895,0.00421285869430535,0.0106023710028159,0.00122000403307118
AKR7A3,0.155677395476121,0.0610824306349285,0.191181742637818,0.0715852400038122,0.0886118243691671
AKR7A2,0.169658540282496,0.0756033072069755,0.194057375888707,0.0967344209968769,0.0634208620755364
PQLC2,0.000512473607609208,0.00124878943880932,0.00068925587935265,0.000606497100185739,0.00030511060259344
CAPZB,0.0391231408147303,0.015508967717765,0.0480739071719971,0.0705311742044914,0.0141987917771307
MINOS1,0.075587660806897,0.0371241349650885,0.0966673712393433,0.0999847774041323,0.0273399548253349
NBL1,0.000274113790116553,5.45271136072413e-05,0.000530887319166507,0.00811013564201861,0.00407996736026112
TMCO4,0.00241395568128241,0.00198124267291911,0.00102726696258719,0.00141238012205754,0.000315789473684211
RNF186,0.0370675848159081,0.016035943786199,0.0070633847916152,0.00169608494270305,0.00272082190588133
RP11-91K11.2,0.00315709690318037,0.00145428643506908,0.00388496022731833,0.0015891759460563,0.00142127470575172
OTUD3,0.000962596259625963,0.0011967565455256,0.00010568590150074,0.0001453065969195,0.00263157894736842
UBXN10-AS1,0.00053041018387553,0.000293083235638922,0,0.000980819529206626,0
UBXN10,0.00146882820150147,0.000360717828478672,0.000219501487732306,0.00271611561934143,6.74763832658568e-05
CAMK2N1,0.174626493927443,0.083551245228367,0.206558114118094,0.0914991216289958,0.0412708910991834
MUL1,0.00522487845974293,0.00077835219956566,0.00233895027911473,0.000914716937985049,0.000258843830888697
CDA,0,0.000586166471277843,0,0,0
PINK1,0.0359630477649186,0.0174951260743687,0.0238450165885992,0.0132762864450621,0.0125617912183774
PINK1-AS,0,0.00117233294255569,0,0,0
DDOST,0.0236437378371156,0.01141198284289,0.00470412024484005,0.00478347592351613,0.00566921755427143
KIF17,0.00060618306728632,8.37380673254062e-05,0.000362351662288251,0.000124548511645286,0
HP1BP3,0.0362350044528262,0.0168822456688811,0.03048263228352,0.0379773321708806,0.00955165692007797
EIF4G3,0.00304258997328304,0.00282141461508402,0.00121750158528852,0.00419645451903517,0.000210526315789473
ECE1,0.00221388598487178,0.00619297619654416,0.000450313841177066,0.00102346385656344,0.00162725654716501
NBPF3,0.000538829393143397,0.000167476134650812,0.000407645620074282,0.000560468302403786,0.00050125313283208
ALPL,0.0258498236861568,0.0122870230608752,0.00658223950113553,0.000902479311218877,0.00378902527885208
RP11-63N8.3,0.00053041018387553,0.000293083235638922,7.9264426125555e-05,0.000108979947689625,0.000219298245614035
RAP1GAP,0.0036238918009448,0.00359170631910443,0.00358088701555448,0.00376942407302939,0.000275197798417613
USP48,0.00593834893693451,0.0037996148048903,0.00516728568408974,0.0109810271100594,0.00037593984962406
HSPG2,0,0.000195388823759281,0,0.001162452775356,0
LINC00339,0.000942951438000942,0.000521036863358082,0.000563658141337279,0.0004359197907585,9.74658869395711e-05
CDC42,0.0689939373858307,0.0276622138705844,0.11452256552971,0.168435350454682,0.0230547286788974
ZBTB40,0.000954738330975955,0.000366354044548652,0.00267913760304375,0.00176547515257193,0.000701754385964912
C1QA,0.000377180575200378,0.000117233294255569,0,0.000697471665213601,0
C1QB,0,0,0,0.0004359197907585,0.000877192982456138
KDM1A,0.00436417268100436,0.00294586226590916,0.00296327008438613,0.0113171484139226,0.00364372469635627
LUZP1,0.00563442587645008,0.00325648039598802,0.00207066081088487,0.012399496270464,0.00312973792505956
HNRNPR,0.0218302419607752,0.0100314199247534,0.0248755228608557,0.0337801999887925,0.010408307764928
ZNF436,0.000269414696571698,0.000334952269301625,0.000362351662288251,0.000124548511645286,0
ZNF436-AS1,0.000771505722000771,0.000426302888202068,0.00103764339655272,0.000356661646984228,0.000717703349282297
RP5-1057J7.7,0.000157158573000157,0,0.00021137180300148,0,0.000584795321637426
TCEA3,0.0324527623965206,0.0152248892768075,0.0484494235896499,0.0411992042454531,0.0394313263404341
ASAP3,0.000641730839750642,0.00131887456037515,0.000863101528922709,0.003487358326068,4.87329434697854e-05
ID3,0.000620362788158516,0.000123403467637441,0.00120148182758736,0.00114715734410132,9.23361034164356e-05
RPL11,0.295346783090774,0.192831427357633,0.229474737025041,0.164729302407709,0.0739106745373885
TCEB3,0.00281726064878151,0.00138854188687948,0.00351362308595902,0.0114339617248131,0.00207075064710958
TCEB3-AS1,0.00200154786368125,0.00186909686124444,0.000765724267477059,0.00164498034248491,0.00162197947699437
PITHD1,0.0132091780606632,0.00516803438843298,0.00634379623758191,0.00640802092414996,0.00322368421052632
LYPLA2,0.0127715474250128,0.00665954241569716,0.0120653310253817,0.024985594296841,0.00622440622440622
GALE,0.0146257786872912,0.0102282931331222,0.00923514888220294,0.0144711458198075,0.00539380365808137
HMGCL,0.0708135630102403,0.0367213806322038,0.0698275156482652,0.0211702428760931,0.0224158832544203
FUCA1,0.0136838707840103,0.0246740678379505,0.00275776365795219,0.00318601779957052,0.0033910279053338
PNRC2,0.0157375343445675,0.011005780814165,0.0186784646146595,0.0322697558515134,0.00263493984002151
SRSF10,0.0151394676147151,0.00690092202401698,0.00746542357195496,0.0226301279483494,0.00455666192508297
MYOM3,0.0136639000827307,0.0103685106947732,0.00816772551975529,0.00922285645353205,0.00344808562286219
IL22RA1,0.00154301144400154,5.32878610252584e-05,5.76468553640399e-05,7.92581437742728e-05,0.000637958532695375
IFNLR1,0.000707213578500707,9.76944118796406e-05,0,0.0001453065969195,0.000292397660818713
STPG1,0.00154185302700154,0.00158423370615633,0.000839774460573447,0.0011545983647117,0.000189663347558084
NIPAL3,0.00184027619351797,0.000472714896191808,0.000511383394358418,0.00179992687797058,0.000226372382569327
RCAN3,4.71475719000471e-05,5.86166471277843e-05,0.000253646163601776,0.000784655623365301,0.00157894736842105
RP4-594I10.3,0,0,0.00015852885225111,0.000871839581517001,0.00043859649122807
NCMAP,0.000353606789250353,4.88472059398202e-05,0.00021137180300148,0.002615518744551,0
SRRM1,0.0294088814822076,0.00845754479986602,0.0221079359498591,0.0352200994168417,0.0121591106479069
CLIC4,0.10100919468036,0.0367301023145505,0.145013286806487,0.0912572024007952,0.0561409623745666
RUNX3,0,0,0.000634115409004439,0,0
SYF2,0.0280821287703683,0.0158700997912675,0.0239540962308799,0.0459991068960385,0.0093196405648267
RSRP1,0.00252576278035967,0.00139563445542344,0.000966271099435336,0.000332129364387428,0.00104427736006683
RP3-465N24.6,0.000471475719000472,0,0,0,0
TMEM50A,0.0196322895836382,0.0164177143550148,0.00768728270614217,0.0169576556534287,0.00635586811857229
TMEM57,0.00942031485378503,0.00773167872358677,0.00336854478246748,0.00382758840666001,0.00578519469405221
LDLRAP1,0.000336768370714623,0.00167476134650812,0.000452939577860313,0.00358699713538423,0.000451127819548872
RP11-70P17.1,0,0,0,0.000871839581517001,0
MAN1C1,0.011493686682101,0.0205770677678431,0.0024733655754203,0.00140535335528114,8.72828838264814e-06
SEPN1,0.00482905433400483,0.00320615297168639,0.000778232547414538,0.00132096906290455,0.000106326422115896
RP1-317E23.3,0.000157158573000157,0.000781555295037124,0,0,0
MTFR1L,0.0206732082604234,0.0120852577165472,0.0165465819477132,0.00901876112960763,0.00480788100003925
PAQR7,0.0174639773174969,0.0125283046138528,0.00500343117241859,0.00186609499468536,0.00778658976207642
STMN1,0.0194024504491265,0.0140838547931162,0.0232344278000587,0.130572130572131,0.00109364319890636
PAFAH2,0.00551626591230552,0.00521237262151682,0.00382420369738062,0.00217289249547314,0.00163292847503374
SLC30A2,0.0161137271050794,0.0117752682268093,0.00517994696975778,0.00211890126140841,0.000740247242579021
TRIM63,0.0122682597930123,0.00623467973995524,0.00399093614058737,0.000390193938581035,0.000306710833026623
PDIK1L,0.0020088965418281,0.00154187267444824,0.00166799922803342,0.00121299420037148,0.00015255530129672
ZNF593,0.021345177457465,0.0147591973924063,0.0252509887435351,0.0364106414824297,0.00560034479261738
CEP85,9.42951438000945e-05,0,0.00114140773620799,0,0.000350877192982456
SH3BGRL3,0.0431191401237773,0.0160435247154496,0.0427746963871475,0.0820970776820103,0.0141586164779036
UBXN11,0.00381069034738525,0.00292478940307707,0.00147088625799999,0.0032446813291509,0.0030566105986616
CD52,0.000471475719000472,0,0,0,0
AIM1L,0,0,0,0.000871839581517001,0
DHDDS,0.00463136692678014,0.00606502859056871,0.00362783033314784,0.004649811101424,0.00201694712972908
HMGN2,0.0667352449530667,0.0325348573456238,0.0819771605158361,0.083923837047089,0.0168017258068977
RPS6KA1,0.00477320459318659,0.00174881071182894,0.00301859897178973,0.00737821265680503,0.00175438596491228
RP5-968P14.2,0.000471475719000472,0,0,0,0
ARID1A,0.00661432602887618,0.00462561802334472,0.00243077573451702,0.00495305965151687,0.00127129417747267
PIGV,0.00435070631837144,0.00214433050885185,0.00157324835651734,0.00133534923245009,0.00222074172773706
ZDHHC18,0.000353606789250353,0.00122118014849551,0.000845487212005919,0,0
GPN2,0.00356553512494106,0.00179513481828839,0.000802552314521242,0.00267000871839581,0.000685307017543859
GPATCH3,0.000514337148000514,0.00255781732921241,0.000480390461366999,0.00129454968164646,0.000478468899521531
NUDC,0.0374774177390734,0.0145400310701472,0.0330992660323915,0.0632281467393364,0.0146519417636719
KDF1,0.00127298444130127,0.000175849941383353,0.000528429507503699,0.0035164196454519,0.000233918128654971
TRNP1,0,0.000586166471277843,0,0,0
SLC9A1,0.000385752861000385,0.000479590749227326,5.76468553640399e-05,0.00126813030038836,0
WDTC1,0.00726465503693226,0.00215416178194607,0.003572183470725,0.00351641964545191,0.000935672514619883
TMEM222,0.00677393746700677,0.00242482540255108,0.00286706881507135,0.00360658425174555,0.00121457489878543
