cluster,gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
2,GIPC2,2.77868651531726e-53,0.253368345468494,0.694,0.445,4.43978531417392e-49
2,SAT2,5.43010397845368e-53,0.267251547166908,0.921,0.793,8.67622013677329e-49
2,PCBP2,6.12313949893514e-53,0.266396286840201,0.819,0.613,9.78355229139857e-49
2,PRDX2,1.37545515515614e-52,0.262747024736802,0.91,0.722,2.19770224690849e-48
2,MT2A,2.24412792742405e-52,0.343325256208435,0.893,0.748,3.58566760243815e-48
2,AKR7A3,2.69042568013258e-52,0.258835081264268,0.86,0.65,4.29876215171583e-48
2,RGN,6.98580536520092e-52,0.253327329411586,0.794,0.548,1.1161919812518e-47
2,ALDH2,7.63689918932652e-52,0.261273106380735,0.916,0.773,1.22022375247059e-47
2,ST13,1.28535310880409e-51,0.250691366789591,0.897,0.722,2.05373719724718e-47
2,EAF2,1.37340697010743e-51,0.268473138167344,0.501,0.282,2.19442965683765e-47
2,SIGIRR,1.99100940712348e-51,0.299196458107586,0.802,0.575,3.18123483070189e-47
2,CNDP2,2.16198762792458e-51,0.250386819975101,0.862,0.668,3.45442383189789e-47
2,NQO2,4.53968391415527e-51,0.265469077731171,0.878,0.705,7.2535069580373e-47
2,AGMAT,4.88057006533264e-50,0.26423255821249,0.781,0.561,7.79817485038849e-46
2,CYS1,5.58659913843583e-50,0.252971059517716,0.64,0.393,8.92626810339276e-46
2,ACAA2,1.15472239119112e-49,0.268046383195705,0.869,0.692,1.84501543664517e-45
2,ALB,1.36209868680255e-49,0.396310983398276,0.79,0.593,2.17636128177312e-45
2,ISOC2,1.59202424019872e-49,0.272705170758722,0.767,0.562,2.54373633098952e-45
2,ARL6IP4,2.23397662743602e-49,0.26527166988414,0.839,0.641,3.56944785531727e-45
2,PIPOX,3.47230609123509e-49,0.261023457593278,0.602,0.373,5.54805067257543e-45
2,HADH,6.17405474110164e-49,0.253981864528563,0.772,0.549,9.8649046653322e-45
2,FMO1,3.05805409656757e-48,0.259984029878102,0.717,0.472,4.88615883549567e-44
2,TST,3.49442878722161e-48,0.25626551557894,0.817,0.598,5.58339831622268e-44
2,SLC9A3R1,4.99387218530515e-48,0.263070451721,0.753,0.521,7.97920897768057e-44
2,HMOX1,5.55884197404256e-48,0.25786806190076,0.488,0.273,8.8819177061252e-44
2,NDUFAB1,1.67362962053275e-47,0.25481489669968,0.779,0.571,2.67412540768723e-43
2,ALDH3A2,2.67146439739456e-46,0.268999282331007,0.795,0.61,4.26846581415703e-42
2,LDHA,2.18144089215924e-45,0.278970971617621,0.743,0.521,3.48550625749204e-41
2,AC093326.1,7.52306585444379e-45,0.26204516189251,0.399,0.214,1.20203546222303e-40
2,CA2,2.86818808711022e-44,0.29147726137807,0.817,0.63,4.58279092558472e-40
2,HPD,1.16470580721345e-39,0.256388892587555,0.871,0.745,1.86096693876565e-35
2,TXNIP,4.46230738077596e-34,0.262454200051362,0.603,0.408,7.12987473300384e-30
3,VIM,0,2.06529412222331,0.748,0.182,0
3,TMSB4X,0,1.89528806855337,0.724,0.102,0
3,TMSB10,0,1.86505716158501,0.974,0.628,0
3,S100A6,0,1.71941887435125,0.471,0.039,0
3,S100A11,0,1.64995698042473,0.898,0.364,0
3,GSTP1,0,1.64816641843394,0.936,0.683,0
3,IL32,0,1.56813673545412,0.978,0.634,0
3,AKAP12,0,1.35398960834613,0.49,0.073,0
3,S100A10,0,1.34766908711386,0.892,0.494,0
3,PTMA,0,0.965257197906308,0.97,0.837,0
3,MYL6,0,0.925392740737368,0.987,0.907,0
3,RPL12,0,0.881931044154533,0.986,0.92,0
3,RPL10,0,0.802087515394938,0.993,0.979,0
3,RPS12,0,0.784481050257876,0.992,0.976,0
3,ACTG1,4.1297200540173e-301,1.00869823562457,0.971,0.86,6.59846670230884e-297
3,RPLP1,7.66061807456502e-296,0.661393619499837,0.997,0.993,1.224013555954e-291
3,CRYAB,1.49414593422888e-291,1.36021044813905,0.971,0.809,2.38734637371091e-287
3,RPL3,5.03079274592686e-291,0.702224145884205,0.996,0.979,8.03820064944194e-287
3,RPL15,1.79648486259826e-289,0.734907651680197,0.981,0.956,2.8704235134595e-285
3,PPFIBP1,8.45712517592237e-289,0.874672470938723,0.455,0.069,1.35127946060888e-284
3,RPS18,1.63402155280789e-282,0.718978012587388,0.992,0.977,2.61083963707644e-278
3,RPL13,2.34715890993716e-275,0.652994412695626,0.998,0.991,3.75029050629759e-271
3,RP11-149I23.3,2.87854078129815e-275,0.55490766137642,0.248,0.008,4.59933246035818e-271
3,RPS8,2.58095580118388e-272,0.820627662274333,0.964,0.904,4.1238511791316e-268
3,RPL28,9.88162867570909e-272,0.744476161867048,0.981,0.927,1.5788866298048e-267
3,RPL8,1.24247307526487e-269,0.705330356104893,0.989,0.952,1.98522347965821e-265
3,EEF1A1,2.86063041921654e-269,0.545416233650095,1,1,4.57071528382418e-265
3,TNFRSF12A,2.01786870275493e-268,0.855520700896766,0.527,0.106,3.22415061326183e-264
3,RPS9,1.48708881927234e-267,0.696863493467132,0.989,0.94,2.37607051543334e-263
3,RPS27A,1.34306372435084e-265,0.632555627578772,0.995,0.98,2.14594721876777e-261
3,KRT18,1.69423736680986e-263,1.23986056327813,0.837,0.475,2.7070524646888e-259
3,RPS19,4.13838746989738e-261,0.766556209911835,0.968,0.902,6.61231549940203e-257
3,RPL18A,1.46528596486669e-258,0.769419249818135,0.967,0.907,2.34123391466399e-254
3,RPS23,2.43332823750057e-258,0.636939243117974,0.993,0.983,3.8879718578784e-254
3,RPS24,1.6258733382182e-257,0.739642313819319,0.985,0.949,2.59782041980504e-253
3,RPL7A,7.83243376854012e-255,0.68224746154793,0.988,0.966,1.25146626753734e-250
3,RPL14,2.28648991649771e-252,0.73202143934687,0.982,0.928,3.65335358858004e-248
3,RPS2,1.66779508555716e-251,0.803245230787785,0.969,0.932,2.66480298770323e-247
3,RPL34,5.72980153542945e-251,0.645005234955552,0.989,0.966,9.15507689330918e-247
3,RPL29,2.22136850433901e-246,0.680792103957915,0.986,0.951,3.54930259623286e-242
3,RPL32,9.16572608739319e-245,0.674394581907222,0.987,0.968,1.46449971424368e-240
3,RPS3A,3.87891064996495e-243,0.633845487229881,0.99,0.973,6.197723436514e-239
3,RPL10A,6.68707911277925e-240,0.772026788484325,0.962,0.877,1.06846150063987e-235
3,RPL13A,8.6293910946149e-239,0.638211023927513,0.983,0.955,1.37880410909757e-234
3,RPL11,1.96680126556684e-238,0.616134239039155,0.989,0.961,3.14255506212269e-234
3,EIF1,2.40964048356978e-238,0.646616431146004,0.983,0.943,3.85012356464779e-234
3,CD24,5.60594864021832e-237,1.00398020958464,0.825,0.441,8.95718473734083e-233
3,RPS3,8.03678249735573e-237,0.738112666790105,0.956,0.891,1.2841171074275e-232
3,RPL26,9.58504284157968e-236,0.662665850871738,0.979,0.96,1.5314981452276e-231
3,GNB2L1,5.88735206748709e-234,0.68295362375448,0.976,0.923,9.40681113343087e-230
3,RPL37,6.41009235774948e-232,0.623505232725927,0.986,0.955,1.02420455692121e-227
3,SOD2,7.24840705903721e-230,1.3818842689277,0.808,0.484,1.15815047989297e-225
3,RPL19,5.43593051045947e-229,0.554863451715892,0.996,0.986,8.68552976961214e-225
3,RPS4X,6.29921496976635e-229,0.690832560128732,0.975,0.928,1.00648856786927e-224
3,RPL7,9.24934110275132e-226,0.683152941453041,0.969,0.908,1.47785972139761e-221
3,RPLP0,7.27517788157789e-221,0.766991440857144,0.941,0.842,1.16242792191851e-216
3,ANXA2,5.48523570672485e-220,0.659253129395159,0.307,0.034,8.76430961220497e-216
3,RPLP2,7.9499315533975e-220,0.677032788671248,0.96,0.875,1.27024006360185e-215
3,RPS16,5.79631156504377e-219,0.607173919954856,0.983,0.947,9.26134661862694e-215
3,SOX4,2.58404120604735e-218,0.983838810467039,0.5,0.123,4.12878103902246e-214
3,ANXA4,2.3990066124308e-214,0.981909736878076,0.81,0.466,3.83313276534193e-210
3,RPL5,5.50578713174522e-214,0.65534279588192,0.976,0.922,8.79714667910252e-210
3,RPS14,2.45376773333516e-211,0.546892704470441,0.986,0.972,3.92063008432292e-207
3,RPS13,1.4385861379299e-208,0.612740314303401,0.977,0.938,2.2985729311844e-204
3,RPS7,4.5832988482915e-208,0.564734301760351,0.987,0.966,7.32319489980016e-204
3,RPS6,5.74854415277364e-207,0.584571394906696,0.986,0.971,9.18502384730173e-203
3,TPM1,5.94108699803608e-207,1.15851535124108,0.634,0.236,9.49266880546204e-203
3,TMEM54,5.51706897900186e-204,0.727185766337613,0.43,0.092,8.81517281464917e-200
3,RPL9,6.10648110076296e-202,0.56736059885046,0.978,0.96,9.75693550279905e-198
3,NPM1,5.84569103624088e-201,0.765511581808214,0.925,0.761,9.34024513770568e-197
3,YWHAH,1.3407713368983e-200,0.734510140971351,0.423,0.089,2.14228444209611e-196
3,MYL12B,1.46347217262887e-199,0.71092539236438,0.929,0.796,2.33833583742641e-195
3,RPL6,6.21220320837577e-196,0.583849330281222,0.982,0.947,9.92585828634281e-192
3,KRT8,2.21550276137569e-195,1.02149886090767,0.745,0.387,3.53993031212607e-191
3,RPL18,6.6009960470481e-195,0.619920979851023,0.963,0.89,1.05470714839734e-190
3,TPM4,3.56590427979954e-193,0.643134119261853,0.326,0.05,5.6976018582637e-189
3,MYL12A,1.26371024444549e-192,0.879855891335734,0.819,0.537,2.019156228575e-188
3,RPL35A,8.97172170913517e-191,0.575886930121766,0.971,0.925,1.43350169468562e-186
3,ENO1,8.55720443694609e-190,0.70798724911182,0.934,0.809,1.36727012493525e-185
3,RPL24,2.74062154201559e-189,0.552544036093693,0.971,0.934,4.37896509983252e-185
3,RPS25,1.05133947488023e-188,0.55981148634733,0.973,0.931,1.67983021296363e-184
3,ACTB,6.16861824025959e-188,0.848994922966634,0.916,0.792,9.85621822428677e-184
3,RPL23A,1.65335994293679e-187,0.564101305823364,0.966,0.931,2.6417385168244e-183
3,RPL39,6.23415733773992e-187,0.654272023396071,0.95,0.88,9.96093659424084e-183
3,C12orf75,5.51471762936377e-185,0.822181854193848,0.83,0.531,8.81141582819743e-181
3,RPL35,7.61244679594313e-184,0.628201081487551,0.956,0.874,1.21631674905579e-179
3,CLIC1,1.52233633159497e-183,0.872592958460899,0.795,0.481,2.43238899062245e-179
3,TUBA1A,1.5859460961192e-182,0.851391077108556,0.276,0.035,2.53402467237926e-178
3,DCDC2,8.8298386615438e-182,0.775339429888941,0.406,0.091,1.41083162134147e-177
3,RPS15A,2.19126960359599e-179,0.569141610373411,0.963,0.918,3.50121057262567e-175
3,NACA,2.04560572974873e-176,0.547940708453083,0.974,0.944,3.26846883499253e-172
3,FAU,1.49047073577452e-175,0.56180268470195,0.958,0.9,2.38147414162053e-171
3,RPL41,2.75341860552881e-175,0.482430790130425,0.986,0.975,4.39941224791394e-171
3,RPL21,2.66918392438535e-174,0.519540709046552,0.977,0.961,4.26482207438291e-170
3,TAGLN2,7.48436041279569e-173,0.732779416907739,0.515,0.164,1.19585110675649e-168
3,PPIA,4.688734428989e-172,0.697342716784866,0.888,0.735,7.49165987063863e-168
3,TAX1BP3,7.89748656659168e-170,0.569664434686867,0.357,0.071,1.26186040361002e-165
3,HNRNPA1,1.49684777777423e-169,0.73354463956072,0.865,0.649,2.39166337932766e-165
3,RPL36,1.11853207749679e-168,0.581473094862105,0.961,0.904,1.78719055342437e-164
3,RPS27,8.06048211443847e-163,0.485317000198226,0.978,0.967,1.28790383224498e-158
3,HN1,1.47068806098609e-162,0.71955036147899,0.45,0.128,2.34986538384358e-158
3,S100A13,1.53197201078035e-162,0.785331397041322,0.667,0.304,2.44778487882485e-158
3,HCFC1R1,1.72965871520544e-162,0.792000447153988,0.629,0.271,2.76364869515525e-158
3,PFN1,2.65536901766656e-162,0.733737266012931,0.848,0.625,4.24274861642763e-158
3,CCL2,1.05569303582853e-160,0.569684237775342,0.153,0.006,1.68678633264683e-156
3,CITED4,3.09224752428755e-160,0.676819794160695,0.395,0.097,4.94079309430665e-156
3,H3F3A,3.54897250005232e-160,0.558456825928632,0.949,0.871,5.67054826058359e-156
3,RPL37A,2.78719314953653e-158,0.484119760627724,0.966,0.94,4.45337721432948e-154
3,SQSTM1,3.60899978198919e-158,0.802748859968091,0.805,0.522,5.76645985166233e-154
3,BTF3,1.9681555541319e-157,0.621300699255189,0.901,0.753,3.14471894439195e-153
3,RPS15,4.04200825825451e-156,0.471783087056511,0.972,0.957,6.45832079503905e-152
3,RPSA,4.58964668650879e-156,0.628085204939326,0.907,0.794,7.33333747570375e-152
3,PDLIM1,1.30703875807005e-154,0.57800287017777,0.355,0.078,2.08838652764432e-150
3,SPON2,3.53793417678663e-154,0.380916830553141,0.15,0.006,5.65291122766968e-150
3,RPL22,6.67745339785907e-154,0.531031544959891,0.942,0.901,1.06692350390992e-149
3,UBA52,1.33919178170721e-152,0.557419601297069,0.951,0.868,2.13976062881177e-148
3,ARPC1B,8.18108660686235e-152,0.666383926523733,0.464,0.143,1.30717401804447e-147
3,YBX1,1.0895158299398e-151,0.61909268824711,0.907,0.777,1.74082839307781e-147
3,MACC1,1.18578025370985e-149,0.47727980373787,0.24,0.032,1.89463968937761e-145
3,ELF3,5.51213374071283e-149,0.717414219561763,0.455,0.138,8.80728729091097e-145
3,IFITM3,9.97409778044652e-149,0.656544280413155,0.473,0.149,1.59366134335975e-144
3,RPL23,1.75084220842052e-147,0.565451910256008,0.935,0.864,2.7974956806143e-143
3,RPS5,4.73454324200233e-145,0.568467125721953,0.935,0.862,7.56485319207133e-141
3,MYC,6.29353440586003e-145,0.349324129521642,0.161,0.01,1.00558092736832e-140
3,CDK2AP2,2.81253182155184e-144,0.763846216495042,0.592,0.255,4.49386334447553e-140
3,H3F3B,3.39846558513223e-144,0.718838387026818,0.848,0.628,5.43006831192428e-140
3,RPS28,1.32031054140647e-140,0.407586483080789,0.988,0.976,2.10959218305926e-136
3,CARHSP1,2.03996411402194e-139,0.749485619131683,0.607,0.279,3.25945466138426e-135
3,RPS20,4.15676339836113e-138,0.513407384360369,0.933,0.851,6.64167655790141e-134
3,APBB1IP,1.07298841999222e-136,0.449850657512667,0.235,0.034,1.71442089746357e-132
3,RPL4,1.13771566679345e-134,0.576678034222153,0.895,0.753,1.81784209240257e-130
3,RPS11,3.13044135933222e-134,0.524807974333131,0.929,0.869,5.00181920394102e-130
3,RAN,5.00238502371028e-132,0.714029948945601,0.718,0.429,7.99281079088428e-128
3,CFL1,1.73623687167192e-131,0.603749656536272,0.847,0.676,2.7741592735574e-127
3,CNN3,3.14193959633052e-127,0.657124941933367,0.785,0.526,5.02019108701691e-123
3,UBC,3.99347048534407e-126,0.58193075389728,0.908,0.777,6.38076714148275e-122
3,RPL27,1.47119976852971e-125,0.503114229115386,0.915,0.849,2.35068299015677e-121
3,RARRES3,4.07287642298815e-125,0.81455901599574,0.718,0.431,6.50764194865047e-121
3,CLDN4,5.61532043567428e-124,0.401025416826061,0.172,0.018,8.97215899212037e-120
3,RAC1,5.94205152681488e-123,0.640845196292664,0.79,0.578,9.49420992954481e-119
3,RBPMS,4.06015922929973e-122,0.578682091882241,0.482,0.18,6.48732241657511e-118
3,CDC42EP1,4.46559437424857e-121,0.285319749363875,0.149,0.012,7.13512669117436e-117
3,TNFSF10,7.75688250927935e-121,0.904978478339053,0.67,0.373,1.23939468733265e-116
3,STMN1,1.95780687337926e-120,0.665895642256339,0.544,0.234,3.12818382228538e-116
3,RPL31,2.67162208854531e-120,0.583469568621489,0.874,0.722,4.26871777307769e-116
3,YBX3,6.38472744368302e-120,0.649195933905714,0.523,0.218,1.02015175095167e-115
3,TPT1,3.36207093682709e-119,0.322656098495804,1,0.999,5.37191694286232e-115
3,GBAS,3.2942797104585e-118,0.541005286096625,0.405,0.129,5.26360012137058e-114
3,RPL38,3.93066111878721e-118,0.494038546871568,0.915,0.825,6.28041033559821e-114
3,RPL30,8.13627951528109e-118,0.401537460553098,0.969,0.957,1.30001474095161e-113
3,CCDC146,1.04561336550575e-117,0.665023890926027,0.406,0.134,1.67068103540508e-113
3,AIF1L,6.62254584023205e-117,0.57273638207898,0.476,0.18,1.05815037435228e-112
3,IL18,2.43383262053479e-116,0.411148689825456,0.251,0.049,3.88877776109049e-112
3,IFITM2,5.52894566225817e-116,0.299480666836509,0.156,0.015,8.83414937915611e-112
3,ZFAS1,1.12888595418213e-114,0.649909374877791,0.629,0.329,1.8037339775922e-110
3,HIF1A,1.5810907592119e-114,0.671422067730221,0.499,0.201,2.52626681506877e-110
3,VCAM1,1.51825083160712e-113,0.678203740815799,0.339,0.095,2.42586117874185e-109
3,PLSCR1,2.38720743752133e-113,0.427465444627407,0.285,0.066,3.81428004367159e-109
3,HSPB1,5.23349484886698e-113,0.597280747228787,0.86,0.674,8.36207806951966e-109
3,SUMO2,1.6189524262451e-112,0.581033466395965,0.811,0.6,2.58676218665443e-108
3,IER3,1.91486947209485e-112,0.388185253715203,0.173,0.022,3.05957844251315e-108
3,ANXA5,1.41208980564164e-111,0.652756547756809,0.679,0.388,2.25623709145421e-107
3,PPA1,3.18938606897161e-111,0.617253258407529,0.795,0.572,5.09600106100283e-107
