,0,1,2,3,4,5,6
CPSF3L,0.100558659217877,0.0842696629213483,0.0747126436781609,0.0666666666666667,0.11214953271028,0.0285714285714286,0.1
CPTP,0.0446927374301676,0.0112359550561798,0.0632183908045977,0.0242424242424242,0.0654205607476635,0.0285714285714286,0.0333333333333333
TAS1R3,0,0,0.00574712643678161,0,0,0,0
DVL1,0.0614525139664804,0.0393258426966292,0.028735632183908,0.0242424242424242,0.0186915887850467,0,0.133333333333333
MXRA8,0.0111731843575419,0.0898876404494382,0.0114942528735632,0.0484848484848485,0.00934579439252336,0,0.466666666666667
AURKAIP1,0.698324022346369,0.662921348314607,0.459770114942529,0.236363636363636,0.495327102803738,0.6,0.6
CCNL2,0.0614525139664804,0.162921348314607,0.160919540229885,0.212121212121212,0.158878504672897,0.114285714285714,0.233333333333333
MRPL20,0.569832402234637,0.48314606741573,0.5,0.23030303030303,0.411214953271028,0.6,0.533333333333333
ANKRD65,0.00558659217877095,0.00561797752808989,0.0114942528735632,0,0.00934579439252336,0,0.166666666666667
RP4-758J18.10,0,0,0,0,0.00934579439252336,0,0.0666666666666667
VWA1,0.00558659217877095,0.0449438202247191,0.189655172413793,0.115151515151515,0.186915887850467,0.0857142857142857,0.2
ATAD3C,0.0167597765363128,0.00561797752808989,0.0344827586206897,0.0121212121212121,0.00934579439252336,0,0.0666666666666667
ATAD3B,0.0167597765363128,0.0337078651685393,0.0172413793103448,0.0545454545454545,0.0186915887850467,0.0285714285714286,0.0666666666666667
ATAD3A,0.0558659217877095,0.0168539325842697,0.0229885057471264,0.0484848484848485,0.0467289719626168,0,0
SSU72,0.357541899441341,0.337078651685393,0.339080459770115,0.145454545454545,0.224299065420561,0.342857142857143,0.3
RP5-832C2.5,0,0.00561797752808989,0,0,0,0,0
C1orf233,0,0,0.00574712643678161,0.00606060606060606,0.00934579439252336,0,0
RP11-345P4.9,0.00558659217877095,0.0168539325842697,0.0114942528735632,0.0303030303030303,0.0186915887850467,0,0.0333333333333333
MIB2,0.0335195530726257,0.0449438202247191,0.0747126436781609,0.0424242424242424,0.0841121495327103,0.0571428571428571,0.1
MMP23B,0,0,0,0,0.00934579439252336,0,0
CDK11B,0.0167597765363128,0.0842696629213483,0.103448275862069,0.0848484848484849,0.0841121495327103,0,0.0666666666666667
RP11-345P4.10,0.00558659217877095,0,0,0,0.00934579439252336,0,0
SLC35E2B,0.0223463687150838,0.0561797752808989,0.0862068965517241,0.0666666666666667,0.14018691588785,0.0285714285714286,0.2
RP11-345P4.7,0,0,0.00574712643678161,0,0,0,0
CDK11A,0.0223463687150838,0.0449438202247191,0.028735632183908,0.0787878787878788,0.0186915887850467,0,0.1
SLC35E2,0.00558659217877095,0,0.00574712643678161,0.0181818181818182,0,0,0
NADK,0.0391061452513966,0.0280898876404494,0.0344827586206897,0.0303030303030303,0.0560747663551402,0,0.0333333333333333
GNB1,0.346368715083799,0.342696629213483,0.298850574712644,0.181818181818182,0.261682242990654,0.342857142857143,0.466666666666667
TMEM52,0.0111731843575419,0,0,0.00606060606060606,0,0,0
CFAP74,0,0.00561797752808989,0,0.00606060606060606,0,0.0285714285714286,0
PRKCZ,0.0446927374301676,0.0224719101123595,0.0172413793103448,0.0181818181818182,0.0560747663551402,0,0.0666666666666667
RP5-892K4.1,0,0,0,0.00606060606060606,0,0,0
RP11-181G12.2,0,0,0,0.00606060606060606,0,0,0
FAAP20,0.29608938547486,0.151685393258427,0.166666666666667,0.139393939393939,0.177570093457944,0.314285714285714,0.366666666666667
SKI,0.0279329608938547,0.0393258426966292,0.0862068965517241,0.0848484848484849,0.0373831775700935,0,0.133333333333333
MORN1,0.0335195530726257,0,0.0114942528735632,0.0242424242424242,0.0373831775700935,0,0
RER1,0.167597765363128,0.455056179775281,0.563218390804598,0.16969696969697,0.495327102803738,0.6,0.366666666666667
PEX10,0.0502793296089385,0.050561797752809,0.0459770114942529,0.0484848484848485,0.0467289719626168,0.0571428571428571,0.1
PLCH2,0.0111731843575419,0.00561797752808989,0,0,0,0,0
PANK4,0.0223463687150838,0.0112359550561798,0.0114942528735632,0.0121212121212121,0,0.0285714285714286,0.0333333333333333
RP3-395M20.12,0,0,0,0.0121212121212121,0.0280373831775701,0,0
RP3-395M20.8,0,0,0,0.00606060606060606,0,0,0
TNFRSF14,0.0726256983240224,0.123595505617978,0.0632183908045977,0.0909090909090909,0.0934579439252336,0.0571428571428571,0.2
FAM213B,0.0670391061452514,0.0168539325842697,0.0172413793103448,0.0121212121212121,0.00934579439252336,0.0571428571428571,0
MMEL1,0,0,0,0,0.00934579439252336,0,0
LINC00982,0,0,0.0804597701149425,0.0181818181818182,0.289719626168224,0.0857142857142857,0
PRDM16,0,0,0.028735632183908,0.0303030303030303,0.0934579439252336,0.0285714285714286,0
ARHGEF16,0.0391061452513966,0.0112359550561798,0.0977011494252874,0.0545454545454545,0.0934579439252336,0.0285714285714286,0
MEGF6,0.0111731843575419,0,0.0114942528735632,0.0303030303030303,0.0186915887850467,0,0.0666666666666667
TPRG1L,0.139664804469274,0.0337078651685393,0.0632183908045977,0.0303030303030303,0.0654205607476635,0.0285714285714286,0.1
WRAP73,0.0167597765363128,0.0168539325842697,0.0344827586206897,0.0303030303030303,0.0186915887850467,0,0.1
TP73-AS1,0.00558659217877095,0.0112359550561798,0.028735632183908,0.0181818181818182,0.0186915887850467,0.0285714285714286,0.0666666666666667
SMIM1,0.195530726256983,0.0112359550561798,0.0344827586206897,0.00606060606060606,0,0,0.0666666666666667
LRRC47,0.0726256983240224,0.0337078651685393,0.0229885057471264,0.0303030303030303,0.0280373831775701,0.0571428571428571,0.0333333333333333
CEP104,0.0502793296089385,0.0449438202247191,0.0862068965517241,0.0484848484848485,0.102803738317757,0.0571428571428571,0.0666666666666667
DFFB,0,0,0.00574712643678161,0.0121212121212121,0.00934579439252336,0,0.0333333333333333
C1orf174,0.0502793296089385,0.0280898876404494,0.0172413793103448,0.0424242424242424,0.0373831775700935,0.0285714285714286,0.0333333333333333
AJAP1,0.0111731843575419,0.0112359550561798,0.0114942528735632,0.0121212121212121,0.00934579439252336,0,0.0333333333333333
NPHP4,0,0.00561797752808989,0.0229885057471264,0.0181818181818182,0,0,0.0333333333333333
KCNAB2,0.0391061452513966,0.00561797752808989,0,0.00606060606060606,0.00934579439252336,0,0
CHD5,0,0,0,0.00606060606060606,0.00934579439252336,0,0
RPL22,0.893854748603352,0.971910112359551,0.925287356321839,0.660606060606061,0.803738317757009,0.942857142857143,0.933333333333333
RNF207,0.00558659217877095,0.0337078651685393,0.0459770114942529,0.0848484848484849,0.0654205607476635,0.0571428571428571,0.0666666666666667
ICMT,0.0279329608938547,0.050561797752809,0.0689655172413793,0.0424242424242424,0.11214953271028,0.0571428571428571,0.0666666666666667
GPR153,0.00558659217877095,0,0.0229885057471264,0.0181818181818182,0,0,0
ACOT7,0.217877094972067,0.050561797752809,0.00574712643678161,0,0,0.0285714285714286,0.0333333333333333
RP1-202O8.3,0,0,0,0.0121212121212121,0,0,0
HES2,0.00558659217877095,0,0,0,0.0186915887850467,0,0
ESPN,0.0782122905027933,0.0168539325842697,0,0.00606060606060606,0.0186915887850467,0,0
TNFRSF25,0,0.00561797752808989,0,0.00606060606060606,0,0,0
PLEKHG5,0,0,0.00574712643678161,0,0,0,0
NOL9,0.0446927374301676,0.0168539325842697,0.0172413793103448,0.0666666666666667,0.0280373831775701,0,0.133333333333333
ZBTB48,0.0111731843575419,0.0168539325842697,0.028735632183908,0.0606060606060606,0.0560747663551402,0,0.0333333333333333
KLHL21,0.0223463687150838,0.0168539325842697,0.0172413793103448,0.0303030303030303,0.0560747663551402,0,0
PHF13,0.0167597765363128,0.0168539325842697,0.0172413793103448,0.00606060606060606,0.0280373831775701,0.0285714285714286,0
THAP3,0.0279329608938547,0.00561797752808989,0.0172413793103448,0.0303030303030303,0.0654205607476635,0.0285714285714286,0.0333333333333333
DNAJC11,0.0614525139664804,0.0280898876404494,0.0632183908045977,0.0484848484848485,0.0280373831775701,0,0.233333333333333
CAMTA1,0.46927374301676,0.393258426966292,0.385057471264368,0.181818181818182,0.252336448598131,0.542857142857143,0.5
VAMP3,0.262569832402235,0.101123595505618,0.0402298850574713,0.0666666666666667,0.0280373831775701,0.0571428571428571,0.233333333333333
PER3,0.0279329608938547,0.0393258426966292,0.028735632183908,0.0606060606060606,0.0467289719626168,0,0.133333333333333
TNFRSF9,0,0,0,0,0,0,0.0666666666666667
PARK7,0.770949720670391,0.808988764044944,0.71264367816092,0.303030303030303,0.448598130841121,0.8,0.833333333333333
ERRFI1,0.0670391061452514,0.247191011235955,0.304597701149425,0.151515151515152,0.196261682242991,0,0.233333333333333
SLC45A1,0,0,0,0,0,0,0.0666666666666667
RERE,0.0949720670391061,0.157303370786517,0.32183908045977,0.218181818181818,0.317757009345794,0.228571428571429,0.3
ENO1,0.826815642458101,0.949438202247191,0.919540229885057,0.448484848484848,0.738317757009346,0.828571428571429,0.866666666666667
ENO1-AS1,0,0,0.00574712643678161,0,0,0,0
SLC2A5,0.0335195530726257,0.00561797752808989,0,0,0,0,0
GPR157,0,0.0224719101123595,0,0.0121212121212121,0,0,0.0666666666666667
MIR34AHG,0,0.0112359550561798,0.00574712643678161,0.0181818181818182,0,0,0
RP3-510D11.2,0,0.00561797752808989,0,0,0,0,0
H6PD,0.0111731843575419,0.0617977528089888,0.0344827586206897,0.0606060606060606,0.0654205607476635,0.0285714285714286,0.166666666666667
SPSB1,0.00558659217877095,0.00561797752808989,0.0172413793103448,0.00606060606060606,0.00934579439252336,0,0.1
SLC25A33,0.0223463687150838,0.0449438202247191,0.0747126436781609,0.0484848484848485,0.0280373831775701,0,0.1
TMEM201,0,0,0.0114942528735632,0.00606060606060606,0.0373831775700935,0,0
PIK3CD,0.00558659217877095,0,0.0229885057471264,0.0181818181818182,0.00934579439252336,0,0.0333333333333333
PIK3CD-AS2,0.0502793296089385,0.00561797752808989,0,0,0,0,0.0333333333333333
CLSTN1,0.0614525139664804,0.286516853932584,0.436781609195402,0.16969696969697,0.327102803738318,0.0571428571428571,0.366666666666667
CTNNBIP1,0.106145251396648,0.00561797752808989,0.0689655172413793,0.0242424242424242,0.0373831775700935,0,0.0666666666666667
LZIC,0.100558659217877,0.0280898876404494,0.0459770114942529,0.0363636363636364,0.0560747663551402,0,0.133333333333333
NMNAT1,0.0279329608938547,0.0168539325842697,0.0114942528735632,0.0484848484848485,0.00934579439252336,0,0
RBP7,0.00558659217877095,0.00561797752808989,0,0.0363636363636364,0,0,0
UBE4B,0.0391061452513966,0.0280898876404494,0.0172413793103448,0.0484848484848485,0.0280373831775701,0.0285714285714286,0.1
KIF1B,0.0446927374301676,0.168539325842697,0.0804597701149425,0.127272727272727,0.0654205607476635,0.142857142857143,0.133333333333333
PGD,0.0502793296089385,0.0168539325842697,0.0517241379310345,0.0484848484848485,0.0373831775700935,0.0571428571428571,0.0333333333333333
APITD1,0.11731843575419,0.0168539325842697,0.0172413793103448,0.0242424242424242,0.0280373831775701,0,0.0333333333333333
DFFA,0.206703910614525,0.0786516853932584,0.0689655172413793,0.0727272727272727,0.0841121495327103,0.0857142857142857,0.133333333333333
PEX14,0.0111731843575419,0.0224719101123595,0.0114942528735632,0.0242424242424242,0.0560747663551402,0,0.0666666666666667
CASZ1,0.00558659217877095,0.0280898876404494,0.166666666666667,0.0909090909090909,0.14018691588785,0.142857142857143,0.0666666666666667
TARDBP,0.0949720670391061,0.117977528089888,0.0919540229885057,0.096969696969697,0.102803738317757,0.114285714285714,0.1
RP4-635E18.8,0,0,0,0.0121212121212121,0,0,0
SRM,0.251396648044693,0.0617977528089888,0.0344827586206897,0.103030303030303,0.0373831775700935,0.0857142857142857,0.133333333333333
EXOSC10,0.0223463687150838,0.0337078651685393,0.0574712643678161,0.0606060606060606,0.0841121495327103,0,0.0666666666666667
RP4-635E18.7,0,0.00561797752808989,0,0.00606060606060606,0,0,0
MTOR,0.0167597765363128,0.00561797752808989,0.0229885057471264,0.0484848484848485,0.0467289719626168,0.0285714285714286,0.0333333333333333
UBIAD1,0.0167597765363128,0.0112359550561798,0.0172413793103448,0.0424242424242424,0.00934579439252336,0.0285714285714286,0.0333333333333333
FBXO2,0.00558659217877095,0,0.0862068965517241,0.0242424242424242,0.0841121495327103,0,0.1
FBXO44,0.0111731843575419,0.0112359550561798,0.0344827586206897,0.0606060606060606,0.0467289719626168,0,0
FBXO6,0.0446927374301676,0.0112359550561798,0.0114942528735632,0.0121212121212121,0.00934579439252336,0,0
MAD2L2,0.0279329608938547,0,0.0689655172413793,0.0242424242424242,0.0654205607476635,0.0571428571428571,0.0666666666666667
AGTRAP,0.128491620111732,0.207865168539326,0.14367816091954,0.0606060606060606,0.11214953271028,0.0285714285714286,0.3
C1orf167,0,0,0.0172413793103448,0.00606060606060606,0,0,0
MTHFR,0.0335195530726257,0.0337078651685393,0.0459770114942529,0.0303030303030303,0.0467289719626168,0.0285714285714286,0.0666666666666667
CLCN6,0.00558659217877095,0.0112359550561798,0.00574712643678161,0.0363636363636364,0.0280373831775701,0.0285714285714286,0
NPPA-AS1,0,0,0,0.00606060606060606,0,0,0
KIAA2013,0.0391061452513966,0.0617977528089888,0.0804597701149425,0.0484848484848485,0.102803738317757,0.0285714285714286,0.2
PLOD1,0.0223463687150838,0.0224719101123595,0.028735632183908,0.0424242424242424,0.0467289719626168,0,0.0666666666666667
MFN2,0.0614525139664804,0.0112359550561798,0.028735632183908,0.0363636363636364,0.0934579439252336,0.0857142857142857,0.0666666666666667
MIIP,0.0335195530726257,0.0168539325842697,0.00574712643678161,0.0303030303030303,0,0,0.0666666666666667
TNFRSF1B,0,0.0112359550561798,0,0.0242424242424242,0.0186915887850467,0,0.0333333333333333
VPS13D,0,0.0224719101123595,0.0747126436781609,0.0666666666666667,0.14018691588785,0.0285714285714286,0.0666666666666667
DHRS3,0.0782122905027933,0.050561797752809,0.0632183908045977,0.0606060606060606,0.0467289719626168,0.0857142857142857,0.1
PDPN,0,0,0,0.00606060606060606,0,0,0.1
PRDM2,0.0335195530726257,0.0561797752808989,0.114942528735632,0.0848484848484849,0.14018691588785,0.0571428571428571,0.1
KAZN,0.162011173184358,0.207865168539326,0.183908045977011,0.103030303030303,0.0654205607476635,0.0571428571428571,0.466666666666667
TMEM51-AS1,0,0.00561797752808989,0.0114942528735632,0.0121212121212121,0,0.0285714285714286,0
TMEM51,0.0446927374301676,0.0955056179775281,0.137931034482759,0.096969696969697,0.121495327102804,0.371428571428571,0.0333333333333333
FHAD1,0.00558659217877095,0.00561797752808989,0.0114942528735632,0.00606060606060606,0.0373831775700935,0,0
EFHD2,0.106145251396648,0.0393258426966292,0.0402298850574713,0.0606060606060606,0.0186915887850467,0.0571428571428571,0.0333333333333333
CTRC,0,0.00561797752808989,0,0,0,0,0
CASP9,0.0223463687150838,0.0112359550561798,0.0229885057471264,0.0181818181818182,0.0280373831775701,0,0.0666666666666667
DNAJC16,0.0279329608938547,0.0337078651685393,0.0402298850574713,0.0303030303030303,0.0280373831775701,0.0285714285714286,0
AGMAT,0.318435754189944,0.0393258426966292,0,0.00606060606060606,0,0,0
RP4-680D5.2,0,0,0,0.00606060606060606,0,0,0
DDI2,0.0223463687150838,0.0337078651685393,0.0172413793103448,0.0424242424242424,0.0280373831775701,0,0.0333333333333333
PLEKHM2,0.0614525139664804,0.0674157303370786,0.0632183908045977,0.0666666666666667,0.0654205607476635,0,0.166666666666667
SLC25A34,0.00558659217877095,0.00561797752808989,0,0,0.00934579439252336,0.0285714285714286,0.0333333333333333
TMEM82,0.0391061452513966,0.00561797752808989,0,0.00606060606060606,0.00934579439252336,0,0
FBLIM1,0.0502793296089385,0.140449438202247,0.0517241379310345,0.0606060606060606,0.0654205607476635,0,0.1
UQCRHL,0.00558659217877095,0.0112359550561798,0,0,0.00934579439252336,0,0
FLJ37453,0.0335195530726257,0.0224719101123595,0.00574712643678161,0.0424242424242424,0,0.0285714285714286,0.1
SPEN,0.0223463687150838,0.258426966292135,0.172413793103448,0.151515151515152,0.14018691588785,0.114285714285714,0.266666666666667
ZBTB17,0.0279329608938547,0.0168539325842697,0.0344827586206897,0.0424242424242424,0.0373831775700935,0.0571428571428571,0.0666666666666667
C1orf64,0,0,0.00574712643678161,0,0,0.285714285714286,0
HSPB7,0,0,0.0114942528735632,0,0,0,0
CLCNKA,0,0,0.114942528735632,0.0666666666666667,0.383177570093458,0.514285714285714,0
CLCNKB,0.0111731843575419,0.00561797752808989,0.436781609195402,0.096969696969697,0.542056074766355,0.8,0
FAM131C,0.0279329608938547,0.0224719101123595,0.00574712643678161,0.0121212121212121,0.00934579439252336,0,0
EPHA2,0.0111731843575419,0.191011235955056,0.258620689655172,0.121212121212121,0.102803738317757,0,0.166666666666667
RP11-276H7.3,0,0,0.00574712643678161,0,0,0,0
ARHGEF19,0,0,0,0.0121212121212121,0.00934579439252336,0,0
RSG1,0,0,0.00574712643678161,0.00606060606060606,0,0.0285714285714286,0
FBXO42,0.0223463687150838,0.0449438202247191,0.0229885057471264,0.0424242424242424,0.0560747663551402,0.0571428571428571,0.0666666666666667
SZRD1,0.100558659217877,0.0561797752808989,0.0919540229885057,0.0909090909090909,0.0841121495327103,0.0571428571428571,0.1
SPATA21,0,0,0.00574712643678161,0,0,0,0
NECAP2,0.0949720670391061,0.101123595505618,0.103448275862069,0.096969696969697,0.0560747663551402,0.0857142857142857,0.1
RP4-798A10.2,0,0,0,0.00606060606060606,0,0,0.0333333333333333
NBPF1,0.0167597765363128,0.050561797752809,0,0.0181818181818182,0.0280373831775701,0,0
CROCC,0,0.00561797752808989,0.0229885057471264,0.0242424242424242,0.00934579439252336,0,0.0333333333333333
RP11-108M9.4,0.0167597765363128,0.0112359550561798,0.0114942528735632,0.0181818181818182,0.0186915887850467,0.0857142857142857,0.0333333333333333
MFAP2,0,0.0168539325842697,0,0.00606060606060606,0.00934579439252336,0,0.2
ATP13A2,0,0.0168539325842697,0.028735632183908,0.0181818181818182,0.0560747663551402,0,0.0333333333333333
SDHB,0.385474860335196,0.168539325842697,0.160919540229885,0.109090909090909,0.130841121495327,0.371428571428571,0.2
PADI2,0,0,0,0.0121212121212121,0,0,0.0333333333333333
PADI1,0,0,0.00574712643678161,0.00606060606060606,0,0,0
PADI4,0,0.00561797752808989,0.0114942528735632,0.0303030303030303,0,0,0
RCC2,0.0223463687150838,0.0112359550561798,0.0229885057471264,0.0424242424242424,0.0934579439252336,0,0.0333333333333333
ARHGEF10L,0.0558659217877095,0.0337078651685393,0.0977011494252874,0.0727272727272727,0.0841121495327103,0.0285714285714286,0.0666666666666667
KLHDC7A,0.0502793296089385,0.0337078651685393,0.0459770114942529,0,0.0373831775700935,0.0285714285714286,0
ALDH4A1,0.329608938547486,0.0561797752808989,0.0402298850574713,0.0242424242424242,0.0560747663551402,0,0.0333333333333333
IFFO2,0.00558659217877095,0.123595505617978,0,0.0242424242424242,0.00934579439252336,0,0
UBR4,0.17877094972067,0.382022471910112,0.172413793103448,0.175757575757576,0.186915887850467,0.0285714285714286,0.0333333333333333
RP1-43E13.2,0.00558659217877095,0,0,0,0,0,0
EMC1,0.0167597765363128,0.0224719101123595,0.0344827586206897,0.0242424242424242,0.0373831775700935,0,0.1
MRTO4,0.128491620111732,0.0842696629213483,0.0632183908045977,0.0484848484848485,0.0186915887850467,0.0571428571428571,0.0333333333333333
AKR7A3,0.480446927374302,0.0280898876404494,0.0172413793103448,0.00606060606060606,0.00934579439252336,0,0
AKR7A2,0.64804469273743,0.286516853932584,0.132183908045977,0.0848484848484849,0.102803738317757,0.142857142857143,0.266666666666667
PQLC2,0.0111731843575419,0.00561797752808989,0.00574712643678161,0.0181818181818182,0.0280373831775701,0,0.0333333333333333
CAPZB,0.435754189944134,0.275280898876405,0.362068965517241,0.193939393939394,0.252336448598131,0.457142857142857,0.533333333333333
MINOS1,0.614525139664804,0.539325842696629,0.517241379310345,0.260606060606061,0.495327102803738,0.771428571428571,0.466666666666667
NBL1,0.122905027932961,0.398876404494382,0.0402298850574713,0.0666666666666667,0.0280373831775701,0.0571428571428571,0.533333333333333
TMCO4,0.0335195530726257,0.0112359550561798,0.0919540229885057,0.0242424242424242,0.0373831775700935,0.171428571428571,0.0666666666666667
RNF186,0.0391061452513966,0,0,0,0,0,0
OTUD3,0.0167597765363128,0.00561797752808989,0.0172413793103448,0.0424242424242424,0.0186915887850467,0.0285714285714286,0.1
UBXN10-AS1,0,0,0.0114942528735632,0,0,0,0
UBXN10,0,0,0.0229885057471264,0.0121212121212121,0.0186915887850467,0.0285714285714286,0.0666666666666667
CAMK2N1,0.558659217877095,0.595505617977528,0.71264367816092,0.23030303030303,0.710280373831776,0.857142857142857,0.666666666666667
MUL1,0.0111731843575419,0.0280898876404494,0.028735632183908,0.0242424242424242,0.0467289719626168,0.0571428571428571,0.133333333333333
CDA,0,0,0.0114942528735632,0.0363636363636364,0,0.371428571428571,0
PINK1,0.162011173184358,0.0561797752808989,0.126436781609195,0.0666666666666667,0.130841121495327,0.228571428571429,0.133333333333333
PINK1-AS,0,0,0,0.00606060606060606,0.00934579439252336,0,0
DDOST,0.0782122905027933,0.235955056179775,0.241379310344828,0.115151515151515,0.261682242990654,0.171428571428571,0.333333333333333
KIF17,0,0,0,0.00606060606060606,0,0,0
HP1BP3,0.273743016759777,0.49438202247191,0.53448275862069,0.284848484848485,0.532710280373832,0.571428571428571,0.666666666666667
EIF4G3,0.0391061452513966,0.0730337078651685,0.137931034482759,0.103030303030303,0.121495327102804,0,0.133333333333333
ECE1,0.0223463687150838,0.0561797752808989,0.0977011494252874,0.0727272727272727,0.0467289719626168,0.114285714285714,0.133333333333333
NBPF3,0,0,0,0,0.0186915887850467,0.0285714285714286,0.0333333333333333
ALPL,0.0391061452513966,0.00561797752808989,0,0.0242424242424242,0,0.0285714285714286,0
RAP1GAP,0.0335195530726257,0.00561797752808989,0.0862068965517241,0.0363636363636364,0.0841121495327103,0.257142857142857,0.4
USP48,0.0558659217877095,0.0898876404494382,0.0862068965517241,0.103030303030303,0.121495327102804,0.114285714285714,0.266666666666667
LDLRAD2,0,0.00561797752808989,0,0,0,0,0
HSPG2,0.0167597765363128,0.050561797752809,0.224137931034483,0.145454545454545,0.121495327102804,0,0.233333333333333
LINC00339,0.0167597765363128,0,0,0.00606060606060606,0,0,0
CDC42,0.636871508379888,0.803370786516854,0.672413793103448,0.345454545454545,0.420560747663551,0.742857142857143,0.8
RP1-224A6.9,0,0.00561797752808989,0,0,0,0,0
WNT4,0,0,0,0,0,0.0285714285714286,0
ZBTB40,0.0223463687150838,0.0168539325842697,0.0229885057471264,0.0303030303030303,0.00934579439252336,0.0571428571428571,0.0333333333333333
C1QA,0,0,0,0,0,0,0.0333333333333333
C1QC,0,0,0,0,0,0,0.0333333333333333
C1QB,0,0,0.00574712643678161,0,0,0,0.0333333333333333
EPHB2,0.00558659217877095,0.00561797752808989,0.0229885057471264,0.0303030303030303,0.0186915887850467,0,0.0666666666666667
KDM1A,0.11731843575419,0.101123595505618,0.0804597701149425,0.0484848484848485,0.102803738317757,0.0857142857142857,0.1
LUZP1,0.0726256983240224,0.179775280898876,0.0689655172413793,0.109090909090909,0.11214953271028,0.228571428571429,0.4
LINC01355,0,0.0224719101123595,0.0114942528735632,0.0484848484848485,0.00934579439252336,0,0.0333333333333333
HNRNPR,0.312849162011173,0.48876404494382,0.46551724137931,0.242424242424242,0.317757009345794,0.371428571428571,0.5
ZNF436,0.0111731843575419,0.0112359550561798,0,0,0,0,0
ZNF436-AS1,0.00558659217877095,0.00561797752808989,0.00574712643678161,0.0121212121212121,0,0,0
RP5-1057J7.7,0.00558659217877095,0,0,0.00606060606060606,0,0,0
TCEA3,0.262569832402235,0.213483146067416,0.120689655172414,0.0909090909090909,0.11214953271028,0.0285714285714286,0.233333333333333
ASAP3,0.0111731843575419,0.00561797752808989,0.0172413793103448,0.0303030303030303,0.0467289719626168,0.0285714285714286,0
ID3,0.0446927374301676,0.0898876404494382,0.0517241379310345,0.151515151515152,0.0280373831775701,0.514285714285714,0.333333333333333
RPL11,0.960893854748603,0.99438202247191,0.954022988505747,0.733333333333333,0.841121495327103,1,1
TCEB3,0.0446927374301676,0.0449438202247191,0.0517241379310345,0.0484848484848485,0.0186915887850467,0.0285714285714286,0.0333333333333333
TCEB3-AS1,0.0335195530726257,0.00561797752808989,0.00574712643678161,0,0,0,0.0333333333333333
PITHD1,0.11731843575419,0.050561797752809,0.0689655172413793,0.0606060606060606,0.11214953271028,0.0571428571428571,0.133333333333333
LYPLA2,0.184357541899441,0.123595505617978,0.14367816091954,0.133333333333333,0.0841121495327103,0.0857142857142857,0.1
