cluster,gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
0,HAO2,3.37106638618394e-40,0.883591864184867,0.257,0.003,6.09691066605227e-36
0,FABP1,3.48702886856978e-40,1.56983446277134,0.257,0.003,6.30664041169531e-36
0,HRSP12,4.49716157578179e-40,1.4000852628104,0.609,0.199,8.13356642595894e-36
0,HINT1,5.30852130351028e-40,0.876586530411135,0.939,0.821,9.6009916295287e-36
0,RPL9,6.34173817560222e-40,0.73945615988772,0.978,0.891,1.14696676643942e-35
0,RPS13,1.25215405732764e-38,0.832843440387846,0.955,0.858,2.26464582808277e-34
0,RPS7,1.42245311839778e-38,0.870963413488029,0.95,0.885,2.57264870993422e-34
0,RPS15A,2.0176272730589e-38,0.844188610659982,0.944,0.843,3.64908068605433e-34
0,RPL37,3.79237263864969e-38,0.800595307347982,0.95,0.894,6.85888515426182e-34
0,RPS18,6.42638870363409e-38,0.821643966543444,0.983,0.92,1.16227666093926e-33
0,AGMAT,8.8660781999567e-38,0.97944360953386,0.363,0.041,1.60351890324417e-33
0,RPL26,3.04954455298739e-37,0.874777870134232,0.939,0.882,5.51540627853299e-33
0,CALM1,4.59688548171334e-37,0.954552482847977,0.866,0.765,8.31392708222674e-33
0,RPS27A,4.68243309658121e-37,0.703732474318801,0.972,0.923,8.46864849847678e-33
0,ETFB,5.52276947235337e-37,1.31816129730904,0.771,0.522,9.9884808676983e-33
0,AGXT2,1.06295090836862e-36,0.830441762795215,0.363,0.044,1.92245301287549e-32
0,PRODH2,1.08831742398312e-36,1.2241155895509,0.363,0.044,1.96833089301588e-32
0,RPL23,1.28603392296416e-36,1.02300866516414,0.883,0.795,2.32592095307298e-32
0,RPS16,1.32529971175583e-36,0.796850285998052,0.922,0.862,2.3969370586816e-32
0,NAT8,1.42532540734456e-36,1.34493754431718,0.698,0.238,2.57784353172337e-32
0,MT1X,2.97202729750123e-36,1.38670619229454,0.76,0.366,5.37520857026072e-32
0,RPL11,4.07988336305525e-36,0.764325918566458,0.961,0.906,7.37887705042173e-32
0,RPL41,5.93052877690158e-36,0.748910909810603,0.955,0.903,1.07259543459042e-31
0,RPLP1,7.88448506494023e-36,0.695674490354428,0.989,0.949,1.42598796884509e-31
0,DDC,8.33515085589061e-36,1.09789051567345,0.43,0.078,1.50749538379638e-31
0,CRYAB,9.37964588249494e-36,1.33520094690754,0.911,0.621,1.69640275430804e-31
0,UBA52,1.98544141700795e-35,0.835903136770529,0.911,0.84,3.59086934680058e-31
0,RPL14,2.80942374812497e-35,0.892143559305703,0.944,0.861,5.08112379085882e-31
0,RPS28,3.2173801912115e-35,0.665476030211875,0.972,0.917,5.81895381382513e-31
0,RPL13A,4.46682956240191e-35,0.834400551907336,0.933,0.911,8.07870794656009e-31
0,SAT2,5.64489407840888e-35,1.21674424207116,0.709,0.372,1.02093554302103e-30
0,RPL8,5.87588211198501e-35,0.800396343953845,0.955,0.893,1.06271203877361e-30
0,SLC25A3,6.82903366709447e-35,0.928490758331836,0.866,0.775,1.23509902903071e-30
0,NQO2,7.15065339871319e-35,1.17390367245176,0.631,0.266,1.29326717369127e-30
0,ASPDH,7.97934947954539e-35,0.567541106226944,0.218,0.001,1.44314514687058e-30
0,GSTA2,1.96481526732453e-34,1.97395425441338,0.257,0.012,3.55356489248315e-30
0,RPL21,2.08080114503459e-34,0.697383497852857,0.944,0.917,3.76333695090957e-30
0,FMO1,2.34503397368161e-34,0.936802961255329,0.447,0.093,4.24122844480056e-30
0,RPL23A,3.63850245445005e-34,0.779610702263273,0.933,0.874,6.58059553911836e-30
0,DBI,3.68196045918777e-34,1.07013324964519,0.849,0.724,6.65919368648699e-30
0,MT1F,4.54119487816421e-34,1.27891012413601,0.76,0.422,8.2132050566478e-30
0,RPS14,4.97722704417873e-34,0.673682403494361,0.978,0.906,9.00181283210165e-30
0,MT1H,7.50469441409904e-34,1.50204990282323,0.547,0.149,1.35729903173395e-29
0,ATPIF1,1.4645614655486e-33,0.994638269448743,0.866,0.758,2.64880586659119e-29
0,MGST1,2.15297747190908e-33,1.06682047700802,0.732,0.344,3.89387505569476e-29
0,GLRX,2.66343718424059e-33,1.46558425490023,0.721,0.434,4.81709249141752e-29
0,RPL6,4.1368025108198e-33,0.742151063187328,0.939,0.9,7.48182102106869e-29
0,RPL36,4.42094427895997e-33,0.74724591939077,0.95,0.869,7.995719822927e-29
0,RPL35,6.99431127526585e-33,0.771286218058407,0.922,0.887,1.26499113724458e-28
0,RPL5,7.17396173170283e-33,0.750133793755035,0.939,0.881,1.29748271879577e-28
0,MSRA,1.23375892626773e-32,1.12649256224294,0.536,0.179,2.23137639404782e-28
0,UQCRB,1.46099086922929e-32,0.845667523163909,0.855,0.808,2.64234808608809e-28
0,KHK,2.37885592042567e-32,1.33968830144407,0.503,0.142,4.30239881768186e-28
0,HPD,5.71017134491127e-32,1.38253985632989,0.279,0.023,1.03274158944065e-27
0,HSPE1,7.09142759620015e-32,0.961042232970636,0.821,0.711,1.28255559504876e-27
0,AKR7A2,8.9638832481261e-32,1.27892225909366,0.67,0.383,1.62120792425609e-27
0,PLA2G16,1.11123556439773e-31,1.04556449631214,0.721,0.43,2.00978064176974e-27
0,RPL38,1.64169918790796e-31,0.798116789722999,0.899,0.813,2.96917715125033e-27
0,RPL18A,1.98734367329706e-31,0.810788478521378,0.939,0.868,3.59430976752506e-27
0,RENBP,2.3099117627343e-31,0.666545615554252,0.324,0.041,4.17770641408126e-27
0,UQCRQ,3.49806172856455e-31,1.03467410144395,0.816,0.697,6.32659444228184e-27
0,RPL12,3.76146320157572e-31,0.881142850134104,0.95,0.896,6.80298234636986e-27
0,RPL34,5.38427125876684e-31,0.664479273703564,0.972,0.917,9.7379929986057e-27
0,RPL27,6.81481064202756e-31,0.803897480886279,0.872,0.8,1.2325266527171e-26
0,RPL24,1.21334460061246e-30,0.685624616531221,0.944,0.881,2.1944550446677e-26
0,SOD1,1.24132935703734e-30,0.867722975861129,0.877,0.772,2.24506827513774e-26
0,BDH2,1.92987382409902e-30,1.19532890671321,0.749,0.527,3.49036979826549e-26
0,ATP5E,4.26390691233062e-30,0.758146818937165,0.888,0.88,7.71170204164115e-26
0,NIT2,5.83272507583172e-30,1.21417356255202,0.626,0.311,1.05490665721493e-25
0,FXYD2,6.04996643662004e-30,0.794858745184369,0.905,0.736,1.0941969297271e-25
0,RPS4Y1,7.70689661548225e-30,1.07122562174263,0.777,0.578,1.39386932187612e-25
0,RPS11,9.79488460653656e-30,0.746270611012567,0.911,0.843,1.7715028299382e-25
0,RPL39,1.07301447686119e-29,0.780405977111583,0.933,0.881,1.94065398285114e-25
0,DNPH1,1.07358863131779e-29,1.050233621932,0.721,0.502,1.94169239860136e-25
0,RPS9,1.14209343838239e-29,0.704511939656452,0.939,0.882,2.06559019265838e-25
0,UGT2B7,1.33179918016087e-29,1.36496512999715,0.682,0.322,2.40869199723895e-25
0,RPS29,1.71962186001008e-29,0.70407936719658,0.922,0.845,3.11010809601424e-25
0,RP11-626P14.1,2.00728998405142e-29,0.516681014190899,0.274,0.026,3.63038466515539e-25
0,RPS24,2.97999752499441e-29,0.697033716617103,0.95,0.927,5.38962352370489e-25
0,RPS26,4.10264708637535e-29,0.674540074161573,0.905,0.842,7.42004752041845e-25
0,BHMT,5.56780445171211e-29,1.35909773574144,0.592,0.235,1.00699311313665e-24
0,CRYL1,1.21460517235553e-28,1.16712262992228,0.682,0.401,2.19673491472222e-24
0,BRI3,1.9580061465383e-28,0.935172540410403,0.81,0.675,3.54124991662916e-24
0,RPS4X,2.31967766446098e-28,0.707834778431396,0.95,0.896,4.19536902394413e-24
0,ALB,5.70399358194249e-28,1.38870008081828,0.218,0.012,1.03162427923012e-23
0,BPHL,7.24359820544384e-28,1.04826790576457,0.598,0.282,1.31007717143657e-23
0,PFDN5,9.77233263953211e-28,0.743547533317892,0.872,0.806,1.76742408118578e-23
0,CMBL,1.03783576252168e-27,1.45061900512681,0.648,0.325,1.87702976009671e-23
0,GPX3,1.24012333722852e-27,2.53812966799891,0.642,0.343,2.24288706771151e-23
0,RPL4,1.35243456267144e-27,0.788079364556485,0.827,0.765,2.44601315004756e-23
0,AKR1C3,1.56175898085044e-27,1.06123174864658,0.587,0.255,2.82459729276611e-23
0,RPS2,1.56672851249546e-27,0.807251742741422,0.944,0.893,2.83358518769928e-23
0,ATP5L,1.65262832327721e-27,0.801335912216273,0.855,0.768,2.98894358547916e-23
0,RPS12,1.66231393519564e-27,0.627177408208881,0.983,0.936,3.00646098319483e-23
0,FUOM,2.30411631343329e-27,0.84207394809337,0.447,0.128,4.16722476447544e-23
0,RGN,2.43208137997034e-27,0.998333566750519,0.475,0.154,4.39866238381436e-23
0,NDUFS5,2.74924456000905e-27,0.725828588890404,0.855,0.782,4.97228371123237e-23
0,RPLP2,2.92534434406099e-27,0.69024348884749,0.899,0.885,5.29077778066872e-23
0,RPS27,3.43645320152175e-27,0.571587562369828,0.961,0.939,6.21516926027225e-23
0,RPL10A,3.69941988920865e-27,0.77557364750372,0.911,0.861,6.69077081162276e-23
0,FTCD,3.74795931457514e-27,0.952370519498965,0.553,0.19,6.77855921634059e-23
0,RPS5,3.91828579853256e-27,0.843925260984379,0.872,0.782,7.08661169522598e-23
0,PBLD,5.03985854560597e-27,1.09767363718636,0.598,0.283,9.11508816558295e-23
0,RPL31,5.65950030877864e-27,0.875822081911656,0.81,0.739,1.0235772258457e-22
0,PRDX3,6.13707491884977e-27,1.0042355689371,0.743,0.563,1.10995136982317e-22
0,ATP5C1,6.31065149824308e-27,0.927751548528898,0.76,0.605,1.14134442997224e-22
0,SLC25A6,8.19130175575297e-27,0.852793416661305,0.827,0.743,1.48147883554548e-22
0,PCBD1,8.43910914386866e-27,1.00938612271342,0.732,0.53,1.52629727976009e-22
0,C11orf54,8.62706413265667e-27,1.22698846003117,0.709,0.476,1.56029081903229e-22
0,RPL22,8.77972730764698e-27,0.657288798664901,0.894,0.872,1.58790148086103e-22
0,ATP5J,9.17162782334155e-27,0.84026866453763,0.844,0.745,1.65878060812955e-22
0,PLG,1.31191591760516e-26,0.560754446947644,0.168,0.001,2.3727311285807e-22
0,MYL6,2.07180475872242e-26,0.724937155665315,0.922,0.926,3.74706608662537e-22
0,ATP5D,5.16208507417923e-26,0.886020914985718,0.788,0.733,9.33614706516056e-22
0,COTL1,5.47003638091732e-26,1.08389659106959,0.648,0.347,9.89310779852706e-22
0,RPL37A,7.60421652276717e-26,0.619470189320242,0.939,0.901,1.37529860030767e-21
0,USMG5,1.0914822190184e-25,0.810693363404623,0.799,0.708,1.97405474131668e-21
0,RPS3,1.09578716851152e-25,0.67601131536027,0.944,0.862,1.98184067296993e-21
0,ENO1,1.47462641799413e-25,0.904710054386241,0.832,0.808,2.66700933958419e-21
0,SHMT1,2.2869408433177e-25,1.08875754456879,0.648,0.366,4.13616120922439e-21
0,RPL28,4.37826615766647e-25,0.660139740059942,0.927,0.926,7.91853217275558e-21
0,RPS27L,4.96197124992969e-25,0.894431924747131,0.788,0.66,8.97422120262284e-21
0,CUBN,6.45907441264269e-25,1.19206714537851,0.425,0.116,1.16818819827056e-20
0,HSD17B14,6.821803408253e-25,0.73283571826831,0.279,0.041,1.23379136441664e-20
0,PRDX2,1.31967670476497e-24,0.896252003655336,0.765,0.665,2.38676728823792e-20
0,SCP2,1.36150200220908e-24,0.957156350834133,0.749,0.601,2.46241252119534e-20
0,SLC34A1,1.51987020573186e-24,0.577323350432655,0.162,0.003,2.74883725408664e-20
0,NPM1,1.86148787240026e-24,0.835353322119125,0.86,0.8,3.36668696602311e-20
0,YBX1,1.88951312996985e-24,0.797655244082572,0.821,0.774,3.41737344686346e-20
0,SLC13A3,2.5210942354813e-24,0.763833611795966,0.184,0.009,4.55965103429148e-20
0,UBB,2.86089228355934e-24,0.71237334797107,0.905,0.839,5.17420978404541e-20
0,RPS20,4.21925664058657e-24,0.678903226893183,0.883,0.842,7.63094756016487e-20
0,TPI1,4.49499472806385e-24,0.796817944457401,0.788,0.707,8.12964746517628e-20
0,ACAA1,4.97084642073948e-24,1.08991868070531,0.659,0.433,8.99027283654942e-20
0,HMGN3,5.18895953591329e-24,0.879511313687794,0.799,0.682,9.38475221665277e-20
0,ACAT1,8.52132526844484e-24,1.15194200588813,0.648,0.388,1.54116688805093e-19
0,BTF3,2.16475449767147e-23,0.740012806366229,0.838,0.763,3.91517498448862e-19
0,CHCHD2,2.31412009262233e-23,0.724845718306087,0.832,0.778,4.18531759951674e-19
0,PLIN2,3.93271040453314e-23,1.04608369378469,0.559,0.25,7.11270003763863e-19
0,RPS17,4.61155288465606e-23,0.774968677443605,0.793,0.745,8.34045454718894e-19
0,ALDH8A1,4.83533190840634e-23,0.684539634250886,0.291,0.052,8.74518128954371e-19
0,ACMSD,5.57014467954361e-23,0.809087723946677,0.453,0.157,1.00741636674226e-18
0,DHRS4L2,7.18672217833719e-23,1.1799181797208,0.553,0.264,1.29979057317406e-18
0,RPS8,1.03224693378541e-22,0.626126665037995,0.939,0.903,1.8669218044443e-18
0,ABAT,1.2800802518667e-22,0.769544961730898,0.341,0.081,2.31515314352611e-18
0,RPL27A,1.40999250377065e-22,0.682290093515972,0.872,0.807,2.5501124423196e-18
0,ATP5G2,1.41857504175365e-22,0.795694868218728,0.821,0.776,2.56563482051565e-18
0,SLC7A7,2.26214815810956e-22,1.0655705738412,0.335,0.08,4.09132115875695e-18
0,PIPOX,3.5025847981109e-22,0.451833333730169,0.196,0.016,6.33477486586337e-18
0,SAP18,3.82318963999286e-22,0.710697352065666,0.804,0.692,6.91462078289109e-18
0,SLC22A12,4.19534058780851e-22,0.521314272645546,0.229,0.028,7.58769298711048e-18
0,OCIAD2,8.33284233103048e-22,0.853576220126586,0.782,0.634,1.50707786399017e-17
0,RPL30,8.37234580328709e-22,0.476949041016204,0.955,0.9,1.5142224619825e-17
0,ST13,9.00617364851143e-22,0.830356600713961,0.782,0.634,1.62885656606978e-17
0,PARK7,9.887667365856e-22,0.71566308711022,0.782,0.702,1.78828351978872e-17
0,RHOC,1.00976258105197e-21,0.962243754811318,0.693,0.557,1.8262566040906e-17
0,CTXN3,1.05954030147585e-21,0.568613675154678,0.156,0.006,1.91628458924923e-17
0,RPLP0,1.82021084865465e-21,0.696098343304113,0.866,0.835,3.2920333408768e-17
0,LACTB2,2.12089075094797e-21,1.00090949021021,0.603,0.345,3.8358430121645e-17
0,EHHADH,2.30516726974333e-21,0.932596592120223,0.413,0.142,4.16912552405779e-17
0,RP11-397G17.1,3.11123386593293e-21,0.557361727409987,0.134,0.001,5.62697756992629e-17
0,QDPR,6.11750430413168e-21,1.01921413775789,0.441,0.167,1.10641182844526e-16
0,PRDX5,9.5765023920744e-21,0.705652484407793,0.81,0.784,1.73200622263058e-16
0,DDT,1.30097510548758e-20,0.862201709152655,0.721,0.618,2.35294357578483e-16
0,DCXR,1.34304461767584e-20,1.3481067403187,0.559,0.3,2.42903049552853e-16
0,ECI2,1.35894000058874e-20,1.11353434730441,0.598,0.372,2.45777888506479e-16
0,MDH1,1.60432673269953e-20,1.02326663832203,0.687,0.565,2.90158532876038e-16
0,TCEB2,1.73347229694671e-20,0.767093166042886,0.799,0.755,3.13515799625782e-16
0,BHMT2,2.02147307306901e-20,1.15400841733484,0.598,0.343,3.65603619995261e-16
0,EIF6,2.10838335279365e-20,0.945806588448729,0.67,0.517,3.8132221318626e-16
0,TST,2.18949584633393e-20,0.941998190635857,0.575,0.319,3.95992218767955e-16
0,PFN1,2.22073764272675e-20,0.81867536117404,0.743,0.73,4.01642610063561e-16
0,AOX1,2.39839663852406e-20,0.720104496404023,0.324,0.081,4.33774016043461e-16
0,SRP14,2.9794727031769e-20,0.56455654926277,0.883,0.851,5.38867433096574e-16
0,PCK1,3.26463926680802e-20,1.78963542018793,0.335,0.087,5.90442657794898e-16
0,USH1C,3.58238639708038e-20,0.741703839795788,0.52,0.231,6.47910403775958e-16
0,IMPA2,3.8213521539141e-20,0.806443167940596,0.704,0.498,6.91129750556904e-16
0,PRELID1,3.86233999232546e-20,0.943763309558685,0.693,0.533,6.98542811011983e-16
0,EEF1B2,4.27378204953611e-20,0.724825102388875,0.821,0.761,7.72956221479101e-16
0,COX4I1,4.6867418437803e-20,0.619771601412213,0.844,0.819,8.47644129866106e-16
0,BNIP3,5.05408422130617e-20,0.936460057960473,0.637,0.433,9.14081672265433e-16
0,SLC6A19,5.86064823612592e-20,0.497409763749903,0.145,0.006,1.05995683998573e-15
0,EIF5A,7.70435835960347e-20,0.830043215520935,0.687,0.528,1.39341025291788e-15
0,HMOX1,1.23467908200527e-19,0.623611473657216,0.274,0.055,2.23304058771473e-15
0,MIF,1.27342620121836e-19,0.790143643197274,0.749,0.692,2.30311862752352e-15
0,RPS10,1.30657276478742e-19,0.753045558259969,0.76,0.675,2.36306750239453e-15
0,RPSA,1.42874677151928e-19,0.601927814790522,0.883,0.824,2.58403141096978e-15
0,GRHPR,1.7026784061798e-19,1.01106957231872,0.592,0.376,3.07946416541679e-15
0,FAU,2.19599368494786e-19,0.546687465787931,0.899,0.865,3.97167417859671e-15
0,ALDH1A1,2.21320681184976e-19,0.749246650377521,0.743,0.592,4.00280583991147e-15
0,RPS19,2.89852950335506e-19,0.521222532234795,0.944,0.885,5.24228045976796e-15
0,RPS21,3.60118723728449e-19,0.537256219232147,0.899,0.843,6.51310723735272e-15
0,C4orf3,4.41515339770345e-19,0.841770719465436,0.704,0.579,7.98524643508646e-15
0,XPNPEP2,4.43569458421215e-19,0.420556894871258,0.134,0.004,8.02239722500609e-15
0,CLTA,4.68226422423792e-19,0.753799982317307,0.76,0.717,8.46834307595671e-15
0,CNDP2,5.75041234027686e-19,0.847468460255622,0.726,0.602,1.04001957586247e-14
0,EIF1,7.52080564523925e-19,0.481093478522289,0.966,0.929,1.36021290899797e-14
0,COX6B1,7.78392429334722e-19,0.652715569842591,0.788,0.771,1.40780054769478e-14
0,RPL35A,7.85874629701874e-19,0.587573930057677,0.877,0.874,1.42133285527881e-14
0,ATP5H,8.53946897524013e-19,0.804610436507691,0.754,0.694,1.54444835886193e-14
0,PSAT1,9.42374422203918e-19,0.783185260184627,0.251,0.048,1.70437837999801e-14
0,PRAP1,1.00334926338606e-18,0.99545152021451,0.33,0.091,1.81465747776002e-14
0,GIPC2,1.06517273413005e-18,0.921136151902299,0.43,0.174,1.9264714069476e-14
0,SLC22A18AS,1.09698346184372e-18,0.440806717264011,0.173,0.016,1.98400428909055e-14
0,ATP6V1F,1.23355892703568e-18,0.747973403202445,0.732,0.624,2.23101467543672e-14
0,ACAA2,1.33512587316665e-18,1.01898189219915,0.665,0.502,2.4147086542092e-14
0,ZNHIT1,1.96351593228762e-18,0.787407957643391,0.693,0.553,3.55121491513538e-14
0,TPMT,2.10499118604782e-18,0.873788806207977,0.525,0.274,3.80708705908608e-14
0,OAZ1,2.87852171957368e-18,0.564054481438605,0.832,0.808,5.20609438202095e-14
0,ALDH1B1,3.84751841376299e-18,0.698129356402623,0.33,0.093,6.95862180313174e-14
0,ADH6,3.88349475855923e-18,0.415833720247506,0.14,0.007,7.02368862033022e-14
0,ISCU,6.03866470251598e-18,0.728369253862619,0.754,0.673,1.09215289809704e-13
0,C14orf2,6.36741114162863e-18,0.818507312547311,0.726,0.653,1.15160997907495e-13
0,MYL12B,8.38672666677839e-18,0.619802051770818,0.866,0.852,1.51682338495354e-13
0,ALDH1L1,9.40846299448643e-18,0.872838641103392,0.447,0.19,1.70161461718282e-13
0,TXNDC17,9.43032064776267e-18,0.80107873729364,0.659,0.528,1.70556779235436e-13
0,ECHDC3,1.39623329386756e-17,0.856590840890441,0.508,0.277,2.52522753528887e-13
0,MPC2,1.43403468749306e-17,0.800114689555626,0.721,0.623,2.59359513579995e-13
0,HSPD1,1.76451758252825e-17,0.843553416830616,0.721,0.66,3.1913064997606e-13
0,ADH5,1.8305576060753e-17,0.88295593372022,0.687,0.547,3.3107464863478e-13
0,AURKAIP1,2.08538039188877e-17,0.754950355646389,0.704,0.626,3.77161897677003e-13
0,MSRB1,2.29711476114584e-17,0.780830531014749,0.408,0.163,4.15456175700837e-13
0,DHDH,2.44760928526321e-17,0.364983739918174,0.123,0.004,4.42674615332704e-13
0,SLC22A6,5.22446586547001e-17,0.682294618567406,0.19,0.026,9.44896896428907e-13
0,CRYM,5.91397852139147e-17,0.534794744994322,0.279,0.068,1.06960215537886e-12
0,ATOX1,6.47536768701044e-17,0.832620011320456,0.698,0.617,1.17113499987271e-12
0,UQCRH,6.51899246915902e-17,0.72752545061337,0.754,0.736,1.1790249779721e-12
0,GCSH,6.52442548681572e-17,0.847162890969198,0.642,0.472,1.18000759354549e-12
0,VDAC1,6.84966836086909e-17,0.800837242376162,0.715,0.605,1.23883101974678e-12
0,COX7B,1.01127554161714e-16,0.725739294763065,0.76,0.697,1.82899294456876e-12
0,SKP1,1.15532788221774e-16,0.646382715620186,0.793,0.785,2.08952600777901e-12
0,FAHD1,1.3217985801282e-16,0.813186270060126,0.52,0.29,2.39060491201987e-12
0,AFP,1.32203124976651e-16,0.417322015042245,0.145,0.012,2.39102571832771e-12
0,ACY3,1.34996817066541e-16,0.658372264484773,0.358,0.12,2.44155243346546e-12
0,ATP5J2,1.4992204063391e-16,0.743638942770522,0.754,0.668,2.71149002690489e-12
0,RP5-1021I20.2,1.52721588946373e-16,0.530378064263904,0.257,0.058,2.7621226576841e-12
0,APRT,1.56879958057059e-16,0.739536333910771,0.682,0.557,2.83733092141996e-12
0,UBL5,1.67082085101723e-16,0.612711713193387,0.821,0.79,3.02184659114977e-12
0,DIO1,1.88681087345051e-16,0.397997932828961,0.134,0.009,3.4124861457226e-12
0,POLR2L,2.04378163178144e-16,0.641023007386547,0.732,0.688,3.69638345923991e-12
0,GPX1,2.6453487129876e-16,0.74102595747614,0.715,0.627,4.78437768230937e-12
0,ABRACL,2.97240391928412e-16,0.806300850762596,0.503,0.273,5.37588972841726e-12
0,CNN3,3.02909812462873e-16,0.813963027106815,0.709,0.604,5.47842686820353e-12
0,CHCHD10,3.29953373649359e-16,0.820767125449385,0.737,0.668,5.9675367158223e-12
0,HADH,3.39754520185417e-16,0.829482219586773,0.464,0.229,6.14480025207345e-12
