,0,1,2,3,4,5,6
RP11-465B22.8,0,0.000802568218298556,0.0100574712643678,0.0175324675324675,0.0270360480640855,0.00102040816326531,0
TNFRSF18,0,0.00561797752808989,0,0,0,0,0
TNFRSF4,0,0,0,0.00606060606060607,0,0,0
SDF4,0.00831492789398466,0.0522602560752548,0.0769847634322374,0.0202959830866808,0.0367311454031732,0.00415282392026578,0.0327519379844961
B3GALT6,0.00634840020314881,0.00102145045965271,0.0167189132706374,0.00247933884297521,0.00169923534409516,0.0012987012987013,0.00151515151515152
FAM132A,0.0807262569832402,0.00112359550561798,0.000287356321839081,0,0,0,0
UBE2J2,0.0705523239071589,0.0187652032897023,0.0151676738950113,0.014058106841612,0.00472107139416129,0.00117820324005891,0.00549828178694158
SCNN1D,0.00139664804469274,0,0.0014367816091954,0,0.00233644859813084,0,0.00833333333333334
ACAP3,0.00502793296089385,0.00351123595505618,0.014367816091954,0.0151515151515152,0.00841121495327103,0.000714285714285715,0.00333333333333333
PUSL1,0.00993171942892614,0,0,0.000673400673400674,0.00934579439252336,0,0.00370370370370371
CPSF3L,0.024795285834545,0.0173156841619209,0.0133049913399465,0.0100456621004566,0.0184355396236077,0.000391389432485323,0.00410958904109589
CPTP,0.010515938218863,0.000660938532716458,0.0204530087897228,0.00285204991087344,0.0134689389774602,0.000840336134453783,0.000980392156862745
TAS1R3,0,0,0.00574712643678161,0,0,0,0
DVL1,0.0204841713221601,0.0083418454204971,0.00435388366422849,0.00293847566574839,0.0011328235627301,0,0.0161616161616162
MXRA8,0.000519682993374042,0.033446563888163,0.000534616412723871,0.00902043692741368,0.000217344055640078,0,0.151937984496124
AURKAIP1,0.192269829941181,0.172301143394545,0.0810167603422958,0.0203043652382859,0.0578245296224629,0.0277533039647577,0.0237885462555066
CCNL2,0.00516013476054415,0.0360665580238442,0.0343950162323418,0.0566736062919269,0.0206178212170935,0.0034896401308615,0.0124681933842239
MRPL20,0.147520063522672,0.1054582786745,0.110406091370558,0.0222119673896324,0.0459224820911808,0.0319796954314721,0.02165820642978
ANKRD65,0.000558659217877095,0.000561797752808989,0.00229885057471264,0,0.000934579439252336,0,0.0833333333333333
RP4-758J18.10,0,0,0,0,0.00311526479750779,0,0.0444444444444445
VWA1,6.20732464307883e-05,0.00399500624219725,0.0695402298850575,0.0243097643097643,0.0415368639667705,0.00285714285714286,0.0133333333333333
ATAD3C,0.00335195530726257,0.000374531835205993,0.0137931034482759,0.00161616161616162,0.000623052959501557,0,0.0088888888888889
ATAD3B,0.00193382036957456,0.00777873811581677,0.0019893899204244,0.0188811188811189,0.00143781452192667,0.0010989010989011,0.00512820512820513
ATAD3A,0.0186219739292365,0.00168539325842697,0.00306513409961686,0.0129292929292929,0.00778816199376946,0,0
SSU72,0.0908042919216104,0.0802568218298556,0.0793878854223681,0.0138528138528138,0.0213618157543391,0.0163265306122449,0.0107142857142857
RP5-832C2.5,0,0.00561797752808989,0,0,0,0,0
C1orf233,0,0,0.00191570881226054,0.00202020202020202,0.00311526479750779,0,0
RP11-345P4.9,0.00039904229848364,0.0036115569823435,0.00164203612479475,0.0108225108225108,0.00267022696929239,0,0.00238095238095238
MIB2,0.00418994413407821,0.00749063670411985,0.0202346743295019,0.00618686868686869,0.0157710280373832,0.00238095238095238,0.00625
MMP23B,0,0,0,0,0.00934579439252336,0,0
CDK11B,0.000824251305064566,0.0207220482593479,0.0305257207461843,0.0194734227521113,0.0124099892753179,0,0.00218579234972678
RP11-345P4.10,0.00279329608938548,0,0,0,0.00467289719626168,0,0
SLC35E2B,0.00144170120742476,0.00906125407756433,0.0208565072302558,0.0118279569892473,0.0339161893277058,0.000460829493087558,0.0193548387096774
RP11-345P4.7,0,0,0.00574712643678161,0,0,0,0
CDK11A,0.00255387071029529,0.0102728731942215,0.00410509031198686,0.0292640692640693,0.00106809078771696,0,0.00857142857142858
SLC35E2,0.00111731843575419,0,0.00114942528735632,0.0109090909090909,0,0,0
NADK,0.00912476722532589,0.00468164794007491,0.00689655172413793,0.00505050505050505,0.011214953271028,0,0.00111111111111111
GNB1,0.0829145186687086,0.0807123335213223,0.0600008875870945,0.0210600210600211,0.0282899722152058,0.0158852730281302,0.0252252252252252
TMEM52,0.00744878957169461,0,0,0.00202020202020202,0,0,0
CFAP74,0,0.00187265917602996,0,0.00202020202020202,0,0.00952380952380954,0
PRKCZ,0.0137516115169746,0.00345721694036301,0.0019893899204244,0.0020979020979021,0.0129403306973401,0,0.00512820512820513
RP5-892K4.1,0,0,0,0.00606060606060607,0,0,0
RP11-181G12.2,0,0,0,0.00606060606060607,0,0,0
FAAP20,0.0907094649142636,0.0236734428784828,0.0279383429672447,0.0185321422315642,0.0195019177786181,0.0199834847233691,0.0233140655105973
SKI,0.002850302132026,0.00561797752808989,0.0263898662913441,0.0242424242424242,0.00305168796490559,0,0.0108843537414966
MORN1,0.0125698324022346,0,0.0014367816091954,0.00606060606060606,0.00934579439252338,0,0
RER1,0.0156146986363163,0.114470653918627,0.171414292853573,0.0147562582345191,0.0815289951819818,0.0391304347826087,0.0125258799171843
PEX10,0.0102844083291011,0.0103421859039836,0.00835945663531871,0.00881542699724518,0.00531011045029736,0.0025974025974026,0.00681818181818182
PLCH2,0.00744878957169461,0.00187265917602996,0,0,0,0,0
PANK4,0.00744878957169461,0.00187265917602996,0.00191570881226054,0.00202020202020202,0,0.00238095238095238,0.00277777777777778
RP3-395M20.12,0,0,0,0.00484848484848485,0.0168224299065421,0,0
RP3-395M20.8,0,0,0,0.00606060606060607,0,0,0
TNFRSF14,0.0119510642811682,0.0344190015645001,0.00880256074494398,0.0172612197928654,0.0118301194842068,0.00144665461121157,0.0151898734177215
FAM213B,0.0349769249453486,0.00219833903273082,0.00224887556221889,0.00105401844532279,0.00040633888663145,0.00496894409937888,0
MMEL1,0,0,0,0,0.00934579439252336,0,0
LINC00982,0,0,0.0220869957178274,0.00106951871657754,0.176104086494411,0.00504201680672269,0
PRDM16,0,0,0.00684181718664477,0.00721500721500722,0.0445037828215398,0.00136054421768708,0
ARHGEF16,0.00595093514695167,0.000488519785051295,0.0361069465267366,0.0106719367588933,0.0203169443315725,0.000621118012422361,0
MEGF6,0.00171895143962183,0,0.0017683465959328,0.0116550116550116,0.00287562904385334,0,0.0102564102564103
TPRG1L,0.0602003467539973,0.00348702053467648,0.0119896948077685,0.00261233019853709,0.00789558491782147,0.000492610837438424,0.00517241379310345
WRAP73,0.00228542407313357,0.00229826353421859,0.00940438871473355,0.00688705234159779,0.00169923534409516,0,0.0136363636363636
TP73-AS1,0.000349162011173185,0.00140449438202247,0.00897988505747126,0.00340909090909091,0.00233644859813084,0.00178571428571429,0.00833333333333334
SMIM1,0.148773378673792,0.000488519785051295,0.00449775112443778,0.000131752305665349,0,0,0.00289855072463768
LRRC47,0.027768649359185,0.00594844679444812,0.00270453008789723,0.00445632798573975,0.00247388675096207,0.00336134453781512,0.000980392156862745
CEP104,0.00822752666328085,0.00653728294177732,0.0235109717868339,0.00705234159779615,0.0205607476635514,0.00207792207792208,0.00242424242424243
DFFB,0,0,0.00114942528735632,0.00484848484848485,0.00186915887850467,0,0.00666666666666667
C1orf174,0.0150837988826816,0.00468164794007491,0.00172413793103448,0.00989898989898989,0.00498442367601247,0.000952380952380952,0.00111111111111111
AJAP1,0.00223463687150838,0.00224719101123596,0.00229885057471264,0.00242424242424243,0.000934579439252336,0,0.00333333333333333
NPHP4,0,0.000624219725343321,0.0102171136653895,0.00606060606060606,0,0,0.00370370370370371
KCNAB2,0.0273743016759777,0.000561797752808989,0,0.000606060606060607,0.000934579439252336,0,0
CHD5,0,0,0,0.00303030303030303,0.00467289719626168,0,0
RPL22,0.190689013035382,0.224187265917603,0.198628352490421,0.0960080808080808,0.0921619937694704,0.0414857142857143,0.0348444444444444
RNF207,0.000139664804469274,0.0050561797752809,0.00919540229885057,0.0296969696969697,0.0114485981308411,0.00285714285714286,0.00333333333333333
ICMT,0.002850302132026,0.00928686081174042,0.0168895144264603,0.00606060606060606,0.0274651916841503,0.00233236151603498,0.00272108843537415
GPR153,0.000698324022346369,0,0.0114942528735632,0.00681818181818182,0,0,0
ACOT7,0.16661189615511,0.00892267019167217,0.000112688753662384,0,0,0.000560224089635854,0.000653594771241831
RP1-202O8.3,0,0,0,0.0121212121212121,0,0,0
HES2,0.00186219739292365,0,0,0,0.0124610591900312,0,0
ESPN,0.0547486033519553,0.00252808988764045,0,0.000303030303030304,0.00186915887850467,0,0
TNFRSF25,0,0.00280898876404495,0,0.00303030303030303,0,0,0
PLEKHG5,0,0,0.00574712643678161,0,0,0,0
NOL9,0.0111731843575419,0.00158005617977528,0.00161637931034483,0.0229166666666667,0.0026285046728972,0,0.0166666666666667
ZBTB48,0.000827643285743845,0.00187265917602996,0.00532141336739038,0.0224466891133558,0.0124610591900312,0,0.00123456790123457
KLHL21,0.00425645118382549,0.00240770465489566,0.00246305418719212,0.00721500721500722,0.0160213618157543,0,0
PHF13,0.00359138068635275,0.0036115569823435,0.00369458128078818,0.000432900432900433,0.00600801068090788,0.00204081632653061,0
THAP3,0.0060723828030119,0.000244259892525647,0.00224887556221889,0.00658761528326746,0.0199106054449411,0.00124223602484472,0.00144927536231884
DNAJC11,0.0150217256362508,0.0031210986267166,0.0154533844189017,0.00861952861952862,0.00186915887850467,0,0.0362962962962963
CAMTA1,0.126342930812205,0.0882310573321809,0.0826886236368995,0.0174825174825175,0.0218368080517613,0.033058608058608,0.0240384615384615
VAMP3,0.12990296971479,0.0191602602010645,0.0029643073200242,0.00771929824561403,0.000885391047712739,0.00120300751879699,0.0171929824561404
PER3,0.00387957790192427,0.00764669163545568,0.00399106002554278,0.0168350168350168,0.00649013499480789,0,0.0148148148148148
TNFRSF9,0,0,0,0,0,0,0.0666666666666667
PARK7,0.191007291656219,0.209146107760273,0.158649580057368,0.0272020020673522,0.03865836675112,0.0402154398563734,0.0374027528426092
ERRFI1,0.00496585971446306,0.0671382993480372,0.0996523343266639,0.0233819678264123,0.0254413291796469,0,0.010082304526749
SLC45A1,0,0,0,0,0,0,0.0666666666666667
RERE,0.00858789967906811,0.0234281616065025,0.0958669601369528,0.041779497098646,0.0574666931795585,0.00972644376899696,0.0143617021276596
ENO1,0.178640459976349,0.234240957926679,0.214783119389211,0.0484494580844946,0.0851490551879392,0.0350782064650678,0.0328953771289538
ENO1-AS1,0,0,0.00574712643678161,0,0,0,0
SLC2A5,0.028731045490822,0.000802568218298556,0,0,0,0,0
GPR157,0,0.0112359550561798,0,0.00303030303030303,0,0,0.0166666666666667
MIR34AHG,0,0.00374531835205993,0.000957854406130268,0.00909090909090909,0,0,0
RP3-510D11.2,0,0.00561797752808989,0,0,0,0,0
H6PD,0.000532056397978186,0.0161851257356875,0.00492610837438424,0.0144300144300144,0.0109034267912773,0.000680272108843538,0.0198412698412698
SPSB1,0.000558659217877095,0.000561797752808989,0.00517241379310345,0.000606060606060607,0.000934579439252336,0,0.03
SLC25A33,0.00229193525282911,0.00921924517430135,0.024904214559387,0.00994560994560995,0.00215672178289001,0,0.00769230769230769
TMEM201,0,0,0.00328407224958949,0.000865800865800867,0.0213618157543391,0,0
PIK3CD,0.000558659217877095,0,0.00919540229885057,0.00545454545454545,0.000934579439252336,0,0.00333333333333333
PIK3CD-AS2,0.0411376333164043,0.000510725229826354,0,0,0,0,0.00303030303030303
CLSTN1,0.00315877408238918,0.0682820539745878,0.155118702331077,0.02220334182951,0.0534981221067342,0.000534045393858478,0.0188473520249221
CTNNBIP1,0.0480180899175313,0.000133761369716426,0.019704433497537,0.00230880230880231,0.00356030262572319,0,0.00317460317460318
LZIC,0.0385118269345061,0.00298828591919675,0.0078258742968941,0.004642166344294,0.00715848081129449,0,0.0113475177304965
NMNAT1,0.00735077918259335,0.00266114725014784,0.00120992135511192,0.020414673046252,0.000491883915395966,0,0
RBP7,0.000698324022346369,0.000702247191011236,0,0.0272727272727273,0,0,0
UBE4B,0.00912476722532589,0.00468164794007491,0.00172413793103448,0.0129292929292929,0.00280373831775701,0.000952380952380952,0.01
KIF1B,0.00401732471282405,0.0568110087110214,0.0126565930517887,0.0300306435137896,0.00514543736217579,0.00802568218298555,0.00599250936329589
PGD,0.0125698324022346,0.00140449438202247,0.0129310344827586,0.0107744107744108,0.00415368639667705,0.00317460317460317,0.000925925925925926
APITD1,0.070391061452514,0.0014446227929374,0.00147783251231527,0.00277056277056277,0.00240320427236315,0,0.000952380952380952
DFFA,0.0840444471729388,0.0121002592912705,0.00909435392194012,0.00959040959040959,0.0083187840197186,0.00282574568288854,0.00586080586080586
PEX14,0.00111731843575419,0.00449438202247191,0.00114942528735632,0.00484848484848485,0.0168224299065421,0,0.00666666666666667
CASZ1,7.75915580384855e-05,0.00195068664169788,0.0671296296296296,0.0189393939393939,0.0292056074766355,0.00992063492063492,0.00185185185185185
TARDBP,0.0183468765871001,0.0281537282941777,0.0167189132706374,0.0176308539944904,0.0128504672897196,0.00519480519480519,0.00340909090909091
RP4-635E18.8,0,0,0,0.0121212121212121,0,0,0
SRM,0.125698324022346,0.00755305867665418,0.00229885057471264,0.0194612794612795,0.00166147455867082,0.00285714285714286,0.00592592592592593
EXOSC10,0.00218013353317891,0.00493285831734722,0.0140173815531259,0.0147819660014782,0.018463642580351,0,0.0032520325203252
RP4-635E18.7,0,0.00280898876404495,0,0.00303030303030303,0,0,0
MTOR,0.00218605780908429,0.000244259892525647,0.00399800099950025,0.0168642951251647,0.0101584721657863,0.00124223602484472,0.00144927536231884
UBIAD1,0.00279329608938547,0.00124843945068664,0.0028735632183908,0.0164983164983165,0.000519210799584631,0.00158730158730159,0.00185185185185185
FBXO2,0.000174581005586592,0,0.0404094827586207,0.00303030303030303,0.0236565420560748,0,0.009375
FBXO44,0.000893854748603353,0.000898876404494383,0.00827586206896552,0.0242424242424242,0.00934579439252336,0,0
FBXO6,0.0238361266294227,0.00149812734082397,0.00153256704980843,0.00161616161616162,0.000623052959501557,0,0
MAD2L2,0.0043645251396648,0,0.0258620689655172,0.00303030303030303,0.0143107476635514,0.00357142857142857,0.00416666666666667
AGTRAP,0.0252590364322208,0.0657351387688467,0.0307004617349445,0.00518000518000518,0.0115025161754134,0.000244200244200244,0.0230769230769231
C1orf167,0,0,0.0129310344827586,0.00151515151515152,0,0,0
MTHFR,0.00609446419502285,0.00612870275791624,0.0111459421804249,0.00459136822773186,0.00708014726706316,0.000865800865800867,0.00404040404040404
CLCN6,0.00039904229848364,0.00160513643659711,0.000410509031198686,0.0155844155844156,0.00600801068090788,0.00204081632653061,0
NPPA-AS1,0,0,0,0.00606060606060607,0,0,0
KIAA2013,0.0047197071855134,0.0117202634637737,0.0194213238208482,0.00668756530825496,0.0194972607154367,0.000492610837438424,0.0206896551724138
PLOD1,0.00331057314297538,0.00332917186849771,0.00532141336739038,0.0109988776655443,0.00865351332641052,0,0.00493827160493827
MFN2,0.0173327603495201,0.000576202823393835,0.00368405540819334,0.00559440559440559,0.0239635753654445,0.0065934065934066,0.00341880341880342
MIIP,0.0118304304962208,0.00297422339722406,0.000338066260987153,0.0089126559714795,0,0,0.00784313725490196
TNFRSF1B,0,0.00249687890137328,0,0.0107744107744108,0.00415368639667705,0,0.00370370370370371
VPS13D,0,0.00195407914020518,0.0211144427786107,0.0159420289855072,0.0457131247460382,0.000621118012422361,0.00289855072463768
DHRS3,0.0199085830370747,0.00827374872318692,0.0126436781609195,0.0110192837465565,0.00424808836023789,0.00467532467532468,0.00545454545454546
PDPN,0,0,0,0.00151515151515152,0,0,0.075
PRDM2,0.0028731045490822,0.00802568218298555,0.0328407224958949,0.016969696969697,0.0300400534045394,0.00163265306122449,0.00428571428571429
KAZN,0.0340458262488867,0.0557319654779352,0.0426453439946693,0.0126921387790953,0.00331843424082351,0.00082815734989648,0.0473429951690821
TMEM51-AS1,0,0.000936329588014982,0.00383141762452107,0.00404040404040404,0,0.00476190476190477,0
TMEM51,0.00388632499392762,0.017647777234978,0.0359820089955023,0.0168642951251647,0.0171678179601788,0.0524844720496895,0.000362318840579711
FHAD1,0.000620732464307884,0.000624219725343321,0.00255427841634738,0.000673400673400674,0.0166147455867082,0,0
EFHD2,0.0420158286778398,0.00573501872659176,0.0058668582375479,0.0126262626262626,0.000778816199376948,0.00238095238095238,0.000694444444444445
CTRC,0,0.00561797752808989,0,0,0,0,0
CASP9,0.00496585971446307,0.00124843945068664,0.00510855683269476,0.00303030303030303,0.00467289719626168,0,0.00740740740740741
DNAJC16,0.00517277053589902,0.00749063670411985,0.0104299702000851,0.00561167227833894,0.00311526479750779,0.00105820105820106,0
AGMAT,0.279243661366566,0.00423509075194468,0,9.32400932400935e-05,0,0,0
RP4-680D5.2,0,0,0,0.00606060606060607,0,0,0
DDI2,0.0037243947858473,0.00842696629213483,0.0021551724137931,0.0123737373737374,0.00350467289719626,0,0.00138888888888889
PLEKHM2,0.0118592570812506,0.0141927853341218,0.0122000403307118,0.0128654970760234,0.00803410395146746,0,0.0146198830409357
SLC25A34,0.00111731843575419,0.00112359550561798,0,0,0.00186915887850467,0.00571428571428572,0.00666666666666667
TMEM82,0.0273743016759777,0.000561797752808989,0,0.000606060606060607,0.000934579439252336,0,0
FBLIM1,0.00718276137270551,0.0557339040485108,0.00738916256157636,0.00962000962000962,0.00726895119418484,0,0.00476190476190476
UQCRHL,0.00139664804469274,0.00561797752808989,0,0,0.00233644859813084,0,0
FLJ37453,0.00914169629253429,0.00408580183861083,0.000261233019853709,0.0134986225895317,0,0.0012987012987013,0.0136363636363636
SPEN,0.000677162688335873,0.0900578821927137,0.0391849529780564,0.0286960514233242,0.0159303313508921,0.00346320346320346,0.0161616161616162
ZBTB17,0.00481602774031978,0.00174351026733824,0.00713436385255648,0.0102403343782654,0.00515630035449565,0.00394088669950739,0.00459770114942529
C1orf64,0,0,0.000522466039707419,0,0,0.25974025974026,0
HSPB7,0,0,0.0114942528735632,0,0,0,0
CLCNKA,0,0,0.0255427841634738,0.00814814814814815,0.174558670820353,0.102857142857143,0
CLCNKB,0.000123460600635822,3.10385498789497e-05,0.183400012700832,0.00857190691444835,0.173697526720711,0.123756906077348,0
FAM131C,0.0107434464976364,0.00691443388072601,0.0004420866489832,0.00186480186480187,0.000718907260963335,0,0
EPHA2,0.000190994604402426,0.0555075386536061,0.0994694960212202,0.0207200207200207,0.0096653087307293,0,0.00712250712250712
RP11-276H7.3,0,0,0.00574712643678161,0,0,0,0
ARHGEF19,0,0,0,0.00808080808080809,0.00311526479750779,0,0
RSG1,0,0,0.00191570881226054,0.00202020202020202,0,0.00952380952380954,0
FBXO42,0.00270865075334349,0.0108954715696289,0.00278648554510623,0.00899908172635445,0.0101954120645709,0.00346320346320346,0.00404040404040404
SZRD1,0.024795285834545,0.00769585962752039,0.0201543064084396,0.0186799501867995,0.0103699910382794,0.00156555772994129,0.00410958904109589
SPATA21,0,0,0.00574712643678161,0,0,0,0
NECAP2,0.0199324091316643,0.0224719101123595,0.0229885057471265,0.0191545080433969,0.00415368639667705,0.00317460317460317,0.00370370370370371
RP4-798A10.2,0,0,0,0.00303030303030303,0,0,0.0166666666666667
NBPF1,0.00279329608938547,0.0252808988764045,0,0.00303030303030303,0.00467289719626168,0,0
CROCC,0,0.000510725229826354,0.00835945663531871,0.00881542699724518,0.000849617672047578,0,0.00303030303030303
RP11-108M9.4,0.00314245810055866,0.00140449438202247,0.0014367816091954,0.00340909090909091,0.00233644859813084,0.0160714285714286,0.00208333333333334
MFAP2,0,0.00459652706843718,0,0.000550964187327824,0.000849617672047578,0,0.109090909090909
ATP13A2,0,0.00280898876404494,0.00798212005108556,0.00303030303030303,0.0186915887850467,0,0.00185185185185185
SDHB,0.149425648107463,0.0284055043555107,0.0253131861035774,0.0110316649642492,0.0102908747243516,0.0271268057784912,0.00674157303370787
PADI2,0,0,0,0.00808080808080809,0,0,0.0111111111111111
PADI1,0,0,0.0028735632183908,0.00303030303030303,0,0,0
PADI4,0,0.000702247191011236,0.0028735632183908,0.0189393939393939,0,0,0
RCC2,0.00319233838786912,0.000802568218298556,0.00328407224958949,0.0106060606060606,0.0333778371161549,0,0.00119047619047619
ARHGEF10L,0.00980103891012447,0.00354819633353045,0.0291389393022787,0.015311004784689,0.0132808657156911,0.000501253132832081,0.00233918128654971
KLHDC7A,0.0161612130885874,0.007223113964687,0.013136288998358,0,0.00534045393858479,0.00102040816326531,0
ALDH4A1,0.223527900854042,0.00645744543458608,0.0032368873034747,0.00111459421804249,0.00386722526587174,0,0.000383141762452107
IFFO2,0.00019952114924182,0.0971107544141252,0,0.00346320346320346,0.000333778371161548,0,0
UBR4,0.0316059137627705,0.143522254640263,0.0285768717851019,0.0281600535744182,0.020653689265245,0.00015785319652723,0.000184162062615101
RP1-43E13.2,0.00558659217877096,0,0,0,0,0,0
EMC1,0.00209497206703911,0.00374531835205992,0.00862068965517241,0.00404040404040404,0.00623052959501558,0,0.0125
MRTO4,0.0476662461704812,0.0203878216745198,0.0112161661104931,0.00625610948191594,0.000602954476936992,0.00184331797235023,0.000537634408602151
AKR7A3,0.430400372439479,0.00146301498127341,0.000538793103448276,6.31313131313132e-05,9.73520249221184e-05,0,0
AKR7A2,0.329706948936587,0.0640892962743938,0.0133343416011293,0.0052099946836789,0.00495982948024266,0.0031328320802005,0.00935672514619883
PQLC2,0.00203148806500762,0.000510725229826354,0.000522466039707419,0.00495867768595041,0.00764655904842821,0,0.00303030303030303
CAPZB,0.120956679059226,0.0480027190211524,0.0811756043686342,0.0220856249326,0.0242458509329165,0.0260294865277072,0.030367734282325
MINOS1,0.156114931554569,0.119573396995096,0.107509755514852,0.0258800475890545,0.0606289525371782,0.0481029363246454,0.0150885296381832
NBL1,0.0204841713221601,0.214547156962887,0.00213340299547196,0.00555555555555555,0.000637213254035684,0.000865800865800865,0.0646464646464646
TMCO4,0.00502793296089385,0.000561797752808989,0.0367816091954023,0.00242424242424243,0.00373831775700935,0.0257142857142857,0.00333333333333333
RNF186,0.0391061452513967,0,0,0,0,0,0
OTUD3,0.00251396648044693,0.000280898876404495,0.00258620689655172,0.0148484848484849,0.00186915887850467,0.00142857142857143,0.015
UBXN10-AS1,0,0,0.0114942528735632,0,0,0,0
UBXN10,0,0,0.00835945663531871,0.0022038567493113,0.00339847068819032,0.0025974025974026,0.0121212121212121
CAMK2N1,0.113088910501436,0.12778055770368,0.178882218809624,0.0177156177156177,0.109273903666427,0.0520532099479468,0.0269905533063428
MUL1,0.000827643285743845,0.00520183104452767,0.00532141336739038,0.00359147025813692,0.00865351332641052,0.00423280423280423,0.0197530864197531
CDA,0,0,0.00109469074986316,0.0103896103896104,0,0.229931972789116,0
PINK1,0.0479420818606772,0.00573263013070397,0.0283837673000235,0.00748299319727891,0.0186915887850467,0.0186588921282799,0.00544217687074831
PINK1-AS,0,0,0,0.00303030303030303,0.00467289719626168,0,0
DDOST,0.00680106873937333,0.0615534929164631,0.0629685157421289,0.0135893092414832,0.0455099553027225,0.00638864241348714,0.020703933747412
KIF17,0,0,0,0.00606060606060607,0,0,0
HP1BP3,0.0358647267947301,0.116325181758097,0.132906140512631,0.0357964673472695,0.0811884651906642,0.0305576776165011,0.035650623885918
EIF4G3,0.00350952585589458,0.0121722846441948,0.0424403183023873,0.0224553224553224,0.0202492211838006,0,0.00683760683760684
ECE1,0.00159616919393456,0.0100321027287319,0.0296592775041051,0.0155844155844156,0.00417222963951936,0.00816326530612245,0.00952380952380954
NBPF3,0,0,0,0,0.00934579439252338,0.00714285714285715,0.00833333333333334
ALPL,0.0210571551353674,0.000432152117545376,0,0.00745920745920746,0,0.0021978021978022,0
RAP1GAP,0.00346753997303025,9.68616815187913e-05,0.022294887039239,0.00376175548589342,0.0130518852723171,0.0399014778325123,0.0827586206896552
USP48,0.00673083395032645,0.017327737917964,0.0155795596177815,0.0211025921869295,0.0190293885823669,0.00550774526678141,0.0257028112449799
LDLRAD2,0,0.00561797752808989,0,0,0,0,0
HSPG2,0.000529256101146722,0.00479006505026611,0.0920145190562614,0.0367464114832536,0.0166256763403837,0,0.0171929824561404
LINC00339,0.0125698324022346,0,0,0.00151515151515152,0,0,0
CDC42,0.13802918622682,0.218406886828726,0.149567326602858,0.0374351883857587,0.0359795316442202,0.0367191743617599,0.0365019011406844
RP1-224A6.9,0,0.00561797752808989,0,0,0,0,0
WNT4,0,0,0,0,0,0.0285714285714286,0
ZBTB40,0.00446927374301676,0.00252808988764045,0.00459770114942529,0.00757575757575758,0.000467289719626168,0.00571428571428571,0.00166666666666667
C1QA,0,0,0,0,0,0,0.0333333333333334
C1QC,0,0,0,0,0,0,0.0333333333333334
C1QB,0,0,0.0028735632183908,0,0,0,0.0166666666666667
EPHB2,0.00037243947858473,0.000374531835205993,0.00613026819923372,0.0101010101010101,0.00249221183800623,0,0.0088888888888889
KDM1A,0.0315857327030511,0.0233362143474503,0.0144414972001179,0.00497280497280497,0.0144979630960939,0.0032967032967033,0.00384615384615385
LUZP1,0.00882368297394664,0.053764569988449,0.00773445053174348,0.0183517417162277,0.0125775176871342,0.0170894526034713,0.0448598130841121
LINC01355,0,0.00561797752808989,0.0014367816091954,0.0242424242424242,0.00058411214953271,0,0.00208333333333334
HNRNPR,0.0537409603454776,0.130437030399118,0.11566532684578,0.0297453058189255,0.0331403015882117,0.0148115687992989,0.0230061349693252
ZNF436,0.00558659217877096,0.00561797752808989,0,0,0,0,0
ZNF436-AS1,0.00111731843575419,0.00112359550561798,0.00114942528735632,0.00484848484848485,0,0,0
RP5-1057J7.7,0.00279329608938548,0,0,0.00303030303030303,0,0,0
TCEA3,0.0875232774674115,0.0575344648976014,0.0179750550256786,0.00967117988394584,0.00954464108172599,0.000202634245187437,0.0115839243498818
