,0,1,2,3,4,5,6,7,8,9
SSU72,0.115419296663661,0.728971962616822,0.76517571884984,0.796847635726795,0.519774011299435,0.671232876712329,0.726190476190476,0.281150159744409,0.322683706070288,0.641025641025641
RP5-832C2.5,0.00631199278629396,0,0,0.00350262697022767,0.00376647834274953,0.0117416829745597,0,0,0.00958466453674121,0.0128205128205128
C1orf233,0.00450856627592426,0.00116822429906542,0.00319488817891374,0,0.00941619585687382,0.00391389432485323,0.00476190476190476,0.0223642172523962,0.0159744408945687,0.0128205128205128
RP11-345P4.9,0.0135256988277728,0.00233644859813084,0.00159744408945687,0,0.0112994350282486,0.025440313111546,0,0,0.0191693290734824,0
MIB2,0.0946798917944094,0.0233644859813084,0.0111821086261981,0.0192644483362522,0.0885122410546139,0.0958904109589041,0.0119047619047619,0.0255591054313099,0.0798722044728434,0.0769230769230769
MMP23B,0.00450856627592426,0.00350467289719626,0.00159744408945687,0.00875656742556918,0.00564971751412429,0.025440313111546,0.00238095238095238,0.0638977635782748,0.00958466453674121,0
CDK11B,0.0396753832281335,0.0280373831775701,0.0463258785942492,0.0227670753064799,0.032015065913371,0.0665362035225049,0.030952380952381,0.0159744408945687,0.0575079872204473,0.0512820512820513
RP11-345P4.10,0.000901713255184851,0,0,0,0,0,0,0,0,0
SLC35E2B,0.155996393146979,0.0478971962616822,0.0223642172523962,0.0385288966725044,0.120527306967985,0.0978473581213307,0.0333333333333333,0.00319488817891374,0.111821086261981,0.102564102564103
RP11-345P4.7,0.0018034265103697,0,0.00159744408945687,0,0.00376647834274953,0,0,0,0,0
CDK11A,0.036068530207394,0.0210280373831776,0.023961661341853,0.0175131348511384,0.0376647834274953,0.0430528375733855,0.0166666666666667,0.00319488817891374,0.0351437699680511,0.0128205128205128
SLC35E2,0.0297565374211001,0.00467289719626168,0,0.00175131348511384,0.0131826741996234,0.00195694716242661,0,0.00638977635782748,0.00638977635782748,0
NADK,0.0595130748422002,0.0385514018691589,0.023961661341853,0.0577933450087566,0.0244821092278719,0.0919765166340509,0.0261904761904762,0.0447284345047923,0.115015974440895,0.0256410256410256
GNB1,0.195671776375113,0.621495327102804,0.68370607028754,0.754816112084063,0.35969868173258,0.551859099804305,0.621428571428571,0.332268370607029,0.389776357827476,0.743589743589744
RP1-140A9.1,0,0,0,0.00175131348511384,0,0,0,0,0,0
TMEM52,0,0,0.00159744408945687,0.00175131348511384,0.00376647834274953,0.00195694716242661,0,0.00319488817891374,0,0
CFAP74,0.000901713255184851,0,0,0,0,0.00195694716242661,0,0,0.00319488817891374,0
PRKCZ,0.0450856627592426,0.0163551401869159,0.012779552715655,0.0402802101576182,0.0376647834274953,0.111545988258317,0.0119047619047619,0.0319488817891374,0.0543130990415335,0.0128205128205128
RP5-892K4.1,0.00541027953110911,0,0,0,0,0.00195694716242661,0,0,0,0
RP11-181G12.2,0.0018034265103697,0,0,0,0,0.00587084148727984,0,0,0,0
FAAP20,0.110009017132552,0.450934579439252,0.388178913738019,0.33800350262697,0.468926553672316,0.225048923679061,0.34047619047619,0.329073482428115,0.188498402555911,0.5
SKI,0.0504959422903517,0.0175233644859813,0.0207667731629393,0.0157618213660245,0.0357815442561205,0.0391389432485323,0.019047619047619,0,0.060702875399361,0.0256410256410256
MORN1,0.0252479711451758,0.00116822429906542,0.00798722044728434,0.00525394045534151,0.0150659133709981,0.0117416829745597,0.00238095238095238,0.00958466453674121,0.0191693290734824,0.0128205128205128
RER1,0.173128944995491,0.820093457943925,0.905750798722045,0.89492119089317,0.655367231638418,0.784735812133072,0.930952380952381,0.610223642172524,0.405750798722045,0.717948717948718
PEX10,0.0306582506762849,0.0455607476635514,0.0575079872204473,0.0350262697022767,0.0489642184557439,0.0821917808219178,0.0428571428571429,0.0798722044728434,0.0702875399361022,0.0641025641025641
PLCH2,0.00450856627592426,0,0,0,0,0,0,0,0,0
PANK4,0.0216411181244364,0.00700934579439252,0.00798722044728434,0.00350262697022767,0.00941619585687382,0.00782778864970646,0.0142857142857143,0.00638977635782748,0.012779552715655,0
HES5,0.0018034265103697,0,0,0.00875656742556918,0.00188323917137476,0.00587084148727984,0.00476190476190476,0.00319488817891374,0,0
RP3-395M20.12,0.0270513976555455,0.00817757009345794,0.0175718849840256,0.0175131348511384,0.0395480225988701,0.0743639921722113,0.0214285714285714,0.0319488817891374,0.0159744408945687,0.0256410256410256
RP3-395M20.8,0.00631199278629396,0,0,0.00175131348511384,0.00564971751412429,0.00587084148727984,0,0,0.00319488817891374,0.0128205128205128
TNFRSF14,0.0658250676284941,0.00116822429906542,0.00319488817891374,0.0192644483362522,0.0508474576271186,0.0919765166340509,0.0119047619047619,0.0415335463258786,0.0255591054313099,0.102564102564103
FAM213B,0.066726780883679,0.0338785046728972,0.0255591054313099,0.0402802101576182,0.0866290018832392,0.0782778864970646,0.0261904761904762,0.0255591054313099,0.0766773162939297,0.0256410256410256
MMEL1,0.00631199278629396,0.00233644859813084,0,0.00175131348511384,0.0282485875706215,0.00587084148727984,0.00238095238095238,0.00638977635782748,0.00319488817891374,0
TTC34,0.0117222723174031,0.00116822429906542,0,0,0.00941619585687382,0.00391389432485323,0,0,0.00319488817891374,0
PRDM16,0,0,0,0,0.00188323917137476,0,0,0,0.00319488817891374,0
ARHGEF16,0.0721370604147881,0.00817757009345794,0.0223642172523962,0.0227670753064799,0.0508474576271186,0.0450097847358121,0.0261904761904762,0.00319488817891374,0.0830670926517572,0.0128205128205128
MEGF6,0.0144274120829576,0,0,0,0.00376647834274953,0.00391389432485323,0,0.0223642172523962,0.0159744408945687,0
RP11-46F15.2,0.000901713255184851,0,0,0,0,0,0,0,0.00638977635782748,0
TPRG1L,0.0135256988277728,0.0327102803738318,0.0159744408945687,0.0647985989492119,0.032015065913371,0.180039138943249,0.0261904761904762,0.0702875399361022,0.0447284345047923,0.0769230769230769
WRAP73,0.0450856627592426,0.0198598130841121,0.0223642172523962,0.00875656742556918,0.0489642184557439,0.050880626223092,0.0261904761904762,0.00319488817891374,0.0447284345047923,0
TP73-AS1,0.0288548241659152,0.00350467289719626,0.00479233226837061,0.00175131348511384,0.032015065913371,0.0117416829745597,0,0.00319488817891374,0.0383386581469649,0.0128205128205128
SMIM1,0.0144274120829576,0.0373831775700935,0.00479233226837061,0.00875656742556918,0.169491525423729,0.0410958904109589,0.00714285714285714,0.0287539936102236,0.0223642172523962,0.0641025641025641
LRRC47,0.0297565374211001,0.0268691588785047,0.0399361022364217,0.042031523642732,0.0715630885122411,0.0684931506849315,0.0404761904761905,0.0255591054313099,0.0447284345047923,0.0641025641025641
RP1-286D6.5,0.000901713255184851,0,0,0,0.00188323917137476,0,0,0,0,0
CEP104,0.0640216411181244,0.0327102803738318,0.0399361022364217,0.0385288966725044,0.064030131826742,0.0919765166340509,0.0261904761904762,0.0255591054313099,0.111821086261981,0.0512820512820513
DFFB,0.00811541929666366,0.00116822429906542,0,0.00350262697022767,0.00941619585687382,0.00195694716242661,0,0,0.012779552715655,0.0128205128205128
C1orf174,0.0450856627592426,0.0175233644859813,0.060702875399361,0.0332749562171629,0.0696798493408663,0.060665362035225,0.0666666666666667,0.012779552715655,0.0575079872204473,0.0256410256410256
LINC01134,0.000901713255184851,0,0,0,0.00376647834274953,0,0.00238095238095238,0,0.00319488817891374,0.0128205128205128
AJAP1,0.00991884580703336,0.080607476635514,0.0958466453674121,0.0332749562171629,0.00564971751412429,0.0176125244618395,0.0142857142857143,0.0191693290734824,0.0830670926517572,0.0641025641025641
NPHP4,0.0252479711451758,0.00350467289719626,0,0.00175131348511384,0.0169491525423729,0.00978473581213307,0,0.00319488817891374,0.0255591054313099,0
KCNAB2,0.0036068530207394,0,0.00159744408945687,0,0.00941619585687382,0.00391389432485323,0,0,0,0
CHD5,0.000901713255184851,0,0,0,0,0.00195694716242661,0,0.00319488817891374,0.00319488817891374,0
RPL22,0.383228133453562,0.998831775700935,0.996805111821086,0.992994746059545,0.986817325800377,0.937377690802348,0.997619047619048,0.89776357827476,0.699680511182109,1
RP1-120G22.11,0.00270513976555455,0.00116822429906542,0.00479233226837061,0,0.00188323917137476,0.00391389432485323,0,0.00319488817891374,0.00319488817891374,0
RNF207,0.178539224526601,0.0455607476635514,0.0175718849840256,0.021015761821366,0.096045197740113,0.0900195694716243,0.0166666666666667,0.00319488817891374,0.150159744408946,0.0256410256410256
ICMT,0.0441839495040577,0.0934579439252336,0.246006389776358,0.119089316987741,0.0809792843691149,0.123287671232877,0.25952380952381,0.134185303514377,0.169329073482428,0.115384615384615
LINC00337,0,0,0,0,0,0.00195694716242661,0,0.00319488817891374,0,0
GPR153,0.00450856627592426,0.00233644859813084,0,0.00350262697022767,0,0.0117416829745597,0,0.0191693290734824,0.0159744408945687,0
ACOT7,0.0234445446348061,0.0841121495327103,0.15814696485623,0.0595446584938704,0.0263653483992467,0.0195694716242661,0.116666666666667,0.166134185303514,0.0638977635782748,0.153846153846154
RP1-202O8.3,0.0036068530207394,0,0,0,0,0.00195694716242661,0,0,0.00638977635782748,0
HES2,0.00991884580703336,0.00467289719626168,0,0.0122591943957968,0,0.086105675146771,0,0.0415335463258786,0.012779552715655,0
ESPN,0.00450856627592426,0,0,0,0.0225988700564972,0.00195694716242661,0,0,0.00319488817891374,0
TNFRSF25,0.0739404869251578,0.00934579439252336,0.00319488817891374,0.0157618213660245,0.0188323917137476,0.0117416829745597,0.0142857142857143,0.00958466453674121,0.0670926517571885,0.0256410256410256
PLEKHG5,0.0252479711451758,0.0116822429906542,0,0.0140105078809107,0.0131826741996234,0.0156555772994129,0.00238095238095238,0.0159744408945687,0.0383386581469649,0
NOL9,0.0631199278629396,0.022196261682243,0.0383386581469649,0.021015761821366,0.0451977401129944,0.0195694716242661,0.019047619047619,0.00958466453674121,0.0798722044728434,0.0384615384615385
ZBTB48,0.0450856627592426,0.00700934579439252,0.00319488817891374,0.00525394045534151,0.0357815442561205,0.0273972602739726,0.00238095238095238,0.00319488817891374,0.0383386581469649,0.0128205128205128
KLHL21,0.0288548241659152,0.00817757009345794,0.0111821086261981,0.0140105078809107,0.0150659133709981,0.117416829745597,0.00952380952380952,0.00638977635782748,0.0447284345047923,0
PHF13,0.0279531109107304,0.0058411214953271,0.00798722044728434,0.00525394045534151,0.0207156308851224,0.0391389432485323,0.0285714285714286,0,0.0415335463258786,0
THAP3,0.0162308385933273,0.0151869158878505,0.0287539936102236,0.0157618213660245,0.0451977401129944,0.0821917808219178,0.0214285714285714,0.00319488817891374,0.0415335463258786,0.0384615384615385
DNAJC11,0.0459873760144274,0.0233644859813084,0.0255591054313099,0.0262697022767075,0.0451977401129944,0.0352250489236791,0.0380952380952381,0.0287539936102236,0.0702875399361022,0.0384615384615385
RP11-312B8.1,0,0,0,0,0,0.00195694716242661,0,0,0,0
CAMTA1,0.0559062218214608,0.398364485981308,0.47444089456869,0.423817863397548,0.382297551789077,0.475538160469667,0.542857142857143,0.348242811501597,0.153354632587859,0.41025641025641
VAMP3,0.0378719567177637,0.189252336448598,0.175718849840256,0.243432574430823,0.192090395480226,0.26614481409002,0.207142857142857,0.338658146964856,0.156549520766773,0.256410256410256
PER3,0.0297565374211001,0.00116822429906542,0.00479233226837061,0.00175131348511384,0.0263653483992467,0.0156555772994129,0.00476190476190476,0.00638977635782748,0.0351437699680511,0
UTS2,0,0,0,0,0,0,0,0.00319488817891374,0,0
TNFRSF9,0.000901713255184851,0.00116822429906542,0,0,0,0.0156555772994129,0,0.0159744408945687,0,0
PARK7,0.200180342651037,0.989485981308411,0.996805111821086,0.950963222416813,0.894538606403013,0.841487279843444,0.997619047619048,0.702875399361022,0.492012779552716,1
ERRFI1,0.228133453561767,0.132009345794393,0.115015974440895,0.259194395796848,0.378531073446328,0.142857142857143,0.183333333333333,0.0287539936102236,0.175718849840256,0.179487179487179
RP11-431K24.1,0.00811541929666366,0,0,0,0.00941619585687382,0,0.00238095238095238,0,0.00319488817891374,0
SLC45A1,0.00631199278629396,0.00116822429906542,0,0,0.00188323917137476,0.00391389432485323,0,0,0.00319488817891374,0
RERE,0.289449954914337,0.0922897196261682,0.0814696485623003,0.0735551663747811,0.312617702448211,0.238747553816047,0.119047619047619,0.0159744408945687,0.236421725239617,0.0897435897435897
RP5-1115A15.1,0.000901713255184851,0,0,0,0,0.00195694716242661,0,0,0.00319488817891374,0
ENO1,0.63570784490532,1,1,0.992994746059545,0.998116760828625,0.835616438356164,0.997619047619048,0.789137380191693,0.814696485623003,1
ENO1-AS1,0.0018034265103697,0,0,0,0.00376647834274953,0,0,0,0,0.0128205128205128
SLC2A5,0.000901713255184851,0,0.00159744408945687,0,0.00188323917137476,0.00195694716242661,0,0,0,0.0128205128205128
GPR157,0.0135256988277728,0.00350467289719626,0,0,0.0150659133709981,0.0117416829745597,0.00238095238095238,0.00319488817891374,0.0191693290734824,0.0128205128205128
MIR34AHG,0.0541027953110911,0.00116822429906542,0.00159744408945687,0,0.0244821092278719,0.0176125244618395,0,0,0.0351437699680511,0.0128205128205128
RP3-510D11.2,0.00541027953110911,0.00467289719626168,0,0.00350262697022767,0.0150659133709981,0.0215264187866928,0,0,0.00638977635782748,0
H6PD,0.109107303877367,0.0198598130841121,0.00638977635782748,0.021015761821366,0.0922787193973635,0.0195694716242661,0.0214285714285714,0.0255591054313099,0.0830670926517572,0.0256410256410256
SPSB1,0.0144274120829576,0.0245327102803738,0.0159744408945687,0.0122591943957968,0.0659133709981168,0.060665362035225,0.0142857142857143,0.00638977635782748,0.060702875399361,0.102564102564103
SLC25A33,0.00631199278629396,0.0116822429906542,0.0383386581469649,0.010507880910683,0.00941619585687382,0.0273972602739726,0.019047619047619,0,0.00958466453674121,0.0512820512820513
TMEM201,0.00811541929666366,0.00233644859813084,0.00958466453674121,0.00175131348511384,0.00564971751412429,0.00391389432485323,0.00952380952380952,0.00319488817891374,0.0159744408945687,0
PIK3CD,0.00901713255184851,0.00700934579439252,0.00479233226837061,0.00875656742556918,0.00564971751412429,0.0136986301369863,0.00238095238095238,0.00319488817891374,0.0319488817891374,0.0128205128205128
PIK3CD-AS2,0.00270513976555455,0.00467289719626168,0,0,0.0131826741996234,0,0,0.00638977635782748,0.00638977635782748,0
CLSTN1,0.279531109107304,0.332943925233645,0.300319488817891,0.413309982486865,0.306967984934087,0.240704500978474,0.30952380952381,0.223642172523962,0.386581469648562,0.384615384615385
CTNNBIP1,0.0315599639314698,0.0490654205607477,0.0319488817891374,0.325744308231173,0.0979284369114878,0.334637964774951,0.2,0.217252396166134,0.0702875399361022,0.115384615384615
LZIC,0.0252479711451758,0.0619158878504673,0.0942492012779553,0.0700525394045534,0.126177024482109,0.178082191780822,0.0833333333333333,0.0447284345047923,0.0638977635782748,0.141025641025641
NMNAT1,0.0351668169522092,0.00233644859813084,0.00798722044728434,0.00350262697022767,0.0451977401129944,0.025440313111546,0.00476190476190476,0.00638977635782748,0.00638977635782748,0.0256410256410256
RBP7,0,0,0.00319488817891374,0.021015761821366,0.00188323917137476,0.0273972602739726,0.0166666666666667,0.0351437699680511,0.00319488817891374,0
UBE4B,0.0811541929666366,0.0245327102803738,0.0255591054313099,0.0157618213660245,0.0508474576271186,0.0489236790606654,0.0285714285714286,0.0255591054313099,0.0926517571884984,0.0256410256410256
KIF1B,0.128043282236249,0.0747663551401869,0.060702875399361,0.0770577933450088,0.12241054613936,0.135029354207436,0.0619047619047619,0.0191693290734824,0.162939297124601,0.192307692307692
PGD,0.0432822362488729,0.103971962616822,0.129392971246006,0.0753064798598949,0.116760828625235,0.146771037181996,0.1,0.105431309904153,0.115015974440895,0.0897435897435897
RP4-736L20.3,0,0,0,0,0,0,0,0,0.00319488817891374,0
APITD1-CORT,0,0,0,0,0,0,0.00238095238095238,0,0,0
APITD1,0.0126239855725879,0.0257009345794393,0.140575079872204,0.00525394045534151,0.0263653483992467,0.0156555772994129,0.0738095238095238,0.00638977635782748,0.0319488817891374,0.0384615384615385
DFFA,0.0937781785392245,0.227803738317757,0.271565495207668,0.185639229422067,0.171374764595104,0.119373776908023,0.221428571428571,0.115015974440895,0.169329073482428,0.166666666666667
RP5-1113E3.3,0.0018034265103697,0,0,0,0,0,0,0,0,0
PEX14,0.0198376916140667,0.0233644859813084,0.00798722044728434,0.0122591943957968,0.0301318267419962,0.025440313111546,0.00714285714285714,0,0.0319488817891374,0.0128205128205128
CASZ1,0.0676284941388638,0.00817757009345794,0.00798722044728434,0.021015761821366,0.0301318267419962,0.0528375733855186,0.0238095238095238,0,0.0638977635782748,0
TARDBP,0.138863841298467,0.058411214953271,0.159744408945687,0.0753064798598949,0.101694915254237,0.0665362035225049,0.14047619047619,0.0255591054313099,0.172523961661342,0.0384615384615385
RP4-635E18.8,0.00541027953110911,0.00116822429906542,0,0,0,0,0.00238095238095238,0,0,0
SRM,0.0324616771866546,0.643691588785047,0.793929712460064,0.623467600700525,0.186440677966102,0.277886497064579,0.65952380952381,0.293929712460064,0.297124600638978,0.653846153846154
EXOSC10,0.0892696122633003,0.0408878504672897,0.0958466453674121,0.0472854640980736,0.0696798493408663,0.0489236790606654,0.0547619047619048,0.00958466453674121,0.0990415335463259,0.0512820512820513
RP4-635E18.7,0.0018034265103697,0,0,0,0,0,0,0,0.00319488817891374,0
RP4-635E18.6,0.000901713255184851,0,0.00479233226837061,0,0,0.00195694716242661,0,0,0.00319488817891374,0
MTOR,0.0586113615870153,0.022196261682243,0.0335463258785942,0.0227670753064799,0.0282485875706215,0.0802348336594912,0.0380952380952381,0.0223642172523962,0.105431309904153,0.0128205128205128
UBIAD1,0.0144274120829576,0.00350467289719626,0.012779552715655,0.00875656742556918,0.0112994350282486,0.0195694716242661,0.00952380952380952,0,0.0383386581469649,0
FBXO2,0.0586113615870153,0.186915887850467,0.0271565495207668,0.115586690017513,0.246704331450094,0.12720156555773,0.0619047619047619,0.21405750798722,0.073482428115016,0.0256410256410256
FBXO44,0.0712353471596033,0.0163551401869159,0.00319488817891374,0.00350262697022767,0.0847457627118644,0.0117416829745597,0.00476190476190476,0.0319488817891374,0.0287539936102236,0.0256410256410256
FBXO6,0.0036068530207394,0.0058411214953271,0.0143769968051118,0.00525394045534151,0.0188323917137476,0.0802348336594912,0.00952380952380952,0.0479233226837061,0.0191693290734824,0.0256410256410256
MAD2L2,0.0126239855725879,0.0689252336448598,0.202875399361022,0.010507880910683,0.0621468926553672,0.0450097847358121,0.0761904761904762,0.0798722044728434,0.0670926517571885,0.205128205128205
DRAXIN,0,0,0,0,0,0.00391389432485323,0,0,0,0.0384615384615385
AGTRAP,0.0865644724977457,0.255841121495327,0.306709265175719,0.218914185639229,0.31638418079096,0.293542074363992,0.335714285714286,0.175718849840256,0.166134185303514,0.256410256410256
C1orf167,0.0018034265103697,0.00233644859813084,0,0,0.00376647834274953,0.00391389432485323,0,0,0.00958466453674121,0
MTHFR,0.0964833183047791,0.0198598130841121,0.00958466453674121,0.031523642732049,0.0715630885122411,0.107632093933464,0.00952380952380952,0.00958466453674121,0.0766773162939297,0.0512820512820513
CLCN6,0.0432822362488729,0.00817757009345794,0.00319488817891374,0.00525394045534151,0.0207156308851224,0.0136986301369863,0.00238095238095238,0,0.0575079872204473,0
NPPA-AS1,0.00721370604147881,0,0,0,0.00376647834274953,0.00391389432485323,0.00238095238095238,0,0.012779552715655,0
KIAA2013,0.0748422001803427,0.0572429906542056,0.0798722044728434,0.0542907180385289,0.133709981167608,0.119373776908023,0.0880952380952381,0.0351437699680511,0.166134185303514,0.102564102564103
PLOD1,0.129846708746619,0.0397196261682243,0.0319488817891374,0.0332749562171629,0.145009416195857,0.0313111545988258,0.0476190476190476,0.108626198083067,0.108626198083067,0.179487179487179
MFN2,0.0378719567177637,0.0175233644859813,0.0143769968051118,0.0402802101576182,0.032015065913371,0.0430528375733855,0.0214285714285714,0.012779552715655,0.0798722044728434,0.0256410256410256
MIIP,0.0288548241659152,0.0198598130841121,0.0207667731629393,0.0490367775831874,0.0395480225988701,0.0645792563600783,0.0595238095238095,0.0191693290734824,0.0766773162939297,0.0256410256410256
TNFRSF1B,0,0,0,0,0,0.00195694716242661,0,0,0,0
VPS13D,0.131650135256988,0.0151869158878505,0.012779552715655,0.021015761821366,0.0508474576271186,0.0802348336594912,0.019047619047619,0.00638977635782748,0.105431309904153,0.0128205128205128
DHRS3,0.0964833183047791,0.044392523364486,0.012779552715655,0.134851138353765,0.135593220338983,0.373776908023483,0.121428571428571,0.0383386581469649,0.0511182108626198,0.102564102564103
