cluster,gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
0,EML4,8.15721901613295e-13,0.297380892353935,0.218,0.419,1.52548152820702e-08
0,CA12,1.44728244057371e-12,0.632921657669474,0.353,0.322,2.70656289211689e-08
0,RGL2,1.67119177017777e-12,0.250600042591177,0.176,0.34,3.12529572940945e-08
0,RP11-268J15.5,1.73076308491225e-12,0.354122389005418,0.128,0.07,3.23670004509441e-08
0,LINC00969,1.84709772118356e-12,0.677933955748678,0.376,0.379,3.45425744838538e-08
0,ANKRD36,1.99244734481625e-12,0.459719910329763,0.182,0.12,3.72607577954087e-08
0,FGD6,2.12696932495315e-12,0.272337741518028,0.229,0.436,3.97764533459489e-08
0,SNRNP200,2.18612310513757e-12,0.28511687574309,0.289,0.551,4.08826881891777e-08
0,ECHDC2,2.24894046844741e-12,0.290530683310705,0.263,0.499,4.2057435700435e-08
0,ARHGEF38,2.73849301978556e-12,0.577804329615633,0.248,0.195,5.12125579630098e-08
0,NPIPB5,3.69795292382187e-12,0.469039216525722,0.184,0.123,6.91554176283928e-08
0,KIDINS220,4.04319156573664e-12,0.256369645451828,0.197,0.375,7.5611725470841e-08
0,TRIP11,4.46998412510999e-12,0.253665773202801,0.345,0.655,8.35931731236819e-08
0,HNRNPH1,5.44478529459757e-12,0.623985542609664,0.527,0.68,1.01822929794269e-07
0,CDK5RAP3,5.53118710245197e-12,0.316992006513241,0.229,0.433,1.03438730002954e-07
0,ELF3,6.60041336829326e-12,0.458936825714962,0.646,0.77,1.23434330400452e-07
0,RNPC3,7.13001114765762e-12,0.534980042066604,0.216,0.16,1.33338338472345e-07
0,RIF1,7.36479844512422e-12,0.258703760576001,0.266,0.495,1.37729095722268e-07
0,SF1,7.89510849281888e-12,0.655474044967577,0.508,0.66,1.47646423924206e-07
0,MIR210HG,8.03389672578158e-12,0.681502500135603,0.39,0.41,1.50241902668841e-07
0,AKAP9,8.87723294089101e-12,0.598448665049881,0.537,0.713,1.66013133227603e-07
0,KDM5A,9.18261392046809e-12,0.275944024326873,0.27,0.509,1.71724062926674e-07
0,THOC2,9.69061925955279e-12,0.319357096683309,0.299,0.565,1.81224270772897e-07
0,SRSF4,1.04529544012226e-11,0.265063920416436,0.353,0.655,1.95480700257265e-07
0,IGF2R,1.05187369044795e-11,0.258452050400841,0.278,0.519,1.96710898850672e-07
0,TAOK1,1.10044359838154e-11,0.318047152057005,0.268,0.507,2.05793957333332e-07
0,ADAMTS9-AS2,1.21744160780406e-11,0.422501571699397,0.143,0.086,2.27673755075437e-07
0,ANGPTL4,1.39391342691498e-11,0.697318025181169,0.4,0.388,2.60675749967371e-07
0,ICE2,2.451577983874e-11,0.252271835829387,0.147,0.284,4.58469598764276e-07
0,MFHAS1,2.90784078796129e-11,0.307455248015755,0.29,0.54,5.43795305756641e-07
0,ANKRD36B,3.10761379190671e-11,0.330193927012232,0.122,0.068,5.81154855224473e-07
0,LAMB1,4.12687575076942e-11,0.536172273130329,0.548,0.716,7.7176703415139e-07
0,PIGR,5.3870744518813e-11,0.608076761927299,0.244,0.185,1.00743679324632e-06
0,MPRIP,5.87268419510179e-11,0.271088103692279,0.302,0.554,1.09825067132599e-06
0,FLNB,6.72805706749682e-11,0.636756981530723,0.521,0.675,1.25821395219258e-06
0,SETX,6.9532465424842e-11,0.264958232695599,0.265,0.487,1.30032663590997e-06
0,KLHDC10,7.56204795740886e-11,0.253122110719239,0.152,0.291,1.41417858851503e-06
0,ZNF655,9.01797994587546e-11,0.289096434723426,0.189,0.353,1.68645242967817e-06
0,NUTM2B-AS1,1.180816788768e-10,0.263755624244915,0.197,0.365,2.20824547667504e-06
0,MYEF2,1.20886987452214e-10,0.325358220878758,0.228,0.419,2.26070755234386e-06
0,ERRFI1,1.39085766949679e-10,0.325354922178882,0.236,0.429,2.60104292772595e-06
0,RGL3,1.63518524032435e-10,0.497381120773986,0.229,0.181,3.05795991793057e-06
0,TFAP2A,2.11296302336036e-10,0.294933742864749,0.232,0.421,3.95145214998621e-06
0,ZNF160,2.28764792094636e-10,0.572633363929235,0.252,0.21,4.27813037696178e-06
0,ZRANB2,2.42310957583733e-10,0.364238696024823,0.289,0.535,4.53145721777339e-06
0,NCBP3,2.46847082111939e-10,0.26325700141129,0.184,0.34,4.61628728257536e-06
0,SIN3B,3.07855835150665e-10,0.251479100429761,0.12,0.233,5.75721197315259e-06
0,NPEPPS,3.26112235106607e-10,0.621917317458424,0.525,0.707,6.09862490872865e-06
0,MDM4,3.56203308011836e-10,0.68722724443578,0.34,0.339,6.66135806312935e-06
0,KMT2E,4.19711505648162e-10,0.333129971270154,0.326,0.597,7.84902486712628e-06
0,ERBB4,4.33564964183226e-10,0.588897708207996,0.246,0.204,8.10809839519051e-06
0,USP40,5.44355471963805e-10,0.262221059587888,0.138,0.26,1.01799916811951e-05
0,OSMR,5.57700665574418e-10,0.274390755316443,0.237,0.427,1.04295601469072e-05
0,PPP1R10,5.85282972550684e-10,0.323708491220265,0.215,0.391,1.09453768696704e-05
0,RP11-219A15.1,7.51664276246958e-10,0.269132248287138,0.107,0.06,1.40568736300944e-05
0,DUSP1,7.9988714546803e-10,0.263589528507594,0.212,0.368,1.49586895073976e-05
0,CAND1,9.67572229054183e-10,0.313399124322817,0.287,0.522,1.80945682555423e-05
0,PIK3C2A,1.001657671859e-09,0.29822366396013,0.276,0.502,1.87320001214352e-05
0,HNRNPU-AS1,1.29092564028261e-09,0.469997800664249,0.179,0.129,2.41416003989251e-05
0,KMT2C,1.29750993742384e-09,0.636816406908215,0.416,0.479,2.42647333397633e-05
0,CTNND1,1.30963668650851e-09,0.65391719764412,0.47,0.589,2.44915156743957e-05
0,ATP11A,1.70578949402019e-09,0.277178244865119,0.301,0.547,3.18999693276715e-05
0,KDM5B,2.27019303849276e-09,0.270789677371237,0.257,0.46,4.24548800128531e-05
0,PIK3C3,2.30655175902923e-09,0.276134375889665,0.156,0.286,4.31348244456056e-05
0,RNF183,2.3382107446068e-09,0.338954506789963,0.125,0.077,4.37268791348917e-05
0,PIK3R1,3.12898846853513e-09,0.283390587755795,0.168,0.302,5.85152133500755e-05
0,PREX2,3.29326697461566e-09,0.502878133969315,0.197,0.15,6.15873856922874e-05
0,OFD1,3.31688803779709e-09,0.312200597970618,0.235,0.419,6.20291231948433e-05
0,EPN2,4.09599138189831e-09,0.275057742604268,0.212,0.379,7.65991348328804e-05
0,ADAMTS1,4.37723456302534e-09,0.736018229681885,0.46,0.525,8.18586635631369e-05
0,SRGAP3,4.72699949401852e-09,0.44989877696944,0.198,0.151,8.83996175376404e-05
0,KALRN,4.82931925296761e-09,0.264923249995415,0.105,0.06,9.03130993497472e-05
0,OXR1,5.06783097302005e-09,0.338926681528681,0.189,0.338,9.47735070264479e-05
0,IFT88,5.1055827719823e-09,0.250938378667394,0.161,0.29,9.54795034188409e-05
0,NABP1,6.13769856548718e-09,0.293324550258923,0.204,0.36,0.000114781100873176
0,MAVS,7.37556960479073e-09,0.269093257409743,0.209,0.371,0.000137930527179191
0,NDRG1,7.39674729582769e-09,0.790394538726981,0.444,0.492,0.000138326571179274
0,UBR5,7.862031053663e-09,0.288617162841731,0.199,0.355,0.000147027842734552
0,NRIP1,8.59480104098379e-09,0.287191724625314,0.29,0.519,0.000160731374267438
0,CRYBG3,9.0270486077384e-09,0.616529234434624,0.285,0.265,0.000168814836013316
0,PPP1R9A,9.64561802492452e-09,0.294776015472276,0.197,0.351,0.000180382702684113
0,GCC2,1.12659334930093e-08,0.550652985446912,0.542,0.738,0.000210684222252767
0,CREBBP,1.18859257184129e-08,0.2743127033097,0.15,0.27,0.00022227869686004
0,ZNF451,1.23255905033398e-08,0.270450300621358,0.166,0.296,0.000230500868002958
0,SLC25A36,1.26474473954303e-08,0.751849542984578,0.417,0.493,0.000236519913741942
0,LNPEP,1.36232448612644e-08,0.306158975061439,0.326,0.581,0.000254768302150505
0,MAT2A,1.39261468315912e-08,0.392606123010661,0.267,0.477,0.000260432871897587
0,MSL1,1.44834361504603e-08,0.291265054695454,0.199,0.351,0.000270854739449759
0,TRIM33,1.54453270659718e-08,0.253407305878121,0.216,0.382,0.000288843061460738
0,SREBF1,1.58554691936645e-08,0.256785555712035,0.227,0.398,0.00029651312939072
0,ATF6B,1.60894127019194e-08,0.26220157207099,0.161,0.288,0.000300888106938594
0,C1orf132,1.65386542420247e-08,0.372382941886038,0.127,0.081,0.000309289372980104
0,TRIO,2.40674065989026e-08,0.251532305006045,0.196,0.342,0.000450084570806078
0,ADAM10,3.02479099609085e-08,0.323686120790976,0.395,0.725,0.000565666164178949
0,DDX5,3.04648251123493e-08,0.315550194564806,0.646,0.856,0.000569722694426044
0,SEMA4B,3.05665694082946e-08,0.579549581756293,0.494,0.641,0.000571625414504518
0,MTF2,3.44194817544118e-08,0.320311454691948,0.196,0.344,0.000643678728289254
0,KIF12,3.54233493984732e-08,0.629827142595844,0.311,0.307,0.000662452057100847
0,JMJD1C,3.80430731909117e-08,0.303521550427755,0.291,0.515,0.000711443511743239
0,TMEM101,4.45223880783217e-08,0.433731192341262,0.215,0.375,0.000832613179452695
0,PFKFB4,4.96733743018996e-08,0.424194416802475,0.161,0.117,0.000928941772819825
0,PHF3,5.39842365013806e-08,0.398780477317917,0.32,0.574,0.00100955920681232
0,PTPN13,5.61240377723561e-08,0.28201034713665,0.202,0.349,0.00104957563038083
0,TP53BP1,5.88013760077939e-08,0.270533184808354,0.195,0.34,0.00109964453272175
0,ZNF280D,7.04882376302738e-08,0.253844834312435,0.159,0.278,0.00131820053192375
0,HERC4,7.19822359870791e-08,0.363556999836945,0.243,0.425,0.00134613979519437
0,PRPF4B,7.47271970740993e-08,0.660143128354619,0.462,0.598,0.00139747331248273
0,ARHGAP5,7.55956760733561e-08,0.313123620292746,0.332,0.589,0.00141371473824783
0,TIA1,7.70563725302722e-08,0.599691163626413,0.288,0.277,0.00144103122268862
0,PCSK7,1.08598468931316e-07,0.315278654421762,0.217,0.374,0.00203089996748453
0,NFATC4,1.28387196285643e-07,0.286946144947811,0.105,0.064,0.00240096895773781
0,PWWP2A,1.43838479433811e-07,0.288845039240224,0.141,0.247,0.00268992340389169
0,MAP3K1,1.5543359601555e-07,0.284502273273416,0.222,0.379,0.0029067636790868
0,LRRK2,1.56447776570966e-07,0.277304040961682,0.143,0.247,0.00292572986965364
0,SNX13,1.60006353081287e-07,0.269669709810864,0.187,0.322,0.00299227880897315
0,PTPN3,1.70613837633067e-07,0.351773385901853,0.275,0.479,0.00319064937757599
0,ABCC3,1.72117084098947e-07,0.596768819102163,0.463,0.599,0.00321876158973441
0,TMEM259,1.87332122183097e-07,0.352414523742007,0.32,0.571,0.0035032980169461
0,RALGPS2,1.88150430052462e-07,0.272045019414996,0.188,0.32,0.00351860119241109
0,BSDC1,2.14447249971649e-07,0.262947950559265,0.157,0.269,0.0040103780217198
0,TLDC1,2.18307924461664e-07,0.280203988289434,0.157,0.271,0.00408257649535758
0,ADGRE2,2.66826804744881e-07,0.485574111720341,0.174,0.132,0.00498992807553402
0,PTPN14,2.86926966242269e-07,0.323215111561114,0.328,0.569,0.00536582119569667
0,FNBP4,2.96750406946849e-07,0.32762923001063,0.266,0.462,0.00554952936031302
0,HELZ,3.48647186981606e-07,0.332397580979637,0.203,0.347,0.00652005104374301
0,PTAR1,3.85832127959448e-07,0.283346947143367,0.158,0.271,0.00721544662496964
0,PIAS1,4.03415746823307e-07,0.321064641150601,0.19,0.325,0.00754427788134267
0,PFKFB3,4.05658422152855e-07,0.569274492488787,0.347,0.369,0.00758621815268054
0,ABCD4,4.17573213551745e-07,0.312000581504065,0.211,0.36,0.00780903666663118
0,SUPT20H,4.61325141198391e-07,0.316410563459218,0.2,0.342,0.0086272414655511
0,SH3D21,4.64449732575955e-07,0.303753233876392,0.118,0.078,0.00868567444890293
0,NBEA,5.24397588634635e-07,0.460519005739346,0.233,0.206,0.00980675930505631
0,LPP,5.48550948208168e-07,0.308695046795066,0.389,0.687,0.0102584512824409
0,PROM1,5.85911812098882e-07,0.589782466405286,0.453,0.566,0.0109571367980612
0,QSOX1,5.97405901235378e-07,0.541327624062418,0.476,0.599,0.0111720877590028
0,PRKCA,6.26118953086651e-07,0.555162373207591,0.317,0.325,0.0117090505416735
0,ITPR1,6.48568916062463e-07,0.459361016018085,0.188,0.151,0.0121288872992841
0,IGF2BP2,6.90091143648086e-07,0.332093777271116,0.355,0.624,0.0129053944773629
0,MKLN1,7.83748244430345e-07,0.331965225001498,0.226,0.383,0.0146568759190919
0,HOXB5,7.91843921884826e-07,0.32535876613496,0.271,0.46,0.0148082731831681
0,REV3L,7.94629606182857e-07,0.25271464149093,0.163,0.277,0.0148603682652256
0,KIAA1217,8.39755354973225e-07,0.258482269807826,0.208,0.352,0.0157042648933543
0,ZNF83,8.58448164799162e-07,0.596284661436509,0.361,0.401,0.0160538391299091
0,UTRN,1.30813716924801e-06,0.601863906374581,0.485,0.645,0.0244634732021071
0,NBEAL1,1.37374233884009e-06,0.341080519188935,0.315,0.547,0.0256903554786484
0,RBM26,1.40529003536491e-06,0.385546862222567,0.249,0.423,0.0262803289513592
0,RP11-159D12.2,1.60160222360401e-06,0.28869240463605,0.114,0.076,0.0299515631836185
0,RAPGEF5,1.75123743328725e-06,0.27184975502149,0.164,0.275,0.0327498912399049
0,OLFM4,1.93639832293455e-06,0.421997831537953,0.253,0.213,0.0362125850371989
0,PADI1,2.1473897615499e-06,0.708247522521426,0.251,0.23,0.0401583359307446
0,PRRC2C,2.35614344888201e-06,0.3785201450456,0.597,0.837,0.0440622386375425
0,COBLL1,2.46278014509997e-06,0.645203625413783,0.484,0.648,0.0460564514935145
0,PRKAA2,2.63750132578734e-06,0.374008022997393,0.217,0.362,0.049323912293549
0,SFXN3,2.85414026934212e-06,0.344573552264627,0.162,0.269,0.0533752771769669
0,AC159540.1,2.98262466413474e-06,0.443728633646634,0.202,0.172,0.0557780638439838
0,LPIN3,3.04115088416093e-06,0.44926128400934,0.206,0.178,0.0568725626846935
0,TNRC6B,3.1209519479421e-06,0.342167118905241,0.317,0.543,0.0583649223784652
0,MGEA5,3.17613215327117e-06,0.609168117114325,0.394,0.471,0.0593968473983241
0,TMTC2,3.21359915165864e-06,0.351986788779748,0.149,0.112,0.0600975177351683
0,SYMPK,3.33077722558134e-06,0.314466195221013,0.155,0.259,0.0622888648955967
0,TMPRSS4,3.4235790121981e-06,0.452957460214379,0.504,0.635,0.0640243511071166
0,SYTL2,3.70999598901993e-06,0.320250762970155,0.407,0.695,0.0693806349906618
0,AHNAK2,3.71373782825815e-06,0.350290511933038,0.314,0.516,0.0694506111262556
0,NCOA7,4.11678217385647e-06,0.309513290588206,0.207,0.34,0.0769879434332898
0,RASSF7,4.16256990343025e-06,0.618943262690302,0.481,0.653,0.0778442197640492
0,OGT,5.44146626812986e-06,0.589062748874272,0.284,0.285,0.101760860680296
0,FAM111A,5.55985759113403e-06,0.286896000813971,0.182,0.296,0.103974896811798
