,p_val,avg_logFC,pct.1,pct.2,p_val_adj
GDA,2.68962614396614e-21,-1.11544522091688,0.017,0.153,6.59065990317464e-17
ROBO1,8.12184079745153e-21,1.1944937987835,0.69,0.278,1.99017586900752e-16
PKHD1,9.53984799375174e-21,-1.18969221751434,0.395,0.667,2.33764435238893e-16
FRY,1.16870692697969e-20,0.885091426029306,0.775,0.347,2.86379945387104e-16
AC058822.1,1.3274808336846e-20,1.46153533275117,0.49,0.076,3.25285903486075e-16
BMPR1B,2.06248285657784e-20,1.03380331521055,0.617,0.167,5.05390799175833e-16
FP671120.1,2.1652633152295e-20,-1.29904101524456,0.544,0.722,5.30576122763837e-16
LRRC7,2.48134940929872e-20,1.27631873527464,0.433,0.021,6.08029859254558e-16
ZSWIM6,3.34094326791314e-20,1.04281356548794,0.763,0.382,8.18664738369435e-16
MT2A,3.47735777161251e-20,1.70221155888745,0.523,0.118,8.5209174835593e-16
PLOD2,4.32608808453134e-20,1.68126006066296,0.53,0.125,1.06006462423356e-15
ERRFI1,1.37132691193084e-19,1.30430382886403,0.484,0.062,3.36029946499534e-15
KLF6,1.67471008854032e-19,0.933466499425431,0.589,0.146,4.10370960095921e-15
ERBB4,3.51898239575922e-19,0.75181123283621,0.849,0.5,8.62291446256838e-15
EDIL3,4.03438655743316e-19,0.952030661845914,0.677,0.229,9.88586082033421e-15
SDK1,7.77368401959723e-19,-1.04014597399293,0.252,0.535,1.9048635321621e-14
MGAT4C,8.3085254780306e-19,-1.19470963146722,0.081,0.299,2.03592108313662e-14
HPN,8.9600924172113e-19,-1.00339820025652,0.027,0.174,2.19558104591346e-14
PAWR,1.11606823947992e-18,0.957102933193908,0.721,0.312,2.7348136140216e-14
MSRB3,1.62349317634284e-18,1.00067680039609,0.567,0.153,3.97820767931049e-14
SLC6A13,4.3540383844616e-18,-0.591816795840782,0.007,0.097,1.06691356572847e-13
TPM1,5.51114299872415e-18,0.927125237593485,0.873,0.59,1.35045048040736e-13
HOMER1,1.30979485174104e-17,1.42032572593136,0.525,0.139,3.20952130470624e-13
MARCH1,1.84026284003386e-17,1.42808736624528,0.368,0.007,4.50938006321898e-13
FGF14,3.06271773249678e-17,1.22093234419136,0.486,0.104,7.50488353171012e-13
AP003400.1,3.26621577670572e-17,-0.515146266889842,0.004,0.076,8.0035351392397e-13
PPP1R12B,3.77453523369349e-17,1.09453951147811,0.599,0.215,9.24912113664254e-13
FEZ2,3.98573160622126e-17,1.40594075161429,0.468,0.09,9.76663672788458e-13
TNF,6.41685834410818e-17,-0.441449783551408,0.002,0.062,1.57238696864027e-12
CNTN4,6.45084614605118e-17,0.732163964815295,0.823,0.528,1.58071533962838e-12
FER,1.20967078206168e-16,0.715628194411564,0.711,0.299,2.96417728436395e-12
MT1E,1.22977953427082e-16,1.83150252914163,0.398,0.049,3.01345177077721e-12
MYH9,2.07793774203573e-16,0.815015506385664,0.608,0.201,5.09177864308436e-12
NCKAP5,2.24521482257299e-16,-1.36659773922262,0.093,0.299,5.50167440123286e-12
UMOD,2.48501339397269e-16,-0.595886257350169,0.001,0.056,6.08927682059068e-12
COL3A1,2.5874852416966e-16,1.35306084348512,0.376,0.028,6.34037383625336e-12
USH1C,2.72245414508738e-16,-0.516376197885938,0.003,0.069,6.67110163712212e-12
IGF1,3.59073208390349e-16,1.3480780666717,0.348,0.007,8.79872989839711e-12
FOXP2,3.97174952018717e-16,0.937262157591969,0.503,0.118,9.73237502426663e-12
GALNT17,6.10781239231664e-16,1.260562420564,0.343,0.007,1.49665834861327e-11
ACSM2B,6.65821374771079e-16,-1.0010095800674,0.03,0.167,1.63152869673905e-11
CHDH,7.27281893636635e-16,-0.666822712671356,0.009,0.097,1.78213155216721e-11
MALAT1,1.18848342861074e-15,-0.237584093071563,1,1,2.91225979346776e-11
ITGAV,1.18973686231243e-15,1.01828215184971,0.596,0.229,2.91533120741039e-11
ANXA1,1.41798863924013e-15,1.15520260252126,0.407,0.056,3.47463936159403e-11
MT1X,1.57693758284733e-15,1.50652527695245,0.348,0.014,3.86412785300911e-11
ZRANB2,1.66325438369372e-15,0.553553177697755,0.54,0.139,4.07563854180309e-11
AL627171.2,2.00689562136942e-15,-0.604304774601435,0.015,0.118,4.91769703060362e-11
TNC,2.15078454230462e-15,1.23555567833015,0.567,0.201,5.27028244246324e-11
SGMS2,2.49645719773592e-15,1.37281359543758,0.392,0.056,6.1173187173321e-11
ARAP2,3.75824785161027e-15,0.819568944736719,0.542,0.16,9.2092105355858e-11
BICDL1,4.565811089596e-15,-1.07590794774042,0.043,0.194,1.1188063493946e-10
NOTCH2,4.766557016457e-15,0.905293377766505,0.422,0.062,1.16799713131262e-10
PPP2R3A,4.95785168159928e-15,-1.18844249586445,0.267,0.493,1.21487197605909e-10
SGIP1,9.53221590556976e-15,0.970462439449283,0.478,0.118,2.33577418550081e-10
ACTG1,1.20296017922001e-14,0.961545472146344,0.412,0.069,2.94773362316072e-10
ARGLU1,1.28112350835393e-14,0.650676891033129,0.587,0.208,3.13926504487047e-10
CYR61,1.38226993026871e-14,1.15235032139735,0.41,0.069,3.38711423713045e-10
SLC47A2,1.89412434575147e-14,-0.656981050548925,0.007,0.083,4.6413622968294e-10
ROCK2,2.1519864458806e-14,0.898336991296785,0.497,0.146,5.27322758698581e-10
TNFRSF12A,2.42743568556567e-14,1.00926141642069,0.321,0.014,5.94818840391013e-10
ZFP36L1,3.54908061813134e-14,0.600299725206025,0.592,0.222,8.69666714666903e-10
KRT19,6.43670879485646e-14,1.2575482060245,0.391,0.069,1.57725112309163e-09
COL4A5,7.15402704712475e-14,0.721531721507215,0.621,0.25,1.75302278762745e-09
LINC00513,8.88754347533836e-14,1.30549539111016,0.406,0.083,2.17780365319691e-09
RTN4,8.97928211071429e-14,0.845586854752074,0.521,0.167,2.20028328840943e-09
SPAG9,1.05860969087099e-13,0.577316342414841,0.642,0.25,2.59401718651028e-09
MIR99AHG,1.2072478532586e-13,0.735806107334948,0.604,0.25,2.95824013962487e-09
RORA,1.42685873728948e-13,0.505412941779144,0.937,0.729,3.49637464985414e-09
SLC36A2,1.42726264153186e-13,-0.344774479963393,0.001,0.042,3.49736437680968e-09
GOLGA8A,1.70963803303817e-13,0.793272367697179,0.378,0.056,4.18929703615673e-09
DOCK9,2.06975665504554e-13,0.975870780152884,0.498,0.174,5.0717317075236e-09
COL8A1,2.08497579313942e-13,1.14929585327962,0.521,0.188,5.10902468350884e-09
PTBP3,2.33578435395958e-13,0.690074966098719,0.573,0.201,5.72360598094256e-09
MAP2,2.9291875365992e-13,0.957768915793176,0.489,0.153,7.17768113968269e-09
KLF7,3.519079548621e-13,0.73653460247832,0.524,0.174,8.6231525259409e-09
CACNA1C,3.83074885308032e-13,1.31043534632516,0.324,0.035,9.38686698958802e-09
SLC3A1,4.01192969078439e-13,-0.944340805056555,0.053,0.201,9.83083251429807e-09
ACTN1,4.16409258216696e-13,0.841323661020541,0.525,0.181,1.02036924633419e-08
PDLIM3,5.38191036489755e-13,0.821681254337075,0.374,0.056,1.31878331581449e-08
VMP1,5.66354496036844e-13,0.659039296259655,0.726,0.382,1.38779505708868e-08
SPNS2,5.85912236691622e-13,-0.721292488361371,0.031,0.153,1.43571934478915e-08
EML4,6.66842093508385e-13,0.65174135879143,0.661,0.285,1.63402986593295e-08
PHYHIPL,7.29392429775317e-13,-0.732383008729755,0.025,0.139,1.78730320992144e-08
ETS1,7.87871401509207e-13,0.992116565849713,0.382,0.076,1.93060008225816e-08
PAX8,9.87574341127563e-13,-0.725785606900093,0.735,0.778,2.41995216549898e-08
MYRF,1.17896859436667e-12,-0.586094603548783,0.017,0.111,2.88894464363608e-08
CYSTM1,1.2284977848795e-12,0.715914376252393,0.412,0.09,3.01031097206872e-08
LINC01060,1.81051913980203e-12,-0.641637529749665,0.009,0.083,4.43649610017089e-08
SORCS2,1.85865214813446e-12,-0.622012038005651,0.019,0.118,4.55444122378868e-08
FUT6,1.88853084488738e-12,-0.315124780527551,0.002,0.049,4.62765598231203e-08
AC004053.1,2.13822369235866e-12,-0.444290035783453,0.006,0.069,5.23950333575566e-08
ABCB1,3.36137392011092e-12,0.831473656925286,0.488,0.153,8.23671065383979e-08
TMEM163,3.73238602135718e-12,-0.990667635449017,0.067,0.222,9.14583870673363e-08
ADAMTS9-AS1,4.43184664658492e-12,-0.95128169098996,0.036,0.16,1.08597970227917e-07
CLIP4,4.82032070333075e-12,0.611242861924523,0.513,0.167,1.18117138514417e-07
SYNE1,5.07411311275427e-12,0.45231612471022,0.957,0.694,1.24336067714931e-07
JAK1,5.32062774391894e-12,0.710154866304757,0.468,0.146,1.3037666223699e-07
ACSL4,5.42182860771623e-12,1.00592620067997,0.4,0.104,1.32856488203479e-07
FXYD2,5.60855863321635e-12,-0.618548994804188,0.008,0.076,1.37432120748333e-07
RIC1,6.09387862445285e-12,0.725749959331247,0.459,0.146,1.49324401813593e-07
AC107021.1,6.56138388019492e-12,1.20259602541156,0.32,0.042,1.60780150600296e-07
PROSER2,7.71344372737554e-12,0.880035998988525,0.373,0.076,1.8901022509561e-07
PDE10A,7.9740286826275e-12,-1.08132528007762,0.104,0.285,1.95395598839104e-07
CDH11,8.80778007946083e-12,0.961349418686357,0.34,0.056,2.15825843067108e-07
ABLIM3,9.29702259153415e-12,-0.291927767126732,0.001,0.042,2.27814241582953e-07
HIVEP2,1.06660451350703e-11,0.710278740905435,0.513,0.188,2.61360769989763e-07
IL18,1.11429762981535e-11,0.847318227652338,0.338,0.056,2.73047491209953e-07
ITM2B,1.28869691190209e-11,0.661774682469922,0.474,0.153,3.15782291292488e-07
RAB11A,1.43403577302398e-11,0.770480032599308,0.445,0.132,3.51396125821795e-07
RHEX,1.43575488270166e-11,0.720520632424595,0.744,0.417,3.51817376457216e-07
DMD,1.49824153916429e-11,1.2133006563508,0.346,0.069,3.67129106756817e-07
AKAP12,2.2208885820516e-11,0.702832971604881,0.69,0.368,5.44206538145923e-07
KTN1,2.53577168204508e-11,0.612779907371789,0.607,0.271,6.21365492968326e-07
F3,2.54863210082067e-11,1.14100777469245,0.265,0.014,6.24516809985097e-07
FAM155A,2.59533158541306e-11,0.898030640798537,0.544,0.25,6.35960051689616e-07
RUBCNL,2.79991655444942e-11,0.78374187725582,0.293,0.028,6.86091552502285e-07
GCNT2,3.17185551677334e-11,-0.814207404017663,0.039,0.16,7.77231475830139e-07
MIOX,3.38611526480727e-11,-0.342957280058473,0.001,0.035,8.29733684488374e-07
FGFR4,3.44929695776866e-11,-0.380268258911537,0.004,0.056,8.45215726531633e-07
GP2,3.77103367317586e-11,-0.152823795045482,0,0.028,9.24054091275013e-07
NDST3,3.82565938116302e-11,0.942533037276692,0.275,0.021,9.37439574760185e-07
AC096564.1,4.41527355937136e-11,1.06349026378988,0.251,0.007,1.08191863298836e-06
FOSL2,5.32643221349045e-11,0.706846114313199,0.465,0.153,1.3051889495937e-06
CLDN1,6.30558328104647e-11,0.773054653839326,0.521,0.215,1.54512012718763e-06
LAMC1,6.49234716001569e-11,0.818137566625945,0.384,0.097,1.59088474809025e-06
UACA,6.53696265468637e-11,0.649631324805723,0.61,0.292,1.60181732890435e-06
ADGRG6,6.62978685348077e-11,0.653865075289047,0.518,0.188,1.62456297057693e-06
AC017101.1,6.74102117167018e-11,1.07111427936177,0.298,0.042,1.65181982790606e-06
HIF1A-AS2,7.44154114640453e-11,0.82231147739084,0.363,0.083,1.82347524251497e-06
RHOBTB3,8.641219208234e-11,0.701273670275028,0.448,0.146,2.11744435478566e-06
PCDH9,9.64787777410207e-11,0.866430313363062,0.599,0.306,2.36411596976597e-06
NPNT,9.79354113691786e-11,0.918703211382044,0.275,0.028,2.39980932019035e-06
ARID5B,9.94760812193248e-11,0.687180823607703,0.522,0.208,2.43756189419833e-06
ADGRV1,1.06297615516932e-10,0.791420087950781,0.301,0.042,2.6047167706269e-06
LUC7L3,1.13895941576342e-10,0.423133545142587,0.656,0.306,2.79090615238669e-06
SEMA4D,1.22523408513946e-10,-0.860628564670085,0.195,0.389,3.00231360222574e-06
UGCG,1.26994409521158e-10,0.450741902542458,0.733,0.403,3.11187101090646e-06
PAM,1.28670646108198e-10,0.580087434174837,0.677,0.368,3.15294551223528e-06
TANK,1.61969566190065e-10,0.662537149827391,0.455,0.16,3.96890224992136e-06
LONRF1,1.67722143607582e-10,0.623787500625745,0.371,0.09,4.10986340696018e-06
CAST,1.74003595250338e-10,0.648492576314915,0.522,0.208,4.26378409801428e-06
RNF157,1.81897121057519e-10,-0.741866191332349,0.016,0.097,4.45720705439345e-06
AC244131.2,1.82133038420552e-10,-0.588734694760328,0.013,0.09,4.46298797345721e-06
ELL2,2.31985888252147e-10,0.902422002332058,0.342,0.076,5.68458220573061e-06
PPP1R12A,2.33378251668721e-10,0.632130470599313,0.501,0.188,5.71870067889033e-06
PDXDC1,2.47623264866191e-10,0.263079973276877,0.485,0.16,6.06776048228114e-06
SMTNL2,2.4837883962401e-10,-0.465364923048164,0.004,0.056,6.08627508614674e-06
CYP24A1,2.48568542555225e-10,-0.296694300326257,0.002,0.042,6.09092356677323e-06
DPEP1,2.50138664321742e-10,-0.461104414768418,0.004,0.056,6.12939783053997e-06
PPP2R2B,3.59393055542069e-10,0.692888284380941,0.328,0.062,8.80656743300286e-06
GADD45B,3.8976235353313e-10,0.80538926677514,0.443,0.16,9.55073671097583e-06
CSRP1,4.01367175230471e-10,0.679543129880333,0.235,0.007,9.83510126184747e-06
PHACTR3,4.35320785939665e-10,-0.605468952762175,0.024,0.118,1.06671005386655e-05
GOLIM4,4.55480491702518e-10,0.779104676356274,0.245,0.014,1.11610939686785e-05
TAX1BP1,5.15868153482141e-10,0.426429215508978,0.43,0.132,1.26408332329264e-05
NR4A1,5.22093849332555e-10,0.989959330797704,0.274,0.035,1.27933876840449e-05
VIM,5.29949314077633e-10,0.855521949463676,0.29,0.049,1.29858779921583e-05
FAT3,5.30597036311597e-10,0.942236632315648,0.258,0.021,1.30017497777794e-05
LINC00871,5.59119838615711e-10,-0.850119866930413,0.027,0.125,1.37006725254394e-05
TSPAN18,6.39667268405049e-10,-0.540872877263966,0.019,0.104,1.56744067449973e-05
AC068234.1,6.48469417495339e-10,-0.898447104734169,0.466,0.576,1.58900946063058e-05
FLNA,6.72017457418204e-10,0.743276714964062,0.347,0.09,1.64671157765757e-05
CACNA1D,6.80085117084104e-10,-0.870433359505971,0.046,0.167,1.66648057090289e-05
RASSF4,6.97806881053775e-10,-0.939575307269294,0.05,0.174,1.70990598133417e-05
CLIC5,7.76621564166406e-10,0.59855433307794,0.497,0.188,1.90303348083336e-05
FHL1,7.85228698411792e-10,0.657103543181077,0.333,0.069,1.92412440258825e-05
SYN3,7.85267859247643e-10,0.996420309102624,0.318,0.069,1.92422036230043e-05
BICC1,8.26494981286223e-10,-0.471855083014036,0.843,0.819,2.02524330214376e-05
RBFOX1,8.65859353783075e-10,0.436010994165225,0.898,0.694,2.12170176051005e-05
MT1M,9.72212187235821e-10,1.21376088863354,0.212,0,2.38230874360266e-05
SH3D19,9.81700682156797e-10,0.638678999380055,0.524,0.222,2.40555935155702e-05
TAGLN,1.04190419696969e-09,0.867682530269007,0.212,0,2.55308204425454e-05
PDE1A,1.06914192182658e-09,0.451733555493604,0.861,0.618,2.61982536524384e-05
USP25,1.06985378044729e-09,0.577969790328539,0.556,0.264,2.62156970360803e-05
CUBN,1.09589481880172e-09,-0.902108117705515,0.084,0.229,2.68538066399173e-05
SMARCA2,1.15143983483917e-09,0.739232150961588,0.33,0.076,2.82148817128989e-05
MYRIP,1.1987065493355e-09,0.643598554442373,0.41,0.132,2.9373105284917e-05
IL6ST,1.22326900311575e-09,0.652777643936444,0.481,0.201,2.99749836523484e-05
COL27A1,1.22844860344279e-09,-0.990192439202387,0.134,0.299,3.01019045787621e-05
AC017002.5,1.28741897440545e-09,0.851269489186983,0.221,0.007,3.15469145488311e-05
CPLANE1,1.30185430431224e-09,0.452035192555753,0.629,0.306,3.19006378728672e-05
SGMS1,1.33831598769535e-09,0.612277376129367,0.469,0.181,3.27940949624869e-05
PDE4DIP,1.35029919030492e-09,0.53270077631659,0.354,0.083,3.30877313592317e-05
HNF4A,1.38628620557607e-09,-0.268806179737425,0.005,0.056,3.3969557181436e-05
LIMA1,1.82863942622878e-09,0.434614984989032,0.48,0.174,4.480898050031e-05
SRGAP3,1.97559934402547e-09,0.580620429019333,0.367,0.097,4.84100863260002e-05
ANXA2,1.97593742151018e-09,0.708702285317088,0.429,0.16,4.84183705766854e-05
LINC01435,2.09475959786816e-09,-0.872937792775515,0.467,0.625,5.13299891861615e-05
MIR222HG,2.26518794458813e-09,0.957263426300121,0.252,0.028,5.55061653941876e-05
ANXA3,2.42060133298337e-09,0.636416785005184,0.307,0.062,5.93144150634246e-05
MYOF,2.45885630819001e-09,0.583886212897668,0.567,0.271,6.0251814975888e-05
ANO6,2.49174948595152e-09,0.605674121590863,0.433,0.16,6.10578294037561e-05
ELF3,2.5086683091237e-09,0.859101315317278,0.438,0.181,6.14724082467671e-05
XYLT1,2.79000118104495e-09,0.569475743655824,0.359,0.097,6.83661889403255e-05
EZR,3.13280667030341e-09,0.698953463754896,0.44,0.16,7.67662946491149e-05
HNRNPLL,3.26969799368001e-09,0.60514925028155,0.393,0.125,8.01206796371349e-05
AGBL4,3.39447115826594e-09,-0.711784468042887,0.36,0.556,8.31781212621486e-05
PALLD,3.41647217470473e-09,0.628493415925083,0.621,0.333,8.37172341689647e-05
SNX10,3.88984708334267e-09,-0.606805539086975,0.024,0.111,9.53168129302287e-05
IQCJ-SCHIP1,4.03960440631783e-09,0.530581789970492,0.48,0.181,9.89864663724122e-05
SRSF10,4.28087978887724e-09,0.382451112299349,0.454,0.167,0.000104898678346648
FMNL2,4.39058805314831e-09,-0.959222700389467,0.172,0.34,0.000107586969654346
PAK3,4.56613187560445e-09,0.575663810904603,0.331,0.076,0.000111888495479812
TFPI2,4.59247956477853e-09,0.813919671809841,0.237,0.021,0.000112534119255333
CDC42BPA,5.08744063949166e-09,0.357457783045613,0.673,0.34,0.000124662645430104
PTH1R,5.56306363361522e-09,-0.789519794908747,0.046,0.16,0.000136317311278107
RHEB,5.6441957983909e-09,0.520937665029192,0.424,0.146,0.000138305373843771
KIAA1217,5.69858801695667e-09,0.487400650619315,0.713,0.417,0.000139638200767506
ARRDC3,5.78435024022899e-09,0.614230878200073,0.27,0.042,0.000141739718286571
MTHFD1L,6.57021926469047e-09,0.686828340346696,0.4,0.139,0.000160996652861975
PDGFC,6.69592908084078e-09,0.57422474170995,0.499,0.215,0.000164077046196923
MYEF2,6.92186271962216e-09,0.431382928998387,0.433,0.153,0.000169613324081621
MAP3K8,7.29080030023058e-09,0.573859953274381,0.27,0.042,0.00017865377055685
SLC5A2,7.52711485307238e-09,-0.653144345822762,0.01,0.069,0.000184444422359686
SLC22A8,7.59889414052538e-09,-0.16888419756246,0.001,0.028,0.000186203302019434
AC007319.1,7.72116694869249e-09,0.717440752192055,0.273,0.049,0.000189199474910761
ESYT2,7.88183191298164e-09,0.590527022549583,0.519,0.229,0.000193136409195702
ASAP1,7.93623805288802e-09,0.549769304488536,0.507,0.229,0.000194469577247968
KCNJ6,8.36786979774634e-09,0.941618036059484,0.225,0.021,0.000205046281523976
TSPAN2,1.01440606321831e-08,0.642130666929098,0.251,0.035,0.000248570061731015
ABI3BP,1.0208546293716e-08,0.690156933554167,0.42,0.16,0.000250150218381216
ATP13A3,1.02302251296641e-08,0.484007288826565,0.58,0.292,0.00025068143657729
SOX18,1.03504074719137e-08,-0.16134609526222,0,0.021,0.000253626384691774
CHRNA4,1.03504074719137e-08,-0.171875338724936,0,0.021,0.000253626384691774
FRMD6,1.05408392310729e-08,0.797124117200907,0.214,0.014,0.000258292724518211
SPOCK1,1.11351294609518e-08,0.701214200270556,0.379,0.125,0.000272855212311164
CSNK1A1,1.11758217671485e-08,0.488495464676259,0.506,0.229,0.000273852336582207
CORO1C,1.17648429420474e-08,0.571644139447604,0.336,0.09,0.000288285711451929
PLAGL1,1.27493869755506e-08,0.57486916396623,0.38,0.125,0.000312410978448891
BMPR2,1.30890258851761e-08,0.556829957413233,0.58,0.285,0.000320733490290356
KCNQ1OT1,1.32573182766854e-08,-0.860246060991644,0.413,0.562,0.000324857327051898
S100A6,1.4269099459333e-08,0.615903305379158,0.406,0.153,0.000349650013151497
PTPRG,1.47096810821367e-08,-0.69676228480954,0.345,0.514,0.000360446025236678
EYA2,1.51979111649854e-08,0.641352510179548,0.541,0.271,0.000372409615186802
TSC22D2,1.72157763657199e-08,0.530918898147103,0.359,0.111,0.000421855384065602
RAP1B,1.73321987305572e-08,0.519229816517635,0.469,0.201,0.000424708197693574
ANKRD12,1.76209148423438e-08,0.482853319381985,0.597,0.306,0.000431782897296793
MCF2L,1.77470617223891e-08,-0.782838900936933,0.091,0.229,0.000434874000445421
IL1RAP,2.21656652994233e-08,0.599406403786535,0.284,0.062,0.00054314746249707
SMCHD1,2.32066569312243e-08,0.447628279353885,0.414,0.146,0.00056865592144272
KALRN,2.55777460079806e-08,0.570472179323781,0.352,0.111,0.000626757088179556
MINDY2,2.60911290585516e-08,0.457450627406801,0.441,0.174,0.000639337026450748
IGKC,2.65391781424229e-08,0.746851172101232,0.181,0,0.000650316021201931
UNC5CL,2.65718421611589e-08,-0.391461027192401,0.006,0.056,0.000651116420317039
LENG8,2.75877079546402e-08,0.635617688955231,0.26,0.049,0.000676009195720503
PLG,2.78819324481229e-08,-0.262319129585168,0.003,0.042,0.000683218872708803
COL23A1,2.80416098961692e-08,-0.658042503629565,0.026,0.111,0.000687131608895731
SLC25A48,2.95516082093267e-08,-0.323550298078361,0.003,0.042,0.000724132607561342
SLC9A3,3.0202417272962e-08,-0.311448647708538,0.003,0.042,0.000740080032856661
SH3BP4,3.23916005883817e-08,0.534977058693854,0.382,0.125,0.000793723780817705
YBX3,3.48124696035187e-08,0.394312317758261,0.395,0.139,0.000853044755164622
U2SURP,3.48426734458277e-08,0.490057683792338,0.312,0.076,0.000853784870116561
DOK5,3.54033000749548e-08,0.578168855880947,0.3,0.076,0.000867522465036693
CCNH,3.6402121287321e-08,0.419434550236102,0.502,0.229,0.000891997580024513
AHNAK,3.97730117702942e-08,0.630781894302581,0.455,0.194,0.00097459788041929
ERBIN,4.07655833271276e-08,0.355301819716365,0.482,0.194,0.000998919853847934
SKIL,4.69774557133351e-08,0.568057967374578,0.287,0.069,0.00115113557479956
NAMPT,4.77163172612886e-08,0.745889764224585,0.346,0.111,0.00116924063817062
CRISPLD2,4.84089439026454e-08,0.892293014114917,0.315,0.09,0.00118621276139042
FILIP1L,4.92698626473852e-08,0.612161192469304,0.323,0.097,0.00120730871431153
AEBP1,5.20379938388384e-08,0.601430004201687,0.357,0.118,0.0012751390010269
INTS12,5.27226960739719e-08,0.678052983762491,0.198,0.014,0.00129191694459661
ADAM9,5.28843388121468e-08,0.557057677782351,0.305,0.083,0.00129587783825285
PDXK,5.40358860495978e-08,0.548810236137106,0.497,0.229,0.00132409535175935
TGFB2,5.59873876547121e-08,0.639399395817119,0.368,0.125,0.00137191494709106
JMJD1C,5.632479261254e-08,0.326342744880674,0.739,0.438,0.00138018271817768
TPM4,5.70216507158269e-08,0.502217766056887,0.407,0.153,0.00139725852914062
AC019197.1,5.73953834356946e-08,0.535009609253674,0.672,0.389,0.00140641647570826
KAZN,5.9902312589786e-08,-0.563580163487811,0.826,0.799,0.00146784626770011
