,p_val,avg_logFC,pct.1,pct.2,p_val_adj
UBE2A,3.87903550711853e-05,0.0131145106644767,0.127,0.053,0.950518860664324
RANBP1,3.88930497162486e-05,0.0308545069754566,0.056,0.012,0.953035290246956
TCF24,3.93876670608324e-05,0.0388376281530375,0.063,0.016,0.965155393658638
PSMG4,3.94852303672229e-05,-0.686641460596741,0.251,0.304,0.96754608491843
NRG1,3.99601763895463e-05,-0.498950386883402,0.04,0.105,0.979184162249442
COX6C,4.01129666376886e-05,-0.0136470824679251,0.175,0.084,0.982928134489923
ARL6IP4,4.0123411116877e-05,-0.0131236446506895,0.125,0.051,0.983184066007954
MYDGF,4.0220637128753e-05,0.0248452515602358,0.106,0.041,0.985566492202964
NOX4,4.02537334687381e-05,-0.481479639036716,0.144,0.223,0.986377484917958
LRRC42,4.02632852260155e-05,0.0395050286545802,0.096,0.034,0.986611541178284
WDR6,4.0350044993971e-05,-0.0341283528676601,0.196,0.097,0.988737502532265
RALY,4.07352892831106e-05,-0.0296832716660088,0.453,0.267,0.998177528593341
SLC22A18,4.10826319234788e-05,-0.274573188577678,0.046,0.111,1
ACTN2,4.11510281480348e-05,-0.220055932965732,0.008,0.053,1
MFAP1,4.15069460956467e-05,0.0538813973986646,0.088,0.03,1
UTP20,4.15855442629039e-05,-0.0287866525025492,0.203,0.101,1
KCNJ15,4.16848466500502e-05,0.0065461002872319,0.148,0.067,1
VPS9D1,4.201887230535e-05,0.0240890255263026,0.173,0.084,1
AGBL5,4.23350891436788e-05,0.0942703766362261,0.132,0.058,1
AC018816.1,4.24171179274705e-05,0.0201014503558364,0.144,0.066,1
SFRP4,4.25950928345495e-05,0.0708660385171077,0.046,0.008,1
BRMS1L,4.25999895315841e-05,0.0779795467018132,0.115,0.047,1
SLC22A8,4.26649651585096e-05,-0.127831528271058,0,0.034,1
ANGPT1,4.29211603405986e-05,0.0626849461475029,0.129,0.056,1
CASC3,4.29806630757604e-05,0.025199308269885,0.205,0.105,1
PGRMC1,4.32454873363443e-05,0.0821724058894783,0.046,0.008,1
ZNF569,4.34134853406249e-05,0.0745294474932807,0.117,0.048,1
OSER1,4.34347884940266e-05,0.0313222920218073,0.146,0.066,1
SV2C,4.36402343027131e-05,0.0380413575047898,0.046,0.008,1
CISD1,4.3791875979741e-05,0.084571095250343,0.154,0.073,1
DTX3,4.41959500206522e-05,0.0208773618002062,0.079,0.025,1
AL353801.1,4.43027379215712e-05,0.0326969227043996,0.071,0.02,1
M1AP,4.44400050917285e-05,0.0405033619796021,0.046,0.008,1
NME3,4.45236717257032e-05,-0.00461301311295415,0.163,0.076,1
ZNF143,4.4657813701543e-05,0.0102326146532838,0.246,0.131,1
PRDM5,4.46600554015445e-05,0.0471789833259881,0.098,0.036,1
RAB27A,4.50281128955382e-05,0.0112154825310636,0.353,0.206,1
THUMPD3,4.50714097832559e-05,-0.0105106752334282,0.106,0.041,1
ERCC1,4.50812203451318e-05,-0.625986129607041,0.159,0.231,1
SMIM12,4.52112222664959e-05,0.063944639068206,0.09,0.031,1
KPNA6,4.52977966654344e-05,-0.0454079561284075,0.468,0.275,1
TMEM258,4.53019265896513e-05,0.0590386768281492,0.052,0.011,1
RNF170,4.5337925613716e-05,0.0610893746965966,0.175,0.086,1
GTF2I,4.5377970253968e-05,0.0473554425370124,0.745,0.47,1
ACTR3C,4.53834859930629e-05,0.0101038345655744,0.557,0.34,1
NFATC2,4.54033729400843e-05,-0.221528202591997,0.038,0.101,1
ZNF737,4.56559911498946e-05,-0.00242809532089411,0.129,0.055,1
SNAP25-AS1,4.56657732967255e-05,0.0318983833843128,0.046,0.008,1
ZNF384,4.57950045324284e-05,0.0139666572603956,0.109,0.042,1
ZNF347,4.59608001111583e-05,0.0303160133841429,0.098,0.036,1
ANKRD13D,4.63903802068783e-05,0.0295487534201394,0.1,0.037,1
ATP6V1C1,4.65249203252368e-05,0.00926166912056264,0.196,0.097,1
UBR2,4.65252709721774e-05,0.0709147068777727,0.683,0.435,1
PUDP,4.65581215499699e-05,0.0152250237866467,0.146,0.066,1
AC145146.1,4.68790133423528e-05,0.0757777587551883,0.073,0.022,1
ZBTB16,4.73379429498439e-05,-0.500066104202768,0.138,0.217,1
CIRBP,4.73477651647659e-05,-0.0636059968182896,0.407,0.229,1
CACNB3,4.74442869034905e-05,0.0335997659763062,0.09,0.031,1
GNAS,4.77564194757163e-05,0.00268637402569416,0.616,0.388,1
GRSF1,4.78901985746062e-05,0.0109225141290815,0.223,0.117,1
CNGB3,4.80818283542657e-05,0.0235616018623285,0.1,0.037,1
USF1,4.81570250947819e-05,0.0450675735582139,0.052,0.011,1
UGCG,4.82290560901177e-05,0.0294278005775872,0.48,0.298,1
CTNNBL1,4.82492828678438e-05,0.0223916189361824,0.246,0.133,1
LRIG2,4.84140853732202e-05,-0.033613373896433,0.271,0.148,1
ANKDD1B,4.84242168388037e-05,0.0448936557893228,0.24,0.129,1
AC064834.1,4.84248722696506e-05,0.0643612825707025,0.052,0.011,1
EIF3L,4.84345757470359e-05,-0.0183329636285124,0.221,0.115,1
AL031668.1,4.84953925897155e-05,0.0491758285993915,0.073,0.022,1
ELF1,4.85582537217647e-05,0.0444470347413501,0.66,0.426,1
AC091551.1,4.85996543242712e-05,0.049539893069388,0.09,0.031,1
FBXL12,4.86368057549873e-05,-0.00888492622714099,0.119,0.048,1
CCDC134,4.88553964729632e-05,0.000337844241718871,0.144,0.064,1
TIAL1,4.88913142355247e-05,-0.0693476025637058,0.294,0.161,1
TMED9,4.89137731294991e-05,0.0303809521029219,0.111,0.044,1
VPS26C,4.89310234412185e-05,0.0131215541476771,0.213,0.109,1
NDST3,4.89648094166107e-05,0.0506332815043821,0.052,0.011,1
ATF1,4.91141154301271e-05,0.00165931662458368,0.24,0.128,1
ARMC4,4.916538924811e-05,0.0379197801588835,0.065,0.017,1
ADCY5,4.91737172506641e-05,-0.0515434440129999,0.303,0.168,1
ATF6B,4.92297022338981e-05,-0.0164898152102152,0.163,0.076,1
SETD6,4.93735023252634e-05,0.0521096994394812,0.052,0.011,1
FBXL7,4.94322724856696e-05,0.158276968900943,0.067,0.019,1
RMDN2-AS1,4.94904339844761e-05,0.0716285379218787,0.073,0.022,1
PDCD5,4.94904339844761e-05,0.0266270136611425,0.073,0.022,1
TIGD7,4.96021811235047e-05,0.0374584324330474,0.073,0.022,1
TSPYL1,4.96424636060657e-05,0.0326078684301201,0.058,0.014,1
RANBP6,4.96477584660331e-05,0.0660042480778168,0.052,0.011,1
ZNF251,4.99339573932626e-05,-0.0508715133729565,0.221,0.114,1
STK32B,5.00271946932672e-05,-0.249441732735451,0.035,0.097,1
TTN-AS1,5.02393692169628e-05,0.0140450102020245,0.438,0.264,1
COL28A1,5.03196096606058e-05,0.0449967274606038,0.171,0.083,1
AL451060.1,5.0416956832607e-05,0.0341988048539257,0.058,0.014,1
AL117209.1,5.0416956832607e-05,0.0236414443018339,0.058,0.014,1
AC005856.1,5.04347459904763e-05,0.0473562440582401,0.042,0.006,1
SHANK2,5.07856904764891e-05,-0.258727371446675,0.862,0.75,1
ACAT2,5.08722738727618e-05,-0.346795535562364,0.048,0.112,1
LINC01060,5.08890614114005e-05,-0.329525576413703,0.025,0.08,1
PQLC3,5.09531966408016e-05,0.0011108348468899,0.125,0.053,1
RPL29,5.09729034543147e-05,0.0433869493088754,0.127,0.055,1
NR1H2,5.0976722444873e-05,-0.0365140164605629,0.146,0.066,1
VEPH1,5.11047707148649e-05,0.0533285729360693,0.104,0.041,1
PRUNE1,5.1334797767016e-05,-0.00916902445235279,0.144,0.064,1
AC090515.4,5.1335006686406e-05,0.0490637502653622,0.058,0.014,1
ATP6V0A1,5.14432881248434e-05,0.0182217212101238,0.292,0.162,1
SLC17A3,5.16465218749805e-05,-0.132355989117769,0.002,0.039,1
PCBP3,5.20200344484679e-05,-0.42275122785986,0.088,0.159,1
AL353699.1,5.22305580264627e-05,0.0402669296456182,0.042,0.006,1
AC016705.1,5.25635122493377e-05,0.0564648124562996,0.042,0.006,1
ZNF195,5.26174370743175e-05,0.0302519204772385,0.102,0.039,1
GLUD1,5.26521241656699e-05,0.076550468337092,0.499,0.323,1
SWSAP1,5.2730742630975e-05,0.0412074348013065,0.042,0.006,1
ZNF540,5.30785349258791e-05,0.0107433268392246,0.198,0.1,1
PHF8,5.32867800885824e-05,-0.029556281353619,0.259,0.14,1
SLC25A29,5.34406804753762e-05,-0.0734358061505141,0.539,0.318,1
PIP4P1,5.35470709484509e-05,0.0235170589843126,0.073,0.022,1
HERC3,5.36197861821032e-05,0.00294384440782353,0.24,0.128,1
GNG5,5.3627234178307e-05,0.0395333667186111,0.115,0.047,1
CBX4,5.38142044440206e-05,0.0266163556076127,0.09,0.031,1
PDE6B,5.39155495452164e-05,0.0439135910877239,0.042,0.006,1
CHMP5,5.41187372225548e-05,0.0580371161820751,0.075,0.023,1
TMEM259,5.41501542442101e-05,-0.0118528392306255,0.324,0.183,1
SUCLG1,5.45059459835628e-05,-0.0453110147090941,0.301,0.165,1
INTS13,5.46033606281531e-05,0.0559170892200044,0.067,0.019,1
AL359076.1,5.46038295839358e-05,0.0333004800696877,0.042,0.006,1
ZNRF3-AS1,5.46400323206494e-05,0.0196751168591693,0.073,0.022,1
PPP2R5A,5.47402384968717e-05,-0.297392669978712,0.808,0.729,1
LNX1,5.48451802201053e-05,-0.086485902163838,0.495,0.295,1
AC020908.2,5.49473473010414e-05,0.0224980098402091,0.073,0.022,1
SDC4,5.52486351668575e-05,-0.0291269962321999,0.39,0.231,1
SYNDIG1,5.60400810967905e-05,-0.188210966797251,0.013,0.059,1
ARL2BP,5.61654704737432e-05,-0.0125695471541841,0.177,0.086,1
CDK5RAP1,5.62842108299811e-05,0.0288784301159595,0.169,0.081,1
TIMM9,5.643808548652e-05,0.0714704874980029,0.067,0.019,1
GRIPAP1,5.6600804354198e-05,0.0277806958912815,0.167,0.081,1
EGR4,5.66031199604777e-05,0.058804354867339,0.025,0,1
TAF9B,5.66031199604777e-05,0.0486283909035734,0.025,0,1
WASF3-AS1,5.66031199604777e-05,0.0367977416153148,0.025,0,1
AC126177.8,5.66031199604777e-05,0.034496760939633,0.025,0,1
AC013643.2,5.66031199604777e-05,0.0335543707495757,0.025,0,1
AC016866.2,5.66031199604777e-05,0.0321536388421897,0.025,0,1
SIPA1L3,5.67114080482465e-05,-0.370965916029512,0.643,0.587,1
TSPO,5.67441403548118e-05,0.0228113918939335,0.092,0.033,1
AURKAIP1,5.69271151795895e-05,0.0694774887349819,0.075,0.023,1
SOX5,5.69751814364673e-05,0.08455779876515,0.263,0.15,1
MPHOSPH10,5.69840453723795e-05,0.053666465208283,0.106,0.042,1
YEATS4,5.70400974385261e-05,0.0527814507994881,0.067,0.019,1
AC114947.2,5.70522966252124e-05,0.0744351169026881,0.075,0.023,1
MTRF1L,5.73278266922419e-05,0.0452146037704049,0.084,0.028,1
SYCP2,5.74416696284974e-05,0.072575728102204,0.061,0.016,1
USP47,5.7903561549966e-05,0.058002672315385,0.722,0.47,1
ZNF528,5.80013418115907e-05,0.0329237947750333,0.144,0.066,1
PPM1K,5.80130573795984e-05,0.0229643120912457,0.104,0.041,1
AC016597.1,5.8057037598613e-05,0.0419220079780242,0.067,0.019,1
AXL,5.8163149903429e-05,0.084957792537051,0.061,0.016,1
AC021086.1,5.8163149903429e-05,0.0692224114786084,0.061,0.016,1
LMLN,5.84205532080346e-05,0.0194393818921677,0.146,0.067,1
ADAMTS9,5.86819009660815e-05,-0.304065370886127,0.063,0.131,1
CDK17,5.87186537779371e-05,0.036182904652754,0.311,0.181,1
LINC01135,5.87465366877207e-05,0.00351804236607833,0.209,0.108,1
MIR3681HG,5.90558426813668e-05,-0.0329574085236306,0.244,0.134,1
ZNF785,5.91023279683042e-05,0.0140118901735275,0.102,0.039,1
FBXO28,5.94730645644045e-05,-0.030017630435632,0.401,0.232,1
CMC2,5.97666515283041e-05,0.00934556198966319,0.399,0.236,1
MCOLN3,6.00957032848824e-05,0.0388822769521434,0.132,0.058,1
CDK4,6.07106359849703e-05,0.0336583270170701,0.067,0.019,1
EXOSC2,6.10887089237454e-05,0.0567502835410474,0.038,0.005,1
CTDSPL,6.11252732452584e-05,-0.0117108392352741,0.643,0.407,1
BBS7,6.12881433435586e-05,0.0643208684947913,0.061,0.016,1
SH2D3A,6.13009684600606e-05,0.0332378743117637,0.192,0.098,1
NUP93,6.14647363518654e-05,-0.00272372330489079,0.184,0.092,1
AL353194.1,6.16376937573569e-05,0.0548879492672801,0.048,0.009,1
SETD9,6.17638613752875e-05,0.064525347000303,0.054,0.012,1
DAPK2,6.20930588560504e-05,0.0658948612638233,0.054,0.012,1
UGP2,6.25199703751485e-05,-0.00116725231336479,0.39,0.232,1
AC244517.11,6.25289021189804e-05,0.0565797835165973,0.048,0.009,1
FGL2,6.27541733602369e-05,0.0544355357304117,0.038,0.005,1
AC018946.1,6.30906465934075e-05,0.0605861456299268,0.054,0.012,1
ATN1,6.31433475369591e-05,-0.0134598641573189,0.165,0.078,1
AC117503.1,6.33897331011689e-05,0.0429877325770725,0.038,0.005,1
TMEM222,6.34271811806164e-05,0.0826528761678388,0.098,0.037,1
PTGFR,6.35139278512811e-05,0.172835338091606,0.104,0.042,1
SCRN2,6.37509334639615e-05,0.0813994832418683,0.069,0.02,1
PAIP1,6.37689805767867e-05,-0.00311701515674356,0.157,0.073,1
SSR2,6.37937478503124e-05,0.0287388488610737,0.075,0.023,1
AC108451.1,6.38168194639697e-05,0.0654350166452944,0.038,0.005,1
MCMBP,6.4045119955868e-05,0.0532616918686412,0.136,0.061,1
PBX4,6.41910857013832e-05,0.0636936691406356,0.069,0.02,1
AL020996.1,6.42736732536646e-05,0.0516263361636829,0.054,0.012,1
DOK6,6.42877890706114e-05,-0.284609133896266,0.033,0.092,1
OSGEPL1,6.43480431107527e-05,0.0453620766882783,0.048,0.009,1
CDKL3,6.43785491081477e-05,0.0339264252881942,0.109,0.044,1
MEP1B,6.44625592514852e-05,0.0346703974014982,0.038,0.005,1
HTATIP2,6.46346895362619e-05,0.012766427366689,0.075,0.023,1
NOP58,6.47176881667901e-05,-0.0400799974278736,0.397,0.228,1
APH1A,6.48929047989566e-05,0.0173503716647781,0.061,0.016,1
TM9SF2,6.49555086029725e-05,-0.0201558214668041,0.501,0.304,1
AHCYL1,6.50184584765125e-05,-0.0399119195497585,0.296,0.165,1
HMGN2,6.51781838793323e-05,0.0788630834320553,0.125,0.055,1
MPC2,6.52280658626657e-05,0.0444904087933128,0.096,0.036,1
AP4B1-AS1,6.53331703842677e-05,0.0405004318709861,0.038,0.005,1
ECH1,6.537762250419e-05,0.0680445976708274,0.061,0.016,1
ZDHHC11,6.56511254097181e-05,0.0601352408561285,0.048,0.009,1
PLXNA3,6.57026691870549e-05,0.0174873868442202,0.061,0.016,1
SPAST,6.57896636943905e-05,0.0122137424641405,0.207,0.108,1
TRIM5,6.58297119530586e-05,0.0406905404027097,0.069,0.02,1
AP4E1,6.58904494968357e-05,-0.0144664205685054,0.186,0.092,1
XYLB,6.60392999609022e-05,-0.150184468324745,0.006,0.047,1
CCDC59,6.69051782991231e-05,0.035666942539502,0.086,0.03,1
ZNF35,6.70462205406056e-05,0.0647855096206814,0.069,0.02,1
CACUL1,6.73045253788247e-05,-0.0591665763955792,0.497,0.293,1
PXK,6.75077055136211e-05,0.0545570170013181,0.693,0.462,1
UPF3B,6.7706335723528e-05,0.0233501635699895,0.184,0.092,1
ZNF483,6.78535799801659e-05,-0.00570972239493212,0.265,0.145,1
APOA1-AS,6.78557335255098e-05,0.0200906401631552,0.086,0.03,1
FLNB-AS1,6.82495331358674e-05,0.029723970085985,0.033,0.003,1
WDR78,6.8649578992905e-05,0.104761818951946,0.092,0.034,1
AC124254.1,6.89134043651035e-05,0.0762852010883549,0.029,0.002,1
C8orf37,6.89920407341595e-05,0.0395301262761886,0.033,0.003,1
EIF4E2,6.93066758428497e-05,-0.00984558036774411,0.154,0.072,1
SEC62-AS1,6.94591495536032e-05,0.0426271737613419,0.029,0.002,1
SOWAHA,6.94591495536032e-05,0.0422317484068943,0.029,0.002,1
AC069029.1,6.94912848307292e-05,0.0345784057011071,0.033,0.003,1
AC026347.1,6.95523193236681e-05,0.0300851045336774,0.061,0.016,1
PSKH2,6.95857312182872e-05,0.0389022437419433,0.054,0.012,1
AL136987.1,6.9861598477099e-05,0.0636032465916446,0.069,0.02,1
ZNF182,6.99939455261699e-05,0.0499543116728426,0.033,0.003,1
AQP5,7.00089819663261e-05,0.0392319077570466,0.029,0.002,1
ANKEF1,7.00089819663261e-05,0.0382976850215864,0.029,0.002,1
TMEM109,7.00089819663261e-05,0.0312736072483817,0.029,0.002,1
FAM174A,7.00290715825224e-05,0.0774652806831796,0.129,0.058,1
AP002495.2,7.02653470642672e-05,0.0319468505493218,0.23,0.123,1
TLE3,7.04192197841997e-05,0.0641522706653956,0.113,0.047,1
NHSL1,7.04192197841997e-05,0.0273300916446605,0.113,0.047,1
LINC01242,7.05000447144761e-05,0.0428672500618036,0.033,0.003,1
AC090772.2,7.05000447144761e-05,0.0404539750732573,0.033,0.003,1
AC137630.2,7.05000447144761e-05,0.0401667553306277,0.033,0.003,1
C15orf40,7.05022495029736e-05,0.034271758371144,0.069,0.02,1
TBC1D16,7.0819226626206e-05,-0.0390728492883691,0.397,0.236,1
AC018878.1,7.10096044191261e-05,0.0458738852675343,0.033,0.003,1
STOML2,7.10096044191261e-05,0.0418345022193553,0.033,0.003,1
CYB561,7.11508184906773e-05,0.0224041810395031,0.077,0.025,1
FXYD4,7.12586596160234e-05,0.0362656693936748,0.054,0.012,1
BTN3A2,7.12734617487881e-05,0.0138273082729831,0.096,0.036,1
LMTK2,7.12979468166126e-05,-0.0665646852105299,0.33,0.186,1
TBC1D15,7.14290207725133e-05,0.0233277083161835,0.286,0.161,1
CFH,7.15226467937735e-05,0.0443761872919965,0.033,0.003,1
PAXBP1-AS1,7.15226467937735e-05,0.0385520291952144,0.033,0.003,1
ZNF566,7.15710258529313e-05,0.101536233366818,0.115,0.048,1
ATXN7,7.17559838725179e-05,0.00821270651124964,0.094,0.034,1
PRMT1,7.18032491654851e-05,0.0403544167283736,0.109,0.044,1
AL445472.1,7.18320935878996e-05,-0.0434903257328827,0.351,0.204,1
ZNF789,7.20226631470367e-05,-0.00459029627799418,0.198,0.101,1
DDR1,7.20408694016736e-05,0.00453511942010987,0.182,0.09,1
EIF4G2,7.24156025961784e-05,-0.0178195683752979,0.267,0.148,1
ARHGEF11,7.24750435465595e-05,-0.0603971307143185,0.374,0.215,1
DUS1L,7.25107849575526e-05,0.0465402817284427,0.111,0.045,1
KANSL2,7.28006121517969e-05,0.0209004524819792,0.146,0.067,1
MIEF2,7.29695845333259e-05,0.00195714842581532,0.054,0.012,1
PSAT1,7.31414490648048e-05,-0.158339719255258,0.002,0.037,1
TGFB1,7.31489503897441e-05,0.0717741156593006,0.234,0.126,1
TEX10,7.32788750460889e-05,0.0139560203814535,0.171,0.084,1
HS6ST2,7.35895710659868e-05,-0.146172762485298,0.004,0.042,1
SENP6,7.3620302136393e-05,0.0918448256446136,0.808,0.554,1
ARL1,7.36219769471256e-05,0.0326381606707005,0.069,0.02,1
RCBTB1,7.38427526653569e-05,0.0459926985189128,0.111,0.045,1
ZNF677,7.42192573049181e-05,0.00521122145638758,0.106,0.042,1
NARFL,7.42192573049181e-05,-0.0280939752700443,0.106,0.042,1
NUP160,7.47182661540993e-05,-0.00903774997692075,0.568,0.342,1
C9orf41-AS1,7.48762792388879e-05,0.0123465504673494,0.086,0.03,1
ZNF329,7.50127235100366e-05,0.0116232702086771,0.106,0.042,1
TRAF6,7.59304610703477e-05,0.030249974260189,0.138,0.062,1
AC098617.1,7.61894281505973e-05,0.130962662602386,0.05,0.011,1
CEP170,7.6477791884269e-05,0.00793560516054298,0.171,0.084,1
HEXB,7.6600089066592e-05,0.0118815063997493,0.146,0.067,1
ZDHHC13,7.67272596103923e-05,0.0234983604872265,0.255,0.14,1
ERAP2,7.67686828972382e-05,0.0497996532799213,0.088,0.031,1
FUCA2,7.68322436294016e-05,0.0209347292611929,0.096,0.036,1
C12orf40,7.71441390034144e-05,0.0504194936264499,0.063,0.017,1
PLLP,7.72774462247641e-05,-0.0476215195869809,0.234,0.123,1
QTRT1,7.74433251054438e-05,0.0364157242168806,0.15,0.07,1
XPA,7.80442512823212e-05,-0.0344556156540642,0.184,0.09,1
TTBK2,7.82166142948892e-05,-0.00227534611171376,0.388,0.232,1
PRPF8,7.82230249879023e-05,0.00411736563085952,0.34,0.197,1
ZNF829,7.82623643652161e-05,0.0631806991463551,0.063,0.017,1
PECR,7.88398522090529e-05,0.0484354449111431,0.071,0.022,1
DDX60L,7.90152201107368e-05,0.0607698239864016,0.071,0.022,1
DNMBP-AS1,7.90163427397503e-05,0.0522353256275451,0.063,0.017,1
HNRNPA1,7.93370940412372e-05,0.0231369752984202,0.111,0.045,1
AC006213.3,7.95725919317036e-05,0.0847065608114073,0.044,0.008,1
PROSER2-AS1,7.95725919317036e-05,0.0515619989973866,0.044,0.008,1
TMEM241,7.9632965372668e-05,0.0425572741755445,0.163,0.08,1
NIT1,7.98739710015822e-05,-0.0182508857986905,0.169,0.083,1
MID2,8.02444682897928e-05,0.0203351875356402,0.088,0.031,1
RIPOR2,8.03207440761761e-05,0.0675939065313271,0.079,0.027,1
AL662796.1,8.06555826300543e-05,0.0601407778233956,0.079,0.027,1
LIFR-AS1,8.07379774947186e-05,0.0501904973538572,0.063,0.017,1
SAMD9L,8.07379774947186e-05,0.0469928663087918,0.063,0.017,1
ZNF317,8.11603153828627e-05,0.0380135094728307,0.079,0.027,1
WWTR1,8.13119613381621e-05,0.0402528491456855,0.491,0.309,1
AC034195.1,8.13267112442602e-05,0.0313371914109013,0.269,0.156,1
ADPGK,8.20652277398184e-05,0.00246199737120512,0.186,0.094,1
EVC,8.21462314675339e-05,0.00995632061280582,0.177,0.089,1
SYT16,8.22720479508564e-05,0.0808472931012479,0.05,0.011,1
AL355315.1,8.22980300944334e-05,0.0424342104871171,0.063,0.017,1
FAM157C,8.24285122634626e-05,-0.0895610535722118,0.351,0.2,1
FBXO45,8.24744101233034e-05,0.0567591340202283,0.044,0.008,1
ITFG2,8.26730328555892e-05,-0.0553000702868452,0.361,0.209,1
LEKR1,8.33961408018947e-05,0.0536260892007267,0.119,0.051,1
HTRA1,8.3486720134062e-05,0.0138205258606421,0.063,0.017,1
STS,8.3962552298437e-05,0.0517557716642062,0.044,0.008,1
BSDC1,8.43518192689383e-05,-0.0418861662795842,0.269,0.148,1
ZDBF2,8.44579169202456e-05,0.0654141191696704,0.161,0.078,1
MOSMO,8.44789320698995e-05,-0.044853963506759,0.238,0.128,1
ACTR5,8.44896713177055e-05,0.0197895009236099,0.063,0.017,1
MED6,8.47252252935183e-05,-0.0159060628079312,0.14,0.064,1
CENPN,8.496870579106e-05,0.0459639054312895,0.044,0.008,1
SSH2,8.54828943811887e-05,0.0284156702878839,0.775,0.527,1
LYRM4,8.55361598870419e-05,-0.024865648119936,0.248,0.136,1
RERGL,8.557976132122e-05,0.0668102490762449,0.071,0.022,1
FASN,8.57899487537839e-05,-0.304066463528018,0.038,0.095,1
LINC01184,8.57916415316576e-05,0.0326337330232378,0.196,0.103,1
AL139021.1,8.59129457088461e-05,0.0189734893845968,0.063,0.017,1
ZSCAN29,8.6060469191818e-05,0.0493150237840753,0.056,0.014,1
MRGBP,8.62424231940248e-05,0.043445421270166,0.044,0.008,1
GRHPR,8.62477066546379e-05,0.0322065737244972,0.111,0.045,1
TXLNG,8.63644210016599e-05,-0.0278064936185665,0.19,0.095,1
USP37,8.65021469213835e-05,0.0145766499115995,0.265,0.15,1
AC026992.1,8.65394162313113e-05,-0.0226582608175122,0.088,0.031,1
CCDC183,8.69389312692852e-05,0.0566827276092772,0.056,0.014,1
NFATC3,8.70739048967621e-05,-0.0833460930308569,0.401,0.236,1
NDEL1,8.73224886613504e-05,-0.0338208856504454,0.407,0.245,1
PPIA,8.73250457632855e-05,-0.00517891890097621,0.215,0.114,1
YWHAG,8.73369414808568e-05,0.00415591171308632,0.211,0.111,1
ERMAP,8.74531102821494e-05,-0.0364103610615539,0.146,0.067,1
PYM1,8.77761743626463e-05,0.0166145726725011,0.063,0.017,1
TEX22,8.78258607092277e-05,0.0416409554403823,0.056,0.014,1
HNRNPH2,8.78482529448835e-05,0.0439776983148705,0.05,0.011,1
TMED3,8.81874055026004e-05,0.0660051079725883,0.092,0.034,1
RTL8C,8.8258018337415e-05,0.0585123423272886,0.081,0.028,1
TRPV4,8.82613183199817e-05,-0.00916658128141806,0.244,0.134,1
WDR83,8.84643091570136e-05,0.0415928920237155,0.071,0.022,1
MT2A,8.89382929095563e-05,0.180478421347231,0.132,0.061,1
ZW10,8.89639181822591e-05,0.046363883946586,0.1,0.039,1
RBMX2,8.90540536939149e-05,0.0571017785560186,0.05,0.011,1
FRMD3,8.9130570355099e-05,-0.00064947907745988,0.194,0.1,1
CA3,8.92265777154996e-05,-0.0283357861551025,0.196,0.1,1
MTFR1,8.92656921232728e-05,0.00522709111079633,0.205,0.108,1
PRUNE2,8.97971615076589e-05,-0.294096992304276,0.04,0.098,1
PPP5C,8.98739669134449e-05,0.0333273814346821,0.144,0.067,1
C4orf19,8.99325523742204e-05,0.0321102340053085,0.662,0.421,1
SNX3,9.00950514766735e-05,0.0209482740402982,0.265,0.147,1
PSME3,9.06449296427201e-05,0.00260080036190061,0.098,0.037,1
KDM5D,9.06529334466556e-05,-0.15670806207526,0.008,0.05,1
AL450263.1,9.07684642613123e-05,0.044982718710248,0.05,0.011,1
PSMC2,9.1511336965632e-05,0.0104209493241948,0.123,0.053,1
ST3GAL5,9.15127143325572e-05,0.048044493676154,0.05,0.011,1
POFUT2,9.16385045469572e-05,-0.0168337530685026,0.15,0.07,1
SUMF2,9.16997508020231e-05,0.067118414737788,0.159,0.076,1
GNS,9.17782075616055e-05,0.0372254958826769,0.18,0.09,1
TP53I3,9.19195546798647e-05,0.0699244203304902,0.081,0.028,1
RHOD,9.20120791802211e-05,0.0417395883897584,0.05,0.011,1
SYPL2,9.22615602349822e-05,0.0222170137278414,0.102,0.041,1
ZC3H12C,9.23342629932095e-05,0.0181941296270373,0.347,0.204,1
CSRNP1,9.31883356754876e-05,-0.0174790899192189,0.169,0.083,1
AC105285.1,9.32717747759351e-05,0.0411520544986577,0.05,0.011,1
SLFN12,9.32717747759351e-05,0.0354443280419909,0.05,0.011,1
NPHS1,9.34769387693381e-05,-0.0036644268505524,0.071,0.022,1
CD82,9.40353915399534e-05,0.0372651747413415,0.05,0.011,1
TEN1,9.40399968902114e-05,0.0357957254835214,0.056,0.014,1
AC009365.3,9.4291239743997e-05,0.0381619192588698,0.05,0.011,1
COX15,9.44581330100242e-05,0.0267978664420073,0.144,0.067,1
TRIP4,9.49014539878018e-05,-0.0778691721290411,0.244,0.133,1
ACAA1,9.57495811553721e-05,0.0133121593615475,0.154,0.073,1
SH3GLB1,9.59352375511313e-05,-0.00703785325240142,0.278,0.156,1
EPSTI1,9.59536124387755e-05,0.0475971954514261,0.073,0.023,1
TMED4,9.60056694475481e-05,-0.0217378705064518,0.15,0.07,1
GNG12,9.6867351424508e-05,-0.385191448817665,0.712,0.638,1
API5,9.69610795115264e-05,0.00460933825282334,0.171,0.084,1
EGLN3,9.70774215976866e-05,0.0330742879258729,0.065,0.019,1
HINT3,9.71292341447391e-05,0.0350998237230968,0.092,0.034,1
RNF114,9.72619219549528e-05,-0.0914765982335683,0.311,0.173,1
CLDN12,9.72686808471842e-05,-0.0211417687864493,0.154,0.073,1
