,p_val,avg_logFC,pct.1,pct.2,p_val_adj
ZBTB16,2.36871329892432e-32,0.952798309165225,0.566,0.218,5.80429506768416e-28
ANK2,4.31116708461874e-32,-0.819588138924855,0.115,0.392,1.05640838241498e-27
NFATC2,5.41607516182814e-32,1.55744747446778,0.291,0.018,1.32715505765437e-27
SLC3A1,7.55718026372041e-32,-0.805074041579915,0.131,0.416,1.85181145182205e-27
AL627171.2,1.14832458732323e-31,-0.649242895023894,0.029,0.238,2.81385456877683e-27
AC004053.1,1.45262032319292e-31,-0.874079869592255,0.032,0.241,3.55950083995192e-27
BCL2,3.89367806920423e-31,0.919692333271274,0.707,0.452,9.54106874077805e-27
GRM8,4.75330330430186e-31,1.20222194098027,0.416,0.114,1.16474944168613e-26
CABLES1,5.3087004637342e-31,1.55433150444297,0.513,0.225,1.30084396163343e-26
AHNAK,6.96149227510913e-31,1.03528519247999,0.41,0.107,1.70584406709274e-26
ARL17B,1.09226332150066e-30,-0.658966363501411,0.09,0.347,2.67648204300521e-26
RYR3,1.54738740467367e-30,1.36795938452976,0.289,0.024,3.79171809641237e-26
SLC5A12,1.99524647673814e-30,-0.785714739846235,0.008,0.176,4.88915196659914e-26
JAK1,1.9988913662654e-30,0.946711365530283,0.588,0.307,4.89808340389673e-26
FHL1,2.92220941657569e-30,1.1034690441473,0.285,0.022,7.16058195437706e-26
CERS4,8.01118633495914e-30,-0.778952323578246,0.092,0.345,1.96306109951839e-25
LRRFIP1,8.99243902027362e-30,0.917374525643906,0.695,0.492,2.20350725752785e-25
LINC00621,9.41307655577039e-30,1.32326614755642,0.418,0.131,2.30658027922598e-25
HKDC1,1.24856678278193e-29,-0.803137567863606,0.073,0.312,3.05948804452884e-25
NRG3,1.46793907910665e-29,0.722479131593571,0.77,0.523,3.59703791944294e-25
SLC12A7,1.62843626855202e-29,-0.785235255926744,0.168,0.463,3.99032023245988e-25
MME,2.21000820724701e-29,-0.621788490735002,0.022,0.205,5.41540411103806e-25
ARHGEF28,2.35018809208195e-29,-0.725973499050072,0.295,0.604,5.7589009008376e-25
AC008014.1,2.66097165258722e-29,-0.728622558424409,0.28,0.597,6.52044493749972e-25
RGL1,4.22304122578618e-29,-0.68924124120148,0.063,0.294,1.03481402196665e-24
ANKRD44,5.57018335953019e-29,1.0932089030276,0.386,0.111,1.36491773041928e-24
WEE1,6.04273223274493e-29,1.01990485183849,0.327,0.056,1.48071110631182e-24
NLGN4Y,7.12949601280393e-29,-0.573123539625427,0.024,0.212,1.74701170297748e-24
L3MBTL4,1.02464021209509e-28,-0.702630388180943,0.386,0.69,2.51077837571781e-24
DENND1A,1.35629495901024e-28,-0.759654738842373,0.321,0.608,3.32346516755869e-24
SLC36A2,2.06734958262632e-28,-0.531926749070305,0.008,0.167,5.06583341726754e-24
SLC38A11,3.38560651491703e-28,1.18440194348131,0.247,0.009,8.29609020415269e-24
DOCK8,3.99758608729525e-28,-0.707657586270412,0.139,0.41,9.79568494830829e-24
SNTB2,4.00223683952233e-28,-0.717521722182087,0.108,0.361,9.80708115156551e-24
TMEM72-AS1,6.95595771138735e-28,-0.740597207302877,0.056,0.269,1.70448787759836e-23
MYO9A,1.05649866281507e-27,0.70855195090295,0.751,0.557,2.58884432336204e-23
VCAN,1.27072674047618e-27,1.04166203195666,0.308,0.047,3.11378880486282e-23
UNC5CL,1.4086932329915e-27,-0.558879683654865,0.023,0.2,3.45186189812236e-23
CCND2,1.87173555367869e-27,0.965793226175934,0.285,0.033,4.58650080073426e-23
SLC12A1,2.51446303460874e-27,1.22135291349329,0.307,0.049,6.16144022000526e-23
SLC13A1,2.71268847554209e-27,-1.01250373617073,0.077,0.305,6.64717184046833e-23
TTC38,4.89401315078281e-27,-0.585253379346856,0.036,0.227,1.19922898246782e-22
INSR,5.50165789145949e-27,-0.75879016252951,0.271,0.559,1.34812624972323e-22
LTF,6.80430230908314e-27,-0.652379101706504,0.014,0.176,1.66732623781773e-22
GRTP1,1.60552567688445e-26,-0.64690755953077,0.036,0.225,3.93418011863765e-22
NINL,1.78962764072593e-26,-0.64833230520236,0.144,0.403,4.38530357083482e-22
RNF213,2.00280147881587e-26,-0.669722274641115,0.407,0.686,4.9076647436904e-22
CSNK1A1,2.03427679547869e-26,0.80702225317771,0.637,0.401,4.98479185964099e-22
RHOBTB1,2.06390117710022e-26,-0.787988149927472,0.144,0.403,5.05738344436637e-22
ASAP2,2.24678576726388e-26,1.05243200028255,0.468,0.203,5.50552384410342e-22
NLGN1,2.35424261596835e-26,-0.590050511663036,0.389,0.702,5.76883610616884e-22
KCTD8,2.41550475599812e-26,1.23418900103032,0.297,0.049,5.9189528540978e-22
MAN1C1,2.42015722432388e-26,-0.531972672582487,0.012,0.167,5.93035326248325e-22
NXNL2,2.66397947218358e-26,-0.642622217191457,0.028,0.205,6.52781529863865e-22
MCU,6.48154797055877e-26,0.903508284697587,0.56,0.318,1.58823851470572e-21
FP700111.1,6.79670214725336e-26,-0.887255783155035,0.126,0.361,1.66546389416296e-21
MYOF,8.67670514584514e-26,0.945592948544386,0.431,0.165,2.12613982893789e-21
SLC39A14,8.96497907654213e-26,-0.809460126731291,0.059,0.265,2.19677847291588e-21
DLGAP1,9.81169004983113e-26,-0.590968734667193,0.35,0.666,2.40425652981062e-21
DGLUCY,1.00217478040508e-25,-0.72447941367914,0.162,0.421,2.4557290819046e-21
SLC39A11,1.03661664559988e-25,-0.717208230599007,0.22,0.501,2.54012542837794e-21
HAVCR2,2.28183348456298e-25,-0.59695930942244,0.022,0.185,5.59140477057313e-21
PLEKHA6,2.31899084406605e-25,-0.720093053571717,0.15,0.405,5.68245516429945e-21
FTL,2.47607770977879e-25,-0.675405018135259,0.057,0.261,6.06738082004195e-21
SLC19A3,2.81136458127068e-25,-0.564088494000258,0.014,0.167,6.88896776994568e-21
GHR,3.49718753899481e-25,-0.716328262686806,0.048,0.241,8.56950834555288e-21
TRPM3,3.51320435182853e-25,-0.658319092238398,0.352,0.63,8.60875594372062e-21
SHMT1,3.82854048070626e-25,-0.703809861111048,0.081,0.298,9.38145559392261e-21
COBLL1,3.84959233139755e-25,0.813885673970504,0.604,0.374,9.43304104885655e-21
KLF6,3.97054932715331e-25,0.60754535069209,0.783,0.597,9.72943407125647e-21
TULP2,3.98671362215657e-25,-0.503953692786638,0.004,0.136,9.76904305973247e-21
SLC38A2,4.70595573220035e-25,-0.703693336601096,0.111,0.345,1.15314739261837e-20
MIA2,5.39521095344978e-25,-0.641984132498442,0.236,0.51,1.32204249203333e-20
AGXT2,5.59218806899048e-25,-0.63694484060685,0.024,0.187,1.37030976442543e-20
HIST1H2BC,6.00883239695985e-25,-0.518131930085036,0.011,0.156,1.47240429055104e-20
ROCK2,6.19493168057075e-25,0.868881436876178,0.564,0.314,1.51800605900706e-20
FAM85B,7.03053873263878e-25,-0.713610861235075,0.198,0.463,1.72276321104581e-20
VCAM1,7.33802690899209e-25,-0.612035144600547,0.15,0.412,1.79811011377942e-20
AGAP1,7.38489650236077e-25,-0.511104701091775,0.656,0.86,1.80959503893848e-20
CPE,1.00834771115326e-24,1.31234091063875,0.217,0.007,2.47085523140995e-20
AC020916.1,1.11695970344156e-24,0.845238354365788,0.231,0.013,2.73699805731321e-20
GPX3,1.48400578128006e-24,-0.644693048003487,0.063,0.269,3.63640776644865e-20
RUFY3,1.70027080871462e-24,-0.618850342048028,0.334,0.608,4.1663435896743e-20
AC245014.3,1.7095085155829e-24,-0.62222811635442,0.016,0.167,4.18897966658435e-20
CD44,2.26139824433567e-24,1.19965890228283,0.241,0.022,5.54133025792012e-20
HOMER1,2.46954705778159e-24,1.72708202858484,0.349,0.107,6.05137811038802e-20
AKAP13,2.60076661504413e-24,0.63353805291956,0.795,0.637,6.37291851350413e-20
EYA1,3.42691942613568e-24,1.0741385702753,0.224,0.013,8.39732336180287e-20
MAMLD1,3.88013267876646e-24,1.14765792186944,0.329,0.091,9.50787711604934e-20
TEX14,5.74319788338201e-24,-0.71816222226533,0.035,0.207,1.40731320934393e-19
SLC44A5,6.21887676570382e-24,1.10542592928542,0.304,0.067,1.52387356266806e-19
SLC17A1,1.21646606241405e-23,-0.540344459523579,0.253,0.552,2.98082843933939e-19
PAH,1.24362831941351e-23,-0.546802570137478,0.026,0.189,3.04738683389086e-19
SOX4,1.37465053726989e-23,-0.791252157482955,0.137,0.381,3.36844367652614e-19
PDPK1,1.68790650715814e-23,-0.590330263678989,0.127,0.365,4.1360461051403e-19
AC113386.1,1.84839348718182e-23,-0.632079075420028,0.062,0.261,4.52930340099034e-19
ENOSF1,2.31971127737632e-23,-0.616318260051867,0.377,0.635,5.68422051408293e-19
AC113383.1,2.9480453424302e-23,0.903087714032539,0.224,0.016,7.22389030709096e-19
HS3ST1,2.99045011020578e-23,-0.592715487014374,0.15,0.401,7.32779895004825e-19
ZFPM2,3.49189341430179e-23,0.902436276288686,0.248,0.031,8.55653562240509e-19
SLC16A10,3.52791962288466e-23,-0.62402810557375,0.075,0.281,8.64481424391657e-19
MARC2,3.63218435267855e-23,-0.628006518722616,0.043,0.218,8.90030453780351e-19
TUBB6,3.72166035875487e-23,0.907836281655522,0.256,0.038,9.11955654309294e-19
CTTNBP2,4.17032507258356e-23,1.00047126097285,0.43,0.189,1.02189645578588e-18
FRY,4.42848880546362e-23,0.870957890244521,0.351,0.105,1.08515689689081e-18
NAALADL2,4.46986323059766e-23,0.742157235749982,0.661,0.459,1.09529528602565e-18
BHMT2,5.08221118994451e-23,-0.683280995476589,0.15,0.392,1.245345029984e-18
RPRD2,5.34914508951748e-23,-0.677146899361198,0.212,0.465,1.31075451273536e-18
SLC9A3R1,7.78417045741118e-23,-0.486892330316283,0.014,0.154,1.90743312888404e-18
ZNF804B,9.15598412641047e-23,-0.770678129387321,0.041,0.214,2.24358235033562e-18
PTGER3,9.48863287247649e-23,-0.446384269948384,0.006,0.131,2.32509459907164e-18
GLDC,1.51617718506189e-22,-0.673927462217877,0.075,0.276,3.71524057427564e-18
AC105052.3,1.72089549234569e-22,-0.601735547027338,0.057,0.245,4.21688231444387e-18
AC011444.2,1.93038490363465e-22,0.819800148187396,0.222,0.018,4.73021516786634e-18
BICDL1,1.93623259468494e-22,-0.711820893564756,0.225,0.486,4.74454435001598e-18
IER2,2.02742436129898e-22,-0.652838029307086,0.189,0.437,4.96800065492703e-18
FAM20A,2.11547422786934e-22,-0.570067517212035,0.037,0.207,5.18375804797103e-18
ABCC4,2.24845975960702e-22,-0.55413653059046,0.437,0.702,5.50962579494103e-18
ARL17A,2.41255341963942e-22,-0.46541393859598,0.049,0.229,5.91172089948444e-18
PLCB1,2.44265319283823e-22,0.936464529310065,0.547,0.312,5.9854773837308e-18
RAB31,2.50718666705853e-22,1.22473096762666,0.334,0.1,6.14361020896023e-18
MT1G,2.67973009025675e-22,-0.640350818562167,0.034,0.198,6.56641061316515e-18
PKP4,2.85417811090555e-22,0.701266168376949,0.733,0.579,6.99387804296297e-18
SH3RF3,3.02645555197873e-22,-0.747200385670432,0.066,0.254,7.41602668456869e-18
KIFC3,3.94688725625911e-22,-0.639863351197198,0.208,0.47,9.67145253273732e-18
PGGHG,4.71454195449149e-22,0.900737531471753,0.259,0.045,1.1552513605286e-17
SLC22A23,4.75883935535856e-22,-0.477938061365186,0.035,0.2,1.16610599563706e-17
AP003400.1,5.37923978655668e-22,-0.360772281019361,0.001,0.111,1.31812891729785e-17
LPIN2,5.39059233039457e-22,-0.67417235037776,0.205,0.461,1.32091074463988e-17
PLA2G4C,6.03581778837356e-22,-0.527422518017862,0.078,0.281,1.47901679086306e-17
TSPAN18,6.90872541010516e-22,-0.624098541948573,0.087,0.292,1.69291407449217e-17
LMO7,7.87742586043518e-22,0.871279881100197,0.492,0.258,1.93028443284104e-17
HIST1H2AC,8.97301506462059e-22,-0.783948992547443,0.035,0.196,2.19874761143463e-17
XYLB,9.81512847098022e-22,-0.658638976315971,0.078,0.274,2.40509908052899e-17
C8orf34,1.26855767504028e-21,0.929245063430208,0.202,0.011,3.1084737269187e-17
MYO1E,1.29264704907628e-21,0.820208355870728,0.604,0.379,3.16750232905652e-17
KANSL1,1.30662041072047e-21,-0.524760508741611,0.447,0.682,3.20174265442945e-17
TES,1.44601564446501e-21,0.814052380001286,0.296,0.071,3.54331673519706e-17
RBM47,1.82230705714637e-21,-0.539567323042947,0.544,0.744,4.46538121283147e-17
WWC1,2.03935255861634e-21,-0.564181166938674,0.563,0.784,4.99722950963348e-17
TKT,2.21976235113814e-21,-0.549344467866183,0.022,0.165,5.4393056652289e-17
TTTY15,2.73901042144429e-21,-0.338069283305731,0.007,0.127,6.71167113670708e-17
PTPRD,3.20452833373728e-21,-0.384863840510562,0.419,0.726,7.85237622898983e-17
ADAMTS9-AS1,3.31391777843822e-21,-0.671959078219896,0.293,0.557,8.12042412428501e-17
TNFSF10,3.67801269863283e-21,-0.565495792270105,0.152,0.392,9.01260231672988e-17
EREG,4.46865717938247e-21,1.15775729013422,0.176,0,1.09499975523588e-16
PPARA,5.354984144009e-21,-0.58142682887007,0.145,0.379,1.31218531464797e-16
AIFM1,6.69195342480493e-21,-0.526463444799831,0.035,0.192,1.6397962672142e-16
RASSF6,7.40662103646921e-21,-0.542545606781568,0.104,0.316,1.81491841877642e-16
TACC1,7.99439546395624e-21,1.15003870702018,0.504,0.287,1.95894666448784e-16
ABCA13,8.01978540682742e-21,0.788090396936638,0.196,0.011,1.96516821608899e-16
MYO7B,8.68769093332366e-21,-0.525753350435438,0.05,0.22,2.12883178630163e-16
SIK3,8.99611635368996e-21,0.572495828763338,0.8,0.679,2.20440835130819e-16
ATP9A,1.00396836847226e-20,0.91698461319298,0.406,0.18,2.46012409010443e-16
PDK4,1.02615221444867e-20,1.46909030677827,0.222,0.027,2.51448338628502e-16
ADGRG1,1.13653997174136e-20,-0.647746428639197,0.074,0.258,2.78497754675502e-16
FLG-AS1,1.15121013908755e-20,-0.447483235783369,0.048,0.22,2.82092532482013e-16
PRKCI,1.1735482548808e-20,0.872055276685684,0.399,0.169,2.87566264375992e-16
TSPAN9,1.18938812300943e-20,-0.552378027029271,0.181,0.43,2.91447665662231e-16
MAL2,1.27072430002897e-20,0.867250855390496,0.223,0.027,3.113782824791e-16
LINC01320,1.29484518743549e-20,0.646736477650258,0.878,0.811,3.17288864729194e-16
SLC7A8,1.513923387611e-20,-0.386970529772675,0.008,0.127,3.70971786900199e-16
CNN3,1.52528333243892e-20,-0.69340852410073,0.114,0.323,3.73755427780834e-16
LINC02384,1.70499957279528e-20,-0.477993894091754,0.005,0.116,4.17793095317754e-16
ZSWIM6,1.72820506622951e-20,0.668225248218554,0.707,0.528,4.23479369428878e-16
SULT1C2,1.84782353812306e-20,-0.552324979080233,0.128,0.35,4.52790679781675e-16
GALNT2,1.85251414864015e-20,-0.533208370468001,0.181,0.425,4.53940066982783e-16
SLC5A10,2.250553088687e-20,-0.564517725676042,0.023,0.163,5.51475528851862e-16
PLEKHG2,2.74267685235518e-20,-0.819589678415584,0.022,0.158,6.72065535901115e-16
IFFO2,2.85911778218861e-20,-0.588681560986665,0.032,0.183,7.00598221347498e-16
C9,3.13525200219676e-20,-0.333519990127092,0.001,0.102,7.68262150618294e-16
C4orf19,3.22939478737139e-20,-0.590199715942924,0.271,0.519,7.91330898697485e-16
PBX3,3.56597611799692e-20,1.2412446410827,0.256,0.051,8.73806787953965e-16
ST18,5.39545599753438e-20,-0.559879656590445,0.004,0.109,1.32210253763582e-15
PTH1R,5.6154261049958e-20,-0.702835961062413,0.077,0.263,1.37600401276817e-15
AGO2,6.19691010500901e-20,0.884410011350894,0.429,0.216,1.51849085213141e-15
NNMT,6.48055150950679e-20,1.10824987292546,0.286,0.078,1.58799434188954e-15
SLC1A1,7.06125620965882e-20,-0.738932224654851,0.172,0.396,1.7302902216148e-15
DENND5B,7.35094651013102e-20,-0.581473121418717,0.184,0.414,1.80127593284251e-15
AUH,7.54640905872636e-20,-0.603758531572045,0.201,0.439,1.84917207575031e-15
DLG2,8.27206731717439e-20,-0.512175569150279,0.583,0.795,2.02698737540041e-15
TBC1D8,9.42002766950247e-20,0.99464865003244,0.522,0.318,2.30828358013488e-15
