,p_val,avg_logFC,pct.1,pct.2,p_val_adj
AL121987.1,1.2688372950128e-05,-0.0952257786382509,0,0.016,0.310915890769935
MPPE1,1.27197085451582e-05,-0.305550681999928,0.06,0.106,0.311683738190556
SRSF11,1.27306397655667e-05,0.103241198224912,0.397,0.284,0.311951596815447
NUP54,1.28235627299932e-05,0.0802512329655396,0.149,0.087,0.314228581135754
OOEP,1.28851802009029e-05,0.10487274015912,0.06,0.024,0.315738455642925
SCNN1A,1.28905121773662e-05,-0.313152137768929,0.368,0.414,0.315869110394181
CRISPLD2,1.29794838071546e-05,0.125084500942751,0.032,0.007,0.318049271210517
MYO5C,1.30128127019191e-05,0.130006078723142,0.349,0.249,0.318865962447825
CALM1,1.31141923455357e-05,0.105803549291008,0.087,0.042,0.321350169235008
DTX1,1.31698050913347e-05,-0.2082510090575,0.015,0.045,0.322712903958066
URGCP,1.31776060011601e-05,-0.260179402978674,0.062,0.111,0.322904057452428
SAMD4B,1.33042080023709e-05,0.135194447348938,0.223,0.146,0.326006312890096
PLCD1,1.33144681718538e-05,0.0253617367061469,0.084,0.039,0.326257728083106
TMEM43,1.3390818788892e-05,0.0828335168683041,0.065,0.027,0.328128623603009
CDK5RAP3,1.34971946860354e-05,0.173630956689415,0.122,0.069,0.330735258586611
PRCP,1.35017280334119e-05,-0.213895711207726,0.028,0.064,0.330846343730725
CNTRL,1.35098165289026e-05,0.0543665749115862,0.116,0.063,0.331044544224229
C9orf72,1.35589798328066e-05,0.108744060923718,0.084,0.04,0.332249241823093
SCUBE3,1.36249866709657e-05,0.084834751608798,0.038,0.011,0.333866673385343
NAP1L1,1.37315796221522e-05,0.123239054345241,0.217,0.141,0.336478627061218
WNT5B,1.37412557374023e-05,-0.276500262903507,0.022,0.055,0.336715730589305
ARHGEF16,1.37486261543572e-05,0.0784319812291705,0.093,0.046,0.33689633528637
CD59,1.37506509303142e-05,0.0762241683932094,0.077,0.035,0.336945950396418
PPP2R1B,1.38016000656482e-05,0.139855773523288,0.142,0.083,0.338194408008642
IFI44,1.38821800635784e-05,0.0668713029139694,0.032,0.007,0.340168940277925
LINC02428,1.41531958173139e-05,0.0500681179740522,0.032,0.007,0.346809910307459
HDGF,1.42982444540353e-05,0.0799954539155875,0.08,0.038,0.350364182101681
GPR160,1.4313969947019e-05,0.18745470458193,0.053,0.02,0.350749519581754
TRIM66,1.44331050184938e-05,-0.246206534930311,0.104,0.161,0.353668805373173
AC010487.3,1.44515451197687e-05,0.1193730561357,0.08,0.038,0.354120661614812
TMCC3,1.44579089836375e-05,0.0637269176425145,0.06,0.024,0.354276601735054
GPBP1L1,1.44798394294674e-05,-0.30302756087377,0.204,0.262,0.354813985379669
NAPG,1.45123775838362e-05,0.11172469586794,0.174,0.108,0.355611300314323
CBFA2T2,1.45440471582079e-05,-0.309368201172926,0.301,0.356,0.356387331564727
TUBGCP3,1.4559233295628e-05,-0.338105748315054,0.075,0.123,0.356759452676069
IQCN,1.45856470042359e-05,0.123772547966472,0.093,0.046,0.357406694191796
MBOAT2,1.46415764027369e-05,-0.400242823173745,0.142,0.197,0.358777188172665
KIN,1.47797615457408e-05,0.140293238947771,0.123,0.069,0.362163276916833
SPEN,1.48211593590669e-05,0.115471648155054,0.311,0.219,0.363177688934576
TWSG1,1.50202164021237e-05,0.145151233371763,0.085,0.042,0.36805538271764
CDKN1A,1.52311336113221e-05,0.111189615156448,0.067,0.029,0.373223698011837
LIMS2,1.55122709017271e-05,0.0552134063525331,0.03,0.007,0.380112686175921
SLIRP,1.5532887318038e-05,0.0934187198818546,0.097,0.05,0.380617870841203
LINC01629,1.56073756533524e-05,0.0713207474231448,0.023,0.003,0.382443133009748
SPRY2,1.56267602203237e-05,0.0709334828417571,0.047,0.016,0.382918132438813
KRTAP5-AS1,1.5650326165344e-05,0.0865053585510358,0.023,0.003,0.383495592355589
MAPKBP1,1.57689702676675e-05,0.118471603369687,0.223,0.148,0.386402847438925
RPS19,1.58343190779583e-05,0.108767726048475,0.091,0.045,0.388004154686291
FOXN3,1.59374792912068e-05,0.176952587841465,0.336,0.246,0.390531992551732
YWHAQ,1.59503341192204e-05,0.10689883391413,0.192,0.123,0.390846987257376
RPL30,1.60300763471365e-05,0.0312510621373214,0.082,0.038,0.392800990810232
AC027117.2,1.60487738751609e-05,-0.175963452130953,0.013,0.042,0.393259155036944
ST18,1.61655569693788e-05,-0.127719393201056,0.002,0.02,0.396120807977657
AP000943.3,1.61692716550296e-05,0.106475844642203,0.025,0.004,0.396211832634845
C2orf48,1.61893173781592e-05,-0.0933496386398039,0.002,0.02,0.396703033034412
UBAC2,1.62068415374812e-05,-0.284845793334871,0.207,0.27,0.397132445034439
MSL3,1.62170932619971e-05,0.0598184562358322,0.028,0.006,0.397383653291977
INHA,1.62486148329213e-05,-0.0948147807476421,0.004,0.026,0.398156057865902
AC066613.2,1.63306401558818e-05,0.0591251126321367,0.023,0.003,0.400166006379729
AC016644.1,1.63396793950313e-05,0.0662266531350118,0.025,0.004,0.400387503895847
MRC2,1.65333716014484e-05,0.0471530255732606,0.023,0.003,0.405133737721891
ARIH1,1.65510090464294e-05,0.139134438570398,0.491,0.378,0.405565925673705
CANX,1.66281246103436e-05,-0.333543591861503,0.085,0.135,0.40745556545186
SAMSN1,1.66470343218567e-05,0.0655336435760141,0.023,0.003,0.407918929022776
KLF15,1.68189012171931e-05,-0.0791218252502238,0.002,0.02,0.412130355426099
AC063979.2,1.68811430040851e-05,-0.144015970506149,0.008,0.033,0.4136555281721
PHF12,1.69118476413171e-05,-0.214056554524908,0.05,0.095,0.414407914602835
STYK1,1.701631697692e-05,0.063626025876661,0.025,0.004,0.416967831202448
CD68,1.71952200688944e-05,0.0579921865435459,0.025,0.004,0.421351672568188
SOBP,1.72076737728146e-05,-0.256933230254807,0.035,0.073,0.421656838129048
SPRED3,1.72446212393474e-05,0.0746943684304673,0.035,0.009,0.422562198848969
EIF4E,1.73039406991495e-05,0.131641223317969,0.155,0.095,0.424015762891959
DNAAF2,1.75465165780824e-05,-0.124124500298033,0.007,0.031,0.429959842229332
AC021504.1,1.77113026216607e-05,-0.140526755293132,0.005,0.028,0.433997759441175
GTF2IRD1,1.78078819436605e-05,-0.325697616271063,0.311,0.366,0.436364339147457
HOXB-AS3,1.78439701304527e-05,-0.291926211803476,0.082,0.132,0.437248644076612
CASC15,1.785944875897e-05,0.142878699147948,0.228,0.153,0.437627932389801
DOK6,1.78890516849328e-05,-0.182694247649295,0.02,0.052,0.438353322487593
GRIK1,1.8001247692038e-05,0.0842215378337119,0.073,0.033,0.4411025734457
COL22A1,1.80090768052988e-05,-0.139760428212871,0.006,0.029,0.441294418037043
TSHZ2,1.82265031097484e-05,0.212694117658314,0.063,0.027,0.446622232201275
SMO,1.83610828504317e-05,-0.201043109873635,0.018,0.05,0.449919974166978
BLVRA,1.83872788212879e-05,0.118452255742421,0.061,0.025,0.450561880236838
CFDP1,1.84311889991592e-05,0.166909968171524,0.33,0.242,0.451637855235397
AC005480.1,1.84632488223343e-05,0.142438704099343,0.097,0.051,0.452423449142479
CISD1,1.84747014985509e-05,-0.259143736424486,0.035,0.074,0.452704085520491
CYB5D2,1.85934966008321e-05,-0.288493810021292,0.053,0.098,0.455615040706789
SLC1A5,1.8734057627466e-05,-0.129490049807454,0.006,0.029,0.459059348103426
UNC13B,1.87471781186452e-05,-0.310286859791412,0.23,0.286,0.459380852619282
CFAP69,1.8785719843736e-05,0.0912220397176128,0.176,0.109,0.460325279050906
TANK,1.88153506713768e-05,0.108230848351179,0.257,0.174,0.461051352851418
AC090709.1,1.88672339872249e-05,-0.178470026825898,0.012,0.04,0.462322701622959
AC090541.1,1.89616974675675e-05,0.0868780462295575,0.046,0.015,0.464637434745274
SLC12A9,1.91110045594571e-05,-0.268976867613585,0.047,0.091,0.468296055724937
SETD3,1.91246232491608e-05,-0.240165941995598,0.129,0.186,0.468629768097437
LDLRAD4,1.91247426148825e-05,0.305812341912031,0.348,0.263,0.46863269303508
SLC12A3,1.93653637124507e-05,-0.391698274041649,0.011,0.038,0.474528872409891
SHISA6,1.95701298443675e-05,0.136954294091504,0.057,0.023,0.479546461706381
TMLHE,1.95842025102917e-05,0.0769883537948512,0.127,0.072,0.479891298312189
AC103949.1,1.96569727361534e-05,-0.0945445705913318,0.001,0.018,0.481674459926704
SMYD2,1.96957221787703e-05,0.1303814410578,0.073,0.033,0.482623976268587
EIF4E3,1.97559113133701e-05,0.104967534039532,0.088,0.044,0.484098850822822
AC022558.2,1.98186584932626e-05,0.0919194352675194,0.07,0.031,0.485636407718906
TOX3,1.98766963947713e-05,0.0972160570988535,0.147,0.087,0.487058568457477
PKD2L2,1.99931960333535e-05,0.0825680167470938,0.067,0.029,0.489913275601293
COL14A1,2.01614578963007e-05,0.208118088709733,0.201,0.133,0.494036364290952
KIAA1841,2.01871645107479e-05,0.108210173530306,0.086,0.042,0.494666279171366
AGO1,2.02448507165127e-05,-0.205762475833577,0.026,0.061,0.496079821957426
ORC2,2.02533820328979e-05,-0.277291746830191,0.175,0.237,0.49628887333413
HMCES,2.02935927053466e-05,0.115595823177326,0.072,0.033,0.497274195651812
CABIN1,2.04358965268433e-05,-0.326418543142361,0.198,0.255,0.500761208493769
DENND6A,2.07298274984817e-05,0.0882961956484851,0.198,0.126,0.507963693022795
CHTF8,2.08308095555103e-05,-0.173750631230528,0.024,0.059,0.510438157348225
AC008397.2,2.09358976840049e-05,0.0622102640403899,0.015,0,0.513013236848857
CREG2,2.09358976840049e-05,0.0557864971771847,0.015,0,0.513013236848857
FO393401.1,2.09358976840049e-05,0.051362167966562,0.015,0,0.513013236848857
CCNO,2.09358976840049e-05,0.0499057752278733,0.015,0,0.513013236848857
IGHG2,2.09358976840049e-05,0.0331767686294923,0.015,0,0.513013236848857
CRYZ,2.09772262554149e-05,0.107128833677591,0.128,0.073,0.514025952162686
RNF150,2.12152325475481e-05,-0.217479858133895,0.31,0.373,0.519858058345119
AC117834.1,2.13048683668901e-05,0.117467234213375,0.054,0.021,0.522054494462276
PLXNB1,2.15158417855166e-05,-0.301949616063038,0.146,0.2,0.5272241871123
NUP210L,2.16337674639262e-05,-0.152855010625918,0.02,0.052,0.530113837936046
DNAJC5,2.18171070837774e-05,-0.256879723201618,0.1,0.155,0.534606391980882
TBC1D1,2.21305671808341e-05,-0.304445861867747,0.371,0.412,0.542287418199158
IKZF2,2.23962353755104e-05,0.180346578332555,0.083,0.041,0.548797351641507
PTPRU,2.24064538463672e-05,0.0773130256311535,0.031,0.007,0.549047745051381
WWC2,2.24557517214084e-05,-0.255326390797172,0.434,0.475,0.550255740181392
MAPK15,2.25262572950523e-05,0.0598423824037678,0.019,0.002,0.551983408757962
NEB,2.25745834053496e-05,-0.211839300451561,0.028,0.064,0.553167591764685
KCNK5,2.32247542112133e-05,0.0385312746962732,0.037,0.011,0.569099377191571
AC019257.8,2.333116292585e-05,0.0545691813612256,0.031,0.007,0.571706816335027
AC009403.1,2.34336630727547e-05,-0.159814792437829,0.014,0.042,0.574218479934782
AC016907.2,2.35160330858793e-05,-0.123137127374865,0.003,0.024,0.576236874736386
HOMER2,2.37797398000794e-05,0.0919999688331105,0.123,0.069,0.582698744061144
PPIG,2.38191417403102e-05,0.0809282383165063,0.231,0.155,0.58366424920456
LATS2,2.40094969547209e-05,0.155170488753427,0.2,0.131,0.58832871337848
CR381653.1,2.41049897527782e-05,-0.347065320914369,0.093,0.142,0.590668668902078
AL035427.1,2.42561941142234e-05,0.0896304675866523,0.04,0.012,0.594373780574931
GPCPD1,2.43256785440849e-05,0.11933438849493,0.261,0.178,0.596076427044256
CYP1B1-AS1,2.43573168035555e-05,0.0864398385849432,0.077,0.036,0.596851690954324
ZNF41,2.45750902657934e-05,-0.195691524861231,0.034,0.072,0.602188011873001
ATG10,2.45812097851851e-05,-0.348853765303343,0.23,0.283,0.602337964576176
HSCB,2.46351132973995e-05,-0.164349364904233,0.033,0.071,0.603658816239477
PTPN12,2.46985406014668e-05,0.153251110877544,0.235,0.16,0.605213038898343
AC004054.1,2.49071896711075e-05,0.0583756341908018,0.071,0.032,0.610325775700819
ARHGAP23,2.49972154689718e-05,0.0619010218947786,0.029,0.007,0.612531767851686
CDK17,2.50634223261224e-05,0.102396540693147,0.152,0.091,0.614154100679304
RPS3,2.51122352713346e-05,0.0853413969209452,0.08,0.038,0.615350213088783
IAH1,2.51652910244026e-05,0.0518947483198643,0.084,0.041,0.616650291261961
POU2F3,2.52191756220825e-05,0.0838486384117442,0.021,0.002,0.617970679443508
SCYL2,2.52300190262969e-05,0.0637029315856051,0.234,0.154,0.61823638622038
DGKI,2.54042716933451e-05,-0.26013873457079,0.02,0.051,0.622506273573728
CCDC91,2.55237443971073e-05,0.15147771586677,0.387,0.294,0.625433832706718
PAPSS2,2.5581687047505e-05,-0.449897997516528,0.195,0.246,0.626853659412061
SREK1,2.5714093443172e-05,0.0695181032116868,0.275,0.188,0.630098145731486
SSPO,2.5744280800885e-05,-0.145487303130044,0.004,0.025,0.630837856744886
AL139095.4,2.57514347189851e-05,0.0558192192413668,0.035,0.01,0.63101315635401
GBP1,2.57687307394256e-05,0.0699534319007847,0.021,0.002,0.631436978038884
EHD1,2.59272491550424e-05,0.130756677670361,0.053,0.02,0.635321313295159
AP1G1,2.59909450260113e-05,0.124175452911223,0.296,0.207,0.63688211691738
LINC02062,2.6012213238116e-05,-0.273267930209775,0.065,0.111,0.637403273186794
RIC3,2.60157474964679e-05,-0.304012564630707,0.172,0.232,0.63748987665345
ESYT3,2.60438102133719e-05,0.0656248638556268,0.028,0.006,0.638177525468466
AL359317.1,2.62050201976327e-05,-0.141992908872413,0.008,0.032,0.642127814922793
PPFIA2,2.64368509998855e-05,0.161203008801154,0.334,0.246,0.647808596901194
HOXA3,2.64521013853378e-05,-0.238536859409219,0.063,0.109,0.648182292346317
TMEM232,2.64925612170265e-05,-0.305800324456833,0.247,0.301,0.649173720062018
USP36,2.66441795873206e-05,0.143196221552329,0.167,0.104,0.652888976607704
GPR153,2.66577767296927e-05,0.0854438872815182,0.026,0.005,0.65322216098439
EBLN3P,2.6695355575016e-05,0.108825672977122,0.086,0.043,0.654142993010192
DENND5B,2.67900307987754e-05,0.127454444775374,0.343,0.256,0.656462914693193
SKAP1-AS1,2.68478375894846e-05,0.0890748881544978,0.066,0.029,0.657879412292731
FDFT1,2.72871843944246e-05,-0.221133492283822,0.065,0.112,0.668645166400981
NPIPB2,2.74253320592355e-05,-0.175692526654786,0.016,0.045,0.672030336779506
LIX1,2.74993711813164e-05,0.0888771683221179,0.026,0.005,0.673844591426976
DSTYK,2.76920609181724e-05,-0.276601782142969,0.07,0.117,0.678566260738898
TEX22,2.77128123815165e-05,-0.141317372069736,0.007,0.03,0.679074754596681
CTNND1,2.78032256207542e-05,0.0839611513671106,0.299,0.206,0.681290240610961
CHL1-AS1,2.78084831356032e-05,0.0643909173261756,0.026,0.005,0.68141907075482
AF107885.2,2.79538160118143e-05,0.0659657910098035,0.034,0.009,0.684980307553497
PRSS23,2.79738016397387e-05,-0.269066178187903,0.05,0.093,0.685470035380156
STAT4,2.82958988698435e-05,0.0585030926322898,0.026,0.005,0.693362705906646
CLSTN1,2.83913721662605e-05,-0.24387625328432,0.123,0.179,0.695702183562048
AC009093.2,2.85349618521346e-05,0.0409537842875732,0.022,0.003,0.699220705224707
GDF7,2.88042266283928e-05,0.0617373564188681,0.024,0.004,0.705818769302137
TNFRSF25,2.891623402164e-05,0.047255211635662,0.024,0.004,0.708563398466267
C6orf203,2.90269800668775e-05,-0.188983756517131,0.022,0.055,0.711277119558766
LANCL2,2.90780682456616e-05,0.0975480008135213,0.125,0.072,0.712528984291693
NRIP1,2.91407999192045e-05,0.187740437372496,0.23,0.159,0.714066161220187
G3BP2,2.95204910138772e-05,0.133233966074544,0.142,0.086,0.723370111804047
EEA1,2.95305003476239e-05,-0.305030891666689,0.211,0.267,0.723615380518177
COL19A1,2.97740224921098e-05,0.137918480741081,0.171,0.108,0.72958264714666
GNA13,2.99564035471685e-05,0.168297579561373,0.125,0.073,0.734051712519816
ATRX,2.99768441235355e-05,0.102588262727861,0.469,0.356,0.734552588403114
TFCP2L1,3.01559922061004e-05,-0.110034224017897,0.575,0.623,0.738942433018283
PHF20L1,3.02086111820018e-05,0.0860727815066789,0.217,0.145,0.740231808403772
PCA3,3.02664289474385e-05,0.120885495174135,0.041,0.013,0.741648574928033
LINC01350,3.04392147534015e-05,0.105348169781852,0.043,0.015,0.745882518317352
PKP4-AS1,3.05089284948878e-05,0.05873075509,0.133,0.077,0.747590783838731
GNAQ,3.07273806202638e-05,0.154708319163448,0.516,0.408,0.752943734718945
SNCAIP,3.07742637374331e-05,0.0870479710979193,0.016,0.001,0.75409255862206
VLDLR-AS1,3.08042699272103e-05,-0.204607647733926,0.029,0.065,0.75482783029636
CCNB2,3.08760988489686e-05,0.0639742664263698,0.016,0.001,0.756587926195126
RLIM,3.10113238938781e-05,0.0750606314747132,0.09,0.046,0.759901480695589
ZFAND5,3.10157909151856e-05,0.106702205818353,0.203,0.131,0.760010940585707
BAZ1A,3.12942175540673e-05,0.198821458799124,0.16,0.103,0.766833506944865
ELF2,3.14187548414704e-05,-0.253653083786889,0.404,0.449,0.76988516863539
YWHAB,3.15322161241403e-05,0.0909429091352094,0.087,0.044,0.772665423905933
CA8,3.16476925938504e-05,0.114367885238429,0.072,0.033,0.77549505931971
MTRNR2L12,3.18364263400275e-05,0.0730844651176554,0.176,0.11,0.780119791036034
PDE4D,3.22177547839886e-05,0.237753377558495,0.897,0.865,0.789463863226856
PSMD12,3.24680277485946e-05,0.110328761689933,0.143,0.086,0.795596551951562
DUBR,3.25161586405377e-05,0.070007157351472,0.032,0.008,0.796775951327735
MDM4,3.26787580772691e-05,0.119558646764554,0.331,0.239,0.800760287925402
ZNF697,3.2729152991436e-05,-0.138896066892221,0.01,0.036,0.801995164902147
TUBA1C,3.29270387417341e-05,0.0780991400804094,0.104,0.056,0.806844157327451
XRCC5,3.32784804787097e-05,0.0914395837832864,0.305,0.215,0.815455885650302
FTCD,3.33100429527907e-05,-0.104315280649531,0.003,0.021,0.816229292515183
IFNGR1,3.33454190868382e-05,0.0466975490644464,0.082,0.04,0.817096149303882
AC027288.3,3.34238402767728e-05,-0.194329303107657,0.026,0.06,0.819017782142041
ZNF431,3.3503769531883e-05,0.0774931678253247,0.206,0.134,0.820976368609262
PVT1,3.3646498885199e-05,0.166575710350751,0.052,0.02,0.824473808682916
CIB1,3.37862061856129e-05,0.0697317187061635,0.066,0.029,0.827897196372258
MUC20-OT1,3.38602327389937e-05,-0.217115892422994,0.636,0.637,0.829711143036302
CRNDE,3.38651631297775e-05,0.100719414495483,0.051,0.02,0.829831957332068
AC091948.1,3.41977053569652e-05,-0.23914026217264,0.053,0.097,0.837980572067076
DIAPH2-AS1,3.43254116303263e-05,0.111577615577252,0.039,0.012,0.841109886589517
CEP192,3.46390128477649e-05,-0.324132161404742,0.149,0.203,0.848794370821631
STAC,3.475354140286e-05,0.0769770653647549,0.139,0.082,0.851600778535681
SLC22A8,3.47862857098019e-05,-0.0958566977879924,0,0.015,0.852403145032986
AXIN1,3.50432873681989e-05,0.147879982273205,0.103,0.056,0.858700713670345
LARP4,3.51643077888011e-05,-0.233618358731718,0.175,0.234,0.861666198056782
CHIC1,3.54821660413442e-05,0.114121793187292,0.176,0.113,0.869454996677098
XPO1,3.58431655768128e-05,-0.277081162308562,0.166,0.221,0.87830092929422
AC007533.1,3.60564314557891e-05,0.0513467823740584,0.03,0.007,0.883526796392657
LARP4B,3.62753778234991e-05,0.130966921498408,0.445,0.338,0.888891858187022
AP001528.2,3.62835486848683e-05,-0.203710685856723,0.034,0.071,0.889092076974013
AF241726.2,3.65363398456195e-05,0.0596959938119875,0.108,0.059,0.89528647157706
LUC7L,3.65882937049256e-05,0.129348981614444,0.303,0.215,0.896559548945496
TTLL5,3.65933240524986e-05,0.0882879139156233,0.265,0.182,0.896682812582425
KBTBD11,3.66710101976934e-05,-0.116341063847169,0.01,0.036,0.89858643388428
CNTD2,3.67917839745373e-05,0.076005168682478,0.014,0,0.901545874512063
UPK1B,3.67917839745373e-05,0.0528090915499423,0.014,0,0.901545874512063
LY6K,3.67917839745373e-05,0.0507650326805633,0.014,0,0.901545874512063
AC004264.1,3.67917839745373e-05,0.0497362362250285,0.014,0,0.901545874512063
AC025580.1,3.67917839745373e-05,0.0478489822061878,0.014,0,0.901545874512063
SLFN13,3.67917839745373e-05,0.0441564386504313,0.014,0,0.901545874512063
CCL5,3.67917839745373e-05,0.0349040974789281,0.014,0,0.901545874512063
MSLNL,3.67917839745373e-05,0.0330439213637933,0.014,0,0.901545874512063
AC016717.2,3.67917839745373e-05,0.031349451567398,0.014,0,0.901545874512063
AL162431.2,3.69256025525396e-05,-0.125155915882826,0.003,0.023,0.904824964947429
SRP54,3.69449527632087e-05,0.0439708991673383,0.241,0.16,0.905299122509666
RPS6KA6,3.71260072234958e-05,-0.291684037240285,0.085,0.135,0.909735681004542
EHMT1,3.73020712781716e-05,0.14044589897919,0.405,0.303,0.914049954600316
ATAD3C,3.75126050975442e-05,-0.228163216567937,0.013,0.04,0.919208875310223
MASP2,3.75672554851241e-05,0.0469427033989213,0.03,0.007,0.920548028407481
CHST15,3.76434826202826e-05,0.0805065267445382,0.018,0.002,0.922415898127404
CASP3,3.77111375097047e-05,0.0830490727731332,0.067,0.03,0.924073713537804
MRPS36,3.81347532001307e-05,-0.179883968407267,0.022,0.055,0.934453992416003
PNPT1,3.83477963227254e-05,0.165243174665318,0.122,0.071,0.939674401092063
CHORDC1,3.8403888782575e-05,0.0646290412894602,0.085,0.042,0.941048890728217
ADAMTSL3,3.87006329454304e-05,0.155644742727666,0.161,0.102,0.948320309694826
CCDC160,3.88898010570919e-05,-0.0922459026037631,0.003,0.023,0.95295568510298
AIFM1,3.89275967038348e-05,-0.205222036935996,0.029,0.064,0.953881829630768
STC1,3.89868607866975e-05,0.0553314354291215,0.018,0.002,0.955334036717234
PLXDC2,3.91779933945204e-05,-0.236693565239934,0.276,0.335,0.960017550139328
BTBD3,3.92775494739813e-05,0.0895771616669945,0.156,0.096,0.962457072310437
MCMDC2,3.94133701876451e-05,-0.148638498186558,0.009,0.033,0.965785223078056
AC019197.1,3.94856919138876e-05,0.422114434319022,0.73,0.685,0.967557394657901
AC093495.1,3.96228554200978e-05,0.0551315808244666,0.035,0.01,0.970918449214076
IER2,3.97743978857259e-05,0.0819003691895064,0.195,0.127,0.974631845791827
MFSD14C,3.98837588976015e-05,0.124564215009651,0.372,0.274,0.977311628026827
SF1,3.99047067424112e-05,0.102930162616897,0.426,0.316,0.977824934016044
WDR27,4.0386071546551e-05,-0.309767088081095,0.166,0.22,0.989620297176687
SNX14,4.06019234298042e-05,0.114615585821878,0.246,0.17,0.994909531723923
CENPT,4.06604022473643e-05,0.121289038229552,0.047,0.017,0.996342496669414
PNRC2,4.07078553068386e-05,0.0633750317681177,0.053,0.021,0.997505286438774
PRMT7,4.08603923677055e-05,-0.221488481907011,0.024,0.057,1
BEX2,4.08886519356187e-05,0.0809290978779549,0.074,0.035,1
SNW1,4.10249976515971e-05,0.100817948303722,0.123,0.071,1
ACVR2B,4.10297323022039e-05,-0.173685067764571,0.021,0.052,1
SLC25A35,4.12300330270364e-05,-0.129332291177242,0.008,0.031,1
MAP1LC3A,4.14421044961506e-05,0.0587338173577655,0.06,0.025,1
AKIRIN1,4.15835276050486e-05,-0.333540701179265,0.129,0.181,1
ZNF654,4.16537074151976e-05,0.0833711633410854,0.18,0.116,1
SLC24A3,4.17135503806105e-05,-0.143526680805174,0.021,0.052,1
NAF1,4.19017897553272e-05,0.0911946317776986,0.075,0.036,1
ELOA-AS1,4.19182810348143e-05,-0.174764078222526,0.03,0.066,1
KIAA0513,4.22327773609508e-05,0.0770136929841825,0.097,0.051,1
OSBP2,4.24863667299009e-05,-0.34094271072271,0.099,0.148,1
STYXL1,4.24997309701363e-05,-0.166479840885379,0.059,0.104,1
CFAP20,4.25159246317253e-05,-0.149476508772,0.012,0.038,1
ENPP1,4.30720206181607e-05,-0.127045682366565,0.006,0.028,1
ARNTL,4.31863051906546e-05,0.128956315959307,0.095,0.051,1
SRSF3,4.31915482630496e-05,0.0789682727591202,0.139,0.082,1
FAM184B,4.3269571229335e-05,0.0662928911311525,0.057,0.024,1
IST1,4.35874474890352e-05,0.0616335933319887,0.182,0.115,1
GALNT1,4.37542010088817e-05,0.0878168006448118,0.142,0.085,1
NDUFAF2,4.38246615141226e-05,0.109349973732904,0.17,0.108,1
CLSTN3,4.38760548083039e-05,-0.22032990425375,0.041,0.079,1
CHMP2B,4.39659236063868e-05,0.0546678306728797,0.075,0.036,1
WDR18,4.40790301823316e-05,-0.156401196782911,0.012,0.038,1
RHBDD3,4.44105977057098e-05,-0.142094170349859,0.012,0.038,1
PPM1D,4.44819191547193e-05,-0.172612033032237,0.056,0.1,1
CSNK1E,4.45393115462314e-05,0.0409751978363737,0.027,0.006,1
ACBD3-AS1,4.45924162128337e-05,0.0456646357833344,0.02,0.002,1
FOXQ1,4.47469083870997e-05,-0.0675046201158843,0.002,0.019,1
SLC20A2,4.47979785343983e-05,0.287196894596633,0.496,0.421,1
ELP6,4.49026829185905e-05,-0.19124059226416,0.031,0.067,1
TENM3,4.49299266447385e-05,0.167628997897513,0.085,0.044,1
PYGO1,4.50595787069202e-05,0.0635340342543522,0.025,0.005,1
CDKN2AIP,4.52439287256605e-05,0.0919851877509123,0.044,0.015,1
H1FX,4.53676245860546e-05,0.0634483943174592,0.037,0.011,1
GDI1,4.54796025171623e-05,0.0738198771790431,0.047,0.017,1
EPS8,4.55251992991128e-05,0.157452937183595,0.173,0.112,1
KCNK13,4.55842422105714e-05,-0.240404706288763,0.019,0.049,1
BOLA1,4.55932018877177e-05,-0.130199334383782,0.006,0.028,1
AC007040.2,4.5641350720202e-05,-0.294580780933656,0.067,0.112,1
NTPCR,4.60010515532472e-05,-0.199301481104059,0.023,0.055,1
HMGA2,4.61343007595111e-05,0.0757593952469242,0.033,0.009,1
PPFIBP1,4.6216707993466e-05,0.175766721117381,0.242,0.169,1
CFLAR-AS1,4.6334321741572e-05,0.102033163717428,0.076,0.037,1
GPRC5D,4.64539009710207e-05,0.0497656550677617,0.022,0.003,1
TFDP1,4.64579237213039e-05,-0.186809066721695,0.043,0.083,1
CTSF,4.66354078030605e-05,0.041154572217026,0.025,0.005,1
PHF21A,4.66615228912272e-05,-0.271662088627278,0.219,0.276,1
ZSCAN18,4.69361282574647e-05,0.11899900838575,0.179,0.115,1
ZNF75D,4.69896730013055e-05,-0.272622745729613,0.082,0.131,1
MIOS,4.71013606113839e-05,0.124902342124008,0.145,0.088,1
HIKESHI,4.71247799050279e-05,-0.199445713745417,0.036,0.073,1
CDC42,4.74048671124346e-05,0.0789353128647099,0.196,0.126,1
SENP5,4.75004804165703e-05,0.085090327767203,0.411,0.308,1
RPS6KC1,4.76104876172484e-05,0.128472594662882,0.23,0.158,1
IDS,4.76362974769344e-05,0.100535070018608,0.066,0.03,1
MAP4K5,4.77394599534031e-05,0.0572367622100507,0.281,0.195,1
SNX18,4.77464004914081e-05,-0.160736394331689,0.01,0.035,1
ZNF800,4.78143369353751e-05,0.0825933744247827,0.11,0.061,1
ALMS1,4.80495438958414e-05,0.069508810658332,0.219,0.146,1
MOCOS,4.81737133946893e-05,0.0988349891871091,0.04,0.013,1
MAMDC2-AS1,4.82327773456121e-05,-0.291937227532743,0.12,0.173,1
FRK,4.82836664704779e-05,-0.309668456419356,0.131,0.184,1
DAPK2,4.85228939865015e-05,0.0530069204545348,0.023,0.004,1
