,p_val,avg_logFC,pct.1,pct.2,p_val_adj
SLC4A9,8.7931409203474e-19,0.611939218418878,0.985,0.77,2.15467125112193e-14
VCL,9.63812837848551e-19,0.976462386789367,0.7,0.236,2.36172697786409e-14
IMMP2L,1.37055281844846e-18,0.759148734399451,0.917,0.601,3.35840262632611e-14
PPM1N,1.93394683292762e-18,-1.24976657799174,0.005,0.203,4.73894331940585e-14
TSIX,1.97206772165568e-18,0.830261173415417,0.416,0.014,4.83235474514507e-14
FP671120.1,2.512178052273e-18,-1.34033377542769,0.466,0.703,6.15584109928976e-14
SEMA3C,2.52648061911791e-18,0.779488114697383,0.882,0.534,6.19088810908652e-14
AC005920.2,3.06765214047739e-18,1.0831397306754,0.504,0.081,7.5169748050258e-14
DACH1,4.01966895384011e-18,0.937870998502483,0.809,0.459,9.84979680448981e-14
TBL1XR1,5.29155500873293e-18,0.789589293162479,0.733,0.27,1.29664263933992e-13
CGGBP1,5.53696036443796e-18,0.916986984697728,0.509,0.088,1.35677676770188e-13
WWOX,9.65143158717407e-18,-0.621390833156489,0.957,0.959,2.36498679612113e-13
AC096564.1,1.05336227338097e-17,1.01122896029723,0.491,0.074,2.58115891469273e-13
CBR3,4.19886441761978e-17,0.880431808956299,0.552,0.122,1.02888973689355e-12
NELL1,5.39178577494413e-17,0.980370084874629,0.63,0.182,1.32120318629231e-12
AL360091.3,7.35733736808364e-17,1.00447532076291,0.552,0.142,1.80284194867522e-12
ARSJ,1.27106653676856e-16,0.686487314345791,0.786,0.338,3.11462144169767e-12
FAM83B,1.64453298642381e-16,0.862565725277995,0.491,0.081,4.0297636299329e-12
MIR222HG,2.32509728672572e-16,1.04076672380557,0.423,0.047,5.69741839139271e-12
MACC1,2.6842948105004e-16,0.975012208023432,0.602,0.182,6.57759600365019e-12
MDFIC,9.77084602069909e-16,1.01861891176555,0.481,0.095,2.39424810891211e-11
TTTY14,1.62269824293706e-15,-1.07266349395195,0.03,0.243,3.97625977449298e-11
RBPMS,1.74193266500963e-15,-0.800826511810237,0.693,0.757,4.2684318023396e-11
AL357060.1,2.15628573293099e-15,1.08003610616958,0.401,0.041,5.28376255997411e-11
ATP6V1H,2.72507555813181e-15,0.544674935282921,0.713,0.257,6.67752514764619e-11
AC006059.1,2.7339869250478e-15,0.723643195552392,0.418,0.054,6.69936156113713e-11
PTBP3,2.89832530411543e-15,0.712511641441921,0.879,0.514,7.10205632520445e-11
WSB1,3.75030683846449e-15,0.679992062632231,0.849,0.459,9.18975187697337e-11
CD9,3.8715685618854e-15,0.676705264702875,0.738,0.277,9.48689160404399e-11
SPAG9,5.37008644331231e-15,0.752169928711614,0.851,0.547,1.31588598206925e-10
AC090579.1,5.79712964868357e-15,0.805424109628562,0.542,0.149,1.42052864911342e-10
NCKAP1,5.84742987518183e-15,0.534300754755683,0.579,0.162,1.43285421661456e-10
AL449266.1,6.30722345284028e-15,0.949688268984993,0.423,0.061,1.54552203488398e-10
AP001011.1,6.77529500210826e-15,0.645332704692075,0.443,0.061,1.66021828731661e-10
DIP2C,7.0962890757283e-15,-1.03884916113325,0.685,0.797,1.73887467511646e-10
PLCL1,1.07458463259931e-14,0.511019217161587,0.927,0.601,2.63316218372134e-10
NEAT1,1.082189708766e-14,-0.706578564425036,0.972,0.966,2.6517976623602e-10
AP3B1,1.1200036902419e-14,0.660335318156235,0.683,0.277,2.74445704256875e-10
TULP2,1.12923303000219e-14,-0.772383500519764,0.003,0.155,2.76707261671736e-10
LINGO1,1.17151897473831e-14,0.566219219659738,0.763,0.304,2.87069009569875e-10
PAX8,1.51708704367717e-14,-0.776435325279545,0.783,0.824,3.71747009182653e-10
GPSM2,1.71702546913647e-14,0.719854952489531,0.625,0.196,4.207399209572e-10
IQCN,1.80977307566813e-14,-0.968237861055292,0.035,0.243,4.43466794461718e-10
THSD7A,1.87571120353414e-14,0.859516152116809,0.673,0.284,4.59624273314005e-10
COG5,1.88663546969202e-14,0.633308751656176,0.839,0.446,4.62301155493334e-10
ZRANB2,2.68673026020452e-14,0.504706412997982,0.62,0.176,6.58356382960517e-10
HIST1H2BD,3.17803132926896e-14,-1.22472563257799,0.01,0.176,7.78744796924065e-10
FAM110B,3.19597321345951e-14,0.767402962646949,0.693,0.257,7.83141276226118e-10
PRKAA2,3.28699611459836e-14,0.639424357028908,0.781,0.365,8.05445527921183e-10
PARD6B,3.90136487072927e-14,0.724460127157146,0.564,0.169,9.55990447923501e-10
AP000311.1,4.83403014607842e-14,0.675585526961588,0.466,0.095,1.18453074699506e-09
ELF3,5.61268760877803e-14,0.814559893312051,0.668,0.284,1.37533297165497e-09
WWC1,6.35214546662526e-14,-1.00477956048726,0.524,0.703,1.55652972514185e-09
ACTG1,8.0433495007526e-14,0.668977928605492,0.448,0.074,1.97094236166442e-09
CLDN1,1.00251372822422e-13,1.0246625268436,0.451,0.095,2.45655963964063e-09
DPY19L2,1.01811124467311e-13,0.628550591476358,0.733,0.318,2.49477979394698e-09
PIAS1,1.10034321308681e-13,0.584087699548113,0.678,0.264,2.69628100934792e-09
FRMPD4,1.30091249833028e-13,0.866879305327842,0.453,0.095,3.18775598590853e-09
ZNF654,1.84609199410774e-13,0.594111618582533,0.531,0.135,4.52366382236161e-09
MYO1B,2.37031248412396e-13,0.68374952125551,0.421,0.074,5.80821371109735e-09
KCNIP4,2.39256385315122e-13,-1.33023705892159,0.537,0.669,5.86273846576175e-09
B4GALNT2,2.59654054131388e-13,0.580331620793265,0.448,0.088,6.36256294243554e-09
VMP1,3.02782864518622e-13,0.664906519786783,0.657,0.243,7.4193913121643e-09
NIPBL,3.92217943270436e-13,0.51810903648745,0.738,0.297,9.61090848189876e-09
TPD52,5.27202540703025e-13,0.651228643728444,0.788,0.419,1.29185710573869e-08
ERCC1,5.40299622310223e-13,-1.21916188160889,0.078,0.297,1.32395019450897e-08
PIM1,5.96777671176689e-13,0.672871043101111,0.345,0.034,1.46234400545136e-08
NPNT,6.47680152770212e-13,0.601522209092201,0.516,0.142,1.58707544634813e-08
KLF6,7.53973858070754e-13,0.647715792557897,0.63,0.236,1.84753754181657e-08
FOSB,7.86631727962534e-13,-1.35960890630085,0.055,0.264,1.92756238619939e-08
PSME4,1.19121072901474e-12,0.580167468357442,0.625,0.23,2.91894277037771e-08
ADGRF1,1.33118184704216e-12,0.583010293877294,0.64,0.23,3.2619279979921e-08
RAB11A,1.64357517810452e-12,0.661019866141885,0.612,0.223,4.02741661642731e-08
TENT2,1.66175930973521e-12,0.48524043776437,0.705,0.284,4.07197501257516e-08
ADARB2,1.67013405059424e-12,-1.38246315623227,0.025,0.196,4.09249647757612e-08
DDX3Y,1.69490296710499e-12,-0.661117576337388,0,0.122,4.15319023059407e-08
RTN2,1.69490296710499e-12,-0.665751763698617,0,0.122,4.15319023059407e-08
LDLR,1.70408083819441e-12,-0.951054573259567,0.06,0.27,4.17567968591158e-08
VEGFA,1.72263218613568e-12,0.62988517604473,0.569,0.189,4.22113790890686e-08
MAGI1-AS1,1.83160135660845e-12,0.633725526833821,0.632,0.243,4.48815596423336e-08
AC027698.1,2.48546961324571e-12,0.751767771558044,0.332,0.034,6.09039474029728e-08
RAD23B,2.58252561394831e-12,0.478948073227222,0.423,0.081,6.32822076441894e-08
SH3GL2,3.00409897473527e-12,1.05102958157393,0.375,0.068,7.36124412769131e-08
RETREG1,3.17762466442097e-12,0.742550597661435,0.577,0.209,7.78645147769713e-08
AC012404.1,3.28719873537801e-12,0.64140169130128,0.501,0.135,8.05495178117028e-08
NOX4,3.49158831865694e-12,-0.787280565020388,0.02,0.182,8.55578801603697e-08
FGF13,4.06146962494799e-12,-0.786302608182065,0.025,0.196,9.95222516897255e-08
CBFB,5.45527156890409e-12,0.520687830159225,0.567,0.196,1.33675974524426e-07
CAMK2D,5.54265648299024e-12,0.555606812949279,0.579,0.209,1.35817254459193e-07
NLGN1,5.82570321787386e-12,-0.896031871899816,0.128,0.378,1.42753031650781e-07
AC002429.2,6.66072395972694e-12,0.703887611222044,0.335,0.041,1.63214379909149e-07
RNF111,8.11197865734349e-12,0.495346541518123,0.602,0.203,1.98775925019545e-07
GRAMD1B,9.01389824025203e-12,-0.96413604891208,0.106,0.338,2.20876562479136e-07
HNRNPH1,1.02685406784759e-11,0.477841009597322,0.66,0.257,2.51620320785374e-07
ATG5,1.03957840232399e-11,0.573137814054262,0.436,0.101,2.54738291705471e-07
AC009554.1,1.04578169821389e-11,0.59448961410396,0.34,0.041,2.56258347330331e-07
FILIP1L,1.08148957712549e-11,0.788526924262522,0.335,0.047,2.6500820597883e-07
AL627171.2,1.29518039405992e-11,-0.592314618788717,0.015,0.162,3.17371003760443e-07
NFAT5,1.33977974405383e-11,0.562952297019324,0.816,0.446,3.2829962848295e-07
CNTNAP3B,1.34688103995552e-11,-0.653067601410982,0.025,0.189,3.300397300307e-07
HOMER1,1.45322224035838e-11,0.712305706715544,0.368,0.061,3.56097577777417e-07
NCOA7-AS1,1.48381224288122e-11,0.4961822592535,0.315,0.027,3.63593351995614e-07
AC013394.1,1.66735140175229e-11,0.582455461191154,0.504,0.149,4.08567787485382e-07
ANGPTL1,1.7080566215199e-11,0.682397724749416,0.353,0.054,4.18542194537236e-07
BCAP29,1.763733689697e-11,0.482853771647127,0.506,0.149,4.32185303323353e-07
ARID2,1.76892981327746e-11,0.441545773005507,0.627,0.243,4.33458561445509e-07
ANKRD10,1.78681236649657e-11,0.419260199955047,0.632,0.236,4.37840502286319e-07
MNAT1,1.94457853600591e-11,0.438028642286783,0.647,0.243,4.76499524462888e-07
PRAG1,2.11076880459208e-11,0.671409652249914,0.421,0.095,5.17222787877244e-07
EPC2,2.57428212624526e-11,0.473624395886317,0.592,0.209,6.3080209221514e-07
ZNF565,2.62887052630034e-11,0.554946202053557,0.305,0.027,6.44178433764634e-07
MIR181A2HG,2.87107116415598e-11,0.667135464756809,0.312,0.034,7.03527278064781e-07
PTBP2,2.94582214466759e-11,0.453755518133262,0.655,0.257,7.21844258329347e-07
SRSF11,2.96261117785633e-11,0.423889210717206,0.544,0.176,7.25958243021916e-07
ATP11B,3.07850997940072e-11,0.483415038374858,0.491,0.142,7.54358085352353e-07
SLC17A1,3.10589387686284e-11,-0.439242764729778,0,0.108,7.61068235586471e-07
USP9Y,3.38097067694864e-11,-0.639924711971915,0.008,0.135,8.28473054679494e-07
OGFRL1,3.45203813912224e-11,0.67438718830074,0.31,0.034,8.45887425610513e-07
LRRC9,3.47625363353954e-11,0.72435451274922,0.496,0.162,8.51821190362529e-07
RNF150,3.54287405444791e-11,0.593076355484104,0.756,0.399,8.68145858301917e-07
ARHGAP6,3.65653289804932e-11,-0.993274186714657,0.159,0.385,8.95996821338006e-07
SUPT3H,3.70508732430572e-11,0.415668036550443,0.675,0.304,9.07894597947875e-07
SCFD1,4.74932928262579e-11,0.397914586842075,0.569,0.196,1.16377564741462e-06
MCU,4.81236854233014e-11,0.613478326530978,0.675,0.331,1.17922278761258e-06
GULP1,5.04111041763808e-11,0.561784309289923,0.668,0.297,1.23527369673803e-06
DLG1,5.44786892941677e-11,0.532189703621525,0.768,0.405,1.33494580246429e-06
AC023590.1,5.51149572737188e-11,0.590137833546824,0.471,0.142,1.3505369130352e-06
TMLHE-AS1,5.90969402066572e-11,0.580403066035343,0.353,0.061,1.44811142282393e-06
KRT7,6.4483461181087e-11,0.426589372807144,0.688,0.277,1.58010273278136e-06
ATL2,6.68309677507974e-11,0.639414204143553,0.811,0.527,1.63762603376554e-06
GADD45B,6.85160894709768e-11,0.559012145285906,0.476,0.142,1.67891825639681e-06
CA8,7.20126496312315e-11,0.518260548534666,0.882,0.541,1.7645979665637e-06
EPB41L3,7.77686133649952e-11,-0.82793624315331,0.076,0.277,1.90564210189584e-06
U2SURP,8.27865004535397e-11,0.423232450298731,0.612,0.23,2.02860040711354e-06
PCMTD2,8.79963063969909e-11,0.464304009413368,0.365,0.068,2.15626149195187e-06
PPARG,9.25014510520864e-11,0.579956758351163,0.597,0.236,2.26665555658032e-06
STK38,9.26617435065155e-11,0.38380487643058,0.461,0.122,2.27058336288365e-06
LRRC66,1.03061518629884e-10,0.675363003958729,0.237,0,2.52541945250667e-06
KTN1,1.11965271047956e-10,0.475766354672093,0.652,0.264,2.74359700175913e-06
CLCN3,1.22499599489856e-10,0.440213248254021,0.35,0.061,3.00173018589943e-06
DOCK10,1.25583866171491e-10,0.775335980589304,0.446,0.128,3.0773070566662e-06
S100A2,1.32021855928909e-10,0.738826741861088,0.317,0.047,3.23506355768198e-06
PPM1E,1.3569518760577e-10,0.519226103653673,0.814,0.459,3.3250748770918e-06
ABI1,1.54814440992114e-10,0.452066595924653,0.526,0.169,3.79357306207077e-06
ANXA4,1.61049799967071e-10,0.472444004949266,0.778,0.385,3.94636429839311e-06
MAP4K3,1.63362113543566e-10,0.466173163134798,0.756,0.372,4.00302523027155e-06
SEMA5A,1.67207442351721e-10,0.575765347670245,0.496,0.155,4.09725116738657e-06
ATAD2B,1.7029718404964e-10,0.430028160130255,0.607,0.243,4.17296219795238e-06
TSPAN8,1.76931728001573e-10,0.743156555115408,0.38,0.095,4.33553506295055e-06
GIGYF2,1.80350741592825e-10,0.450462701445602,0.741,0.358,4.41931457199059e-06
ACTB,1.90824010497563e-10,0.299138119210105,0.569,0.196,4.67595155323228e-06
ARGLU1,1.99437810007575e-10,0.534355106534779,0.617,0.264,4.88702409642562e-06
DEFB1,2.18219174452251e-10,0.584450046965615,0.476,0.162,5.34724265077796e-06
ZBTB20-AS1,2.22131406280354e-10,0.519065618819763,0.332,0.054,5.44310797949381e-06
LYPLAL1,2.40511446631701e-10,0.447748488944622,0.373,0.081,5.89349248826321e-06
TRPC1,2.44115940796576e-10,0.546803642725931,0.723,0.385,5.98181701327929e-06
CAB39,2.54001106567337e-10,0.451074226168772,0.693,0.311,6.22404311532604e-06
CDH6,2.58508769421709e-10,-0.601789634496215,0.02,0.162,6.33449888590955e-06
AC068888.1,2.68515959266184e-10,0.590794351748383,0.305,0.041,6.57971506585857e-06
HERC1,2.82274444871742e-10,0.476920981987737,0.688,0.297,6.91685299713716e-06
FAM20C,2.89884186131945e-10,-0.803278163875381,0.078,0.27,7.10332209697718e-06
RALGAPA1,2.93854692351455e-10,0.51261149009559,0.708,0.365,7.20061538138006e-06
ZCCHC7,3.00960593200875e-10,0.395912874009258,0.668,0.318,7.37473837579424e-06
CDC73,3.48444296340741e-10,0.346031896679263,0.577,0.203,8.53827903753352e-06
ROCK2,3.64753753519091e-10,0.422191359614018,0.594,0.25,8.9379259762318e-06
TRHDE,4.02194415457654e-10,0.525286443090789,0.678,0.338,9.85537195637435e-06
DMTF1,4.02303612812074e-10,0.424323880063492,0.393,0.088,9.85804772834707e-06
MAP4K5,4.14717329037669e-10,0.580982562782314,0.519,0.189,1.0162233430739e-05
INSR,4.17370610372862e-10,-0.868801621116505,0.469,0.622,1.02272494365766e-05
ABHD10,4.21560508132316e-10,0.573063481862372,0.353,0.068,1.03299186912743e-05
PAWR,4.3349868282462e-10,0.568745595432618,0.549,0.216,1.06224517239345e-05
TTC14,4.33769469747051e-10,0.446851265799303,0.373,0.081,1.06290870866817e-05
KIAA1468,4.34469169244759e-10,0.448247133334785,0.491,0.155,1.06462325231736e-05
SRSF5,4.47681768868359e-10,0.40812650176779,0.597,0.23,1.09699940643503e-05
SLC35F5,4.77209655436475e-10,0.582404339052884,0.421,0.115,1.16935453968154e-05
PDE7B,4.93556787566117e-10,0.515278331579605,0.602,0.257,1.20941155225201e-05
OSBPL3,5.01720933269303e-10,0.422886035647447,0.796,0.426,1.2294169748831e-05
AL138828.1,5.1548081741945e-10,0.698477183070301,0.322,0.054,1.26313419500462e-05
P4HA3,5.41522317313633e-10,0.570359114363912,0.249,0.014,1.32694628634533e-05
ACSM2A,5.5390263838938e-10,-0.617136686121082,0.005,0.115,1.35728302510934e-05
GLRX,5.74343674991077e-10,0.554084840916836,0.343,0.068,1.40737174119814e-05
PAPOLA,5.75649158402035e-10,0.328642516493995,0.441,0.122,1.41057069774835e-05
SPATA18,5.98865069708186e-10,0.592183444220201,0.232,0.007,1.46745896681294e-05
FBXW7,6.10640227006294e-10,0.477475702468325,0.637,0.284,1.49631281225622e-05
PRKAG2,6.26226119383116e-10,0.531749247989563,0.69,0.331,1.53450448293639e-05
INPP4B,7.68539057481755e-10,0.503736563052148,0.733,0.392,1.88322810645329e-05
MED13L,8.15462410467659e-10,0.425067945067467,0.866,0.52,1.99820909060995e-05
ATP6V1G3,8.53667075699984e-10,0.550945732642017,0.491,0.162,2.09182580229524e-05
GADD45G,8.59677658150817e-10,0.779132200309076,0.3,0.047,2.10655413353276e-05
PLPPR1,9.50601897015218e-10,-0.645298652967555,0.015,0.142,2.32935488844609e-05
AC017101.1,1.06021807482335e-09,0.722178847064273,0.264,0.027,2.59795837054713e-05
SH3GLB1,1.0721799039673e-09,0.509808597573955,0.39,0.095,2.62726963668147e-05
SCYL2,1.07549877619535e-09,0.466279525651658,0.383,0.095,2.63540220118909e-05
LINC00470,1.21524008135609e-09,0.527068587196807,0.267,0.027,2.97782429535495e-05
NEDD4L,1.24946817750542e-09,0.373997039651659,0.98,0.892,3.06169682215928e-05
ACER3,1.26237838607949e-09,0.503186261837583,0.421,0.115,3.09333199724919e-05
KAZN,1.2627986006305e-09,-0.676656734447179,0.841,0.824,3.09436169098498e-05
MTX2,1.27541687856409e-09,0.33464650683362,0.509,0.176,3.12528151923344e-05
FTX,1.30595515298462e-09,0.301014870731885,0.962,0.865,3.20011250687351e-05
CUBN,1.33139363164588e-09,-0.766237648758729,0.033,0.182,3.26244695498507e-05
ACBD6,1.41012252575671e-09,0.314358898260344,0.564,0.209,3.45536423711425e-05
SOX6,1.48170759076273e-09,0.422063525548962,0.897,0.649,3.63077628040498e-05
AP002336.2,1.49724136388489e-09,0.366358890477008,0.443,0.142,3.66884023806355e-05
FUBP1,1.59959871953146e-09,0.395619841543451,0.418,0.122,3.91965670233988e-05
SLC26A4,1.60479834823867e-09,0.727434249601955,0.753,0.473,3.93239787252403e-05
SLC25A27,1.69117662534235e-09,0.464661139736159,0.491,0.169,4.1440592027389e-05
NNT,1.7240648871825e-09,0.405311713350352,0.547,0.196,4.22464859955199e-05
CPQ,1.73169814412464e-09,0.486535252469059,0.708,0.358,4.24335313236302e-05
AP001831.1,1.73633648248618e-09,0.467625831739931,0.295,0.041,4.25471891668413e-05
GLS,1.85916273754087e-09,0.484635667466768,0.796,0.466,4.55569237207015e-05
AC068234.2,1.96282392672799e-09,0.575525813704212,0.393,0.108,4.80970375005427e-05
SPTLC2,1.98425700643488e-09,0.495561087847813,0.741,0.399,4.86222336856804e-05
TRABD2B,1.98649909334271e-09,-0.79087154521936,0.045,0.203,4.86771737832699e-05
MIR29B2CHG,2.09104983465714e-09,-0.916414434866753,0.222,0.412,5.12390851484385e-05
INKA2,2.15886067835076e-09,0.533195016714921,0.264,0.027,5.29007220623071e-05
ZNF644,2.16486040508684e-09,0.423765113803729,0.655,0.291,5.30477393662478e-05
PLS1,2.16555687670743e-09,0.456180078084378,0.426,0.122,5.30648057068388e-05
CSMD3,2.23672223738308e-09,-0.95189806932171,0.063,0.243,5.48086417048349e-05
PTGFR,2.28497230763037e-09,0.558656850217491,0.335,0.068,5.59909614261745e-05
P3H2,2.33942886438646e-09,0.564688232335414,0.587,0.257,5.73253648929257e-05
ETNK1,2.35550160047693e-09,0.39894193697311,0.443,0.128,5.77192112180866e-05
SH3D19,2.36584797092147e-09,0.423499710215213,0.61,0.264,5.79727386794596e-05
BMPR1B,2.36630959613226e-09,0.440144440372867,0.836,0.527,5.7984050343625e-05
TINAG,2.37668107765765e-09,-0.353521270731175,0,0.088,5.8238193126923e-05
PHLDB2,2.4119031229037e-09,0.396419681202393,0.859,0.554,5.91012741236324e-05
PARD3B,2.45237655163246e-09,0.39656641955293,0.889,0.588,6.00930350212019e-05
MIR99AHG,2.50077607435642e-09,0.544167476682843,0.715,0.419,6.12790169260298e-05
AL136987.1,2.57701021486002e-09,0.509493870593542,0.312,0.054,6.31470583049299e-05
WDR43,2.598148806057e-09,0.411135026510457,0.35,0.074,6.36650383436208e-05
CBLB,2.61739780966903e-09,0.45106134135258,0.557,0.223,6.413671592813e-05
ALKBH5,2.63999110652426e-09,-0.600495898620985,0.023,0.155,6.46903420742705e-05
BICC1,2.64702393550783e-09,0.480022367740039,0.733,0.365,6.48626745156839e-05
APBB2,2.90272754585848e-09,0.463353326160527,0.796,0.453,7.11284357837162e-05
PNN,2.94194264866106e-09,0.411916996154442,0.574,0.223,7.20893626627906e-05
NSRP1,3.0823034260959e-09,0.440385848926854,0.458,0.142,7.55287631530539e-05
JPX,3.20851207670773e-09,0.361735408642589,0.713,0.358,7.86213799276461e-05
MIER1,3.24802962033195e-09,0.486065301220258,0.365,0.088,7.9589717816614e-05
CHD7,3.28194542882589e-09,0.27132449379476,0.584,0.223,8.04207907879497e-05
PJA2,3.29894368709777e-09,0.377805599027673,0.378,0.095,8.08373161086438e-05
NDFIP1,3.30500073515079e-09,0.405116076204176,0.481,0.176,8.09857380141349e-05
ADAM9,3.35521878931497e-09,0.401650801237474,0.365,0.088,8.22162812133741e-05
PPP1CB,3.62886188372829e-09,0.461936671603663,0.413,0.122,8.8921631598878e-05
ADAMTS9-AS1,3.6360906085826e-09,-0.557643133693689,0.01,0.122,8.90987642727081e-05
SCIN,3.74429324689784e-09,0.414210835792759,0.826,0.514,9.17501617219846e-05
EGF,3.96606129162258e-09,-0.504581618896263,0.01,0.122,9.71843658899198e-05
RAPH1,4.3701579125273e-09,0.502056064165607,0.514,0.196,0.000107086349488569
NEMF,4.93933484516332e-09,0.360743229540112,0.577,0.223,0.000121033461045882
CAPN2,5.02371377360816e-09,0.415515188060897,0.529,0.196,0.000123101082308494
ITCH,5.0492708459233e-09,0.33953183033121,0.625,0.25,0.000123727332808505
GPR132,5.08316611435643e-09,0.551393084516001,0.214,0.007,0.00012455790246619
AC131571.1,5.21297478011551e-09,0.648511293616438,0.282,0.047,0.00012773873401195
USP15,5.28823755510681e-09,0.355990935109873,0.554,0.209,0.000129582973050337
NRG3,5.42196119078238e-09,-1.34947753083925,0.078,0.257,0.000132859737018931
PHIP,5.75012071185721e-09,0.455359056625094,0.599,0.257,0.000140900957923349
CNOT2,5.80881992308629e-09,0.397131981650458,0.499,0.176,0.000142339323395306
AC013652.1,6.28473192622232e-09,0.670833034077829,0.398,0.122,0.000154001071120152
ZMYM4-AS1,6.57657278524315e-09,0.463094014534343,0.224,0.014,0.000161152339529598
TNKS,6.7191777310899e-09,0.318050840391051,0.589,0.23,0.000164646731122627
WASHC3,6.85333588453856e-09,0.402408490135187,0.28,0.041,0.000167934142514733
GPC6,6.86010133962638e-09,-0.842499373402557,0.071,0.243,0.000168099923226205
CTTNBP2,7.14294447835758e-09,0.640772489837072,0.32,0.068,0.000175030711497674
CDK14,7.34546964340013e-09,0.423101891473028,0.589,0.243,0.000179993388141877
SPATA6,7.35581400432187e-09,0.339220762771414,0.471,0.155,0.000180246866361903
CPEB4,7.44979450524257e-09,0.452677551911711,0.834,0.568,0.000182549764556464
GRIN2A,7.87839715894915e-09,0.613809404895159,0.441,0.155,0.00019305224398289
PHACTR2,7.88933675548769e-09,0.434805808334446,0.516,0.189,0.00019332030785647
N4BP2L2,8.26548278451844e-09,0.414654376159044,0.844,0.554,0.00020253739015184
AC027018.1,8.37334152157443e-09,0.615325244214991,0.244,0.027,0.00020518036064466
DNAJC1,8.74680729628826e-09,0.481978126968061,0.708,0.372,0.000214331765988247
KCTD1,8.97744571932062e-09,0.479937484418132,0.526,0.209,0.000219983329906232
SUPT20H,8.97929039756591e-09,0.351406776915983,0.363,0.088,0.000220028531901955
HIPK2,9.09748256854664e-09,-0.747808003536888,0.791,0.784,0.000222924712859667
MOB3B,9.38082122348509e-09,0.504696400426736,0.524,0.203,0.000229867643260279
OLA1,9.42420971023348e-09,0.450436486804354,0.486,0.182,0.000230930834739561
ATM,9.86404902020274e-09,0.388518182598822,0.373,0.095,0.000241708657191048
ESR2,9.99701995938442e-09,0.396820960934738,0.373,0.095,0.000244966977084756
AC011092.2,1.00104535417322e-08,0.519058468340125,0.28,0.047,0.000245296153586606
UMOD,1.00356909105557e-08,-0.621893819364673,0,0.081,0.000245914570072258
GPHN,1.01162717540598e-08,0.372950650917409,0.957,0.77,0.000247889123061481
DAAM1,1.01173043876394e-08,0.498172457772031,0.436,0.155,0.000247914426714716
ABCD3,1.02863750841624e-08,0.440988742419726,0.65,0.304,0.000252057335062316
PKN2,1.03250260375982e-08,0.273389596398339,0.771,0.399,0.000253004438025306
TRIP12,1.03963871452522e-08,0.326675047604324,0.647,0.277,0.00025475307060726
FAM221A,1.10823316894666e-08,0.491147635651411,0.207,0.007,0.000271561455718691
SAMD4A,1.11392317215472e-08,0.674956629028677,0.574,0.284,0.000272955734104793
DLL4,1.12129076624736e-08,-0.621733331471174,0.008,0.108,0.000274761089361254
AC104779.1,1.12527632742807e-08,0.512850121897525,0.191,0,0.000275737711272975
PABPN1,1.12527825680599e-08,0.437583462278879,0.191,0,0.000275738184047741
GAB2,1.19901934021832e-08,0.470749820886817,0.358,0.095,0.000293807699127097
AC026202.2,1.22987335801075e-08,0.39563918099287,0.282,0.047,0.000301368167646955
SLC12A1,1.25491750709608e-08,-0.923364390902808,0.02,0.142,0.000307504985938824
