,p_val,avg_logFC,pct.1,pct.2,p_val_adj
AC005225.2,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
RPS6KL1,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
AC021351.1,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
MEGF11,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
IDH2-DT,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
AMDHD2,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
AC007601.1,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
LINC01567,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
AC009055.1,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
PKD1L3,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
SPATA22,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
FBXW10,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
TNS4,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
AC100793.3,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
C17orf99,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
PCYT2,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
AP006565.1,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
C20orf204,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
MISP,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
C19orf44,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
PSG9,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
DHDH,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
MAPK8IP2,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
COL18A1-AS1,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
AL359815.1,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
DPT,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
MAFA,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
ADARB2-AS1,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
GINS2,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
AC016876.1,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
LPO,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
RAB3A,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
CAPN9,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
NOS2,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
TRIM50,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
LINC01775,1.36800440209398e-13,-0.707030621198177,0,0.25,3.35215798689109e-09
SLC19A3,1.36800440209398e-13,-1.11708103740762,0,0.25,3.35215798689109e-09
DNER,1.36800440209398e-13,-1.11708103740762,0,0.25,3.35215798689109e-09
AC124861.1,1.36800440209398e-13,-1.11708103740762,0,0.25,3.35215798689109e-09
AHRR,1.36800440209398e-13,-1.11708103740762,0,0.25,3.35215798689109e-09
WASF1,1.36800440209398e-13,-1.11708103740762,0,0.25,3.35215798689109e-09
LINC00535,1.36800440209398e-13,-1.11708103740762,0,0.25,3.35215798689109e-09
FAM196A,1.36800440209398e-13,-1.11708103740762,0,0.25,3.35215798689109e-09
CNTNAP1,1.36800440209398e-13,-1.11708103740762,0,0.25,3.35215798689109e-09
ZNF554,1.36800440209398e-13,-1.11708103740762,0,0.25,3.35215798689109e-09
VSIG10L,1.36800440209398e-13,-1.11708103740762,0,0.25,3.35215798689109e-09
KLHL17,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
GIPC2,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
OR2T11,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
NGEF,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
LSMEM2,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
FGFR3,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
C5orf49,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
C5orf67,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
ETV7,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
ZNF3,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
LINC01242,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
LINC01503,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
SPON1-AS1,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
HKDC1,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
AL137025.1,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
SMIM2-AS1,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
BRMS1L,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
LINC00609,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
LINC02274,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
AC015712.4,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
ACSM2A,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
BAHCC1,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
AC022960.1,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
CD40,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
AL022323.1,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
AL022328.2,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
MIOX,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
CFAP298,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
AC036108.3,1.36800440209398e-13,-1.23657341238961,0,0.25,3.35215798689109e-09
SH3BP5L,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
KHK,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
KLHL23,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
SLCO2A1,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
AC126283.2,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
AC116366.1,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
CCNJL,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
HECW1,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
AC004870.4,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
AR,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
HS6ST2,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
FXYD6-FXYD2,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
CABP1,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
NR2E3,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
PAM16,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
AC009053.3,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
AC004231.3,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
PRR15L,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
NDC80,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
AC018697.1,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
AC022031.2,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
BRSK1,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
SIM2,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
C9orf129,1.36800440209398e-13,-1.4030247893791,0,0.25,3.35215798689109e-09
LINC02568,1.36800440209398e-13,-1.407047903542,0,0.25,3.35215798689109e-09
ABCC3,1.36800440209398e-13,-1.77284598709209,0,0.25,3.35215798689109e-09
AL033529.1,1.36800440209398e-13,-1.79342808299749,0,0.25,3.35215798689109e-09
AC111006.1,1.36800440209398e-13,-1.79342808299749,0,0.25,3.35215798689109e-09
SLC17A1,1.36800440209398e-13,-1.79342808299749,0,0.25,3.35215798689109e-09
AC087269.1,1.36800440209398e-13,-1.79342808299749,0,0.25,3.35215798689109e-09
AP003438.1,1.36800440209398e-13,-1.79342808299749,0,0.25,3.35215798689109e-09
SLC52A2,1.36800440209398e-13,-1.79342808299749,0,0.25,3.35215798689109e-09
CNTNAP3,1.36800440209398e-13,-1.79342808299749,0,0.25,3.35215798689109e-09
TRPM6,1.36800440209398e-13,-1.79342808299749,0,0.25,3.35215798689109e-09
NOMO3,1.36800440209398e-13,-1.79342808299749,0,0.25,3.35215798689109e-09
SLC12A3,1.36800440209398e-13,-1.79342808299749,0,0.25,3.35215798689109e-09
CATSPERD,1.36800440209398e-13,-1.79342808299749,0,0.25,3.35215798689109e-09
RTN2,1.36800440209398e-13,-1.79342808299749,0,0.25,3.35215798689109e-09
LINC00266-4P,1.36800440209398e-13,-1.79342808299749,0,0.25,3.35215798689109e-09
ACTN2,1.36800440209398e-13,-2.96552602249889,0,0.25,3.35215798689109e-09
AGBL3,1.37949392979875e-13,-1.80853559740413,0.009,0.5,3.38031192557885e-09
AC087762.1,1.37949392979875e-13,-2.10432297405579,0.009,0.5,3.38031192557885e-09
ARHGEF10L,1.37949392979875e-13,-2.4501486590906,0.009,0.5,3.38031192557885e-09
SLC20A1,1.66428941334792e-13,-2.09503141574894,0.027,0.75,4.07817477846774e-09
AFMID,1.77904722199624e-13,-1.44973450403506,0.009,0.5,4.35937731277958e-09
GDA,1.77904722199624e-13,-1.45595561311212,0.009,0.5,4.35937731277958e-09
RRAD,1.77904722199624e-13,-1.45858045531682,0.009,0.5,4.35937731277958e-09
SLC22A3,1.77904722199624e-13,-2.05901937588145,0.009,0.5,4.35937731277958e-09
MVD,1.77904722199624e-13,-2.07012280652506,0.009,0.5,4.35937731277958e-09
ASS1,2.29174109378377e-13,-1.42799205914222,0.009,0.5,5.61568237620774e-09
CASR,2.29174109378377e-13,-1.43952882689221,0.009,0.5,5.61568237620774e-09
IFT140,2.29174109378377e-13,-1.45783374109724,0.009,0.5,5.61568237620774e-09
ZNF426,3.79012180248577e-13,-1.39578019384516,0.009,0.5,9.28731446481113e-09
TULP3,1.57243756472375e-11,-2.5372726980981,0.036,0.75,3.85310100859908e-07
OTUD7A,4.06472987314172e-11,-2.4059507118842,0.014,0.5,9.96021408114648e-07
LRP2,4.06472987314172e-11,-2.52931720854866,0.014,0.5,9.96021408114648e-07
Z93403.1,4.98624193542578e-11,-1.57680355494712,0.014,0.5,1.22182872385673e-06
TACC2,6.11115186705107e-11,-1.70428518768857,0.014,0.5,1.49747665350219e-06
CIITA,7.4830895990619e-11,-1.41193580044911,0.014,0.5,1.83365627535413e-06
SLC7A8,7.4830895990619e-11,-1.55439850145061,0.014,0.5,1.83365627535413e-06
NTMT1,9.15476123131869e-11,-1.3755906492491,0.014,0.5,2.24328269212233e-06
KLHL29,9.15476123131869e-11,-1.38829492205305,0.014,0.5,2.24328269212233e-06
SH3BP4,2.57374503645593e-09,-1.39772458985246,0.018,0.5,6.30670483733162e-05
MAFF,2.57374503645593e-09,-1.41048262602578,0.018,0.5,6.30670483733162e-05
KIAA1217,2.63558002660846e-09,-2.36671339165133,0.104,1,6.45822529720137e-05
FOSL1,3.04906432131719e-09,-1.38032148093374,0.018,0.5,7.47142721295563e-05
ZBED5,3.04906432131719e-09,-1.55109971000258,0.018,0.5,7.47142721295563e-05
KLHL8,3.60944918036531e-09,-1.78798882352192,0.018,0.5,8.84459427156717e-05
GPC5,2.80820709821826e-08,-3.18257434261086,0.023,0.5,0.000688123067347403
TSPAN9,4.35814236618278e-08,-1.9085031537948,0.023,0.5,0.00106791920540943
GDI2,4.48888442513539e-08,-1.97498644683002,0.059,0.75,0.00109995623953518
SOX6,4.6631054909354e-08,-2.1530273962037,0.118,1,0.00114264736949881
PHLDB2,5.66232312134022e-08,-2.73875125151402,0.063,0.75,0.00138749565765321
MGAT4C,2.31198294221893e-07,-0.68873017452041,0.005,0.25,0.00566528300161328
CHEK1,2.31198294221893e-07,-0.688999997160699,0.005,0.25,0.00566528300161328
PTRH1,2.31198294221893e-07,-0.689064430888853,0.005,0.25,0.00566528300161328
ZNF428,2.31198294221893e-07,-0.689842456345453,0.005,0.25,0.00566528300161328
AP000721.2,2.31198294221893e-07,-0.695773513139135,0.005,0.25,0.00566528300161328
SNX17,2.31198294221893e-07,-0.696872804638421,0.005,0.25,0.00566528300161328
LINC02015,2.31198294221893e-07,-0.696872804638421,0.005,0.25,0.00566528300161328
GRID1,2.31198294221893e-07,-0.696872804638421,0.005,0.25,0.00566528300161328
ZMIZ1-AS1,2.31198294221893e-07,-0.697947403368721,0.005,0.25,0.00566528300161328
DAB2IP,2.31198294221893e-07,-0.699318966587622,0.005,0.25,0.00566528300161328
LYPD6B,2.31198294221893e-07,-1.08304643682842,0.005,0.25,0.00566528300161328
TRPV4,2.31198294221893e-07,-1.08477201596624,0.005,0.25,0.00566528300161328
MCRIP1,2.31198294221893e-07,-1.094552792844,0.005,0.25,0.00566528300161328
RAB17,2.31198294221893e-07,-1.19884974371557,0.005,0.25,0.00566528300161328
ENDOD1,2.31198294221893e-07,-1.19884974371557,0.005,0.25,0.00566528300161328
GLYAT,2.31198294221893e-07,-1.20003780015354,0.005,0.25,0.00566528300161328
CEP89,2.31198294221893e-07,-1.20164549066062,0.005,0.25,0.00566528300161328
CNGB3,2.31198294221893e-07,-1.20253881181041,0.005,0.25,0.00566528300161328
NT5C3B,2.31198294221893e-07,-1.20629669253646,0.005,0.25,0.00566528300161328
POLDIP2,2.31198294221893e-07,-1.20723891431471,0.005,0.25,0.00566528300161328
PXDC1,2.31198294221893e-07,-1.20727690244509,0.005,0.25,0.00566528300161328
DHX58,2.31198294221893e-07,-1.20727690244509,0.005,0.25,0.00566528300161328
NOP16,2.31198294221893e-07,-1.20897456722084,0.005,0.25,0.00566528300161328
ADAM32,2.31198294221893e-07,-1.216627242248,0.005,0.25,0.00566528300161328
AL589669.1,2.31198294221893e-07,-1.21791834757847,0.005,0.25,0.00566528300161328
LINC00871,2.31198294221893e-07,-1.21879778939841,0.005,0.25,0.00566528300161328
LRRC23,2.31198294221893e-07,-1.21938524753689,0.005,0.25,0.00566528300161328
CERKL,2.31198294221893e-07,-1.2200626142906,0.005,0.25,0.00566528300161328
SLC6A12,2.31198294221893e-07,-1.22334690476057,0.005,0.25,0.00566528300161328
USP43,2.31198294221893e-07,-1.2249995707991,0.005,0.25,0.00566528300161328
ALPK3,2.31198294221893e-07,-1.22886175777906,0.005,0.25,0.00566528300161328
DNAH12,2.31198294221893e-07,-1.22993829117148,0.005,0.25,0.00566528300161328
ZCCHC3,2.31198294221893e-07,-1.35006650524676,0.005,0.25,0.00566528300161328
MKNK1-AS1,2.31198294221893e-07,-1.35511418887937,0.005,0.25,0.00566528300161328
PHF21B,2.31198294221893e-07,-1.35601039672573,0.005,0.25,0.00566528300161328
POT1-AS1,2.31198294221893e-07,-1.3579765911843,0.005,0.25,0.00566528300161328
PLPPR1,2.31198294221893e-07,-1.3579765911843,0.005,0.25,0.00566528300161328
BTBD11,2.31198294221893e-07,-1.37735207480757,0.005,0.25,0.00566528300161328
MUC1,2.31198294221893e-07,-1.37841337231757,0.005,0.25,0.00566528300161328
GAD1,2.31198294221893e-07,-1.3787765104464,0.005,0.25,0.00566528300161328
FAM234B,2.31198294221893e-07,-1.38265661535054,0.005,0.25,0.00566528300161328
SGSM1,2.31198294221893e-07,-1.38336403189838,0.005,0.25,0.00566528300161328
ZNF804B,2.31198294221893e-07,-1.38661578041401,0.005,0.25,0.00566528300161328
NPSR1,2.31198294221893e-07,-1.38886048737151,0.005,0.25,0.00566528300161328
LINC01342,2.31198294221893e-07,-1.39145094778859,0.005,0.25,0.00566528300161328
ACSM5,2.31198294221893e-07,-1.39145094778859,0.005,0.25,0.00566528300161328
NR1D1,2.31198294221893e-07,-1.39145094778859,0.005,0.25,0.00566528300161328
AL592295.3,2.31198294221893e-07,-1.7217585383345,0.005,0.25,0.00566528300161328
COL8A1,2.31198294221893e-07,-1.72459436717818,0.005,0.25,0.00566528300161328
FTCD,2.31198294221893e-07,-1.74859079065326,0.005,0.25,0.00566528300161328
SH3RF3,2.31198294221893e-07,-1.74886795407896,0.005,0.25,0.00566528300161328
SLC1A5,2.31198294221893e-07,-1.750950050983,0.005,0.25,0.00566528300161328
RNASE1,2.31198294221893e-07,-1.75268061880313,0.005,0.25,0.00566528300161328
LTF,2.31198294221893e-07,-1.75300825317496,0.005,0.25,0.00566528300161328
NOC3L,2.31198294221893e-07,-1.76548838826447,0.005,0.25,0.00566528300161328
MRPL11,2.31198294221893e-07,-1.7655915239307,0.005,0.25,0.00566528300161328
HMGA1P4,2.31198294221893e-07,-1.76589641214324,0.005,0.25,0.00566528300161328
LINC02275,2.31198294221893e-07,-1.76635762922397,0.005,0.25,0.00566528300161328
CCDC38,2.31198294221893e-07,-1.77144705046925,0.005,0.25,0.00566528300161328
AL160396.1,2.31198294221893e-07,-1.77189682549958,0.005,0.25,0.00566528300161328
AC087623.3,2.31198294221893e-07,-1.77233839685739,0.005,0.25,0.00566528300161328
TSPAN12,2.31198294221893e-07,-1.77565246000629,0.005,0.25,0.00566528300161328
HHLA2,2.31198294221893e-07,-1.77612819976235,0.005,0.25,0.00566528300161328
AC027288.3,2.31198294221893e-07,-1.77612819976235,0.005,0.25,0.00566528300161328
MRPS23,2.31198294221893e-07,-1.77806378858164,0.005,0.25,0.00566528300161328
AL365259.1,2.31198294221893e-07,-1.78185424140698,0.005,0.25,0.00566528300161328
KCTD6,2.31198294221893e-07,-1.78327026643773,0.005,0.25,0.00566528300161328
TGFB3,2.31198294221893e-07,-2.20311948193712,0.005,0.25,0.00566528300161328
ADARB2,2.31198294221893e-07,-2.49291429487905,0.005,0.25,0.00566528300161328
AL359710.1,2.84313633457196e-07,-1.5990094766192,0.027,0.5,0.00696682127423512
OCLN,2.84313633457196e-07,-1.67990697413249,0.027,0.5,0.00696682127423512
PPA1,2.84313633457196e-07,-1.69667305839724,0.027,0.5,0.00696682127423512
TRABD2B,2.84313633457196e-07,-2.39571115848362,0.027,0.5,0.00696682127423512
B4GALNT3,2.98084051068202e-07,-0.565668358681382,0.005,0.25,0.00730425158737521
AL139423.1,2.98084051068202e-07,-0.632772344677831,0.005,0.25,0.00730425158737521
MLYCD,2.98084051068202e-07,-0.635361076535186,0.005,0.25,0.00730425158737521
PAK3,2.98084051068202e-07,-0.635722652798195,0.005,0.25,0.00730425158737521
ZNF503-AS2,2.98084051068202e-07,-0.63592444003561,0.005,0.25,0.00730425158737521
LINC02398,2.98084051068202e-07,-0.635980289444083,0.005,0.25,0.00730425158737521
AC010601.1,2.98084051068202e-07,-0.641058216009779,0.005,0.25,0.00730425158737521
DYRK3,2.98084051068202e-07,-0.64233212101209,0.005,0.25,0.00730425158737521
TMEM216,2.98084051068202e-07,-0.651742270776021,0.005,0.25,0.00730425158737521
CTSF,2.98084051068202e-07,-0.652997004754142,0.005,0.25,0.00730425158737521
AC092813.1,2.98084051068202e-07,-0.654072337065835,0.005,0.25,0.00730425158737521
KCNG2,2.98084051068202e-07,-0.655343002058802,0.005,0.25,0.00730425158737521
MROH7-TTC4,2.98084051068202e-07,-0.657763456888911,0.005,0.25,0.00730425158737521
AP000695.1,2.98084051068202e-07,-0.658346653901454,0.005,0.25,0.00730425158737521
PRPF19,2.98084051068202e-07,-0.660259254550273,0.005,0.25,0.00730425158737521
AC008083.2,2.98084051068202e-07,-0.662775612194136,0.005,0.25,0.00730425158737521
AL353768.1,2.98084051068202e-07,-0.66407810055084,0.005,0.25,0.00730425158737521
AC006213.3,2.98084051068202e-07,-0.666117339633683,0.005,0.25,0.00730425158737521
SLC25A30,2.98084051068202e-07,-0.668667209155065,0.005,0.25,0.00730425158737521
U73166.1,2.98084051068202e-07,-0.671018462263804,0.005,0.25,0.00730425158737521
UBE2F-SCLY,2.98084051068202e-07,-0.672996020618981,0.005,0.25,0.00730425158737521
KLF4,2.98084051068202e-07,-0.673300497038953,0.005,0.25,0.00730425158737521
SRD5A1,2.98084051068202e-07,-0.675465432541897,0.005,0.25,0.00730425158737521
DEF8,2.98084051068202e-07,-0.675963925527762,0.005,0.25,0.00730425158737521
AP002748.3,2.98084051068202e-07,-0.676508811073786,0.005,0.25,0.00730425158737521
PPM1N,2.98084051068202e-07,-0.677638955835537,0.005,0.25,0.00730425158737521
LRRC17,2.98084051068202e-07,-0.677696123123272,0.005,0.25,0.00730425158737521
TMEM72,2.98084051068202e-07,-0.678723853732219,0.005,0.25,0.00730425158737521
SURF6,2.98084051068202e-07,-0.682378977104286,0.005,0.25,0.00730425158737521
FHDC1,2.98084051068202e-07,-0.682419204136651,0.005,0.25,0.00730425158737521
TFAP2A-AS1,2.98084051068202e-07,-0.682419204136651,0.005,0.25,0.00730425158737521
