,p_val,avg_logFC,pct.1,pct.2,p_val_adj
JAK1,1.37936950990221e-29,1.04565299384343,0.704,0.385,3.38000704706438e-25
SEMA5A,2.12929181852589e-29,1.5357118373091,0.475,0.09,5.21761667211584e-25
HOXB3,2.30265903709742e-29,-0.712943713204079,0.074,0.299,5.64243570450353e-25
LINC01182,2.58225329005066e-29,-0.768010118889494,0.035,0.205,6.32755346194013e-25
VCL,2.8497031985342e-29,1.15983500296057,0.716,0.427,6.9829127176882e-25
HDAC9,9.34835589940134e-29,1.41093445539097,0.567,0.188,2.2907211295893e-24
EVA1C,1.30279924897544e-28,1.54844376848817,0.443,0.068,3.19237927968942e-24
WNK4,1.46848261695998e-28,-0.389239832792479,0.007,0.103,3.59836980459874e-24
WDR91,2.43090320003345e-28,-0.543561699623949,0.047,0.235,5.95668520136197e-24
COL7A1,2.94159475927385e-28,-0.505829833256816,0.008,0.111,7.20808379812463e-24
INPP4B,3.04559765341635e-28,-0.745492953177542,0.061,0.265,7.46293248993142e-24
APBB2,4.29652756613157e-28,-0.794275414312559,0.292,0.607,1.05282111480488e-23
FBXO17,5.02448999803409e-28,-0.71189682702603,0.065,0.274,1.23120102911827e-23
ZSWIM6,5.73067685839359e-28,0.841094931848049,0.823,0.62,1.40424505738076e-23
ITGB8,6.18992298866218e-28,1.174223292721,0.652,0.338,1.51677872914178e-23
SYNE2,8.65300642216097e-28,0.769875518744541,0.877,0.739,2.12033269368632e-23
KIFC3,8.84139988907531e-28,-0.739176154826065,0.149,0.427,2.16649662881901e-23
SLC36A2,1.32166044939662e-27,-0.25500385203434,0,0.056,3.23859676520148e-23
GPRC5A,1.52170958783373e-27,1.26551809221142,0.494,0.12,3.72879717402777e-23
ABHD17C,1.94010549475438e-27,-0.652851480647648,0.018,0.145,4.75403450434614e-23
AL136962.1,2.05149842613437e-27,-0.54221326182099,0.005,0.09,5.02699174339966e-23
BCL2L1,2.55527385573107e-27,-0.767591819985229,0.216,0.526,6.26144305608341e-23
TTTY14,2.68788153143296e-27,-0.641988456303543,0.049,0.235,6.58638490462331e-23
HLF,2.84707613986458e-27,-0.454207920094982,0.013,0.128,6.97647537312418e-23
PRDM16,4.31696871043605e-27,-0.79205004742287,0.096,0.325,1.05783001280525e-22
DENND2A,5.31282983777063e-27,-0.777333785827981,0.064,0.265,1.30185582344731e-22
FER,9.59484423936959e-27,0.930285363125036,0.649,0.333,2.35112063241513e-22
PROSER2,1.5701655763294e-26,1.2728013433729,0.485,0.124,3.84753372823755e-22
MSI2,1.68331408208419e-26,-0.715284613908513,0.569,0.812,4.1247928267391e-22
LRRK2,3.25357097615308e-26,1.28971012443157,0.483,0.124,7.97255031996552e-22
RGS3,4.23679530346396e-26,-0.631554233174836,0.048,0.226,1.03818432116081e-21
FXYD2,4.47334984244015e-26,-0.506811687999707,0.023,0.158,1.09614964539154e-21
TFCP2L1,6.63779134503185e-26,-0.956807332526897,0.198,0.474,1.62652439118661e-21
SPAG9,7.11683303344988e-26,0.920052112587504,0.717,0.462,1.74390876651656e-21
NELL1,7.19195658064846e-26,-0.716166557827551,0.022,0.154,1.7623170405221e-21
ATP9A,7.9016149491842e-26,1.15296627646158,0.548,0.214,1.9362117271481e-21
AC244131.2,8.1801987456845e-26,-0.384484415268177,0.021,0.154,2.00447590064253e-21
ITPKB,8.22990078377699e-26,-0.44531142583327,0.016,0.137,2.01665488805671e-21
SALL3,1.26864620242574e-25,-0.210732599693497,0.001,0.064,3.10869065442402e-21
EYA2,1.3215720267089e-25,-0.438523671072392,0.013,0.124,3.23838009424748e-21
TULP2,1.762492754401e-25,-0.301265143304246,0.005,0.085,4.31881224538421e-21
TRMT9B,1.80026920053947e-25,-0.631375018795765,0.089,0.312,4.41137964900192e-21
CACNA1H,3.66001591188276e-25,-0.354414710291623,0.007,0.094,8.96850299047753e-21
GALNT17,4.15236137715576e-25,1.56637508685632,0.467,0.132,1.01749463185825e-20
NPC1,4.65817868366827e-25,1.02351823947343,0.668,0.41,1.14144010464607e-20
PDE4D,6.93804575495601e-25,0.505873649588814,0.972,0.889,1.70009873179442e-20
ITPKC,1.36203795118104e-24,1.31382548838796,0.528,0.188,3.33753779557403e-20
EFHD1,1.43758881858946e-24,-0.926363258120078,0.061,0.244,3.52266764107162e-20
CPPED1,1.58702947925911e-24,-0.607650348971935,0.081,0.295,3.88885703597653e-20
SLC6A20,1.61508092026424e-24,1.37571846380225,0.353,0.021,3.9575942870155e-20
CLASP1,1.73211374034663e-24,-0.766791430040952,0.296,0.59,4.24437150934539e-20
DIRC3,2.12870804909206e-24,-0.579513678712728,0.021,0.145,5.21618620349519e-20
NCEH1,2.24455937613332e-24,1.11070972683029,0.694,0.397,5.5000682952771e-20
NUAK2,2.84496455288479e-24,-0.752207224729152,0.045,0.209,6.9713011403889e-20
COBL,3.08268051865998e-24,0.849072484957606,0.652,0.363,7.55380034292442e-20
HIST1H2BD,3.41944664622696e-24,-1.10659349774534,0.036,0.188,8.37901206191454e-20
MYO1D,3.52397985884005e-24,0.832007234575315,0.728,0.513,8.63516024610166e-20
CA12,4.30532554988978e-24,-0.933807642675476,0.106,0.329,1.05497697274499e-19
RHEX,4.89349737190904e-24,1.71745976584085,0.386,0.056,1.19910259601259e-19
USP9Y,5.37489359931174e-24,-0.563312771834835,0.038,0.192,1.31706392757535e-19
PRKCQ,6.95873241516155e-24,-0.652487822294618,0.073,0.269,1.70516779101119e-19
UBA6-AS1,1.05412777983215e-23,-0.676786445890399,0.225,0.517,2.5830347117007e-19
CLCN5,1.18376216784174e-23,-0.962619202277534,0.167,0.419,2.90069081607939e-19
PLPPR1,1.19709575858624e-23,-0.473065829037348,0.01,0.107,2.93336344683973e-19
RNF150,1.59635486052644e-23,-0.892721310805101,0.096,0.308,3.91170795023399e-19
CABLES1,1.65515374962031e-23,1.66480359515717,0.452,0.12,4.0557887480696e-19
ADAMTS17,1.79369773462962e-23,-0.657872466428504,0.065,0.256,4.39527692893643e-19
PTPRM,2.02203571766342e-23,0.840505606904824,0.711,0.453,4.95479632256246e-19
PLEC,2.26646884275114e-23,1.27240514378769,0.386,0.06,5.5537552522774e-19
AC007952.4,4.65075585771937e-23,-0.506962068221803,0.029,0.167,1.13962121537555e-18
ARL17A,4.71105194972966e-23,-0.421322227843352,0.04,0.197,1.15439616976176e-18
MYO1E,7.57423016084494e-23,0.778999959584289,0.852,0.692,1.85598935861344e-18
PCSK6,1.04028718228845e-22,-0.419328622895441,0.007,0.09,2.54911971147963e-18
PDE7B,1.65210729921003e-22,-0.61816281983606,0.258,0.556,4.04832372598425e-18
ACSS1,1.74059236787755e-22,-0.531246340048842,0.016,0.124,4.26514753824715e-18
ADGRG1,2.07069074758765e-22,-0.537993250366947,0.055,0.226,5.07402060788877e-18
PLCD4,2.2678179835856e-22,-0.470491438549138,0.01,0.103,5.55706118697816e-18
GAS6,3.3957769068741e-22,-0.2908939635485,0.014,0.115,8.32101173260429e-18
CORO1C,3.99973999743686e-22,1.1493044222731,0.413,0.103,9.80096288971929e-18
SMTNL2,4.80438523924718e-22,-0.390899539597719,0.006,0.081,1.17726655902513e-17
MYLIP,5.0751931395965e-22,-0.454973437502983,0.022,0.141,1.24362532692673e-17
AKAP12,5.19898978208619e-22,1.39691015685986,0.379,0.056,1.2739604562024e-17
CREB5,5.83128649980093e-22,1.1004070374608,0.544,0.222,1.42889844391122e-17
FRK,6.03554549013717e-22,-0.675853447697927,0.125,0.355,1.47895006690321e-17
PTPN4,7.47616760770026e-22,-0.756774874086622,0.111,0.325,1.83196011059087e-17
PPM1K,1.06274106542023e-21,-0.512786779921028,0.018,0.128,2.60414070670572e-17
TMEM37,1.93367073191735e-21,-0.203589577329527,0.001,0.051,4.73826676149027e-17
ATP6V0D2,2.03285057502388e-21,-0.576774270585031,0.009,0.094,4.98129704903851e-17
SLC13A3,2.16463108423811e-21,-0.507239434700731,0.018,0.128,5.30421200881707e-17
RORA,2.29348484744367e-21,0.62050391453311,0.878,0.748,5.61995527017597e-17
GAD1,2.7431498209528e-21,-0.633321893468162,0.005,0.077,6.72181432126274e-17
FAM49B,2.99494932474114e-21,-0.703558364786155,0.367,0.637,7.3388238253457e-17
SUSD4,3.17337927130789e-21,-0.642977021057016,0.033,0.167,7.77604856641286e-17
PPP4R1,3.2055385213281e-21,0.929709280504549,0.552,0.265,7.85485159266237e-17
ITPR2,4.1053842577969e-21,-0.672776591421444,0.307,0.59,1.00598335853055e-16
AC012593.1,4.91750211341913e-21,0.791767487047999,0.604,0.261,1.20498471787222e-16
AC096564.1,7.40606472226444e-21,1.14810185512931,0.495,0.192,1.81478209954368e-16
TMPRSS2,9.40265602178014e-21,-0.535039164671044,0.028,0.154,2.30402683157701e-16
ARNT2,1.06067484176859e-20,-0.702540154231553,0.126,0.342,2.59907763226976e-16
DCDC2,1.36683269799869e-20,-0.807724077049877,0.411,0.662,3.34928684317598e-16
PCSK5,1.47585714913178e-20,1.38854438261964,0.41,0.115,3.61644035823251e-16
SLC44A5,1.53394857310197e-20,1.35999883115487,0.293,0.009,3.75878758352906e-16
RAB31,1.74262618401897e-20,1.32145983900991,0.386,0.085,4.27013120132009e-16
ABCA5,1.96556561719806e-20,-0.749064609587969,0.167,0.402,4.81642198838212e-16
GALNT16,2.40447371134002e-20,-0.452707622907217,0.008,0.085,5.89192238226759e-16
SLC5A12,2.49679817363513e-20,-0.276918536546372,0.005,0.073,6.11815424467552e-16
PLCG2,2.94739009257545e-20,-0.733599672296809,0.199,0.444,7.22228468284689e-16
DAB2IP,3.11954063324521e-20,-0.644777518224427,0.086,0.282,7.64412236770407e-16
C6orf132,3.3863791072692e-20,1.21635778697573,0.381,0.09,8.29798336445245e-16
DEFB1,4.43536097542046e-20,-0.654577373900239,0.065,0.235,1.08684085341703e-15
CYS1,4.44901839300581e-20,-0.605672287874028,0.049,0.201,1.09018746702214e-15
NOS1AP,4.55047260192757e-20,-0.665599182030686,0.245,0.513,1.11504780637633e-15
MPC1,4.68619846035912e-20,-0.468678641373123,0.057,0.222,1.1483060707264e-15
TGFBR2,5.53902146816505e-20,1.15049999522685,0.53,0.265,1.35728182055916e-15
GRB7,6.07172801024623e-20,-0.575853813090237,0.056,0.218,1.48781623163074e-15
TEX41,7.83438777103473e-20,-0.568467429779362,0.045,0.192,1.91973837941435e-15
UGT2B7,7.87272545238305e-20,1.17114544975826,0.427,0.137,1.92913264485194e-15
MAPK4,8.69510709726392e-20,-0.40559895576037,0.027,0.15,2.13064904311355e-15
UST,9.65972228821525e-20,-0.489174634491613,0.037,0.175,2.36701834950427e-15
AL132780.1,1.01886583617658e-19,-0.552065657315288,0.025,0.141,2.49662884496708e-15
FP236383.1,1.03612209708805e-19,-0.791892624781069,0.394,0.65,2.53891358670456e-15
MYH14,1.0788668864003e-19,1.04058301926192,0.43,0.132,2.64365541843529e-15
TNS1,1.16719857099281e-19,-0.793125757904508,0.091,0.278,2.86010337836078e-15
PHACTR4,1.23350543189893e-19,-0.570679497263788,0.276,0.556,3.02258171032515e-15
KCTD8,1.36561889911961e-19,1.21392240570827,0.409,0.12,3.3463125504027e-15
RUNX1,1.67207142934845e-19,0.985234246779439,0.489,0.188,4.09724383047545e-15
ARL17B,1.69428899645163e-19,-0.596367378908575,0.069,0.239,4.15168575690507e-15
AC016526.1,1.7383190190591e-19,-0.195796282261841,0.001,0.047,4.25957692430241e-15
TRIM2,1.86808822710215e-19,-0.738126438107831,0.142,0.359,4.5775633916911e-15
EGFR,2.08761714903726e-19,1.01960293264659,0.478,0.184,5.1154970620009e-15
CNTN4,2.1709766871251e-19,1.04406147867637,0.432,0.132,5.31976127413133e-15
HGD,2.17155961813318e-19,-0.2015535173308,0.007,0.081,5.32118968827354e-15
SLC7A8,2.50310480545242e-19,-0.40180586569929,0.013,0.103,6.13360801528061e-15
GABRB3,2.62796661512819e-19,-0.445678437309446,0.018,0.12,6.43956939371011e-15
TUBB6,2.96493021337668e-19,1.05425601613521,0.331,0.047,7.26526499485823e-15
ARHGEF3,2.9810812068928e-19,-0.683450276745713,0.343,0.607,7.30484138937012e-15
ATP6V1A,3.20595612613982e-19,-0.648421961876676,0.09,0.278,7.85587489149302e-15
TAPT1-AS1,3.44353448815345e-19,-0.633507868867541,0.082,0.265,8.43803690977122e-15
EPB41L3,4.55672986472337e-19,-0.655627720569013,0.061,0.222,1.11658108605181e-14
ANXA1,4.96609236340081e-19,1.12733070350868,0.359,0.064,1.21689127272774e-14
C16orf45,6.72249447351892e-19,-0.659118060981357,0.081,0.256,1.64728004579108e-14
OBSCN,8.95133626729155e-19,-0.445180413234012,0.069,0.239,2.19343543893712e-14
SLC22A3,9.7111647266844e-19,-0.33284239016334,0.006,0.073,2.37962380462674e-14
PFKP,1.01149809793864e-18,0.774524529860253,0.543,0.261,2.47857493918884e-14
KLHL5,1.64359437700759e-18,-0.555616521443979,0.108,0.308,4.0274636614194e-14
SEMA4A,1.81793102292911e-18,1.29869466144623,0.325,0.047,4.45465817858549e-14
ARAP2,1.97018224060578e-18,0.929513732880233,0.416,0.132,4.82773456238041e-14
STK39,1.99093025671366e-18,-0.694269025318288,0.299,0.556,4.87857550105115e-14
SLC43A1,2.35618288854643e-18,-0.192361635964278,0.002,0.051,5.77359055009418e-14
CYP3A5,2.67332019927179e-18,1.24599908266513,0.269,0.009,6.5507038162956e-14
BICDL1,3.08492843464738e-18,-0.724121579329095,0.156,0.376,7.55930863625993e-14
ARHGAP26,3.20627391139213e-18,0.786187831167282,0.614,0.355,7.85665359247527e-14
P3H2,4.01167774747568e-18,1.25733080514075,0.547,0.278,9.83021515241442e-14
FHL2,4.88197286192227e-18,1.14251004290424,0.322,0.056,1.19627863008543e-13
ING1,5.33499994721088e-18,-0.224600195063502,0.011,0.094,1.30728838706455e-13
CDH16,5.92230430163133e-18,-0.489855459450096,0.045,0.184,1.45120144607174e-13
ODC1,6.03244517565289e-18,1.31561141824167,0.306,0.043,1.47819036584198e-13
BCAM,6.25559373309173e-18,-0.545141917999196,0.044,0.179,1.5328706883568e-13
LMNA,6.5798593861449e-18,0.611007180115338,0.592,0.295,1.61232874398095e-13
LINC01896,6.67754980531492e-18,-0.166352687887624,0.001,0.047,1.63626680429437e-13
PSG4,6.69499407576803e-18,-0.230696810966603,0.006,0.073,1.6405413483262e-13
EPB41,8.4153604176119e-18,-0.577236865288306,0.172,0.402,2.06209991673162e-13
SULT1C2,9.43738105656763e-18,-0.712527150314468,0.157,0.363,2.31253585410133e-13
RERE,1.01633081237609e-17,-0.473345035400433,0.615,0.85,2.49041702264637e-13
AC026894.1,1.05103416050679e-17,-0.32206986683448,0.02,0.12,2.57545410690584e-13
MLLT6,1.29504901133451e-17,-0.512798218975569,0.086,0.265,3.17338809737409e-13
RIPOR2,1.55788681022543e-17,1.37221524814597,0.293,0.034,3.81744583977639e-13
AC138123.1,1.60070178829112e-17,-0.633916755209439,0.037,0.162,3.92235966202857e-13
ABCC4,1.87184852550667e-17,0.81957248722144,0.473,0.188,4.58677762690155e-13
MALAT1,1.97416548678853e-17,-0.237351081149201,1,1,4.83749510882661e-13
ITGB5,2.11362221750049e-17,-0.553647205901236,0.079,0.248,5.17921988176321e-13
TMEM72,2.14531508150582e-17,-0.426011054215313,0.019,0.115,5.25688007572185e-13
ZNRF3,2.24006056030624e-17,-0.589880243703475,0.243,0.496,5.48904439697441e-13
WNK1,2.46895319680198e-17,-0.781470284463075,0.185,0.41,6.04992291344357e-13
NR3C2,2.48399625608079e-17,-0.623171526244034,0.428,0.684,6.08678442590038e-13
RAP1GAP,2.52945016844839e-17,-0.467370038179395,0.024,0.128,6.19816469276594e-13
NFKBIZ,2.69889766673586e-17,0.834298713610924,0.56,0.333,6.61337884256955e-13
ROCK2,2.95303910307049e-17,0.941097004240389,0.534,0.299,7.23612701816392e-13
TRIM55,3.10687820499929e-17,1.3318680969538,0.271,0.017,7.61309435353026e-13
AUH,3.22157619053266e-17,-0.575190676750578,0.131,0.333,7.89415029728123e-13
AC097515.1,3.27037494992238e-17,-0.476080550116802,0.014,0.098,8.01372677728979e-13
