,p_val,avg_logFC,pct.1,pct.2,p_val_adj
IVNS1ABP,3.03970325400189e-26,0.809793742957345,0.206,0.045,7.44848885360623e-22
KLF6,3.68922048933756e-26,0.599653373933193,0.354,0.129,9.04006588707277e-22
SGMS2,5.05016831709607e-26,0.819875018182751,0.13,0.013,1.23749324442122e-21
CAV1,1.64061592760847e-25,0.637119740451152,0.101,0.003,4.02016526901179e-21
ANXA1,2.5159438276248e-25,0.727047682990152,0.235,0.061,6.16506875521182e-21
CORO1C,3.01173421540545e-25,0.628622487842243,0.184,0.036,7.37995352142951e-21
SPSB1,3.83906421580156e-25,0.861680227276568,0.278,0.088,9.40724295440014e-21
HIF1A-AS2,6.40000860542852e-25,0.719732711847592,0.175,0.033,1.56825810867421e-20
ELL2,8.98088669411278e-25,0.715070691427595,0.177,0.033,2.2006764755254e-20
VCL,1.02219966556387e-24,0.670230414891057,0.347,0.129,2.5047980604977e-20
PALMD,1.15157637063722e-24,0.707000378422343,0.276,0.086,2.82182273860944e-20
PPP3CA,1.81965247420095e-24,0.666719955710386,0.489,0.245,4.45887642278201e-20
LRRFIP1,2.10786416059661e-24,0.676580735718518,0.57,0.31,5.16511033912593e-20
VCAM1,3.52756023160107e-24,1.14497856095567,0.213,0.055,8.64393359151527e-20
DUSP1,3.71411576219423e-24,0.645240450019183,0.359,0.143,9.10106926368075e-20
CEACAM1,3.82372342704557e-24,-0.830205530248046,0.271,0.49,9.36965188563247e-20
MTUS1,5.73991279015709e-24,0.688215013176781,0.255,0.075,1.40650823010009e-19
UPP1,2.39241436844257e-23,0.70790914054355,0.236,0.068,5.86237216843168e-19
LINC02147,2.62396477685422e-23,1.01520069405242,0.161,0.03,6.42976328920359e-19
SLC13A3,2.74842871314952e-23,-0.976321088678528,0.009,0.177,6.73474971870158e-19
SLC2A9,2.95213574884269e-23,-1.13894481849251,0.069,0.269,7.23391343896414e-19
IGFBP5,4.76621429461109e-23,-0.675572543287321,0.356,0.587,1.1679131507515e-18
FCN3,5.01916349948358e-23,-1.17359662647848,0.013,0.182,1.22989582391346e-18
HIVEP2,5.57668346405342e-23,0.686489989324114,0.431,0.203,1.36651051603165e-18
GADD45B,6.75014269061049e-23,0.670211158674444,0.245,0.073,1.65405496490719e-18
PLAUR,6.84264305242918e-23,0.692400992267489,0.119,0.013,1.67672125356725e-18
NKAIN2,7.0643237504647e-23,1.27172429993025,0.106,0.008,1.73104189181387e-18
HIPK3,1.28243768924274e-22,0.780626255092618,0.556,0.317,3.14248531372041e-18
CELF2,1.45373152500497e-22,0.581729410760123,0.123,0.014,3.56222372887217e-18
IGLC2,1.8915136971266e-22,0.467832404913005,0.078,0,4.63496516343902e-18
PDE3A,2.47642386858795e-22,1.07568851731585,0.152,0.028,6.06822904758791e-18
NEAT1,2.76160364022715e-22,-0.292386632112077,0.94,0.981,6.76703356001261e-18
AC011444.2,2.87034454051453e-22,0.482216132432119,0.103,0.008,7.0334922620768e-18
KALRN,2.97572241151547e-22,0.521186839639442,0.531,0.271,7.2917101971775e-18
RPGR,3.54035933869674e-22,0.756176123182431,0.265,0.09,8.67529652354248e-18
CFAP54,3.5488300789792e-22,0.431005238498684,0.126,0.016,8.69605322553064e-18
LRMDA,3.70632778942605e-22,0.488144023207847,0.745,0.497,9.08198561520959e-18
NAMPT,5.37920370253811e-22,0.817561786226539,0.357,0.154,1.31812007526994e-17
KANSL1,7.00875284137743e-22,-0.755311616082927,0.388,0.546,1.71742479625113e-17
FKBP5,7.29417968769499e-22,1.19398133209771,0.386,0.195,1.78736579067278e-17
BMS1P14,8.5020689157275e-22,0.572758274709316,0.296,0.105,2.08334696710987e-17
SASH1,1.13044711628026e-21,0.588706194546325,0.736,0.524,2.77004761373315e-17
HDAC9,1.29249935180776e-21,0.721896986235562,0.19,0.047,3.16714041166974e-17
ZRANB2,1.47394769583756e-21,0.462906249072712,0.3,0.105,3.61176143388035e-17
PBX1,1.480201356461e-21,-0.41603191619459,0.626,0.808,3.62708540387204e-17
KMT2E,1.86168507129237e-21,0.525765403414653,0.545,0.294,4.56187309869481e-17
GPM6A,1.93487904019756e-21,0.873677591323716,0.274,0.1,4.7412276001001e-17
SMAD9,2.41442836141575e-21,-1.01336426126699,0.056,0.236,5.91631525681314e-17
CRY1,3.17328639775048e-21,0.606461561599209,0.264,0.088,7.77582098904779e-17
CCDC3,3.33573907154502e-21,1.06579433373329,0.161,0.033,8.17389502091393e-17
ACTN1,3.44882551683087e-21,0.642523189615586,0.173,0.039,8.45100204644237e-17
CD59,3.8037581737187e-21,0.453817326597086,0.144,0.025,9.32072902888029e-17
LITAF,4.53155991000172e-21,0.650326878124807,0.157,0.032,1.11041344034682e-16
LAMA3,5.00520102879956e-21,0.644631118523188,0.085,0.003,1.22647446009704e-16
RELL1,5.36077507869512e-21,0.703815668953247,0.292,0.11,1.31360432528345e-16
TNFAIP3,5.37108856518077e-21,0.713950825373185,0.152,0.029,1.3161315420119e-16
CXCL2,6.15315846330672e-21,0.652621846207161,0.116,0.014,1.50776994984868e-16
AC020916.1,7.50533159176323e-21,0.571405285865111,0.105,0.01,1.83910645324566e-16
ANXA2,8.91112489542293e-21,0.561669946889511,0.28,0.1,2.18358204437443e-16
VIM,1.07131174082444e-20,0.659368262136076,0.166,0.037,2.6251422897162e-16
SLCO2A1,1.1711239266422e-20,-0.41455455591987,0.475,0.696,2.86972206984405e-16
DDX21,1.22210607367029e-20,0.671489362583954,0.316,0.128,2.99464872292167e-16
SNTG2,1.25288693187328e-20,0.838679373734578,0.088,0.005,3.07007413786229e-16
EVA1C,1.37705792288279e-20,0.688673848333257,0.551,0.324,3.37434273423198e-16
SORBS1,1.55373492831292e-20,0.711793047459732,0.523,0.315,3.80727206833797e-16
GOLGA8A,1.85691215483805e-20,0.406965352170059,0.171,0.038,4.55017754421517e-16
ODF2L,1.94121441223379e-20,0.487932549771242,0.321,0.123,4.75675179573768e-16
ID1,2.45305097862996e-20,-1.02077769710196,0.119,0.306,6.01095611803485e-16
GPCPD1,2.64036775810995e-20,0.414104880353615,0.278,0.095,6.46995715447262e-16
NRG3,3.10973777502945e-20,-0.682914185582645,0.359,0.564,7.62010144393216e-16
LAMC1,3.91951910648566e-20,0.628391006783425,0.256,0.089,9.60438961853246e-16
CDKN1A,4.30085684162312e-20,0.612216038952657,0.188,0.049,1.05388196047133e-15
FAM107A,5.04990237468695e-20,0.690952048079686,0.161,0.036,1.23742807789329e-15
HIF1A,5.42901979740854e-20,0.690134765593671,0.426,0.217,1.33032701115699e-15
PDIA5,6.37564180857789e-20,-0.823902642423062,0.177,0.372,1.56228726877393e-15
THSD7A,6.73199556296989e-20,0.544992798030451,0.406,0.187,1.64960819275014e-15
VMP1,8.65465440531344e-20,0.488643297848405,0.455,0.221,2.12073651547801e-15
RND1,8.95917259284439e-20,0.755176640224911,0.116,0.016,2.19535565215059e-15
ANGPTL4,1.44341504729993e-19,0.925086851398308,0.101,0.011,3.53694423190376e-15
AC016831.7,1.73626363111546e-19,0.760524539478461,0.782,0.616,4.25454040168532e-15
CRHBP,2.45328775930334e-19,-1.00418976544977,0.117,0.303,6.01153632539691e-15
SLC22A4,3.10253553216416e-19,0.525545324572149,0.132,0.023,7.60245306801506e-15
MYO5C,3.1570511743252e-19,0.50929836098863,0.114,0.016,7.73603819756648e-15
LRIG3,3.19709237376156e-19,0.480315477416096,0.114,0.016,7.83415515266532e-15
SOCS2,3.88099165825893e-19,0.535746012784553,0.168,0.041,9.50998195939768e-15
FAM189A1,4.15959279385361e-19,0.529344946942576,0.143,0.028,1.01926661820589e-14
AL139807.1,5.84071619793584e-19,0.475813111385884,0.231,0.074,1.4312090971422e-14
PLXNA2,7.14182177915055e-19,0.627819121547955,0.505,0.279,1.75003200876305e-14
PARD3B,7.79574305749166e-19,0.548955732532816,0.406,0.197,1.91026887880776e-14
ARGLU1,7.80168633307944e-19,0.438767770304226,0.585,0.329,1.91172521905778e-14
FGFR1,8.53313670831258e-19,0.58593644196821,0.256,0.093,2.09095981900492e-14
HIF3A,1.00072177641902e-18,0.627503295903208,0.247,0.088,2.45216864093716e-14
PLAT,1.17183898149752e-18,0.989402135969394,0.581,0.389,2.87147424026153e-14
SMCHD1,1.23192138309853e-18,0.466349443007106,0.46,0.233,3.01870015714465e-14
TNFRSF10A,1.44486846018137e-18,0.55291478032695,0.157,0.037,3.54050567482843e-14
LAMA4,1.8758331289234e-18,0.708705825700197,0.157,0.038,4.59654149911389e-14
DST,2.06149374091992e-18,0.564494012512964,0.314,0.13,5.05148426275018e-14
NUP98,3.12204833684726e-18,0.542354314726754,0.347,0.154,7.65026724461051e-14
CAVIN2,3.69994468239826e-18,0.402406837794651,0.139,0.028,9.06634444974869e-14
THBS1,6.08289307083691e-18,0.566779353465065,0.112,0.018,1.49055211807788e-13
ADAMTS4,6.84262576061563e-18,0.722891347436229,0.114,0.018,1.67671701638125e-13
ALG13,7.01633867462029e-18,0.370443854319744,0.289,0.11,1.71928362882896e-13
TUBB6,8.51526891972192e-18,0.613414148776977,0.298,0.126,2.08658149608866e-13
TSHZ2,8.55258920866744e-18,0.898006616589948,0.193,0.059,2.09572645969187e-13
OTUD4,8.5950500946946e-18,0.538247012016929,0.199,0.061,2.10613107520396e-13
FNDC3B,9.40199937037259e-18,0.546282127183983,0.662,0.437,2.3038659257161e-13
CXorf36,1.03676060191041e-17,0.46445745108871,0.217,0.069,2.54047817892127e-13
CFH,1.08698705734679e-17,0.396006233880646,0.083,0.007,2.66355308532258e-13
REV3L,1.28081624736648e-17,0.519719373664732,0.33,0.145,3.13851213254683e-13
MT1E,1.50795522815072e-17,0.626690966341493,0.157,0.039,3.69509349106051e-13
AP005328.1,1.67262177386331e-17,0.44646144504017,0.06,0,4.09859239467465e-13
FAM129A,1.85270939452172e-17,0.497375750917312,0.105,0.015,4.53987910033603e-13
PITPNC1,2.41658035208535e-17,0.719589431134511,0.798,0.654,5.92158849474993e-13
RFX3,3.14797290607727e-17,0.42921548931561,0.534,0.299,7.71379280905174e-13
KRT19,3.4243937680999e-17,0.4134199799589,0.097,0.013,8.39113448935199e-13
ATP13A3,3.57673374317029e-17,-1.23367198102723,0.298,0.44,8.76442836426447e-13
AP001528.2,3.87471106161623e-17,0.3936914591731,0.208,0.066,9.49459198538441e-13
MYADM,4.43731837874472e-17,0.372589672771564,0.09,0.01,1.08732049552761e-12
LMCD1,4.99821029369814e-17,0.568150283536246,0.24,0.087,1.22476145036779e-12
MYO1D,5.69667184461189e-17,0.505627086136244,0.31,0.132,1.3959124688037e-12
SLC7A1,5.72555945466539e-17,0.429390051021258,0.078,0.006,1.40299108877121e-12
REEP3,6.36036460366979e-17,0.506678126643615,0.303,0.13,1.55854374248325e-12
PDLIM3,7.61725668241166e-17,0.408969854921855,0.11,0.018,1.86653257745815e-12
FAM172A,7.6336522317552e-17,0.434934111308948,0.48,0.259,1.87055014286929e-12
ANKRD28,7.95651209316857e-17,0.701650330100782,0.258,0.103,1.94966372331003e-12
RORA,8.41841226467418e-17,0.504245556870873,0.59,0.378,2.06284774133576e-12
CD44,1.00479453233626e-16,0.453882682486894,0.074,0.005,2.46214852203677e-12
EML4,1.0388989579748e-16,0.605426860840881,0.348,0.165,2.54571800662146e-12
ADGRF5,1.567614021104e-16,-0.555415851481549,0.477,0.608,3.84128139731324e-12
PTPRC,1.61437533485033e-16,0.370090660787203,0.056,0,3.95586532051726e-12
PMP22,2.47770822088586e-16,0.569067671197183,0.159,0.044,6.07137622445871e-12
CEBPD,2.49370084326862e-16,0.512380096347336,0.19,0.059,6.11056454634543e-12
IL6,2.92811735912445e-16,0.549688240129622,0.072,0.005,7.17505877679856e-12
ANKRD10,2.93482714517744e-16,0.422375076004109,0.321,0.142,7.1915004365428e-12
MT1M,3.14613126847216e-16,0.560607529868853,0.079,0.008,7.70928006026419e-12
MET,3.82577120637027e-16,0.629595689971325,0.112,0.021,9.37466976408971e-12
CLEC1A,3.91237732563018e-16,0.454969844255165,0.245,0.094,9.58688939872418e-12
ARAP2,3.98207677576339e-16,0.569524900271625,0.181,0.056,9.7576809313306e-12
CSF3,5.00944951163634e-16,0.532096863750382,0.054,0,1.22751550833137e-11
ERO1A,5.11365735592549e-16,0.620877795270488,0.182,0.058,1.25305059849598e-11
ZFPM2,5.23383309640584e-16,0.566087961084509,0.202,0.068,1.28249846194329e-11
PREX1,7.05670106954811e-16,-0.785051901579354,0.233,0.392,1.72917403008207e-11
PNISR,8.85658096503701e-16,0.34029777084978,0.392,0.192,2.17021659967267e-11
BMX,8.96431499680487e-16,0.516242221936947,0.07,0.005,2.19661574681707e-11
SCIN,9.43594738348923e-16,0.461007992833088,0.097,0.015,2.3121845468502e-11
PER1,9.61135965185057e-16,0.423017145369051,0.134,0.031,2.35516756908946e-11
FOSL1,1.03144135947542e-15,0.587309052097214,0.112,0.022,2.52744390725858e-11
UBA6,1.42434414631793e-15,0.422139443894898,0.231,0.087,3.49021289613746e-11
UBR1,1.56472318620144e-15,0.458668682423587,0.471,0.254,3.834197695468e-11
NFKBIA,1.62136941921805e-15,0.553791360024651,0.363,0.182,3.9730036248519e-11
FOSL2,1.63741483342039e-15,0.51129778634174,0.341,0.164,4.01232130781331e-11
PITPNB,1.80852166649054e-15,0.466420390851678,0.356,0.172,4.43160149156841e-11
HOMER1,1.83337907567353e-15,0.452469872146782,0.112,0.022,4.49251208703042e-11
AC087286.2,1.91023925410461e-15,0.352260958317667,0.132,0.031,4.68085026825794e-11
INSIG1,2.13507054130584e-15,0.520042137624461,0.096,0.015,5.23177685441583e-11
MCAM,2.3950968218608e-15,0.508261227694074,0.099,0.017,5.8689452522877e-11
ERG,2.49771215814978e-15,0.479103049799376,0.677,0.462,6.12039387233023e-11
RBM25,2.68304897310288e-15,0.419910395656165,0.388,0.195,6.57454320369129e-11
FOXO1,2.69276033745752e-15,0.491689477201821,0.635,0.408,6.5983399309059e-11
SYNE2,2.89464135123356e-15,-0.388228420805766,0.744,0.807,7.09302916706271e-11
COL21A1,3.03947933530641e-15,0.35327035881039,0.058,0.002,7.44794016323483e-11
EGR1,3.19150180864366e-15,0.427295258804029,0.238,0.092,7.82045603190043e-11
CD9,3.40514156259401e-15,0.379065425756029,0.341,0.159,8.34395888498036e-11
ITGA6,3.5894915142692e-15,0.51975116682313,0.264,0.111,8.79569000656524e-11
ITGA5,4.09180318061379e-15,0.711373445942357,0.33,0.162,1.0026554513776e-10
RBBP8,4.18287079628326e-15,0.426930556330247,0.171,0.053,1.02497065992125e-10
GSE1,4.84886787999947e-15,-0.704728997990946,0.375,0.513,1.18816658531507e-10
BTG2,6.63273362665439e-15,0.457904287544414,0.128,0.031,1.62528504787539e-10
PODXL,7.27156683561082e-15,-0.693275930841721,0.413,0.525,1.78182473739808e-10
MACC1,7.52177527113862e-15,0.468229216289333,0.125,0.029,1.84313581243981e-10
CDH6,8.22813369093408e-15,-0.722988749521217,0.014,0.131,2.01622187962649e-10
P3H2,9.63273485767836e-15,0.441442948223429,0.155,0.045,2.3604053495255e-10
LUC7L3,1.00275080593097e-14,0.310896814340863,0.372,0.178,2.45714057485325e-10
SLC30A7,1.16033313188719e-14,0.461847878899641,0.267,0.115,2.84328030637637e-10
AC119674.2,1.23027019891226e-14,-0.81293339295392,0.09,0.236,3.0146540954146e-10
TMSB4X,1.24228543650698e-14,0.398319319012953,0.278,0.119,3.0440962336167e-10
SLC38A1,1.39846239241713e-14,0.375242213901485,0.076,0.008,3.42679224637894e-10
CNTN5,1.46619692350783e-14,0.869342988137244,0.106,0.022,3.59276894136359e-10
MYCBP2,2.31875786614069e-14,0.42525046783125,0.491,0.29,5.68188427519114e-10
RAD51B,2.57718086098073e-14,0.404774750907677,0.419,0.224,6.31512398174717e-10
LYPD6B,2.58241613928244e-14,0.497553071172339,0.072,0.008,6.32795250769769e-10
LDB2,2.67099139620707e-14,-0.265868355215735,0.883,0.924,6.54499731726581e-10
DENND4A,2.75724934635326e-14,0.424105616823806,0.478,0.274,6.75636379830404e-10
EZR,2.86203170555864e-14,0.44874701965763,0.146,0.042,7.0131224913009e-10
PLXDC2,3.12348303982209e-14,0.527181698873637,0.558,0.358,7.65378284078005e-10
MECOM,3.35889085123816e-14,0.433267931300607,0.588,0.38,8.230626141874e-10
SLC39A14,3.36098598125072e-14,0.637239277569806,0.168,0.056,8.23576004845677e-10
FNIP2,3.47257399024272e-14,0.563724574248911,0.437,0.25,8.50919530569075e-10
LAMC2,3.85927231624975e-14,0.395391693424586,0.051,0.001,9.45676088373838e-10
HMCN1,3.87926650980514e-14,0.631284473481471,0.117,0.028,9.50575465562652e-10
COBLL1,4.0193282035069e-14,0.474665577928533,0.332,0.159,9.84896182987332e-10
COPA,4.17004367842736e-14,0.35362795945287,0.292,0.131,1.02182750296184e-09
DOCK9,4.18883282647747e-14,0.553609023532044,0.549,0.351,1.02643159580004e-09
MRC1,4.30626017431384e-14,0.460365650992511,0.088,0.014,1.05520599311386e-09
CTNNB1,5.61234377928204e-14,0.373828191651211,0.513,0.295,1.37524871967527e-09
SV2B,6.23176734052001e-14,0.467135568301377,0.11,0.024,1.52703226912102e-09
ABL2,6.93438347026832e-14,0.451423083764692,0.338,0.169,1.69920132555455e-09
DDX60L,7.45421369952529e-14,0.30304130472622,0.168,0.054,1.82658052493168e-09
MTSS1,8.11428281053504e-14,-0.626372198284069,0.325,0.461,1.98832385989351e-09
HLA-DQB1,8.30801268152663e-14,0.391668482806108,0.139,0.039,2.03579542748129e-09
CSNK1A1,8.80205674331638e-14,0.39819051857642,0.504,0.298,2.15685598438224e-09
HIPK2,8.81019671805679e-14,-0.469704717710691,0.523,0.625,2.15885060379264e-09
MYC,9.78179773175522e-14,0.342240244631538,0.058,0.003,2.3969317161893e-09
PICALM,1.08285069356474e-13,0.403251005725971,0.711,0.526,2.65341733951103e-09
MYO5A,1.17217136599428e-13,0.444317315178327,0.09,0.016,2.87228871523238e-09
ZNF207,1.19407725543478e-13,0.318465461129568,0.296,0.134,2.9259669067174e-09
FAM118A,1.22051506477871e-13,0.284980657028902,0.15,0.044,2.99075011473376e-09
EEPD1,1.3336270378465e-13,0.412846040302892,0.202,0.075,3.26791969353906e-09
PELI1,1.35251973187667e-13,0.473755578620648,0.343,0.176,3.31421435099059e-09
FHL2,1.54873413940361e-13,0.304289299703375,0.054,0.003,3.79501813519459e-09
CCDC7,1.55762140537914e-13,0.359013828767811,0.2,0.074,3.81679549174103e-09
ITGA2,1.63369244964595e-13,0.402206021054821,0.106,0.023,4.00319997861244e-09
TPM1,1.67205168305881e-13,0.452846567444204,0.175,0.06,4.09719544416732e-09
NR5A2,1.71664023056517e-13,0.531749691251812,0.175,0.061,4.20645522097688e-09
CEMIP2,1.807715102713e-13,0.57274389188564,0.375,0.206,4.42962508768795e-09
MPDZ,1.99461520407972e-13,0.31099311235399,0.301,0.139,4.88760509607694e-09
ACTB,2.06336548441576e-13,0.404402916069233,0.383,0.204,5.05607078301238e-09
SH3RF2,2.4091018753063e-13,0.368181169765292,0.051,0.002,5.90326323525055e-09
IGFBP7,2.41230581765441e-13,0.53264239941101,0.449,0.274,5.91111417558037e-09
KCNN3,2.55309692657556e-13,0.505179393335619,0.2,0.077,6.25610870888076e-09
CD200,2.67226161262681e-13,0.417695454405441,0.15,0.046,6.54810985558073e-09
IL1R1,2.85111407933859e-13,0.663042334255065,0.251,0.113,6.98636994001128e-09
APBB2,3.02456464636847e-13,-0.471451144186251,0.552,0.644,7.41139320946129e-09
KDM6B,3.07447029595352e-13,0.467828487682942,0.146,0.045,7.53368201320451e-09
SEMA3D,3.35459324100203e-13,0.425012855946984,0.087,0.015,8.22009527775139e-09
PDE10A,3.48782753923955e-13,-0.566674547910204,0.422,0.556,8.54657260215258e-09
C2CD4B,3.49262197472097e-13,0.422332985575925,0.063,0.006,8.55832088685627e-09
GPX3,3.59140878668933e-13,-0.78300232049225,0.038,0.156,8.80038809090354e-09
IGHG1,4.40845407212605e-13,0.241276143747334,0.043,0,1.08024758583377e-08
LOXL2,4.57041624558858e-13,0.418593774607669,0.173,0.061,1.11993479681903e-08
