,p_val,avg_logFC,pct.1,pct.2,p_val_adj
THBS1,7.01489816814367e-14,1.51973928413698,0.535,0.162,1.71893064712192e-09
SLC5A12,9.17876561603011e-14,-0.509510365236539,0.004,0.081,2.24916472655202e-09
ADAMTS9,1.23022905376388e-13,-1.16303880801308,0.18,0.45,3.01455327334302e-09
EMP1,1.74949040438114e-13,2.17273472661182,0.35,0,4.28695128689554e-09
GJA4,1.76883241967089e-13,-0.64028659868005,0.007,0.099,4.33434696116154e-09
MECOM,1.78437100630153e-13,-0.959959947094069,0.434,0.676,4.37242271384126e-09
PDE10A,2.21714641638836e-13,-1.46440948064531,0.129,0.378,5.43289557871803e-09
ZFPM2,2.79202651815718e-13,1.31720284228545,0.521,0.153,6.84158178009235e-09
MYOF,3.86927145915516e-13,1.24484783082697,0.479,0.117,9.48126278351379e-09
PPP1R12B,4.40013713093299e-13,1.33086233422653,0.55,0.207,1.07820960256382e-08
AQP1,8.41856697467107e-13,-0.842112011736742,0.015,0.126,2.0628856514734e-08
ZBTB46,1.08640397302228e-12,-1.05749838784127,0.2,0.468,2.6621242954938e-08
FOSB,1.2912345113736e-12,1.09136723509452,0.556,0.18,3.16404104666988e-08
AK5,1.72388406421051e-12,-0.755289687538186,0.018,0.135,4.22420551094142e-08
ADGRB3,1.81624870155195e-12,-0.99323688322233,0.059,0.243,4.45053581828291e-08
AP003400.1,3.11615023020724e-12,-0.312286980401267,0,0.045,7.63581452409982e-08
ALDOB,3.11615023020724e-12,-0.363787843128236,0,0.045,7.63581452409982e-08
GPRC5C,3.53600442626418e-12,-0.86955722205911,0.021,0.144,8.66462524611774e-08
CRY1,3.95636163210429e-12,1.38865294925722,0.401,0.063,9.69466854330834e-08
GPC5,5.83715096330191e-12,-1.05588138465091,0.025,0.153,1.4303354720475e-07
TINAGL1,6.31412520371466e-12,-0.954909020798945,0.126,0.351,1.54721323991824e-07
LINC01060,6.71020169852e-12,-0.47888867242097,0.004,0.072,1.64426782420534e-07
WFDC1,7.29586683150594e-12,-0.969186730647776,0.059,0.234,1.78777920839222e-07
HEYL,8.38075847101935e-12,-1.00283373427541,0.039,0.189,2.05362105573858e-07
CNTNAP3B,9.05560374658880e-12,-0.53451671315337,0.028,0.162,2.21898514206412e-07
TBX3,9.26455957585242e-12,-0.875410800404625,0.043,0.198,2.27018767846688e-07
LRRFIP1,9.92336479695899e-12,1.2109913813624,0.601,0.279,2.43162130984683e-07
PPARG,1.03353569262812e-11,-0.745437272142959,0.093,0.306,2.53257586121595e-07
ERCC1,1.26897220555132e-11,1.22143988792843,0.476,0.126,3.10948949248296e-07
NOSTRIN,1.27808381554376e-11,-0.410944116246701,0.007,0.09,3.13181658160843e-07
SPSB1,1.30692168235736e-11,1.85487934578538,0.401,0.081,3.20248089044847e-07
SERPINE1,1.67991814658677e-11,1.88300559462762,0.354,0.036,4.11647142639622e-07
DMD,2.36604941214611e-11,1.21677825530998,0.589,0.297,5.79776747952284e-07
COL25A1,2.69245552584123e-11,-0.968065942453646,0.131,0.36,6.59759302052135e-07
ANK3,3.50073538361181e-11,-1.08975697412417,0.196,0.432,8.57820198400238e-07
CLDN10,3.7639333643288e-11,-0.5534496059817,0.01,0.099,9.2231423159513e-07
TINAG,3.97606081109596e-11,-0.430392899818525,0.003,0.063,9.74293941150953e-07
CUBN,4.17754489471007e-11,-0.766971578797463,0.052,0.216,1.02366560099975e-06
CGNL1,4.51332942877387e-11,-0.808377451910081,0.058,0.225,1.10594624322675e-06
EXT1,4.64118190165456e-11,1.00430571864161,0.688,0.414,1.13727521318143e-06
CREB5,5.83778673132618e-11,1.60899781514807,0.366,0.054,1.43049126064417e-06
KIAA1549,5.98018766793598e-11,-1.03989625130873,0.021,0.135,1.46538518615103e-06
NFASC,6.64425718259275e-11,1.16631571668814,0.431,0.099,1.62810878002253e-06
DOCK8,1.19514380225122e-10,-0.851126898822949,0.101,0.306,2.92858037303638e-06
MSI2,1.25330125235482e-10,-0.87658595793347,0.23,0.477,3.07108938877024e-06
PDLIM3,1.33331095509729e-10,1.52758738188859,0.325,0.027,3.26714516437039e-06
NTN4,1.91546614929996e-10,-0.886101701382528,0.085,0.27,4.69365825224463e-06
MT2A,2.77519057563664e-10,1.17321954415466,0.511,0.207,6.80032698654001e-06
TUBB6,3.39557332250037e-10,1.07540618597358,0.379,0.072,8.32051286945491e-06
CPM,4.18490706282027e-10,-0.544020203840294,0.112,0.324,1.02546962667348e-05
ARHGEF17,4.19952649489986e-10,-0.860516961814429,0.115,0.315,1.02905197231026e-05
ANO5,4.31759070537325e-10,-0.373211737750851,0.001,0.045,1.05798242644466e-05
PLLP,4.31759070537325e-10,-0.397608444287524,0.001,0.045,1.05798242644466e-05
TMEM37,4.31759070537325e-10,-0.414980850627993,0.001,0.045,1.05798242644466e-05
SLC52A2,4.56505462213425e-10,-0.231304440421783,0,0.036,1.11862098460778e-05
PLG,4.56505462213425e-10,-0.329709226847565,0,0.036,1.11862098460778e-05
TBX2,5.20271327930268e-10,-0.758723912141468,0.059,0.216,1.27487286196033e-05
EGF,5.9552797869446e-10,-0.336173073190801,0.004,0.063,1.4592817589929e-05
WISP1,6.30103214181067e-10,-0.738906373456317,0.091,0.279,1.54400491602929e-05
EMCN,6.31394982811439e-10,-0.973269996206194,0.138,0.342,1.54717026588115e-05
RTN4,7.1318127584329e-10,1.00959523385181,0.541,0.234,1.7475793983264e-05
LMNA,7.75619619676142e-10,0.836518713071981,0.58,0.27,1.90057831605442e-05
COL4A1,8.27881861534737e-10,0.871622445143319,0.611,0.315,2.02864171350472e-05
ARIH1,8.61328792189852e-10,0.995309569464236,0.521,0.225,2.11060007238201e-05
DAAM1,9.21446338239292e-10,1.24206606701237,0.391,0.099,2.25791210722156e-05
TENM3,1.00296671928396e-09,1.53978824066988,0.3,0.027,2.45766964893341e-05
NRGN,1.0582708373906e-09,-0.603294586961262,0.021,0.126,2.59318685994193e-05
MAP4,1.32382430044332e-09,0.867431283018065,0.6,0.297,3.24389906580632e-05
ZSWIM6,1.37354133952541e-09,0.86430968426553,0.714,0.486,3.36572569837307e-05
ERRFI1,1.4274438799062e-09,1.28788560980357,0.292,0.018,3.49780848332216e-05
SEMA4A,1.43726467064516e-09,1.7557314805797,0.309,0.036,3.52187334894891e-05
ATP2A3,1.44133766037083e-09,-0.648933313400374,0.019,0.117,3.53185380297269e-05
BGN,1.55673153412892e-09,-1.11296443601545,0.072,0.234,3.81461495122951e-05
CD44,1.75329034368444e-09,1.47724513635834,0.417,0.135,4.29626265816434e-05
TSPAN14,1.75681039679187e-09,-0.615812918311359,0.039,0.171,4.30488819629879e-05
RAB20,1.79842903688736e-09,-0.97031457004097,0.048,0.189,4.40687051198878e-05
FOXN3,2.02931383485253e-09,0.91315268740917,0.524,0.225,4.97263062092264e-05
CCBE1,2.14422281710998e-09,1.55116214062955,0.269,0.009,5.2542035910463e-05
VCL,2.2448311724604e-09,0.96963242372326,0.569,0.297,5.50073430499697e-05
CLIP1,2.52886436174818e-09,1.12106836693831,0.449,0.162,6.19672923202774e-05
ESRRG,2.76879536334004e-09,-0.949616227376646,0.126,0.324,6.78465615832845e-05
PER2,2.95786747569783e-09,1.17796783699451,0.328,0.054,7.24795846244997e-05
LGI2,2.98371140203012e-09,-0.404674985676453,0.003,0.054,7.31128641953461e-05
PI15,2.98371140203012e-09,-0.743404536754582,0.003,0.054,7.31128641953461e-05
STX18,3.78249144799142e-09,-0.772996088369454,0.127,0.324,9.26861704415817e-05
KL,3.81331338083694e-09,-0.479978753775564,0.007,0.072,9.34414310840283e-05
COL13A1,4.09927116911439e-09,-0.57803900561662,0.014,0.099,0.000100448540727979
KCNIP4,4.39384433424996e-09,-1.41922383111397,0.189,0.396,0.000107666761566461
OSBPL3,4.79882721194016e-09,-0.578472906393021,0.033,0.153,0.000117590462001382
CISD3,4.91694104016286e-09,-0.234261278857358,0.005,0.063,0.000120484723248151
SLCO2A1,5.18452165794113e-09,-0.645379462678875,0.014,0.099,0.000127041518706189
VMP1,5.33909661393725e-09,0.823136906865581,0.525,0.234,0.000130829223427918
CTGF,6.85284707717367e-09,1.10500175194917,0.31,0.045,0.000167922164779064
DST,8.61078836878612e-09,0.747189972095989,0.652,0.369,0.000210998758188735
REN,8.61166159346595e-09,-2.73705813007408,0.018,0.108,0.00021102015568629
CCNL1,8.74242715631993e-09,0.784908943178724,0.472,0.171,0.000214224435038464
PDLIM5,9.56662106484092e-09,1.00439433965396,0.586,0.324,0.000234420482572862
EPAS1,9.97740582369364e-09,-0.725275431664027,0.315,0.541,0.000244486352303789
EGFR,1.0125014635524e-08,1.13075642224259,0.442,0.162,0.00024810335862888
NAMPT,1.05980713773341e-08,1.01059534163817,0.543,0.27,0.000259695141030195
ATRNL1,1.09447627828758e-08,1.04085887072774,0.381,0.09,0.000268190467231587
GCNT2,1.30432180921137e-08,-0.410234856747595,0.018,0.108,0.000319611016129153
NCALD,1.35501033839242e-08,1.13476623858375,0.414,0.144,0.000332031733319678
MFAP3L,1.56476763133285e-08,-0.362498043591649,0.002,0.045,0.000383430660381801
PITPNC1,1.57860596267288e-08,-0.984771077156476,0.254,0.486,0.000386821605093362
FNDC3B,2.02351190397824e-08,0.613907745002194,0.773,0.541,0.000495841356950828
PTP4A3,2.04796600256063e-08,-0.883736106552998,0.033,0.144,0.000501833589267457
MT1X,2.11736238437354e-08,1.30222703718367,0.252,0.018,0.000518838478666892
ID3,2.30502204512291e-08,-0.654555100860706,0.029,0.135,0.000564822601936919
ATP13A3,2.30867894724443e-08,0.978953355254607,0.401,0.126,0.000565718689232775
PTPN1,2.44240658430686e-08,1.24018503582374,0.459,0.207,0.000598487309418553
FP671120.1,2.75979159238158e-08,-0.911179852783767,0.489,0.649,0.000676259331797181
PALLD,2.83408499766806e-08,1.06194050395183,0.539,0.297,0.000694464187828581
HIVEP2,2.86989554284419e-08,0.78377117190486,0.514,0.243,0.000703239203818541
TOP1,3.08370727629952e-08,0.840928292178312,0.446,0.162,0.000755631630984434
ST18,3.09762288514929e-08,-0.292357212068579,0.004,0.054,0.000759041511776983
HIST1H2BD,3.09948957802368e-08,-0.328394614461832,0.006,0.063,0.000759498926198922
LTBP1,3.1955743251106e-08,1.09091782852007,0.396,0.126,0.000783043532625102
AC096577.1,3.47551670105249e-08,-0.299449523979815,0.004,0.054,0.000851640612425903
ARAP3,3.53429207103141e-08,-0.580744483103985,0.013,0.09,0.000866042929085536
ANGPT2,3.58434662367359e-08,-0.691562898073232,0.03,0.135,0.000878308296664976
IFITM2,3.88979792896041e-08,-1.17888225019098,0.062,0.198,0.000953156084512459
COL5A1,3.93489449025892e-08,1.00289749251454,0.291,0.045,0.000964206545893045
ENAH,4.0046768889911e-08,1.04021304207669,0.361,0.09,0.000981306024878378
RGL3,4.02142844862286e-08,-0.716689686798731,0.064,0.207,0.000985410827050545
SULF1,4.05990420325444e-08,1.28501035276961,0.362,0.099,0.000994838925965468
RGS5,4.35446984739571e-08,-0.559219794048724,0.022,0.117,0.00106701929140585
ANXA1,4.39176891765015e-08,1.41198354570935,0.259,0.027,0.00107615905558099
TNFRSF21,4.75112840530464e-08,-0.507990655643228,0.022,0.117,0.00116421650443585
FOXP1,4.77928971625021e-08,0.828379719000831,0.524,0.261,0.00117111715206995
CLIC4,4.79014715680141e-08,0.997907766901499,0.453,0.189,0.00117377765930262
ACER2,4.80284690023336e-08,-0.78221512780157,0.046,0.171,0.00117688960443318
LDB2,5.16208853186835e-08,0.946932538324031,0.444,0.171,0.00126491817384902
TIMM8B,5.35949121396005e-08,-0.260628133882214,0.001,0.036,0.00131328972706877
SLC34A1,5.51766086797111e-08,-0.223285797725404,0.001,0.036,0.00135204761908764
GGT2,5.59843281207556e-08,-0.209606790024518,0.001,0.036,0.00137183997627099
SLC9A3,5.59843281207556e-08,-0.216116022926497,0.001,0.036,0.00137183997627099
CBLB,6.04869435229759e-08,0.932530693925938,0.551,0.288,0.001482172064087
APOE,6.28204483348119e-08,-0.800260316643198,0.017,0.099,0.00153935226599623
WDR72,6.30383014134811e-08,-0.54319149128662,0.042,0.162,0.00154469053783594
FKBP5,6.5591439373638e-08,1.51987560487678,0.409,0.162,0.00160725263041162
SLC22A8,6.83088935559066e-08,-0.161985665799322,0,0.027,0.00167384112769394
AC020917.3,6.83088935559066e-08,-0.214074056177661,0,0.027,0.00167384112769394
STX18-AS1,6.97987471103002e-08,-0.88485794802815,0.061,0.198,0.0017103484991908
FOS,7.14135010382081e-08,1.06469755998955,0.371,0.117,0.00174991642944025
UACA,7.73415920209477e-08,0.87374985118289,0.422,0.153,0.0018951783708813
NFATC1,7.76628270759694e-08,1.43512295870024,0.281,0.045,0.00190304991466955
CNTN3,8.12304778793608e-08,-0.828454086810952,0.034,0.144,0.00199047162995586
SIK3,8.27039945804758e-08,0.632789676527029,0.757,0.532,0.00202657868319998
FRMD3,8.49801515154815e-08,-0.896962102370676,0.082,0.234,0.00208235363273536
RLF,8.57784624762915e-08,0.940324044202293,0.296,0.054,0.00210191544451905
BICDL1,8.64323225092441e-08,-0.459243866731188,0.023,0.117,0.00211793763076652
CA12,8.98643049172674e-08,-0.805004210612599,0.057,0.189,0.00220203492769272
LONRF1,9.060310369105e-08,0.841165410939327,0.331,0.072,0.00222013845284549
FILIP1L,9.14319802984565e-08,0.991571566014818,0.32,0.072,0.00224044924523338
ANXA2,9.50412683216938e-08,1.1872630593557,0.272,0.045,0.00232889123895479
ACSM2A,9.93112568557097e-08,-0.519651673497094,0.011,0.081,0.00243352303799231
PTH1R,1.16249289474997e-07,-0.829758626123272,0.101,0.261,0.00284857258929533
COL12A1,1.18933200328658e-07,1.21444175500709,0.356,0.108,0.00291433914085343
NUP98,1.28920779701527e-07,0.858356394644361,0.386,0.135,0.00315907478580623
DLG2,1.33305187197738e-07,0.605096572558167,0.661,0.441,0.00326651030709337
AC100803.3,1.42495328536731e-07,-0.65037447456162,0.018,0.099,0.00349170553046405
ANXA5,1.44969074845513e-07,0.910859581307604,0.268,0.036,0.00355232221001445
SLA,1.49876215059315e-07,-0.660271243907587,0.035,0.144,0.00367256677381345
ADAMTSL3,1.55643897619023e-07,1.09485797797354,0.261,0.036,0.00381389806725654
ACSM2B,1.61768982329382e-07,-0.290662578114999,0.007,0.063,0.00396398714299918
ATP5F1E,1.62584342461595e-07,-0.956704555154191,0.036,0.144,0.00398396672767892
LINC02532,1.65488753704975e-07,-0.788320415834077,0.049,0.171,0.0040551364207867
NR4A1,1.78020451063459e-07,0.920753436714757,0.504,0.252,0.00436221313285901
NDUFB7,1.81243947086733e-07,-0.506675716129401,0.018,0.099,0.00444120167941331
HIPK2,1.90308752432031e-07,-0.617398060171004,0.297,0.514,0.00466332566959449
HNRNPA2B1,2.03286731904538e-07,0.881796184363704,0.417,0.171,0.00498133807858879
KNG1,2.21245829801653e-07,-0.317612008903019,0.003,0.045,0.00542140781345971
SLC22A2,2.23692953498582e-07,-0.2380572203084,0.003,0.045,0.00548137213252925
Z93403.1,2.23692953498582e-07,-0.345204781141568,0.003,0.045,0.00548137213252925
ADGRG1,2.24982816160879e-07,-0.537482518412969,0.009,0.072,0.00551297892720617
SPC25,2.26166220941973e-07,-0.251146795514784,0.003,0.045,0.00554197707796212
ZNF786,2.41844614987534e-07,-0.278331874241223,0.005,0.054,0.00592616044565453
ZNF14,2.53082949416526e-07,-0.51516017915618,0.012,0.081,0.00620154459250255
EHHADH,2.53083178276378e-07,-0.365280913030418,0.012,0.081,0.00620155020048437
KCNJ3,2.54387911589723e-07,-0.520184022702527,0.021,0.108,0.00623352138559456
ADCY3,2.60787247574535e-07,-0.980786208560024,0.124,0.288,0.00639033071456641
TRIO,2.7552799849008e-07,0.84707227914165,0.586,0.324,0.00675153807500091
SAMD5,2.83783624695074e-07,-0.833854821726779,0.042,0.153,0.00695383393952808
AUTS2,2.85379546984135e-07,0.678285043816982,0.566,0.306,0.00699294041929924
BHLHE40,3.04868566974474e-07,0.937884234792303,0.304,0.072,0.00747049936514252
COL1A2,3.1172477522087e-07,0.961049018755313,0.268,0.045,0.0076385038920122
NUP153,3.20088463504784e-07,0.818825444558237,0.334,0.09,0.00784344770972122
YBX3,3.29720549641603e-07,0.888119728028815,0.368,0.126,0.00807947234841783
SOX5,3.33614350612609e-07,0.720896805026135,0.639,0.414,0.00817488604741138
GFPT2,3.35330781500371e-07,1.55719545623191,0.247,0.036,0.0082169454698851
AFF3,3.58215154647972e-07,0.658007165176103,0.423,0.162,0.00877770414949391
CACNB2,3.61008280295654e-07,-0.917253551399366,0.111,0.27,0.00884614690036471
MCAM,3.64469668891381e-07,-0.894349884368694,0.066,0.198,0.0089309647665144
KIF1B,3.78772631987245e-07,0.825075819286017,0.388,0.144,0.00928144457421544
FSTL1,3.85330763716014e-07,0.997131837541605,0.287,0.063,0.00944214503409721
PTMS,4.19191567948227e-07,-0.814739310497914,0.068,0.198,0.0102718701810034
SGCD,4.23938386800996e-07,1.02145877531007,0.235,0.027,0.0103881862301716
DEFB1,4.41742409649484e-07,-0.873413534777121,0.051,0.171,0.010824456006051
HOXB3,4.51466468790297e-07,-0.5216549025914,0.033,0.135,0.0110627343512374
TANC2,5.03357745175637e-07,0.927278363711029,0.249,0.036,0.0123342781877838
PHF20,5.13653575277374e-07,1.04207829649756,0.4,0.162,0.0125865672085968
DCC,5.18486038698093e-07,-0.731582908716254,0.034,0.135,0.0127049818922581
PARD3B,5.32192522129893e-07,0.628496378809168,0.634,0.414,0.0130408455622709
TSC22D2,5.8675933530174e-07,1.07956848466819,0.388,0.162,0.0143779507522338
SNTG2,6.17184491323738e-07,-0.670324164932742,0.013,0.081,0.0151234887753969
NOTCH3,6.2726528952099e-07,-0.736408135195068,0.139,0.306,0.0153705086544223
SVIL,6.3237134535731e-07,0.850801883035945,0.436,0.198,0.0154956274466355
MEIS1,6.52270752352547e-07,-0.763276460572813,0.287,0.468,0.0159832425156468
MMP19,6.85624682021966e-07,1.31279368798486,0.187,0,0.0168005472082662
ABI3BP,7.02380108529907e-07,1.12278525065246,0.217,0.018,0.0172111221794168
NEXN,7.09430932626991e-07,0.965325375403492,0.204,0.009,0.0173838955730918
MYADM,7.18589714004665e-07,0.988521083335783,0.203,0.009,0.0176083223519703
FER,7.2253720274775e-07,0.66064693517873,0.513,0.261,0.0177050516161309
NUAK1,7.41995689596297e-07,-0.758391698268985,0.078,0.216,0.0181818623778677
SLIT3,7.7635871068425e-07,-0.768689384744243,0.626,0.721,0.0190238938466069
ARHGAP10,7.81003535245208e-07,0.770565321875989,0.431,0.18,0.0191377106276486
ABCA9,8.12779926931516e-07,1.02361423716134,0.232,0.027,0.0199163593295299
CLSTN2,8.21726825242008e-07,1.30782560535208,0.212,0.018,0.0201355941257302
CLMN,8.2563824298792e-07,-0.714733447057376,0.192,0.369,0.020231439506176
ELF1,8.74594684463755e-07,0.97911045054268,0.328,0.099,0.0214310681480998
HNF1B,8.83151283902403e-07,-0.508541276297162,0.023,0.108,0.0216407390607445
LINC00882,9.41178544531411e-07,-0.779372755979027,0.119,0.279,0.0230626390551977
LINC00513,1.02993321289665e-06,1.06729810939897,0.301,0.081,0.0252374834488195
PCDH17,1.09656811578006e-06,-0.574337852259643,0.017,0.09,0.0268703051090746
MTHFD1L,1.13025166080196e-06,0.673517646597986,0.455,0.207,0.0276956866962913
SLC13A3,1.13873041236218e-06,-0.558560325085551,0.032,0.126,0.027903450024523
TNS3,1.1400653468544e-06,-0.738167713619313,0.338,0.505,0.0279361612593202
INSR,1.16459129613807e-06,0.779406315380094,0.414,0.171,0.0285371451205674
SLC47A2,1.19560876446368e-06,-0.366221473663897,0.006,0.054,0.0292971971644181
DDAH1,1.23319694784643e-06,1.13035775472543,0.322,0.099,0.0302182580100289
TFCP2L1,1.23739817779724e-06,-0.536124478806025,0.035,0.135,0.0303212049487435
RHOQ,1.248919429544e-06,0.830252787651351,0.279,0.063,0.0306035217015461
TMTC1,1.26115661451656e-06,-0.755413764079636,0.428,0.586,0.0309033816821137
PSME4,1.32486851720207e-06,0.958655441941665,0.381,0.153,0.0324645781455196
LHFPL2,1.34723927570714e-06,1.02523054400575,0.208,0.018,0.0330127512119278
SLC17A1,1.35720518172767e-06,-0.23100887001123,0.006,0.054,0.0332569557730549
AC004485.1,1.35834616224679e-06,-0.262924335936697,0.002,0.036,0.0332849143596954
IQGAP1,1.38013128637227e-06,0.701847701173265,0.414,0.171,0.033818737041266
SLC12A2,1.44570454452135e-06,-0.434332935665903,0.04,0.144,0.0354255441589511
SNX10,1.46422655152626e-06,-0.532202291167329,0.014,0.081,0.0358794074185994
MCF2L2,1.52743735188904e-06,-0.66795829942776,0.033,0.126,0.0374283248706891
UBAP1,1.54629096768624e-06,0.763804634267895,0.357,0.126,0.0378903138721835
SEMA3C,1.58054603911892e-06,1.08235644289433,0.218,0.027,0.0387297001425699
MCL1,1.59392721149026e-06,0.837530059432858,0.271,0.063,0.0390575923903574
LGR6,1.70415753745158e-06,-0.194991687066273,0.004,0.045,0.0417586762977136
METRN,1.72065851800279e-06,-0.250377763912408,0.004,0.045,0.0421630163251404
SLC16A9,1.76240483464368e-06,-0.475492100841884,0.011,0.072,0.0431859680681087
IL1RAPL1,1.86222158022442e-06,-0.820558929524501,0.088,0.225,0.0456318776018192
REV3L,1.86226504322027e-06,0.719014283057851,0.521,0.27,0.0456329426190696
SMAD6,1.8665759951834e-06,-0.789523441939132,0.018,0.09,0.0457385781859741
GSE1,1.872236599668e-06,-0.779158953260344,0.265,0.459,0.0458772856382647
MMP16,1.88036780522529e-06,-0.495425680417669,0.011,0.072,0.0460765326992406
SCTR,1.90485393002431e-06,-0.61166353410814,0.011,0.072,0.0466765407013156
MRPL34,1.96113776088717e-06,-0.247779423097116,0.008,0.063,0.0480557196927791
AL589669.1,1.98961490645089e-06,-0.474976007354633,0.008,0.063,0.0487535236676725
LAMA4,2.06124252670476e-06,1.02372703293632,0.188,0.009,0.0505086868743735
ADAMTS2,2.15697148141458e-06,0.783058008346723,0.261,0.054,0.0528544291805828
IL1R1,2.16640421029207e-06,1.06007891473093,0.34,0.126,0.0530855687689969
AC007952.4,2.21706151917799e-06,-0.556968875149715,0.018,0.09,0.0543268754659374
ELL2,2.38712353255978e-06,0.977378310865237,0.431,0.225,0.0584940750418448
FTL,2.47637456438471e-06,-0.683462240235452,0.095,0.234,0.0606810823256829
HMOX2,2.47794482070217e-06,-0.682087148314401,0.033,0.126,0.060719559886486
ZBTB16,2.59638380623815e-06,1.23771139731532,0.452,0.252,0.0636217887880596
ABCA6,2.61509746684009e-06,0.889203142297126,0.23,0.036,0.0640803483274497
FBN1,2.61563572019161e-06,0.896166658313081,0.289,0.072,0.0640935376875751
UST,2.64230783445774e-06,0.963112749958933,0.229,0.036,0.0647471111755526
SGMS2,2.73438784622556e-06,1.01406312207833,0.24,0.045,0.0670034397839111
CNN1,2.85764395048068e-06,1.18727215640547,0.184,0.009,0.0700237073625787
TRABD2B,3.01763721498686e-06,-0.57634878873512,0.056,0.171,0.073944182316038
HNRNPU,3.04620729177045e-06,0.810594133772005,0.371,0.153,0.0746442634775432
PICALM,3.06664962876172e-06,0.575626554214492,0.576,0.36,0.0751451825031773
ZBTB20,3.07269173128757e-06,0.380909318399046,0.875,0.784,0.0752932381834706
GBE1,3.25752561632118e-06,0.980506107631871,0.357,0.144,0.0798224077023342
ADGRA2,3.33798576470801e-06,-0.641447336029568,0.058,0.171,0.081794003178405
FGF14,3.34989130468714e-06,1.66470916252432,0.22,0.036,0.0820857365300537
SLC2A3,3.35954001063686e-06,0.593943791029716,0.443,0.198,0.0823221684206456
RFX3,3.40037253195359e-06,0.745096726765496,0.388,0.162,0.0833227285229909
FOSL1,3.46735695081465e-06,1.11621725207799,0.221,0.036,0.0849641147227622
PHTF2,3.77192333805283e-06,-0.673287159511606,0.127,0.279,0.0924272094756466
FOXO3,3.8349718190749e-06,0.797092561442319,0.517,0.297,0.0939721494546113
MIRLET7BHG,3.85066796230696e-06,-0.764196467735901,0.103,0.243,0.0943567677483697
FSIP1,3.87512906973474e-06,0.935552352865904,0.235,0.045,0.0949561627247801
USP53,3.97593843312664e-06,0.930573450038028,0.393,0.18,0.0974263953653353
SOCS3,3.98581948183727e-06,0.849820038991045,0.251,0.054,0.0976685205829405
