,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
MT1H,2.13598404133468e-06,-0.720745597052906,0,0.047,0.0374459362286382
UBXN6,2.17542486670973e-06,-0.675428887982887,0.006,0.06,0.0381373733382882
USP33,2.19124813926495e-06,-0.702441499764836,0.041,0.118,0.0384147711294539
ELL,2.21930543120038e-06,-0.631549643712597,0.037,0.113,0.0389066435143739
LPCAT3,2.23379011301014e-06,-0.68760757637652,0.041,0.118,0.0391605744711807
SIM2,2.25363174277565e-06,0.495833056024925,0.028,0.003,0.0395084180825999
DSTN,2.26415963558755e-06,0.6986061368444,0.114,0.05,0.0396929825714853
BICD1,2.26544785058487e-06,0.797367291424342,0.134,0.064,0.0397155662686033
SNX1,2.29538017838931e-06,-0.497066934388102,0.062,0.151,0.0402403099073429
SYNJ2,2.31484563918833e-06,0.378159077661562,0.028,0.003,0.0405815589006106
SMCR5,2.32260870385508e-06,0.510838835855005,0.028,0.003,0.0407176531872835
ANKRD33B,2.34126447256831e-06,-0.659284029276887,0.058,0.146,0.041044707468595
MAP2K7,2.35655797268263e-06,-0.653605138657559,0.024,0.091,0.0413128178190991
FLYWCH1,2.38242593373484e-06,-0.682148674848504,0.013,0.072,0.0417663090443054
HSPG2,2.41185525165222e-06,0.623848728955804,0.06,0.017,0.042282234416715
GPC6,2.41275660460593e-06,-0.403209546843592,0.114,0.225,0.0422980360353465
SLC12A3,2.48092451824049e-06,-0.772637014280638,0.002,0.051,0.043493087729274
COQ8A,2.48386145667828e-06,-0.635539692714876,0.015,0.077,0.0435445751970268
ADCY9,2.48599000311284e-06,-0.618486125557897,0.086,0.182,0.0435818907445711
FAM189A1,2.50409403417508e-06,0.786055673356987,0.168,0.09,0.0438992725131233
SGCD,2.54393014625387e-06,-0.832920824223876,0.022,0.087,0.0445976393939766
ANXA5,2.57090755035143e-06,0.618169203003583,0.071,0.023,0.045070580265211
PTPRS,2.63220495457039e-06,-0.661005988789267,0.05,0.131,0.0461451850585736
EXOC3,2.6552311689555e-06,-0.649814660101372,0.022,0.087,0.0465488576229589
PPP1R26-AS1,2.71137782704814e-06,-0.734944023364363,0.011,0.068,0.0475331646859809
USP16,2.74039609390064e-06,0.557254855154286,0.084,0.031,0.0480418839221722
AC239809.3,2.75267589700982e-06,0.382075557972095,0.03,0.003,0.0482571611504792
HSDL2,2.78212489093964e-06,-0.703236267799396,0.032,0.104,0.0487734314630629
SLCO4C1,2.78773536408809e-06,-0.693680737710662,0.006,0.06,0.0488717886678283
GPS1,2.80217711990508e-06,-0.676460604357665,0.004,0.055,0.0491249670890559
ACSS1,2.80365618012141e-06,-0.678980247022022,0.022,0.087,0.0491508964937084
EIF4E,2.81467179218812e-06,0.596276230044995,0.071,0.023,0.0493440111888499
RASAL2,2.85883365400699e-06,0.66029275533217,0.196,0.112,0.0501182127883966
WDR59,2.88146517138888e-06,-0.584203710967685,0.06,0.147,0.0505149659196184
PTPN13,2.88202319107739e-06,0.738780280542753,0.194,0.112,0.0505247485627776
FAM222B,2.94763089049302e-06,-0.607635665456548,0.08,0.174,0.0516749171412332
TBC1D19,2.9638431042803e-06,-0.688049903734819,0.108,0.207,0.051959133461138
LRRC37A3,2.98673173198974e-06,-0.520653076854198,0.058,0.146,0.0523603939935121
HHAT,3.02073987639302e-06,0.560199887338488,0.052,0.013,0.052956590773046
DCDC2,3.07757104520297e-06,0.809082150102494,0.196,0.114,0.0539528979934533
RAP1A,3.07829991770285e-06,0.623512418701227,0.127,0.06,0.0539656758572486
CMTM8,3.08689707557888e-06,-0.709795814317873,0.019,0.083,0.0541163926319734
TRIM22,3.08891969448415e-06,0.491113285575273,0.032,0.004,0.0541518511640017
LINC02086,3.12574796919724e-06,0.429183474425542,0.032,0.004,0.0547974876479968
SMAD3,3.14227736124286e-06,0.742476573089408,0.181,0.1,0.0550872644199485
WDR66,3.15364384848972e-06,0.353713407503917,0.032,0.004,0.0552865303078733
PRRC2C,3.1901554445743e-06,-0.477907518904006,0.226,0.352,0.055926615098832
AC073332.1,3.24236184487094e-06,0.438978073126118,0.034,0.005,0.0568418455024324
SMYD2,3.24538661663252e-06,0.437511849389797,0.037,0.006,0.0568948727761847
RPLP1,3.27683401538514e-06,0.74744596984591,0.119,0.054,0.0574461771237169
RASD1,3.27916017366718e-06,0.51160872985815,0.034,0.005,0.0574869570045593
RASAL1,3.30808624662226e-06,0.445798196447815,0.039,0.007,0.0579940599895348
MVK,3.31159893260581e-06,-0.63114217206502,0.004,0.055,0.0580556408875125
LBP,3.31526898595196e-06,-0.859641438150424,0,0.045,0.0581199805927239
OGG1,3.3258233450318e-06,-0.654449341017054,0.006,0.059,0.0583050090617524
EFNB2,3.34452309525039e-06,0.449282245046867,0.034,0.005,0.0586328343828346
KCMF1,3.39871186069548e-06,0.714058339235525,0.17,0.093,0.0595828176298524
SHLD2,3.43767261872342e-06,-0.618533784708298,0.106,0.205,0.0602658386788402
RABL6,3.47021458765967e-06,-0.683597229174159,0.037,0.11,0.0608363319362616
PCSK5,3.47138156212468e-06,-0.594859090568062,0.082,0.173,0.0608567901656078
NGEF,3.48963564443952e-06,-0.655087022059844,0.017,0.078,0.0611768024826693
CAMSAP3,3.50839318518194e-06,-0.657867432683794,0.009,0.063,0.0615056409294245
ZRANB2-AS1,3.53823124009915e-06,0.355950949510617,0.034,0.005,0.0620287318701781
NEO1,3.58928088045463e-06,-0.638353232287358,0.06,0.145,0.0629236831152501
MAOA,3.59964600700708e-06,-0.685611963687117,0.028,0.096,0.0631053941488411
PARD3B,3.66250649688587e-06,0.701058138426361,0.343,0.251,0.0642074013969063
IWS1,3.67389097750036e-06,-0.6616607770512,0.086,0.177,0.0644069827265587
NFKB1,3.67464775715131e-06,0.886795175081651,0.129,0.063,0.0644202498306196
KIF9-AS1,3.67510752269777e-06,-0.615078666489426,0.032,0.103,0.0644283099804146
USP40,3.74928791484411e-06,-0.680193548164569,0.054,0.135,0.0657287664351321
DPYSL3,3.7748056908387e-06,0.406800775864497,0.022,0.001,0.0661761185660933
AC026704.1,3.7748056908387e-06,0.338944512745286,0.022,0.001,0.0661761185660933
CSNK1G2,3.79179440890141e-06,-0.596790853542211,0.045,0.124,0.0664739477824506
TRAP1,3.8102534398335e-06,-0.648011708359357,0.037,0.11,0.0667975530537211
PKP4-AS1,3.81982255342059e-06,0.401274154651573,0.022,0.001,0.0669653091840164
KRT80,3.89599643670327e-06,0.31188135700137,0.022,0.001,0.068300713531845
AP5Z1,3.90802860847049e-06,-0.587353393304543,0.022,0.086,0.0685116495350961
CIITA,3.92328513434986e-06,-0.674495056931554,0.013,0.071,0.0687791116902875
WDFY3,3.95395701061201e-06,-0.533369055331153,0.239,0.364,0.0693168203530392
ALPK3,3.95456677590162e-06,0.646917495349474,0.062,0.019,0.0693275101483314
TSNARE1,4.0291283459217e-06,-0.626940194534873,0.019,0.082,0.0706346490323532
OBSL1,4.08057980083184e-06,-0.677208005824423,0.009,0.062,0.071536644488383
GAPVD1,4.09225989204689e-06,-0.700229504619224,0.065,0.149,0.071741408167474
WBP1L,4.0982569003093e-06,-0.748205426788882,0.03,0.099,0.0718465417193224
SUCLG2,4.10012809313451e-06,-0.499420966470423,0.097,0.196,0.0718793456007411
QPRT,4.12961444084389e-06,-0.620470846649674,0,0.044,0.0723962707624342
OXA1L,4.15938281132563e-06,-0.65899338307633,0.011,0.066,0.0729181400653496
RNF157,4.1937697048129e-06,-0.716776391299609,0.013,0.07,0.073520976695075
FTH1,4.40710818501782e-06,-0.57520342559636,0.086,0.179,0.0772610135915473
CYP21A2,4.45305501478634e-06,-0.611998711198706,0.004,0.054,0.0780665074642194
USP11,4.46404145296761e-06,0.538585961041438,0.062,0.019,0.0782591107119752
SLC4A2,4.54794653413983e-06,-0.67489403023026,0.013,0.07,0.0797300506900054
SGK3,4.63941521091174e-06,-0.635159610257652,0.056,0.137,0.0813335880624937
ANKRD26,4.73903732956423e-06,-0.598877179732844,0.086,0.18,0.0830800634245905
SRPK2,4.8020749384598e-06,-0.470500167776238,0.175,0.289,0.0841851757461388
GPR135,4.806604561978e-06,-0.633617177835437,0.013,0.07,0.0842645845760363
ATG4B,4.84289570681143e-06,-0.653553224319458,0.043,0.118,0.0849008046361112
DPYD,4.85061425049999e-06,0.703513945142644,0.177,0.101,0.0850361184255153
TICAM1,4.9028802848175e-06,-0.644810341841856,0.011,0.066,0.0859523942731357
DEAF1,4.96014503473461e-06,-0.524143540783478,0.037,0.11,0.0869563026039324
NOTCH1,4.9973961119224e-06,-0.596355284842484,0.013,0.07,0.0876093512381116
NT5DC1,5.0007533350831e-06,-0.615049574424821,0.032,0.102,0.0876682067173418
TRIM8,5.04562472792455e-06,-0.661341542711233,0.015,0.073,0.0884548471052453
SERPINE2,5.05814229695562e-06,-0.703026281274791,0.004,0.053,0.0886742926079289
KIF2A,5.07485276299371e-06,0.610896918294875,0.086,0.033,0.0889672437880427
SNX30,5.07880741988285e-06,-0.640812953277528,0.034,0.106,0.0890365728779662
A4GALT,5.10396778756475e-06,-0.653289160296947,0.05,0.127,0.0894776592837977
SESN2,5.14625436807302e-06,-0.649883959643416,0.004,0.053,0.0902189853266882
FANCC,5.15754989351793e-06,-0.486338012553122,0.138,0.247,0.0904170071832628
MTMR10,5.24382024360468e-06,-0.610948394377096,0.032,0.102,0.0919294126906336
AC025682.1,5.25712471368978e-06,0.544595479570154,0.045,0.01,0.0921626533556956
AGPAT4,5.32906166750344e-06,0.529210738569528,0.045,0.01,0.0934237800930028
PER1,5.34992046875622e-06,0.591506933681969,0.103,0.043,0.0937894557377653
DEFB1,5.51301879455234e-06,-0.622027499102437,0.03,0.099,0.0966487324872971
KLF3,5.57410886067952e-06,0.598957697430452,0.075,0.026,0.0977197024365727
ADORA2A-AS1,5.57893855913666e-06,-0.595569244362244,0.011,0.066,0.0978043718802247
MLLT3,5.63331266997773e-06,0.583480202996618,0.095,0.038,0.0987576044173795
LINC01182,5.74287337679041e-06,-0.577983824279182,0.006,0.057,0.100678313168513
VCAM1,5.78428793796638e-06,-0.456759984988942,0.075,0.165,0.101404351840489
GLG1,5.79814754157475e-06,-0.622123046600827,0.136,0.24,0.101647324551347
PARP10,5.8743461464551e-06,-0.624443859985557,0.013,0.069,0.102983162293504
VDR,5.89491779172172e-06,-0.733588924502516,0.009,0.06,0.103343803806674
N4BP1,5.91281086868236e-06,-0.689210021061941,0.024,0.087,0.10365748733887
AC091551.1,5.95912419948017e-06,0.363315147309808,0.024,0.002,0.104469406341087
SPART,5.96409023888507e-06,-0.605091749975258,0.052,0.13,0.104556465977894
STK17A,6.06634236344932e-06,0.571272318741092,0.052,0.014,0.10634904797363
MFAP3L,6.07507688345887e-06,-0.630369215238944,0.004,0.052,0.106502172843918
AC234582.1,6.08804064725131e-06,0.376875857861425,0.024,0.002,0.106729440586963
SYBU,6.13160276364611e-06,0.364964867420194,0.024,0.002,0.10749312804948
OPA3,6.1463742700346e-06,-0.672015984411406,0.032,0.101,0.107752087327977
SHROOM4,6.16880425237697e-06,-0.517977060917185,0.052,0.129,0.108145307348421
PTBP2,6.31855315671119e-06,0.666465600723804,0.147,0.076,0.110770555390304
MLXIP,6.37234363789492e-06,-0.481882404874549,0.095,0.193,0.111713556315936
SLC30A2,6.40567140408753e-06,-0.601202815891936,0,0.043,0.112297825385058
RBPMS,6.47594356070605e-06,-0.314728447384659,0.442,0.585,0.113529766562738
PTDSS2,6.50784288138893e-06,-0.617169467887372,0.006,0.056,0.114088993553629
LTBP1,6.50894193350552e-06,0.630814210231953,0.041,0.009,0.114108261036285
WNT9A,6.53816483826483e-06,0.366883961190303,0.017,0,0.114620567779621
CXCR4,6.53816483826483e-06,0.441133389889616,0.017,0,0.114620567779621
PCDH10,6.53816483826483e-06,0.294449716440168,0.017,0,0.114620567779621
LUCAT1,6.53816483826483e-06,0.267795263970782,0.017,0,0.114620567779621
ANGPT2,6.53816483826483e-06,0.246282775412817,0.017,0,0.114620567779621
RGCC,6.53816483826483e-06,0.304638260032023,0.017,0,0.114620567779621
C19orf33,6.53816483826483e-06,0.295560421547791,0.017,0,0.114620567779621
EPS8L1,6.53816483826483e-06,0.282779654071238,0.017,0,0.114620567779621
AC013643.2,6.53816483826483e-06,0.238453083370624,0.017,0,0.114620567779621
AC008440.2,6.53816483826483e-06,0.280341686894362,0.017,0,0.114620567779621
AL592430.1,6.53816483826483e-06,0.253681589892961,0.017,0,0.114620567779621
NISCH,6.55064662604676e-06,-0.600107552144461,0.028,0.095,0.114839386001226
FTX,6.55927297901753e-06,-0.305194910712183,0.556,0.658,0.114990614595156
SUSD1,6.66292255835402e-06,0.639127046771269,0.084,0.032,0.116807695370504
E2F3,6.76543428388054e-06,-0.604836311677493,0.028,0.094,0.11860482843071
RPL10,7.09311565187556e-06,0.605366722274812,0.106,0.046,0.12434941049303
MORN1,7.10491090105048e-06,-0.656117822116946,0.017,0.076,0.124556193006316
OSBPL10,7.10686977869303e-06,0.676259357615302,0.345,0.255,0.124590534090268
CDC42BPA,7.12548867058108e-06,-0.478974551761494,0.149,0.261,0.124916941883957
JUN,7.39382616891314e-06,-0.399964371994256,0.119,0.219,0.129621166567216
MIR646HG,7.42125728707997e-06,-0.706469071931535,0.015,0.072,0.130102061499799
EME2,7.4733651974032e-06,-0.573744149203583,0.002,0.047,0.131015565275675
DOCK1,7.66085468780792e-06,0.676444931573417,0.287,0.198,0.134302443531961
CLTRN,7.69575829697593e-06,-0.627986722902668,0.011,0.064,0.134914338704285
TC2N,7.82125614053896e-06,0.498517306551352,0.039,0.008,0.137114441399788
TPPP3,7.8985366218219e-06,0.437475258795695,0.026,0.003,0.13846924551716
GPR173,7.97671844682838e-06,0.395270643797614,0.026,0.003,0.139839851091348
ACMSD,8.0160218683497e-06,-0.702977336775671,0.05,0.124,0.140528879374039
GALE,8.08611275142358e-06,-0.644019013831764,0.017,0.075,0.141757642645207
ESCO1,8.13800133592337e-06,-0.612116980930793,0.028,0.093,0.142667301420073
GATAD2A,8.16474178750207e-06,-0.510529672183635,0.097,0.191,0.143136088276699
CCNG2,8.22937616202101e-06,-0.575475015135516,0.006,0.055,0.14426919349639
RPS25,8.2348002914799e-06,0.523532146425639,0.067,0.022,0.144364283909934
CWC27,8.28128572693874e-06,0.681005805519769,0.082,0.032,0.145179220078963
CCNL2,8.35710476597223e-06,-0.571658671995767,0.084,0.174,0.146508403652259
ATP13A4,8.43391326076349e-06,0.330281870648914,0.026,0.003,0.147854933374445
SLC35B4,8.47737787537825e-06,-0.594342674491381,0.015,0.072,0.148616911533256
FAN1,8.7052926103369e-06,-0.651377851174741,0.011,0.063,0.152612484751816
DCAF5,8.70874176051464e-06,-0.67405267557202,0.075,0.159,0.152672951803582
NXN,8.74342142875278e-06,0.842479389778719,0.054,0.015,0.153280921067465
CNTNAP3,8.77771159729228e-06,-0.572127490010132,0.013,0.067,0.153882062012131
KIAA0586,8.99873695724917e-06,-0.645837603348959,0.024,0.085,0.157756857597535
IL1RL2,9.04245051509522e-06,0.431274524005422,0.037,0.007,0.158523199980134
PDE3B,9.11642438780044e-06,-0.438639111494119,0.047,0.124,0.159820035942529
TLE2,9.16938436225889e-06,0.432105074416961,0.028,0.003,0.160748477254761
IER5L,9.17063753197766e-06,-0.628877939738463,0.002,0.046,0.1607704465731
ADAM10,9.24851586607833e-06,0.630925733359645,0.14,0.071,0.162135731648219
SGMS1,9.29608378006537e-06,0.693599388963984,0.168,0.094,0.162969644748326
LMCD1,9.29811898466805e-06,0.412124933073247,0.037,0.007,0.163005323920216
ALOX12-AS1,9.31631103508242e-06,-0.571232584044508,0.013,0.067,0.16332424875603
AMFR,9.38890370013723e-06,-0.520311699847898,0.03,0.096,0.164596870767106
SCN3A,9.45768755757185e-06,0.582241741297139,0.047,0.012,0.165802720571792
PLEKHN1,9.4599126421261e-06,0.445360658528945,0.03,0.004,0.165841728529113
BCAT2,9.46933307965107e-06,-0.590364533479937,0.011,0.063,0.166006878219363
IRF5,9.57387182103153e-06,-0.582511392466595,0.013,0.067,0.167839546894504
RPS6KA3,9.68952880024868e-06,0.705503570052337,0.147,0.078,0.16986712939716
ATP6V1E1,9.74513551441504e-06,-0.642741671533676,0.015,0.071,0.17084197070321
FHAD1,9.7484839031349e-06,0.448704190826272,0.028,0.003,0.170900671305858
POLR2A,9.81062186995105e-06,-0.637000727765389,0.024,0.085,0.171990012002112
SCN8A,9.8748129660696e-06,-0.61467738108292,0.004,0.05,0.173115346108166
ARHGAP23,9.90842506609241e-06,0.525620091573221,0.03,0.004,0.173704599833666
STPG2,1.00847808538106e-05,-0.414484796833264,0.099,0.197,0.176796293148153
ASAH1,1.01150758251598e-05,-0.607110477105362,0.022,0.082,0.177327394290877
EMP2,1.02189080988455e-05,0.407412129695398,0.032,0.005,0.179147677880861
ZNF608,1.05319963206193e-05,-0.591767106834978,0.071,0.154,0.184636427496777
NID1,1.05674916312744e-05,-0.567299061429415,0.009,0.059,0.185258695787872
ARHGEF17,1.0576071068605e-05,-0.588961309552252,0.022,0.082,0.185409101903714
SERPINB1,1.06349478034825e-05,0.64892477146628,0.054,0.015,0.186441269942852
ARNTL2,1.07736112835339e-05,0.35824776552238,0.03,0.004,0.188872179411632
TRIP4,1.0827447631243e-05,-0.574453013957129,0.041,0.111,0.189815984423321
NUP58,1.08282240575762e-05,-0.654080652776841,0.034,0.101,0.189829595953368
AC087645.2,1.11362890980902e-05,0.375264742718382,0.03,0.004,0.195230284178619
ZNRF1,1.12015714443238e-05,0.757905560905946,0.071,0.026,0.196374748990441
SNX27,1.1261682413148e-05,-0.596226713252149,0.013,0.066,0.197428554384898
SLC25A12,1.13203779586299e-05,-0.671440663354999,0.045,0.117,0.198457545992741
ARPP19,1.13421713752385e-05,0.523739011346351,0.058,0.018,0.198839606379306
KHDRBS2,1.14181125648096e-05,-0.660696836083569,0.022,0.081,0.200170931373677
ACSS3,1.15106056818041e-05,-0.587382520879903,0.047,0.122,0.201792428207708
CDK12,1.20150500162439e-05,-0.616042221171331,0.08,0.164,0.210635841834772
USP47,1.21175035169447e-05,-0.454880249883665,0.103,0.198,0.212431954155557
CTNNA1,1.23346406543119e-05,0.600914895690818,0.25,0.163,0.216238585310742
TEX2,1.28080727025041e-05,-0.604630946375118,0.017,0.073,0.2245383225476
NCOA3,1.30239005081883e-05,0.736704496034283,0.153,0.084,0.228321999809049
NUMB,1.34649270149288e-05,-0.486233499584529,0.2,0.311,0.236053635498717
USP15,1.36337170568772e-05,0.566067476230557,0.177,0.1,0.239012693724114
PRDM4,1.37617284093729e-05,-0.608822180963651,0.013,0.066,0.241256860744717
HIST1H2BE,1.3781778337648e-05,-0.622719588910425,0.002,0.044,0.241608356037307
CCNJL,1.40149107694322e-05,0.312556656874836,0.019,0.001,0.245695400698915
BCAR1,1.41594321799271e-05,-0.522402725076932,0.047,0.122,0.248229005546303
SLFN13,1.4235934009424e-05,0.276422648782909,0.019,0.001,0.249570159119212
SNRPF,1.42917070252474e-05,0.257363984435784,0.019,0.001,0.250547915859613
SLC24A5,1.42917070252474e-05,0.248315980712297,0.019,0.001,0.250547915859613
STEAP4,1.4347688388536e-05,0.297304251133989,0.019,0.001,0.251529325139424
SH2B1,1.44003973035977e-05,-0.588091216018279,0.041,0.111,0.252453365129372
C5orf66,1.45168899436248e-05,0.294021083335241,0.019,0.001,0.254495597601687
PPDPF,1.46225301211287e-05,0.527230875354115,0.067,0.023,0.256347575553507
SUGP1,1.46827956711202e-05,-0.609782403639845,0.004,0.049,0.257404090910408
INAVA,1.48438733412388e-05,-0.616210087019592,0.009,0.057,0.260227943545258
TOP1,1.50358418425178e-05,0.733787412067721,0.153,0.084,0.26359334334118
MTMR4,1.50955938965399e-05,-0.646773160657446,0.004,0.049,0.26464085660024
IVNS1ABP,1.51055295084252e-05,0.637214760038819,0.082,0.032,0.264815037812203
GALNT11,1.53416645033661e-05,-0.723588582218986,0.05,0.12,0.268954720408511
ZC3H15,1.53618454662471e-05,0.578556357280887,0.078,0.03,0.269308512868777
NFE2L1,1.55069910577574e-05,-0.659350833661752,0.017,0.072,0.271853060233544
MCM3AP,1.57344819966299e-05,-0.634531932706457,0.024,0.083,0.275841203882919
MAP3K21,1.62872721209945e-05,-0.640518156170403,0.03,0.093,0.285532167553154
TUBGCP3,1.65763097084995e-05,-0.652628558245518,0.045,0.115,0.290599285499704
CLSTN2,1.65971687497393e-05,-0.514167691439086,0.009,0.057,0.29096496535168
KLHL24,1.66938415822802e-05,-0.612073715012534,0.03,0.093,0.292659736778954
TNPO2,1.67488026765186e-05,-0.591375020565001,0.022,0.079,0.293623259722047
KSR1,1.71308231348028e-05,-0.54291102625422,0.028,0.09,0.300320460376228
THOC1,1.71748340427687e-05,0.660954235058209,0.091,0.038,0.301092015603779
TCF20,1.74175510109466e-05,-0.571934275817979,0.037,0.103,0.305347086772904
SLC24A3,1.74532595042625e-05,0.515075106208905,0.041,0.009,0.305973092369226
AC004870.4,1.75434171060025e-05,0.442913702879122,0.05,0.014,0.30755364528533
AC098850.3,1.76441786072185e-05,-0.584086802209738,0.011,0.06,0.309320095163148
AIG1,1.80916707485576e-05,-0.449334628699742,0.101,0.193,0.317165079892963
PABPC4,1.81174049071152e-05,0.556049391636801,0.123,0.06,0.317616225426637
GIGYF1,1.82662892137272e-05,-0.551197392041652,0.034,0.1,0.320226316205852
TTC21B,1.83015983261021e-05,-0.639135148480977,0.028,0.089,0.320845320254897
LHX1,1.84573991625745e-05,-0.543979676814862,0.002,0.043,0.323576664719093
SIGIRR,1.854156920893e-05,-0.570475466361982,0.015,0.068,0.325052249801751
TPCN2,1.89101053854814e-05,-0.670305280966263,0.03,0.092,0.331513057512875
SRGAP3,1.95012019372906e-05,0.616849968630641,0.099,0.044,0.341875571162641
PLAGL1,1.95487144882099e-05,0.667152943745336,0.112,0.054,0.342708513692808
OGFR,1.96939071640276e-05,-0.591063467630069,0.019,0.075,0.345253886492569
LINC01239,1.98445405820714e-05,-0.566098639157464,0.019,0.075,0.347894640944293
B4GALT5,2.00115336093279e-05,-0.433546055446077,0.147,0.251,0.350822195705128
MAN2C1,2.02037199168413e-05,-0.559145763120914,0.037,0.102,0.354191413862145
GAA,2.03628189224192e-05,-0.548851916235458,0.006,0.052,0.356980578528931
KIAA1755,2.06160601275943e-05,-0.613182668665304,0.006,0.052,0.361420150096855
SBF1,2.11897017040474e-05,-0.558687039844064,0.013,0.064,0.371476660573654
SPIRE1,2.12855035783425e-05,0.528763109732569,0.082,0.032,0.373156163231923
SRGAP2B,2.13898219249405e-05,0.510904474828954,0.037,0.008,0.374984968166132
C1R,2.1630986097509e-05,-0.678642516596106,0.009,0.055,0.379212817275431
TRIP11,2.17923649810987e-05,-0.634934381660489,0.047,0.117,0.382041950483642
RHOT2,2.19299184916415e-05,-0.605462423775975,0.03,0.092,0.384453401076968
KITLG,2.20017561005553e-05,0.665293674441453,0.062,0.021,0.385712786198836
AC058791.1,2.20074584411315e-05,0.347012285898495,0.022,0.002,0.385812753931477
ABCA4,2.208459545847e-05,0.289952792566438,0.022,0.002,0.387165042982437
CAVIN1,2.21619897729927e-05,0.300923289789434,0.022,0.002,0.388521842710335
DCLK2,2.22761813905667e-05,0.613211795875813,0.037,0.008,0.390523735958024
F3,2.23175535375731e-05,0.338073367653583,0.022,0.002,0.391249031067194
NSD1,2.24350815301396e-05,-0.576640626423644,0.116,0.205,0.393309414304877
THNSL2,2.26364513074664e-05,-0.561085480031161,0.004,0.047,0.396839627871193
SOX5,2.26695275565673e-05,-0.487927664353853,0.067,0.146,0.397419487594182
ATP6V1C1,2.27104204836188e-05,-0.557996631938942,0.011,0.06,0.398136381498321
ZBTB20-AS2,2.27110226705827e-05,0.295292022197132,0.022,0.002,0.398146938437985
FDFT1,2.27120798196456e-05,-0.554232760185986,0.015,0.067,0.398165471318208
JAK2,2.30778686049437e-05,-0.653246324093735,0.05,0.119,0.404578114513269
AL354733.3,2.32848197993457e-05,0.512189155915212,0.052,0.015,0.40820617590233
GRIA3,2.35045605831038e-05,-0.52281168232295,0.009,0.055,0.412058451582392
CAMTA1,2.36048746308855e-05,-0.505795821062091,0.129,0.228,0.413817057154053
MAN2A1,2.3641726654972e-05,-0.575101388798792,0.073,0.153,0.414463109988315
PHC2,2.37565296852615e-05,-0.686979425720258,0.047,0.116,0.416475721912319
SYN2,2.40962575811718e-05,-0.541088656018772,0.004,0.047,0.422431491655524
FXYD2,2.4221830380522e-05,-0.641870787389348,0.015,0.066,0.424632908400931
LINC00907,2.45999152717159e-05,-0.680425489771465,0.03,0.09,0.431261114628451
LGALS2,2.46090855228555e-05,-0.54433566652667,0.004,0.047,0.43142187830118
TSPAN1,2.47361594270039e-05,-0.478926449345814,0.041,0.108,0.433649610914805
SORBS2,2.47413624177593e-05,0.632727890145723,0.33,0.245,0.433740824545738
S100A9,2.49030424868166e-05,0.187334102233805,0.015,0,0.436575237836381
CXCL2,2.49030424868166e-05,0.288863110353564,0.015,0,0.436575237836381
KRT17,2.49030424868166e-05,0.511756698879506,0.015,0,0.436575237836381
WFDC12,2.49030424868166e-05,0.211884073966695,0.015,0,0.436575237836381
ADAMTS10,2.49030424868166e-05,0.269924467067535,0.015,0,0.436575237836381
NWD1,2.49030424868166e-05,0.297362439162332,0.015,0,0.436575237836381
LNCSRLR,2.49030424868166e-05,0.216910243105762,0.015,0,0.436575237836381
AL359094.1,2.49030424868166e-05,0.265697416289803,0.015,0,0.436575237836381
AC007001.1,2.49030424868166e-05,0.241804426660154,0.015,0,0.436575237836381
AP006621.3,2.51041439734958e-05,-0.58514100170085,0.017,0.071,0.440100747999355
KDM4B,2.54083540741879e-05,-0.461471689629349,0.078,0.16,0.445433855274589
ASXL2,2.56587670547785e-05,-0.477875733998068,0.039,0.106,0.449823845237321
PCBD2,2.58206175857512e-05,-0.599426021389464,0.026,0.084,0.452661246895804
AHDC1,2.65026454454861e-05,-0.687287140817012,0.013,0.062,0.464617877304816
PPARGC1A,2.69082653258077e-05,-0.414605977767917,0.088,0.175,0.471728799426735
MCM9,2.69779696945157e-05,-0.557883107345216,0.037,0.101,0.472950786714554
PIR,2.71129599678929e-05,-0.524750156793155,0.002,0.042,0.475317301197131
EXD3,2.71355462098038e-05,-0.541411965733871,0.054,0.125,0.47571326060407
AC026202.2,2.72374195831651e-05,0.417113577225549,0.024,0.003,0.477499202712467
ZFYVE28,2.7398206694145e-05,-0.537761483619732,0.024,0.081,0.480317961555057
CCDC73,2.74798925659808e-05,-0.601162997573885,0.004,0.046,0.48174999657421
PBX4,2.75445324719133e-05,0.559152680851099,0.032,0.006,0.482883198765112
SPG11,2.75629817066427e-05,-0.5716068957232,0.065,0.14,0.483206632299153
ELOVL5,2.77921561519003e-05,-0.508693875683071,0.045,0.113,0.487224289498964
ATXN7L1,2.78046595162522e-05,-0.580454325854153,0.093,0.177,0.487443485979417
PRKCE,2.78501872430832e-05,-0.413250018908145,0.2,0.311,0.488241632558491
ACOT9,2.78772698521641e-05,0.58591101604425,0.069,0.026,0.488716417778288
AC023590.1,2.79714075469208e-05,0.428827585168749,0.032,0.006,0.490366745705069
PEBP1,2.79734671502566e-05,-0.679290562944625,0.028,0.087,0.490402852611148
AC090912.1,2.80347489565107e-05,0.35091075195869,0.024,0.003,0.491477183956588
CASC4,2.81339792655354e-05,-0.545772023128999,0.138,0.233,0.493216790504101
PLCL2,2.83265247330684e-05,-0.576223237892985,0.056,0.129,0.496592305095421
ALG13-AS1,2.83961960358936e-05,0.400299776454018,0.024,0.003,0.497813712705251
GPD1,2.83978857027295e-05,-0.545370409723875,0.002,0.042,0.497843334254552
SLC25A10,2.83978857027295e-05,-0.528567612798065,0.002,0.042,0.497843334254552
