,0,1,2,3,4,5,6,7
RNF207,0.0647893172480112,0.00531695534346648,0.00754787599026885,0.0196968531199507,0.00151257326526754,2.45869394177813e-05,0.00165694591728526,0
ICMT,0.0142257786668889,0.0117028049282852,0.00572969329288844,0.0107842418017754,0.000751156781443422,0.0151287821955489,0.00303336703741153,0.000129198966408269
LINC00337,0.000896057347670252,0,0,0,0,0.00201612903225807,0,0
GPR153,0.00365890083632019,0.00161030595813205,0.00170502983802217,0.00328601472134595,0.000161498708010336,0.000672043010752688,0.000452898550724638,0
ACOT7,0.00419025851470919,0.00564773973721673,0.027292832697036,0.00257547356710709,0.0191738755945025,0.063288920056101,0.00425330812854443,0.00201288244766505
AL031848.2,0,0,0.00127877237851663,0,0,0.00201612903225807,0,0
HES2,0,0.00161030595813205,0.00383631713554987,0,0,0,0,0.00277777777777778
ESPN,0,0,0.000365363536719035,0.0162235241099594,0,0,0,0
TNFRSF25,0.0120446778361257,0.0110099988765307,0.00148694462618212,0.00183405472819309,0,0,0.000252780586450961,0.000387596899224806
PLEKHG5,0.0079701943029617,0.0022883295194508,0.00242293713824202,0.00132824173999668,0.0025499796001632,0.000106112054329372,0.00257437070938215,0
NOL9,0.019322672548479,0.00445930880713489,0.00554134697357204,0.0131036156272749,0,0.000465260545905707,0.00125418060200669,0
ZBTB48,0.00451762246117084,0.0024657809983897,0.00431585677749361,0.0065720294426919,0.00129198966408269,0.0030241935483871,0.000226449275362319,0
KLHL21,0.0175560865525023,0.00644122383252818,0.0011840484986265,0.00373875452739806,7.17772035601494e-05,0.00029868578255675,0.00181159420289855,0
PHF13,0.0177850369765437,0.00599278419861799,0.00391725209621548,0.0048316894940702,0.000196251594544206,0.0018374846876276,0.00495321959273528,0.000210970464135022
THAP3,0.0156113102349661,0.00775630703166935,0.0040920716112532,0.0059235892043463,0.00155038759689922,0.00219534050179212,0.00193236714975845,0.00166666666666667
DNAJC11,0.0258781362007169,0.00241545893719807,0.00309462915601023,0.00381703470031546,0.0075968992248062,0.00580645161290322,0.00173913043478261,0
CAMTA1,0.100813943731195,0.123076923076923,0.1069207674345,0.116529335429349,0.0697311451608721,0.0903252778077463,0.0253090010178857,0.016098104793757
VAMP3,0.0329466378469087,0.0275903184963922,0.0309833857207005,0.0208779829990127,0.0236799021638361,0.0198637445620947,0.0121971457019582,0.00207803223070399
PER3,0.00603659686851538,0.000127129417747267,0.000134607618791223,0.00415075543748962,0.0018359853121175,0,0.0005720823798627,0
PARK7,0.216720846878386,0.168547397440218,0.156586707172563,0.133835205950238,0.113602640373868,0.105610537249697,0.0351219180213114,0.0268336314847943
AL034417.3,0.002389486260454,0,0.000852514919011083,0,0,0,0,0
ERRFI1,0.0330534122483551,0.0174024419106489,0.0448417933769172,0.061127828434804,0.00540625069812121,0.00614715998884448,0.00253727603057261,0.000432276657060519
AL034417.2,0.0017921146953405,0,0,0,0,0,0,0
SLC45A1,0.00102406554019457,0,0.000365363536719035,0.00405588102748986,0,0.000576036866359447,0,0
RERE,0.0627291055718475,0.0200098814229249,0.0153743315508021,0.0477577430455979,0.0035676532769556,0.00554435483870968,0.00790513833992095,0.00681818181818182
AL096855.1,0,0.00241545893719807,0,0,0,0,0,0
ENO1,0.237160602936122,0.17722602739726,0.167380136986301,0.135702054794521,0.110445205479452,0.106164383561644,0.0393835616438356,0.0256849315068493
ENO1-AS1,0.000358422939068101,0.00193236714975846,0,0.000630914826498423,0.000775193798449613,0,0,0
SLC2A5,0,0.00241545893719807,0,0,0,0,0,0
GPR157,0.00716845878136202,0,0.000639386189258312,0.000788643533123029,0,0.00226814516129032,0.000679347826086957,0
MIR34AHG,0.017531556802244,0.000945179584120982,0.00011119759813188,0.00123439857358387,0,0,0,0.000724637681159421
LINC01759,0.0162919517758228,0.00268994290733421,0.00052313415484771,0.00258101519931173,0.000792811839323468,9.1642228739003e-05,0.00395256916996048,0
H6PD,0.0456217807211185,0.00846210448859455,0.00286241764197761,0.0241502496500721,0.00207916217464962,0.000240333262123478,0.00115174200978981,0.000993377483443709
SPSB1,0.00497809637594584,0.000603864734299516,0.000639386189258312,0.00560813179109709,0.00172265288544358,0.000112007168458781,0.00754830917874396,0.00185185185185185
AL928921.2,0,0,0.00255754475703325,0,0,0,0,0
SLC25A33,0.00521342456826328,0.00274483970136144,0.00186003255056964,0.0035847433323774,0,0,0,0
TMEM201,0.00921658986175116,8.62663906142168e-05,9.13408841797589e-05,0.00281658404686796,0.000138427464008859,0.00518433179723502,0,0.00238095238095238
PIK3CD,0.00983477576711251,0.00288676799811476,0.00224564905495602,0.00123105331999692,0.00340328984685195,0.0003933910306845,0.000265111346765641,0
PIK3CD-AS2,0.0390218522372529,0.00314269388603189,0.0027500481258422,0.00763203419151318,0.00104192714845378,0.000173430454387791,0.000467508181393175,0.00161290322580645
CLSTN1,0.0965559231688264,0.114158305462653,0.0456554528165781,0.0388417050877619,0.024349035976943,0.016795905707196,0.0117196209587514,0.00258547008547009
CTNNBIP1,0.00569144117531214,0.00597228858098424,0.0189989039093898,0.0183381287482234,4.25930658488798e-05,0.00283587380361574,0.000119445771619685,0
LZIC,0.0217463329417789,0.00129907035277879,0.00947795998194674,0.00519576915939878,0.00263826460816885,0.016400108430469,0.00228352210449397,0.000560224089635854
NMNAT1,0.0122166691907719,0.00275566442131047,0.00129678325708728,0.0235037988181455,0.000218364450267496,0.002044525215811,0.00137783221065524,0
RBP7,0.00249337696743027,0.00189035916824197,0.0142332925608807,0.000274310794129749,0.00303336703741153,0.00429523141654979,0.000236294896030246,0
UBE4B,0.0354417035631457,0.00181869849389031,0.00364074018354145,0.00835034329189088,0.000729594163246695,0.000426944971537002,0.000511508951406649,0.000196078431372549
KIF1B,0.017729623245506,0.0097540288379983,0.00780929696804045,0.0106195968887712,0.00106515178412924,0.00110810145284413,0.02124128775307,0.00114503816793893
AL139424.2,0,0,0.00255754475703325,0,0,0,0,0
PGD,0.0342006621248187,0.034093004388391,0.0548407879580641,0.0414730175548438,0.0231966388543701,0.0345435237626201,0.00748838367076004,0.00155852417302799
CENPS-CORT,0,0,0.000852514919011083,0.00105152471083071,0,0,0.0036231884057971,0
CENPS,0.00552995391705069,0.00331262939958592,0.0107416879795396,0.00588853838065195,0.000332225913621263,0.0393241167434716,0.00165631469979296,0.000158730158730159
DFFA,0.0585003320763831,0.0431453492243159,0.0582947873869569,0.0391302457476051,0.0325035317022211,0.0405140048411797,0.00281310340235701,0.00921388463501786
PEX14,0.0120030007501875,0.00474665767891248,0.00297388925236424,0.0132418751375541,0.00162249864791779,0.00567329332333083,0,0.00174418604651163
CASZ1,0.0114695340501792,0.00489130434782609,0.00159846547314578,0.00504731861198739,9.68992248062015e-05,0,0.000271739130434783,0
TARDBP,0.0474306015409033,0.0177086432345899,0.0132302315290518,0.0187331748337142,0.0116392734547273,0.0454545454545455,0.00258192018360321,0.00175953079178886
SRM,0.0153125066276431,0.0217391304347826,0.00546315773543788,0.00746644765086891,0.0111004082381542,0.0126216835273907,0.00160792384872652,0.000887573964497042
EXOSC10,0.0232630272952854,0.0148798464015855,0.00368876647649026,0.0170063900347812,0.00248459550785132,0.00506617038875103,0.00696767001114827,0.000427350427350428
AL109811.2,0,0,0.000852514919011083,0.00420609884332282,0,0,0,0
MTOR,0.0232732732732733,0.00551638595116856,0.00279947466648234,0.0034529797936738,0.000209511837418815,0.00267000871839582,0.000587544065804936,0.000225225225225225
UBIAD1,0.0166804521643231,0.00167224080267558,0.00240999409797364,0.00606648871633098,7.45378652355397e-05,0.000310173697270471,0.00188127090301003,0.00032051282051282
FBXO2,0.0174751829278364,0.0300986219639796,0.0136245241434582,0.0633240779775836,0.00114314292858929,7.43273375947675e-05,0,0.00622119815668202
FBXO44,0.0308320807800516,0.00509064464183679,0.00222753898193218,0.00868355890234388,0.00150037509377344,0.000173430454387791,0.000467508181393175,0.00286738351254481
FBXO6,0.00560035842293907,0.000301932367149759,0.00199808184143222,0.00483044164037855,0.000484496124031008,0.000504032258064516,0.00135869565217391,0.00208333333333334
MAD2L2,0.0274536719286205,0.00497481755576112,0.00853240463623007,0.00838982482045776,0.00798284677552367,0.055748112560055,0.0078168362627197,0.00453900709219858
DRAXIN,0,0,0,0,0,0,0.0108695652173913,0
AGTRAP,0.0781816491586874,0.0501190327026688,0.0346742631396626,0.0590732643024028,0.0207816723633358,0.0318164915868737,0.0122791630121539,0.0162343900096062
C1orf167,0.00675489385166805,0.000743218134522483,0.000786936848317923,0,0.000298151460942159,0.000310173697270471,0,0
MTHFR,0.031074383822293,0.0125395121369356,0.0123772536389757,0.019940024146123,0.000382811752320797,9.95619275189167e-05,0.00966183574879226,0.000411522633744856
CLCN6,0.0123541523678792,0.00185013876040703,0.00136039614735811,0.0067118598563662,8.24674253669801e-05,0.00137268359643102,0.000231267345050879,0.00141843971631206
NPPA-AS1,0.00201612903225807,0.00120772946859904,0.000319693094629156,0,0.000484496124031008,0.000504032258064516,0,0
KIAA2013,0.037209161047324,0.0216572504708098,0.0118015518661407,0.0235791049564241,0.00369530942057548,0.00753485511208311,0.00294767870302137,7.06214689265537e-05
PLOD1,0.0582173729706937,0.0156649616368286,0.0264122912592147,0.0134069400630915,0.00514420884632923,0.00428427419354839,0.00483535805626599,0.000245098039215686
MFN2,0.0210933959543526,0.00624687656171914,0.00105829438222065,0.0130896696762029,0.000400962309542903,0.00166852057842047,0.00199900049975013,0.000766283524904215
MIIP,0.0145388459791004,0.00217731509831938,0.00291776232844638,0.00537610521171191,0.000218364450267496,0.00817810086324398,0.00382731169626454,0
VPS13D,0.0195707070707071,0.00395256916996047,0.00104626830969542,0.0206481215944938,0.000704721634954194,0.000733137829912024,0.00308794466403162,0.000757575757575758
DHRS3,0.00126502213788741,0.00928294022923178,0.0649917255904919,0.0402208201892744,7.5999392004864e-05,0.0144093927893738,0.00133205456095482,0.00400326797385621
PDPN,0,0,0,0,0,0,0.0195652173913044,0.0133333333333333
PRDM2,0.00967741935483871,0.00144927536231884,0.00426257459505541,0.0103049421661409,0.000258397932816538,0.00168010752688172,0.00289855072463768,0.000277777777777778
KAZN,0.0374451791001581,0.00541602904551865,0.00700544868230846,0.015361404471266,0.00780008666762963,0.00250450811460629,0.00168782068593033,0.00041407867494824
TMEM51-AS1,0.00220567962503447,0.00668896321070234,0.000196734212079481,0.00024265954865324,0,0.000310173697270471,0,0
TMEM51,0.0352701127089001,0.104810546533962,0.0397703345350712,0.0152091013897863,0.0226954328943682,0.0149711750226713,0.00630784005587567,3.3467202141901e-05
FHAD1,0.000448028673835126,0.00241545893719807,0.0014386189258312,0.00709779179810725,0,0.000252016129032258,0,0
EFHD2,0.0233353526174971,0.00979791794243723,0.0103742660566982,0.0107522104234238,0.0022109400589584,0.00479895502044525,0.00191365584813227,0.000469483568075118
CASP9,0.00307219662058372,0.00184034966643662,0.000487151382292048,0.00135196034249662,0.00073827980804725,0.000192012288786482,0.0020703933747412,0.000793650793650794
DNAJC16,0.0268977214541731,0.00698757763975155,0.00659937888198758,0.0253492564218116,0.000138427464008859,0.000144009216589862,0.000388198757763975,0
AGMAT,0.00322580645161291,0.000483091787439614,0,0.000630914826498423,0,0,0,0
AL121992.1,0,0,0,0.00315457413249211,0,0,0,0
DDI2,0.0138984214138641,0.0124370438894028,0.00982206018392556,0.00755084233841198,0.00016493485073396,0.000386067261496225,0.00289084181313598,0.000177304964539007
PLEKHM2,0.0278939333598832,0.00986312399355878,0.00286539736667614,0.00844140670639093,0.00175854148722366,0.000597371565113501,0.00251610305958132,0.000617283950617284
SLC25A34,0.00403225806451613,0,0,0,0,0,0.00271739130434783,0
SLC25A34-AS1,0.000896057347670252,0,0,0.00157728706624606,0,0,0,0
FBLIM1,0.0528363995102049,0.0547370390415673,0.115888967890963,0.0445087285277345,0.0262686695186936,0.019413956186142,0.0038486980576102,0.0111572153065929
UQCRHL,0.01194743130227,0.000161030595813205,0,0.00189274447949527,0,0.000268817204301075,0,0
AL450998.2,0.00573476702508961,0.00193236714975846,0.00051150895140665,0.000157728706624606,0.000193798449612403,0.000201612903225806,0.00489130434782609,0
SPEN,0.0347509420090065,0.0121392295305339,0.00867269984917044,0.00808865162177465,0.00062114887696283,0.00747001654259719,0.00250836120401338,0.000427350427350428
ZBTB17,0.0184331797235023,0.00349378881987578,0.000411033978808915,0.00681613339342046,0.000622923588039867,0.000648041474654378,0.00174689440993789,0
CLCNKA,0.00358422939068101,0,0,0,0,0,0,0
CLCNKB,0.00102406554019457,0.000345065562456867,0.00584581658750457,0,0,0,0,0
FAM131C,0.000448028673835126,0,0.00255754475703325,0.000788643533123029,0,0,0,0
EPHA2,0.024935193763628,0.0643344559226044,0.0540890666631052,0.00398645921703964,0.00851093974538021,0.0213193801061231,0.00343398796685208,0.00626631853785901
AL451042.2,0.0017921146953405,0,0,0,0,0,0,0
AL451042.1,0.000358422939068101,0.000483091787439614,0.0020460358056266,0,0,0.000806451612903226,0,0
ARHGEF19,0.00280504908835904,0.000945179584120982,0.00100077838318692,0.0111095871622548,0,0,0.00189035916824197,0
CPLANE2,0.0017921146953405,0.000268384326355341,0,0.00140203294777427,0.00172265288544358,0,0.00120772946859903,0
FBXO42,0.0167174878296689,0.00360516259283293,0.00381723098064664,0.00677998022505768,0.00144625708665972,0.000240731824747232,0.000648929266709929,0.000248756218905473
SZRD1,0.0438309778941569,0.0620927302612366,0.043292739488226,0.0189655829968999,0.0240992890709724,0.0527118502423533,0.0090861305098746,0.00348301669545193
NECAP2,0.0260347267412434,0.0350902838686325,0.0403605622176198,0.0138273984308948,0.0144762415387709,0.0126545505252394,0.00905275028191955,0.00172910662824208
LINC01772,0.00201612903225807,0.000301932367149759,0.000319693094629156,0.000394321766561515,0,0,0.00543478260869566,0
AL137802.2,0.000896057347670252,0,0.000319693094629156,0.00354889589905363,0,0,0.00543478260869566,0
NBPF1,0.0088987764182425,0.00133266699983342,0.000352764794073552,0.00271946045904492,0.00120288692862871,0,0.00337331334332834,0
CROCC,0.0150454280236726,0.00679698910234805,0.00214120026170225,0.00183405472819309,9.01388137732109e-05,0,0.000252780586450961,0
BX284668.5,0.016371209919597,0.00208904556730644,0.00221193060067741,0.0153892062409413,0.00424261470773098,0.00021795989537925,0.000587544065804936,0
BX284668.6,0.002389486260454,0.000805152979066023,0,0,0,0,0,0
MFAP2,0.00857927247769389,0.000205570973378559,0.012243565326223,0.0081213504262031,0,0.000343170899107756,0,0.00141843971631206
ATP13A2,0.0104268491365266,0.015249109452008,0.0103335141698313,0.0071694866647548,0.00191840889515308,0.00065167807103291,0.000439174352217831,0.000673400673400674
SDHB,0.0643949882320365,0.0500741224523647,0.0515048900694818,0.0616868171294729,0.0670767208969624,0.0884717222760626,0.0186601977980967,0.0140200286123033
PADI2,0.00195503421309873,0.0211535646318255,7.75013562737349e-05,0.000860338399770576,0.000117453605825699,0.000488758553274683,0.000329380764163373,0.00202020202020202
AL590644.1,0.000716845878136201,0.00386473429951691,0,0.00126182965299685,0.00155038759689923,0,0,0
PADI1,0.000105418511490618,0.0115089514066496,0.00376109523093124,0,0,0,0.00255754475703325,0
RCC2,0.019698691610572,0.0190094654569734,0.0259913085064355,0.0226206047549434,0.00266275918573139,0.0178501180173092,0.00357900318133616,0.000609756097560975
ARHGEF10L,0.0613831515432815,0.00627324227574462,0.00596147123222139,0.0130721920886004,0.000446154704143662,2.90090508238571e-05,0.000703784798248358,0.000119904076738609
KLHDC7A,0.0122066680192061,0.00455746969282654,0.00390870047773006,0.00148800666626986,0.00182828726049437,0.000684723067559342,0.000820344544708778,0
ALDH4A1,0.00708103855232101,0.00754094497466714,0.00199613249329424,0.0153881664999615,0.000425411230856495,0.00491738788355625,0.00477200424178155,0.000203252032520325
IFFO2,0.011980618611443,0.00541241724816604,0.000757791039120963,0.00706858277836196,7.17772035601494e-05,0.00029868578255675,0.00503220611916264,0.000308641975308642
UBR4,0.0421329822251481,0.0252390811397023,0.014412286653792,0.102757033412734,0.00356945103622845,0.010533245556287,0.00623890860692103,0.00153061224489796
AL035413.1,0.00201612903225807,0.000301932367149759,0,0.00354889589905363,0,0.000504032258064516,0,0
EMC1,0.0100955794504182,0.00515297906602254,0.0103154305200341,0.0139064143007361,0.00322997416020671,0.00658602150537635,0.00144927536231884,0.00347222222222222
MRTO4,0.0303684707787826,0.0240585774058577,0.0309045575661591,0.0164988186845822,0.0282264603807856,0.096580172762856,0.0065717664180462,0.00348675034867503
AKR7A3,0.00448028673835126,0.000241545893719807,0.000255754475703325,0.0028391167192429,0,0,0,0
AKR7A2,0.0477120554835968,0.0390907159549607,0.0289936574846083,0.0521680911509069,0.0266797100804838,0.0224819589218528,0.00532047551749938,0.00538559592096877
PQLC2,0.0044539321104786,0.0079923273657289,0.00304648713705431,0.00909259602894786,0.000227998176014592,0.00592979127134725,0.00255754475703325,0.000245098039215686
