cluster,gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
0,NEAT1,8.74062934678265e-48,0.501341577182372,0.991,0.983,1.50845781266775e-43
0,MALAT1,5.17118123899878e-47,0.365498734045418,0.998,0.999,8.92442458226409e-43
0,CXCL14,7.0386051019132e-46,0.417348689630409,0.622,0.311,1.21472246848818e-41
0,IGFBP7,1.36087288911981e-44,0.347268557501053,0.989,0.981,2.34859443204297e-40
0,KCNQ1OT1,2.29559786401839e-43,0.539527097086867,0.803,0.621,3.96174279372294e-39
0,ATP5MC2,3.25229008549491e-42,0.268575123900186,0.98,0.987,5.61280222954711e-38
0,FTH1,9.24816122814953e-42,0.524544095177462,1,1,1.59604766475405e-37
0,GPNMB,5.28209506638926e-41,0.434628622068959,0.656,0.42,9.11583966557459e-37
0,ITM2C,3.39161928003351e-40,0.316351381564927,0.941,0.884,5.85325655348184e-36
0,IFITM3,2.37694868857548e-39,0.283946133664132,0.995,0.993,4.10213804674356e-35
0,TFPI,1.63984141966808e-38,0.424564254889489,0.835,0.739,2.83003832206317e-34
0,C6orf48,5.06793777931533e-38,0.319698153821605,0.932,0.913,8.7462470195424e-34
0,TIMP1,1.46859822892203e-37,0.356696395134413,0.987,0.981,2.53450682347364e-33
0,PDZK1IP1,5.43990850815934e-37,0.388563408310397,0.991,0.981,9.38819410338139e-33
0,NCOA7,7.40764123841391e-37,0.435164760765661,0.609,0.394,1.27841072492547e-32
0,LINC01320,3.09167480745688e-35,0.371919245457725,0.738,0.583,5.33561238270908e-31
0,LY6E,3.98120737623749e-35,0.361428728337034,0.946,0.907,6.87076768991067e-31
0,WSB1,2.22958269856079e-34,0.340468281826453,0.955,0.896,3.8478138211762e-30
0,TXNIP,5.12240199709407e-34,0.306972771530875,0.943,0.832,8.84024136658495e-30
0,CHI3L2,1.1504260148397e-33,0.285955017191664,0.176,0.031,1.98540521641036e-29
0,TFAP2B,2.62464650984482e-33,0.384314659430592,0.654,0.444,4.52961494669019e-29
0,FAM162A,1.41469029882652e-32,0.306777858321326,0.928,0.929,2.44147251771481e-28
0,CTSD,2.3705963655713e-32,0.31438462282954,0.975,0.987,4.09117520770295e-28
0,VKORC1,6.01309451980383e-32,0.299775366628677,0.9,0.911,1.03773985222775e-27
0,NOP53,1.26944543716823e-31,0.260004940501128,0.955,0.958,2.19080893546492e-27
0,TSC22D1,3.56579755450081e-31,0.669705211722237,0.771,0.667,6.1538534195575e-27
0,SERPINA1,2.69965076583958e-29,0.494376393409449,0.855,0.764,4.65905729168595e-25
0,TMEM37,3.68114227592301e-29,0.337686396727611,0.746,0.577,6.35291533978794e-25
0,NNMT,1.55119676881173e-28,0.387814661722059,0.98,0.957,2.67705538361528e-24
0,CPD,4.6439080618448e-28,0.350400714236326,0.703,0.583,8.01445653313175e-24
0,CLEC4E,3.45899483149174e-27,0.309497191403215,0.349,0.16,5.96953328018844e-23
0,FKBP10,8.86020837449512e-27,0.270617906099554,0.448,0.256,1.52909476127037e-22
0,TSPAN8,3.48125727544101e-26,0.348755877588164,0.582,0.384,6.00795380595609e-22
0,SYNGR1,1.79146797733728e-25,0.268383013577709,0.52,0.34,3.09171543528868e-21
0,SLC3A1,4.64345299933451e-24,0.27349062204596,0.634,0.447,8.0136711862515e-20
0,BTG1,1.23509197096384e-23,0.309658429877847,0.72,0.637,2.1315217234894e-19
0,CLDN10,3.44444369850434e-23,0.425355125072111,0.803,0.763,5.94442093487878e-19
0,LCN2,1.02971801590365e-22,0.630703682830527,0.855,0.779,1.77708735184653e-18
0,RETREG1,1.58775286014631e-22,0.310965794734024,0.606,0.46,2.7401438860405e-18
0,XIST,2.1345758205633e-22,0.261928319346012,0.919,0.875,3.68385095112814e-18
0,KCNJ16,2.82820442759938e-22,0.298999214083071,0.708,0.607,4.88091520115102e-18
0,TNFAIP2,3.00588859492371e-22,0.414499117220529,0.677,0.584,5.18756253711934e-18
0,HLA-DMB,7.52441686526196e-22,0.352275599025194,0.772,0.665,1.29856386260691e-17
0,PAX8,8.29173359824863e-22,0.267135234083731,0.957,0.953,1.43098738438575e-17
0,IRX3,4.66797734824383e-21,0.252284835630582,0.421,0.254,8.0559953075992e-17
0,SYNE2,1.36295229772589e-20,0.278030909870231,0.919,0.906,2.35218307541534e-16
0,CCL2,1.77681729580233e-20,0.692580618822286,0.624,0.484,3.06643128909566e-16
0,GOLGA8A,4.47613760299519e-20,0.271650081214058,0.507,0.347,7.72491827524909e-16
0,BIRC3,1.19400508121906e-18,0.401487474316396,0.536,0.382,2.06061396916785e-14
0,SGIP1,1.49246642706439e-18,0.261143748017508,0.534,0.389,2.57569855982773e-14
0,ACSL4,1.15651686237003e-17,0.258212041200914,0.729,0.692,1.9959168010782e-13
0,PIGR,1.59901718875888e-17,0.334474765437701,0.443,0.278,2.75958386436008e-13
0,CP,1.22254853267206e-16,0.27945148274596,0.514,0.337,2.10987425768545e-12
0,VEGFA,2.2932629499215e-16,0.260178376205881,0.735,0.633,3.95771319897453e-12
0,HIPK2,3.0042948744942e-16,0.264693919208626,0.848,0.852,5.18481209440209e-12
0,SLC25A37,5.9741584225311e-16,0.283094256232742,0.772,0.767,1.03102026056042e-11
0,SERPING1,3.7073164009604e-15,0.260220922708648,0.733,0.629,6.39808664477745e-11
0,ID2,4.05633389341405e-14,0.259123326426092,0.805,0.787,7.00042103325396e-10
0,FILIP1L,2.42568202282945e-11,0.284871446903187,0.475,0.379,4.18624203499906e-07
0,ID3,3.57185395893911e-10,0.272302005376709,0.323,0.212,6.16430556233712e-06
0,ID1,1.34303347245172e-07,0.323321840998822,0.719,0.717,0.00231780716675718
0,NFKBIA,4.76225123990202e-05,0.260004849858357,0.511,0.502,0.82186931898229
1,CDH6,6.87032139857211e-78,0.695150380447506,0.819,0.4,1.18568006696557e-73
1,KRT7,1.28322770291969e-72,0.716448135363436,0.971,0.768,2.21459436969879e-68
1,CST6,2.1938989697817e-68,0.817724579444561,0.894,0.593,3.78623084204926e-64
1,DPP4,7.00649083144386e-67,0.557876105917444,0.92,0.652,1.20918018769058e-62
1,LMTK3,1.82225564303861e-62,0.4514504379607,0.807,0.451,3.14484878875603e-58
1,S100A6,5.94845249533773e-60,0.451814312594636,1,1,1.02658393164539e-55
1,PLAU,5.4317828888237e-59,0.854215920358852,0.925,0.725,9.37417090953194e-55
1,SCEL,2.09139473354363e-54,0.311056737014024,0.457,0.137,3.60932903114959e-50
1,GJA1,1.70005399440585e-52,0.307069266047435,0.527,0.185,2.93395318354561e-48
1,TMSB10,1.52031430138958e-47,0.37202398216899,1,1,2.62375842133813e-43
1,DCBLD2,4.57223680801786e-47,0.502444977334479,0.961,0.813,7.89076628327722e-43
1,NEFL,1.18770418649769e-45,0.31701485737628,0.56,0.224,2.04973988505771e-41
1,CLDN7,2.04406059779232e-45,0.431812366630503,0.928,0.627,3.52763977966998e-41
1,FOLR3,4.58286693629372e-44,0.522738770137835,0.652,0.332,7.90911175865571e-40
1,WNT7A,2.88990412881133e-43,0.260923346872498,0.464,0.165,4.98739654550259e-39
1,MACC1,1.38565433203983e-42,0.323913673754545,0.773,0.413,2.39136224623434e-38
1,SLC34A2,1.55719307628874e-42,0.527993899929573,0.915,0.693,2.68740381105911e-38
1,TMPRSS4,4.79239004359504e-41,0.35795960294775,0.785,0.437,8.27070673723633e-37
1,CLDN3,8.41534280891642e-37,0.346426867891798,0.981,0.887,1.4523198619628e-32
1,ALCAM,2.12767735079605e-36,0.372912044461906,0.797,0.567,3.67194557200383e-32
1,CLDN10,4.00372396798833e-35,0.384279993408542,0.92,0.741,6.90962682395426e-31
1,ITGB8,1.1624437000322e-34,0.422392170835187,0.816,0.561,2.00614533751557e-30
1,SH3BGRL3,1.76472624607931e-34,0.41690488946588,0.983,0.927,3.04556455548367e-30
1,PLA2G16,1.36514786811793e-33,0.346498441103807,0.92,0.774,2.35597219079792e-29
1,C19orf33,1.45080400484949e-33,0.370538072907621,0.884,0.685,2.50379755156926e-29
1,TFPI2,2.54489456872219e-33,0.46643620411529,0.669,0.404,4.39197904670076e-29
1,SPINT1,4.3483893584103e-33,0.322946727456868,0.913,0.786,7.5044503547445e-29
1,LAMC2,7.32972754090475e-33,0.391491312216538,0.737,0.467,1.26496437900934e-28
1,ANPEP,1.20176685066339e-32,0.404085688342601,0.775,0.509,2.07400923087487e-28
1,APOL1,4.17190524392824e-32,0.401050633070877,0.775,0.518,7.19987406997136e-28
1,SFTA2,1.45662862070203e-31,0.337417690286492,0.558,0.276,2.51384967360757e-27
1,STMN3,3.50070953016221e-31,0.29701649249562,0.812,0.567,6.04152450715394e-27
1,MAL2,1.22917137683369e-28,0.363461401003328,0.857,0.674,2.12130396213959e-24
1,PKIB,1.47136823655745e-28,0.326834592719999,0.623,0.355,2.53928730265085e-24
1,ITGA3,4.71423119719764e-28,0.357627788391258,0.964,0.897,8.13582020012368e-24
1,ITGB4,6.01723981251256e-28,0.265590256492478,0.691,0.429,1.03845524684342e-23
1,RAB25,2.85234122794339e-27,0.270412099411468,0.802,0.483,4.9225704911847e-23
1,RAB3B,5.52302443439357e-27,0.272981741528229,0.543,0.29,9.53163556887642e-23
1,CCND1,6.74768313187121e-27,0.410236672862646,0.901,0.733,1.16451515489833e-22
1,TSPAN1,4.84097180939196e-26,0.277353093944504,0.986,0.835,8.35454914864865e-22
1,OCIAD2,1.53478608878713e-24,0.366611999483183,0.978,0.939,2.64873383202883e-20
1,BCL2L1,3.10927419537672e-24,0.269221011608002,0.826,0.621,5.36598540638114e-20
1,CXCL5,3.6161604257618e-24,0.473667802089153,0.246,0.079,6.24076966277971e-20
1,FXYD2,6.08672232013295e-24,0.326674127057613,0.998,0.986,1.05044653800854e-19
1,SMIM22,6.08540795684852e-23,0.28854191401901,0.671,0.422,1.05021970519292e-18
1,S100A14,7.15146845301618e-23,0.26509235587514,0.744,0.44,1.23420042562153e-18
1,SAA1,1.0441451999795e-22,0.318392759627863,0.942,0.782,1.80198578612462e-18
1,FLNA,4.77509074581976e-22,0.27293905251072,0.928,0.851,8.24085160913574e-18
1,GLS,9.83840257762985e-22,0.283202136352586,0.838,0.689,1.69791151684736e-17
1,ITGB1,1.04052191826128e-21,0.257317100325075,0.995,0.969,1.79573272653532e-17
1,SPON1,1.54221172144258e-21,0.255770150319184,0.913,0.729,2.6615489888656e-17
1,KRTAP2-3,2.61151924565402e-21,0.341563451692206,0.246,0.087,4.50695991414971e-17
1,SERPINE2,4.21541068087685e-21,0.384475135173661,0.787,0.568,7.27495575305726e-17
1,MUC1,8.03787049100474e-21,0.328554251858558,0.976,0.844,1.3871756893376e-16
1,TMSB4X,1.08816614837594e-20,0.252062572013815,1,0.999,1.8779571388672e-16
1,CDKN2A,1.39209443265318e-20,0.287122767100074,0.758,0.557,2.40247657187286e-16
1,CD81,4.02854901085112e-20,0.270373830866073,0.947,0.848,6.95246988292686e-16
1,ARL4C,6.92586854063855e-20,0.290889170538675,0.865,0.677,1.1952663927434e-15
1,SLPI,2.35109799277256e-18,0.289453754441308,0.983,0.885,4.05752491592689e-14
1,SAT1,2.05942805296249e-17,0.291697965637588,1,0.996,3.55416093380267e-13
1,GSTP1,1.73966493947195e-15,0.323436016487801,0.995,0.993,3.00231375254069e-11
1,S100A16,1.32902474513304e-14,0.252862828323276,0.983,0.949,2.2936309051506e-10
1,HS3ST1,1.64217868314145e-11,0.25552218085698,0.684,0.542,2.83407197136552e-07
1,TSPAN8,1.9278672829041e-11,0.250837654587243,0.568,0.402,3.3271133568359e-07
1,ISG15,2.69138916731479e-11,0.280022524397664,0.647,0.462,4.64479942495186e-07
1,S100A2,3.52199921174866e-11,0.444532142978053,0.65,0.49,6.07826623963584e-07
1,KLF6,5.24491099382731e-11,0.290498417842976,0.633,0.516,9.05166739314718e-07
1,CXCL1,1.84519154494732e-10,0.261589505139653,0.703,0.525,3.18443156827009e-06
1,FGFBP1,8.26861304806909e-10,0.289589351526886,0.391,0.251,1.42699723983576e-05
1,MMP7,5.14606295657326e-07,0.304141282518181,0.99,0.966,0.00888107545045414
1,IL32,0.0146765736172491,0.33788854149175,0.502,0.445,1
2,GATA3,3.033502227367e-96,0.36652205275322,0.604,0.126,5.23521814398997e-92
2,S100A14,5.30549263131534e-92,0.8156220615811,0.882,0.416,9.15621918312401e-88
2,SLC12A3,4.16153685024815e-86,0.558362455702003,0.519,0.113,7.18198029615826e-82
2,KRT19,1.0090994186818e-83,0.845147607398689,1,0.976,1.74150377676105e-79
2,VTCN1,1.92469843815875e-81,0.424988302739993,0.494,0.103,3.32164456457437e-77
2,LHX1,1.18932083294194e-75,0.373943445053732,0.619,0.168,2.05252989349119e-71
2,GPRC5A,1.99672708394568e-74,0.713628742272845,0.877,0.553,3.44595160147346e-70
2,ITGA2,5.24698373333438e-65,0.807567213348083,0.711,0.343,9.05524452698848e-61
2,CLDN7,1.86600566226252e-64,0.621957314685028,0.944,0.627,3.22035257193266e-60
2,CNGA1,5.32734211504855e-63,0.290156730407679,0.435,0.099,9.19392702215079e-59
2,RAB25,2.05741667225165e-56,0.441941419481661,0.862,0.475,3.5506896929719e-52
2,TFAP2A,5.05489559836457e-56,0.287661084150183,0.588,0.203,8.72373882365757e-52
2,KLK6,9.74869381291439e-55,0.752921304902314,0.563,0.201,1.68242957823277e-50
2,TACSTD2,4.23584925946378e-52,0.635870693949608,0.898,0.722,7.31022865198259e-48
2,AL161431.1,1.0898115640516e-51,0.275252224691601,0.409,0.11,1.88079679724025e-47
2,TMSB4X,1.6561607274472e-51,0.494549807128401,1,0.999,2.85820218342838e-47
2,EREG,2.06933840070453e-50,0.344725861800446,0.343,0.076,3.57126421193588e-46
2,AREG,4.37457921665638e-50,0.912810529696779,0.56,0.222,7.54964881210558e-46
2,UCA1,4.6218937535841e-49,0.389670768943934,0.419,0.12,7.97646423993544e-45
2,SOX4,3.53798781873568e-46,0.680105848699033,0.962,0.878,6.10585937757403e-42
2,KRT8,6.44579629246515e-46,0.825236915304531,0.985,0.988,1.11241552415363e-41
2,KRT18,6.23701519614964e-45,0.889749642364345,0.987,0.987,1.07638408255151e-40
2,CDA,1.38748856980528e-44,0.374038892431582,0.606,0.282,2.39452777376994e-40
2,CDH1,2.12018597064185e-44,0.304301539223038,0.678,0.314,3.6590169481337e-40
2,MLPH,4.69769659659521e-44,0.297246905537975,0.568,0.247,8.10728478640402e-40
2,C12orf75,8.08919618436997e-44,0.514286292020939,0.944,0.946,1.39603347749857e-39
2,PROM2,1.20101646504825e-42,0.266102771557141,0.637,0.277,2.07271421538026e-38
2,MPZL2,2.02358886925549e-42,0.320639885297837,0.627,0.292,3.49230967056112e-38
2,AP1M2,1.92312810767943e-41,0.300654455223469,0.731,0.369,3.31893448823316e-37
2,LIMA1,2.29450520313885e-41,0.426894246160273,0.77,0.537,3.95985707957703e-37
2,F3,2.92802500037804e-39,0.337058247434172,0.409,0.137,5.05318554565242e-35
2,CLDN4,3.0499949161826e-39,0.517245987187619,0.959,0.791,5.26368122634794e-35
2,TRIB3,3.55743699923851e-39,0.318270266624625,0.568,0.263,6.13942477328583e-35
2,SPINT2,3.64142876807936e-39,0.279618415903856,0.992,0.985,6.28437776795136e-35
2,PRSS8,5.81798918980517e-39,0.331874461124252,0.772,0.431,1.00406857437658e-34
2,TMPRSS4,1.5954036696951e-38,0.323913811829007,0.785,0.441,2.75334765315981e-34
2,TSPAN1,4.21749154201942e-36,0.409147274237794,0.964,0.841,7.27854690321712e-32
2,S100A4,4.2795728478494e-36,0.696668307961747,0.824,0.578,7.38568682081849e-32
2,UCP2,1.15910315462732e-35,0.401975906870254,0.79,0.546,2.00038022425583e-31
2,KITLG,3.35103101325878e-35,0.327041577763986,0.775,0.48,5.78320932268201e-31
2,LCMT1,2.37161388177775e-33,0.417272889518811,0.775,0.568,4.09293123717204e-29
2,KRTCAP3,1.06790442983177e-32,0.25510587568341,0.578,0.273,1.84298946500367e-28
2,PERP,1.37405937641369e-32,0.436654766268833,0.903,0.748,2.37135167181475e-28
2,FXYD3,2.00463593010691e-32,0.294000558053768,0.353,0.117,3.4596006881785e-28
2,CST6,1.52096175158336e-31,0.454023344858558,0.818,0.611,2.62487579088256e-27
2,ITGB6,5.42055879769731e-31,0.342898028827389,0.798,0.526,9.35480037306601e-27
2,TUBB2B,1.01175770106193e-29,0.373598504982335,0.371,0.143,1.74609144049267e-25
2,TAGLN2,1.11718880283942e-28,0.352867015462342,0.926,0.848,1.92804443594026e-24
2,EPCAM,1.23135213307569e-28,0.34689471432541,0.964,0.875,2.12506751126203e-24
2,ANXA3,2.11978748188234e-28,0.439965083963528,0.775,0.603,3.65832923623255e-24
2,SERINC2,4.51040066243634e-28,0.292360235178195,0.857,0.693,7.78404946323263e-24
2,MACC1,1.89179668183373e-27,0.287390001299597,0.711,0.429,3.26486271350865e-23
2,HSPB1,3.01751271937235e-27,0.323404205294521,0.982,0.971,5.2076234510928e-23
2,SCD,3.1775715492963e-27,0.400388331786434,0.841,0.669,5.48385297977556e-23
2,PDLIM1,9.6446550763788e-27,0.300906350467983,0.887,0.795,1.66447457308145e-22
2,TPM4,6.08564891708987e-26,0.371083282643132,0.857,0.735,1.05026129011137e-21
2,SH3BGRL3,1.07143480973696e-25,0.364050500808723,0.941,0.936,1.84908219464404e-21
2,SLC2A1,4.53153122919119e-24,0.375660769929857,0.798,0.622,7.82051659533815e-20
2,CCNI,5.14132710626128e-24,0.261428245555908,0.987,0.964,8.87290231998572e-20
2,HIGD1A,5.15206653678102e-24,0.301612153894905,0.813,0.679,8.89143642917668e-20
2,KRT7,5.94278239360298e-24,0.428429764067484,0.908,0.783,1.025605385488e-19
2,UBE2J1,6.32741439882274e-24,0.295869051366487,0.614,0.417,1.09198517694883e-19
2,MLLT11,3.08890340032639e-23,0.261552449337554,0.448,0.227,5.33082948828329e-19
2,CD99,7.93597693137411e-23,0.302325781521874,0.887,0.78,1.36959089881654e-18
2,TPD52L1,4.16801770532753e-22,0.266187978165574,0.829,0.668,7.19316495585426e-18
2,L1CAM,9.1429869911963e-22,0.254757625991202,0.696,0.472,1.57789669494066e-17
2,SFN,1.02758234522194e-21,0.393940409402012,0.859,0.742,1.77340161138403e-17
2,EZR,1.53251101245955e-21,0.393697367344241,0.898,0.874,2.64480750530269e-17
2,MAL2,1.8082785867231e-21,0.35643686356358,0.824,0.683,3.12072718496672e-17
2,CTSH,1.00942708487266e-20,0.285646604552276,0.79,0.596,1.74206926307323e-16
2,IDH2,1.32977569101375e-20,0.277299781083484,0.903,0.868,2.29492688755154e-16
2,SLCO4A1,1.43110969706176e-20,0.277937193783281,0.785,0.607,2.46980911518919e-16
2,QPRT,4.55112452256386e-20,0.253589781564121,0.936,0.876,7.85433070104071e-16
2,RBCK1,7.70154114210747e-20,0.285529166772897,0.857,0.761,1.32913197030491e-15
2,TUBB,9.07387434381932e-20,0.269768375274242,0.977,0.945,1.56596923425634e-15
2,MARCKSL1,3.65331525287217e-19,0.30706672033197,0.862,0.784,6.30489146340679e-15
2,CALM1,6.61816030698863e-19,0.288035274792406,0.918,0.902,1.1421621057801e-14
2,CRABP2,2.06470709264434e-18,0.2790293201897,0.616,0.4,3.56327150048561e-14
2,WWTR1,8.64437816669511e-18,0.253759184102694,0.775,0.615,1.49184678400824e-13
2,CAST,1.80186526570793e-17,0.297823791934967,0.882,0.831,3.10965907555874e-13
2,SPRY1,1.90089304968141e-17,0.279738112182462,0.772,0.6,3.28056122514017e-13
2,NDRG1,2.64766461806205e-17,0.609642632663575,0.634,0.469,4.56933959785149e-13
2,JPT1,2.74754240759133e-17,0.286296934066603,0.91,0.898,4.74170868702111e-13
2,S100A16,4.06575163622679e-17,0.288346553766178,0.969,0.952,7.0166741738002e-13
2,FGFBP1,4.80909810332837e-17,0.385493445372938,0.44,0.243,8.29954150672411e-13
2,PHLDA2,6.08613741450664e-17,0.367738006797241,0.821,0.724,1.05034559499556e-12
2,GSTM3,2.56404785284529e-16,0.287596468155361,0.895,0.825,4.42503378444041e-12
2,PHGDH,3.25519693557613e-16,0.26839703996715,0.565,0.363,5.61781887141728e-12
2,PRSS23,5.61658616467232e-16,0.258653283725505,0.721,0.534,9.69310440299149e-12
2,ACTB,6.46095797874021e-16,0.272603444891073,0.977,0.997,1.11503212797098e-11
2,GIPC1,1.02644927831023e-15,0.256876024162931,0.795,0.728,1.7714461645078e-11
2,ANGPTL4,1.8476416263307e-15,0.485746999865083,0.307,0.153,3.18865991872152e-11
2,MALT1,3.38880666060479e-15,0.250198928165955,0.785,0.676,5.84840253487175e-11
2,RNF213,5.08045155203573e-15,0.298586273237535,0.882,0.767,8.76784328850326e-11
2,HMGA1,8.62740402243125e-15,0.306394938526302,0.934,0.885,1.48891738619119e-10
2,ELF3,1.18286915128163e-14,0.2913104411371,0.88,0.799,2.04139558128184e-10
2,INSIG1,2.15534259378729e-14,0.250154257059444,0.668,0.485,3.71969024835811e-10
2,STMN1,5.32606864910795e-14,0.268639094992744,0.877,0.844,9.1917292746305e-10
2,ERO1A,1.17711191710438e-13,0.288018352463597,0.66,0.494,2.03145974653873e-09
2,CKB,4.71274289483557e-12,0.273505999428108,0.908,0.824,8.13325168790723e-08
2,ANXA2,1.01665462581565e-11,0.290092654463741,0.992,0.996,1.75454255323264e-07
2,EIF4EBP1,1.08309028701079e-11,0.261412506678498,0.795,0.652,1.86919721732322e-07
2,SFRP1,6.30018892191198e-11,0.269965647995123,0.614,0.44,1.08728660414357e-06
2,IVNS1ABP,8.93998504943371e-11,0.255816182398695,0.818,0.69,1.54286261983127e-06
2,C4orf3,2.01155515095988e-09,0.260471782762761,0.972,0.916,3.47154187952656e-05
2,DDIT4,5.57496748486717e-08,0.306666036497845,0.742,0.657,0.000962127888538377
2,HILPDA,2.80632583165681e-07,0.278363485266373,0.504,0.383,0.00484315712027332
2,CYR61,0.000163944072606211,0.253529971692939,0.619,0.552,1
2,IGFBP3,0.000920119736821948,0.26936620115808,0.512,0.425,1
3,AGR3,3.7230217785046e-169,1.19111811146697,0.694,0.094,6.42519098534324e-165
3,WFDC2,3.60861809208752e-123,1.13655355253281,1,0.978,6.22775310332464e-119
3,DEFB1,3.49036783007269e-120,1.66981216628502,0.927,0.477,6.02367680113945e-116
3,SCN2A,1.63720279494661e-110,0.646019527557014,0.71,0.178,2.82548458351886e-106
3,PPP1R1B,4.12512828710442e-100,0.514403178599409,0.577,0.109,7.11914639788481e-96
3,BCAM,6.92300284318389e-100,0.844099387821804,0.991,0.863,1.19477183067668e-95
3,KCNQ2,1.23998068216532e-91,0.309937419380948,0.306,0.02,2.1399586612809e-87
3,AC019197.1,1.43404698732111e-86,0.505860152180919,0.653,0.189,2.47487829071877e-82
3,COL4A4,3.64453697187391e-86,0.669524131432101,0.77,0.305,6.28974190606e-82
3,COL4A3,4.90855621391721e-86,0.516289379518088,0.606,0.156,8.47118631397831e-82
3,ATP1A1,2.62737197273989e-83,0.716819080844931,0.997,0.908,4.5343185505545e-79
3,FAM20A,2.08633946164009e-81,0.34603455093292,0.369,0.046,3.60060464289847e-77
3,SPP1,3.162699941001e-81,0.681920014810331,1,1,5.45818755817952e-77
3,GSTM3,7.56877371042437e-81,0.742304968651403,0.965,0.817,1.30621896694504e-76
3,KITLG,1.05199276097444e-80,0.77337012021916,0.855,0.478,1.81552910688969e-76
3,CFTR,1.40145931990436e-76,0.569164303371765,0.628,0.196,2.41863849429094e-72
3,TSPAN1,1.20040749882017e-72,0.697566050238409,0.997,0.84,2.07166326146385e-68
3,IGFBP3,2.15888693619702e-71,0.821815496321645,0.814,0.381,3.72580707448882e-67
3,IFITM2,2.51157677673157e-71,0.630078492034552,0.994,0.944,4.33447920128335e-67
3,ITM2B,5.89256769195937e-71,0.585211389599322,1,0.998,1.01693933227835e-66
3,BBOX1,3.14532566079756e-68,0.59157930131871,0.562,0.166,5.42820302540444e-64
3,MNS1,1.68113030341181e-66,0.504339776780148,0.672,0.255,2.9012946776281e-62
3,GPC3,3.07069007815002e-66,0.559524397231682,0.59,0.194,5.29939693687131e-62
3,OLFM4,1.95173911378302e-62,0.295494979486177,0.174,0.006,3.36831136256674e-58
3,ALDH1L1,3.25777169545812e-62,0.289065504070232,0.309,0.044,5.62226239202162e-58
3,CLU,2.3094152499906e-60,0.641451434894286,1,0.967,3.98558883843378e-56
3,AGR2,3.90136804981625e-60,0.914972441633659,0.956,0.856,6.73298098037288e-56
3,ATP1B1,6.79096846636443e-59,0.638709882396603,0.959,0.852,1.17198533792517e-54
3,CP,1.18209433581437e-58,0.74847756673142,0.729,0.324,2.04005840474844e-54
3,CD74,3.78889020603909e-58,0.708197867743089,0.823,0.598,6.53886671758226e-54
3,FXYD3,5.66801682041167e-57,0.409011733092665,0.451,0.11,9.78186342866646e-53
3,MUC1,5.6109135289714e-55,0.536808425700772,0.991,0.848,9.68331456829884e-51
3,LHX1,3.32843981603376e-52,0.493607488416098,0.555,0.195,5.74422143451106e-48
3,LCN2,5.13261178948309e-52,0.91667731807487,0.95,0.773,8.85786142628992e-48
3,DSTN,7.39494531213627e-52,0.4032009781675,0.997,0.97,1.27621966196848e-47
3,SERPINA5,8.94760702969466e-52,0.3287889532274,0.435,0.117,1.54417802118471e-47
3,BLNK,4.32605620151016e-51,0.259787900482319,0.338,0.067,7.46590779256623e-47
3,H3F3A,5.7983638030677e-51,0.323225679698835,0.997,0.994,1.00068162513342e-46
3,C3,6.6362790322875e-51,0.687229557246193,0.943,0.708,1.14528903539218e-46
3,DBI,1.39789890541312e-50,0.499403457903049,0.997,0.984,2.41249393096196e-46
3,IFITM3,6.18818809175135e-50,0.439854571781,0.994,0.994,1.06795750087445e-45
3,DNER,7.05215315802015e-49,0.261171426773366,0.334,0.069,1.21706059201112e-44
3,GATA3,1.78005067115733e-48,0.367879636422351,0.502,0.16,3.07201144828332e-44
