,0,1,2,3,4,5,6,7
FNDC10,0.00716845878136201,0.00241545893719807,0,0.0189274447949527,0,0.00806451612903226,0,0.0166666666666667
AL691432.2,0.014336917562724,0.00241545893719807,0.0051150895140665,0.0157728706624606,0,0,0,0.0166666666666667
MIB2,0.0555555555555556,0.0314009661835749,0.030690537084399,0.0504731861198738,0.00775193798449612,0.00806451612903226,0.0108695652173913,0.0166666666666667
MMP23B,0.00537634408602151,0.0072463768115942,0.0153452685421995,0,0,0.00806451612903226,0,0
CDK11B,0.116487455197133,0.0821256038647343,0.0818414322250639,0.145110410094637,0.0581395348837209,0.137096774193548,0.130434782608696,0.0666666666666667
FO704657.1,0,0,0,0.00630914826498423,0,0,0,0
SLC35E2B,0.0483870967741935,0.0193236714975845,0.0230179028132992,0.028391167192429,0.0116279069767442,0.00403225806451613,0.0326086956521739,0
CDK11A,0.0609318996415771,0.0507246376811594,0.0358056265984655,0.0757097791798107,0.0193798449612403,0.0282258064516129,0.0434782608695652,0.0166666666666667
SLC35E2A,0.0304659498207885,0.036231884057971,0.0153452685421995,0.0473186119873817,0.0155038759689922,0.0120967741935484,0.0434782608695652,0
NADK,0.0519713261648745,0.0555555555555556,0.0358056265984655,0.0504731861198738,0.0271317829457364,0.0443548387096774,0,0.0166666666666667
GNB1,0.385304659498208,0.543478260869565,0.524296675191816,0.302839116719243,0.461240310077519,0.44758064516129,0.489130434782609,0.5
AL109917.1,0,0,0,0,0,0,0.0108695652173913,0
TMEM52,0.0017921146953405,0.00241545893719807,0.010230179028133,0.00946372239747634,0.00387596899224806,0,0,0
PRKCZ,0.043010752688172,0.0217391304347826,0.0230179028132992,0.0410094637223975,0.00775193798449612,0.0120967741935484,0.0326086956521739,0.0166666666666667
AL590822.2,0,0,0,0,0,0,0.0108695652173913,0
PRKCZ-AS1,0.0017921146953405,0,0,0,0,0,0,0
FAAP20,0.673835125448029,0.710144927536232,0.675191815856777,0.700315457413249,0.751937984496124,0.741935483870968,0.652173913043478,0.85
SKI,0.0788530465949821,0.0386473429951691,0.0434782608695652,0.0630914826498423,0.0193798449612403,0.0120967741935484,0.0434782608695652,0.0833333333333333
MORN1,0.014336917562724,0.00241545893719807,0.0153452685421995,0.0441640378548896,0.0116279069767442,0.00403225806451613,0.0108695652173913,0.0166666666666667
RER1,0.507168458781362,0.734299516908213,0.675191815856777,0.615141955835962,0.686046511627907,0.846774193548387,0.521739130434783,0.733333333333333
PEX10,0.0967741935483871,0.0845410628019324,0.0895140664961637,0.116719242902208,0.0775193798449612,0.0645161290322581,0.108695652173913,0.0333333333333333
PLCH2,0.0017921146953405,0,0.00255754475703325,0,0.00387596899224806,0,0,0
PANK4,0.021505376344086,0.0120772946859903,0.020460358056266,0.0252365930599369,0.00387596899224806,0.00403225806451613,0.0108695652173913,0
AL139246.5,0.00896057347670251,0.0241545893719807,0.0153452685421995,0.0315457413249211,0.00387596899224806,0.0120967741935484,0.0217391304347826,0
TNFRSF14-AS1,0.014336917562724,0.0072463768115942,0.00255754475703325,0.0252365930599369,0,0,0.0108695652173913,0
TNFRSF14,0.0752688172043011,0.0628019323671498,0.0358056265984655,0.0473186119873817,0.0155038759689922,0.00806451612903226,0.0869565217391304,0
FAM213B,0.103942652329749,0.0628019323671498,0.0664961636828645,0.113564668769716,0.0465116279069767,0.0362903225806452,0.0108695652173913,0
MMEL1,0.00716845878136201,0.0072463768115942,0.0051150895140665,0.00946372239747634,0,0,0.0108695652173913,0
TTC34,0.003584229390681,0.00483091787439614,0.00767263427109974,0.00315457413249211,0,0.00403225806451613,0.0108695652173913,0
ARHGEF16,0.0663082437275986,0.0531400966183575,0.040920716112532,0.0315457413249211,0,0.032258064516129,0,0
AL512413.1,0.0017921146953405,0,0,0,0,0,0,0
MEGF6,0.0017921146953405,0.0072463768115942,0.0051150895140665,0.00946372239747634,0.00387596899224806,0.00403225806451613,0.0217391304347826,0
TPRG1L,0.0304659498207885,0.0338164251207729,0.020460358056266,0.00946372239747634,0.0232558139534884,0.00806451612903226,0.0108695652173913,0
WRAP73,0.039426523297491,0.036231884057971,0.0383631713554987,0.0630914826498423,0.0348837209302326,0.0362903225806452,0.0434782608695652,0
SMIM1,0.211469534050179,0.142512077294686,0.0971867007672634,0.154574132492114,0.0736434108527132,0.0241935483870968,0.119565217391304,0.0333333333333333
LRRC47,0.039426523297491,0.036231884057971,0.0230179028132992,0.0378548895899054,0.0116279069767442,0.0362903225806452,0.0217391304347826,0
AL365330.1,0,0,0,0.00315457413249211,0,0,0,0
CEP104,0.0609318996415771,0.0338164251207729,0.0485933503836317,0.0725552050473186,0.0271317829457364,0.0362903225806452,0.0434782608695652,0.0333333333333333
DFFB,0.00537634408602151,0.00966183574879227,0.00767263427109974,0,0.00775193798449612,0,0,0
C1orf174,0.046594982078853,0.0410628019323672,0.030690537084399,0.0504731861198738,0.0348837209302326,0.0645161290322581,0.0434782608695652,0.1
LINC01134,0.0017921146953405,0,0,0.00315457413249211,0,0.00403225806451613,0,0
AJAP1,0.017921146953405,0.0120772946859903,0.00767263427109974,0.00315457413249211,0.00775193798449612,0.0201612903225806,0,0.1
NPHP4,0.014336917562724,0.00483091787439614,0.00767263427109974,0.00946372239747634,0,0.00403225806451613,0,0
KCNAB2,0.003584229390681,0,0,0,0,0,0,0
CHD5,0,0,0,0,0,0,0,0.0166666666666667
RPL22,0.996415770609319,1,1,0.993690851735016,1,0.995967741935484,1,1
AL031847.1,0.003584229390681,0,0,0,0,0,0,0
RNF207,0.137992831541219,0.0458937198067633,0.0562659846547315,0.100946372239748,0.0310077519379845,0.00403225806451613,0.0543478260869565,0
ICMT,0.0573476702508961,0.0603864734299517,0.0434782608695652,0.0662460567823344,0.0193798449612403,0.0887096774193548,0.0652173913043478,0.0166666666666667
LINC00337,0.0017921146953405,0,0,0,0,0.00403225806451613,0,0
GPR153,0.0125448028673835,0.00966183574879227,0.010230179028133,0.0157728706624606,0.00387596899224806,0.00806451612903226,0.0108695652173913,0
ACOT7,0.039426523297491,0.0531400966183575,0.120204603580563,0.0410094637223975,0.124031007751938,0.229838709677419,0.0978260869565217,0.0833333333333333
AL031848.2,0,0,0.00255754475703325,0,0,0.00403225806451613,0,0
HES2,0,0.00483091787439614,0.00767263427109974,0,0,0,0,0.0166666666666667
ESPN,0,0,0.00255754475703325,0.0189274447949527,0,0,0,0
TNFRSF25,0.0304659498207885,0.0338164251207729,0.0127877237851662,0.0157728706624606,0,0,0.0108695652173913,0.0166666666666667
PLEKHG5,0.0232974910394265,0.0144927536231884,0.0153452685421995,0.0126182965299685,0.0193798449612403,0.00403225806451613,0.0326086956521739,0
NOL9,0.0519713261648745,0.0289855072463768,0.0332480818414322,0.056782334384858,0,0.0120967741935484,0.0326086956521739,0
ZBTB48,0.0197132616487455,0.0169082125603865,0.0230179028132992,0.0315457413249211,0.0155038759689922,0.0241935483870968,0.0108695652173913,0
KLHL21,0.0412186379928315,0.0289855072463768,0.0127877237851662,0.0252365930599369,0.00387596899224806,0.00806451612903226,0.0326086956521739,0
PHF13,0.0501792114695341,0.0338164251207729,0.0281329923273657,0.0347003154574132,0.00775193798449612,0.0241935483870968,0.0652173913043478,0.0166666666666667
THAP3,0.0501792114695341,0.0410628019323672,0.030690537084399,0.0410094637223975,0.0232558139534884,0.0282258064516129,0.0434782608695652,0.05
DNAJC11,0.0681003584229391,0.0241545893719807,0.0281329923273657,0.0347003154574132,0.0542635658914729,0.0483870967741935,0.0434782608695652,0
CAMTA1,0.519713261648746,0.666666666666667,0.639386189258312,0.741324921135647,0.635658914728682,0.737903225806452,0.641304347826087,0.633333333333333
VAMP3,0.152329749103943,0.161835748792271,0.176470588235294,0.160883280757098,0.189922480620155,0.17741935483871,0.228260869565217,0.116666666666667
PER3,0.014336917562724,0.00241545893719807,0.00255754475703325,0.0157728706624606,0.0116279069767442,0,0.0108695652173913,0
PARK7,0.931899641577061,0.954106280193237,0.946291560102302,0.971608832807571,0.992248062015504,0.975806451612903,0.923913043478261,1
AL034417.3,0.003584229390681,0,0.00255754475703325,0,0,0,0,0
ERRFI1,0.14336917562724,0.120772946859903,0.199488491048593,0.258675078864353,0.0852713178294574,0.092741935483871,0.0978260869565217,0.05
AL034417.2,0.0017921146953405,0,0,0,0,0,0,0
SLC45A1,0.003584229390681,0,0.00255754475703325,0.00946372239747634,0,0.00403225806451613,0,0
RERE,0.198924731182796,0.130434782608696,0.117647058823529,0.230283911671924,0.0697674418604651,0.0887096774193548,0.173913043478261,0.2
AL096855.1,0,0.00241545893719807,0,0,0,0,0,0
ENO1,0.996415770609319,1,1,1,1,1,1,1
ENO1-AS1,0.0017921146953405,0.00483091787439614,0,0.00315457413249211,0.00387596899224806,0,0,0
SLC2A5,0,0.00241545893719807,0,0,0,0,0,0
GPR157,0.014336917562724,0,0.0051150895140665,0.00630914826498423,0,0.0120967741935484,0.0108695652173913,0
MIR34AHG,0.0268817204301075,0.0072463768115942,0.00255754475703325,0.00946372239747634,0,0,0,0.0166666666666667
LINC01759,0.03584229390681,0.0169082125603865,0.00767263427109974,0.0189274447949527,0.0116279069767442,0.00403225806451613,0.0434782608695652,0
H6PD,0.111111111111111,0.0555555555555556,0.0332480818414322,0.107255520504732,0.0348837209302326,0.0120967741935484,0.0434782608695652,0.05
SPSB1,0.017921146953405,0.0072463768115942,0.00767263427109974,0.0252365930599369,0.0155038759689922,0.00403225806451613,0.0543478260869565,0.0333333333333333
AL928921.2,0,0,0.00255754475703325,0,0,0,0,0
SLC25A33,0.014336917562724,0.0120772946859903,0.010230179028133,0.0157728706624606,0,0,0,0
TMEM201,0.021505376344086,0.00241545893719807,0.00255754475703325,0.0157728706624606,0.00387596899224806,0.0241935483870968,0,0.0333333333333333
PIK3CD,0.0268817204301075,0.0169082125603865,0.0153452685421995,0.0126182965299685,0.0232558139534884,0.00806451612903226,0.0108695652173913,0
PIK3CD-AS2,0.0806451612903226,0.0265700483091787,0.0255754475703325,0.0473186119873817,0.0193798449612403,0.00806451612903226,0.0217391304347826,0.05
CLSTN1,0.367383512544803,0.463768115942029,0.301790281329923,0.309148264984227,0.271317829457364,0.229838709677419,0.315217391304348,0.183333333333333
CTNNBIP1,0.0304659498207885,0.036231884057971,0.0664961636828645,0.0725552050473186,0.00387596899224806,0.032258064516129,0.0108695652173913,0
LZIC,0.0681003584229391,0.0193236714975845,0.0537084398976982,0.0441640378548896,0.0348837209302326,0.0887096774193548,0.0543478260869565,0.0333333333333333
NMNAT1,0.039426523297491,0.0217391304347826,0.0153452685421995,0.0725552050473186,0.00775193798449612,0.0241935483870968,0.0326086956521739,0
RBP7,0.014336917562724,0.0144927536231884,0.040920716112532,0.00630914826498423,0.0232558139534884,0.0282258064516129,0.0108695652173913,0
UBE4B,0.0734767025089606,0.0193236714975845,0.0281329923273657,0.0473186119873817,0.0155038759689922,0.0120967741935484,0.0217391304347826,0.0166666666666667
KIF1B,0.0645161290322581,0.0555555555555556,0.051150895140665,0.0662460567823344,0.0232558139534884,0.0241935483870968,0.173913043478261,0.05
AL139424.2,0,0,0.00255754475703325,0,0,0,0,0
PGD,0.17921146953405,0.207729468599034,0.271099744245524,0.261829652996845,0.217054263565891,0.270161290322581,0.206521739130435,0.116666666666667
CENPS-CORT,0,0,0.00255754475703325,0.00315457413249211,0,0,0.0108695652173913,0
CENPS,0.032258064516129,0.0289855072463768,0.0537084398976982,0.0441640378548896,0.0116279069767442,0.129032258064516,0.0434782608695652,0.0166666666666667
DFFA,0.261648745519713,0.260869565217391,0.312020460358056,0.28391167192429,0.286821705426357,0.326612903225806,0.141304347826087,0.316666666666667
PEX14,0.043010752688172,0.0314009661835749,0.0255754475703325,0.0599369085173502,0.0232558139534884,0.0443548387096774,0,0.05
CASZ1,0.028673835125448,0.0217391304347826,0.0127877237851662,0.0252365930599369,0.00387596899224806,0,0.0108695652173913,0
TARDBP,0.170250896057348,0.120772946859903,0.107416879795396,0.141955835962145,0.124031007751938,0.25,0.0978260869565217,0.1
SRM,0.0681003584229391,0.0942028985507246,0.0485933503836317,0.0630914826498423,0.0852713178294574,0.092741935483871,0.0543478260869565,0.05
EXOSC10,0.0806451612903226,0.0748792270531401,0.0383631713554987,0.0914826498422713,0.0387596899224806,0.0564516129032258,0.108695652173913,0.0333333333333333
AL109811.2,0,0,0.00255754475703325,0.00630914826498423,0,0,0,0
MTOR,0.0555555555555556,0.0314009661835749,0.0230179028132992,0.028391167192429,0.00775193798449612,0.0282258064516129,0.0217391304347826,0.0166666666666667
UBIAD1,0.039426523297491,0.0144927536231884,0.0179028132992327,0.0315457413249211,0.00387596899224806,0.00806451612903226,0.0326086956521739,0.0166666666666667
FBXO2,0.0824372759856631,0.1256038647343,0.0869565217391304,0.20820189274448,0.0310077519379845,0.00806451612903226,0,0.15
FBXO44,0.0716845878136201,0.0338164251207729,0.0230179028132992,0.0504731861198738,0.0232558139534884,0.00806451612903226,0.0217391304347826,0.0666666666666667
FBXO6,0.017921146953405,0.00483091787439614,0.0127877237851662,0.0220820189274448,0.00775193798449612,0.00806451612903226,0.0217391304347826,0.0333333333333333
MAD2L2,0.10752688172043,0.0531400966183575,0.0716112531969309,0.0788643533123028,0.0852713178294574,0.229838709677419,0.141304347826087,0.133333333333333
DRAXIN,0,0,0,0,0,0,0.0108695652173913,0
AGTRAP,0.311827956989247,0.289855072463768,0.248081841432225,0.359621451104101,0.236434108527132,0.298387096774194,0.304347826086957,0.433333333333333
C1orf167,0.0125448028673835,0.00483091787439614,0.0051150895140665,0,0.00387596899224806,0.00403225806451613,0,0
MTHFR,0.0949820788530466,0.070048309178744,0.0716112531969309,0.100946372239748,0.0155038759689922,0.00806451612903226,0.130434782608696,0.0333333333333333
CLCN6,0.032258064516129,0.0144927536231884,0.0127877237851662,0.0315457413249211,0.00387596899224806,0.0161290322580645,0.0108695652173913,0.0333333333333333
NPPA-AS1,0.00537634408602151,0.00483091787439614,0.00255754475703325,0,0.00387596899224806,0.00403225806451613,0,0
KIAA2013,0.125448028673835,0.111111111111111,0.0843989769820972,0.132492113564669,0.0581395348837209,0.0846774193548387,0.0869565217391304,0.0166666666666667
PLOD1,0.168458781362007,0.101449275362319,0.135549872122762,0.107255520504732,0.0736434108527132,0.0685483870967742,0.119565217391304,0.0333333333333333
MFN2,0.0573476702508961,0.036231884057971,0.0153452685421995,0.0599369085173502,0.0116279069767442,0.0241935483870968,0.0434782608695652,0.0333333333333333
MIIP,0.043010752688172,0.0193236714975845,0.0230179028132992,0.0347003154574132,0.00775193798449612,0.0483870967741935,0.0543478260869565,0
VPS13D,0.0555555555555556,0.0289855072463768,0.0153452685421995,0.0757097791798107,0.0155038759689922,0.0161290322580645,0.0543478260869565,0.0333333333333333
DHRS3,0.021505376344086,0.0676328502415459,0.184143222506394,0.160883280757098,0.00775193798449612,0.108870967741935,0.0543478260869565,0.116666666666667
PDPN,0,0,0,0,0,0,0.0326086956521739,0.0333333333333333
PRDM2,0.032258064516129,0.0144927536231884,0.0255754475703325,0.0441640378548896,0.00775193798449612,0.0201612903225806,0.0434782608695652,0.0166666666666667
KAZN,0.103942652329749,0.0458937198067633,0.0537084398976982,0.0883280757097792,0.0697674418604651,0.0403225806451613,0.0543478260869565,0.0333333333333333
TMEM51-AS1,0.00716845878136201,0.0144927536231884,0.00255754475703325,0.00315457413249211,0,0.00403225806451613,0,0
TMEM51,0.17741935483871,0.355072463768116,0.225063938618926,0.154574132492114,0.209302325581395,0.173387096774194,0.184782608695652,0.0166666666666667
FHAD1,0.003584229390681,0.00966183574879227,0.00767263427109974,0.0189274447949527,0,0.00403225806451613,0,0
EFHD2,0.0770609318996416,0.0579710144927536,0.061381074168798,0.0694006309148265,0.0348837209302326,0.0524193548387097,0.0543478260869565,0.0333333333333333
CASP9,0.010752688172043,0.00966183574879227,0.0051150895140665,0.00946372239747634,0.00775193798449612,0.00403225806451613,0.0217391304347826,0.0166666666666667
DNAJC16,0.0734767025089606,0.0434782608695652,0.0434782608695652,0.0946372239747634,0.00775193798449612,0.00806451612903226,0.0217391304347826,0
AGMAT,0.00537634408602151,0.00241545893719807,0,0.00315457413249211,0,0,0,0
AL121992.1,0,0,0,0.00315457413249211,0,0,0,0
DDI2,0.0483870967741935,0.0531400966183575,0.0485933503836317,0.0473186119873817,0.00775193798449612,0.0120967741935484,0.0543478260869565,0.0166666666666667
PLEKHM2,0.0734767025089606,0.0507246376811594,0.0281329923273657,0.0536277602523659,0.0271317829457364,0.0161290322580645,0.0543478260869565,0.0333333333333333
SLC25A34,0.00537634408602151,0,0,0,0,0,0.0108695652173913,0
SLC25A34-AS1,0.0017921146953405,0,0,0.00315457413249211,0,0,0,0
FBLIM1,0.261648745519713,0.309178743961353,0.462915601023018,0.318611987381703,0.271317829457364,0.237903225806452,0.173913043478261,0.366666666666667
UQCRHL,0.017921146953405,0.00241545893719807,0,0.00946372239747634,0,0.00403225806451613,0,0
AL450998.2,0.014336917562724,0.00966183574879227,0.0051150895140665,0.00315457413249211,0.00387596899224806,0.00403225806451613,0.0326086956521739,0
SPEN,0.0985663082437276,0.0676328502415459,0.0588235294117647,0.0630914826498423,0.0193798449612403,0.0685483870967742,0.0652173913043478,0.0333333333333333
ZBTB17,0.043010752688172,0.0217391304347826,0.00767263427109974,0.0347003154574132,0.0116279069767442,0.0120967741935484,0.0326086956521739,0
CLCNKA,0.003584229390681,0,0,0,0,0,0,0
CLCNKB,0.003584229390681,0.00241545893719807,0.010230179028133,0,0,0,0,0
FAM131C,0.0017921146953405,0,0.0051150895140665,0.00315457413249211,0,0,0,0
EPHA2,0.130824372759857,0.243961352657005,0.230179028132992,0.0694006309148265,0.112403100775194,0.181451612903226,0.119565217391304,0.2
AL451042.2,0.0017921146953405,0,0,0,0,0,0,0
AL451042.1,0.0017921146953405,0.00241545893719807,0.0051150895140665,0,0,0.00403225806451613,0,0
ARHGEF19,0.010752688172043,0.0072463768115942,0.00767263427109974,0.028391167192429,0,0,0.0217391304347826,0
CPLANE2,0.00537634408602151,0.00241545893719807,0,0.00630914826498423,0.00775193798449612,0,0.0108695652173913,0
FBXO42,0.0448028673835125,0.0241545893719807,0.0255754475703325,0.0378548895899054,0.0193798449612403,0.00806451612903226,0.0217391304347826,0.0166666666666667
SZRD1,0.21326164874552,0.294685990338164,0.253196930946292,0.186119873817035,0.232558139534884,0.350806451612903,0.239130434782609,0.183333333333333
NECAP2,0.127240143369176,0.171497584541063,0.18925831202046,0.123028391167192,0.13953488372093,0.133064516129032,0.184782608695652,0.1
LINC01772,0.00537634408602151,0.00241545893719807,0.00255754475703325,0.00315457413249211,0,0,0.0217391304347826,0
AL137802.2,0.003584229390681,0,0.00255754475703325,0.00946372239747634,0,0,0.0217391304347826,0
NBPF1,0.021505376344086,0.00966183574879227,0.0051150895140665,0.0157728706624606,0.0116279069767442,0,0.0326086956521739,0
CROCC,0.0340501792114695,0.0265700483091787,0.0153452685421995,0.0157728706624606,0.00387596899224806,0,0.0108695652173913,0
BX284668.5,0.046594982078853,0.0193236714975845,0.020460358056266,0.0599369085173502,0.0348837209302326,0.00806451612903226,0.0217391304347826,0
BX284668.6,0.003584229390681,0.00241545893719807,0,0,0,0,0,0
MFAP2,0.0268817204301075,0.00483091787439614,0.0383631713554987,0.0347003154574132,0,0.00806451612903226,0,0.0333333333333333
ATP13A2,0.043010752688172,0.0603864734299517,0.051150895140665,0.0473186119873817,0.0271317829457364,0.0161290322580645,0.0217391304347826,0.0333333333333333
SDHB,0.327956989247312,0.335748792270531,0.350383631713555,0.425867507886435,0.492248062015504,0.576612903225806,0.434782608695652,0.466666666666667
PADI2,0.010752688172043,0.0410628019323672,0.00255754475703325,0.00946372239747634,0.00387596899224806,0.00806451612903226,0.0108695652173913,0.0333333333333333
AL590644.1,0.003584229390681,0.00966183574879227,0,0.00630914826498423,0.00775193798449612,0,0,0
PADI1,0.0017921146953405,0.0217391304347826,0.0127877237851662,0,0,0,0.0217391304347826,0
RCC2,0.0931899641577061,0.106280193236715,0.127877237851662,0.132492113564669,0.0503875968992248,0.133064516129032,0.0978260869565217,0.05
ARHGEF10L,0.123655913978495,0.0458937198067633,0.0460358056265985,0.0757097791798107,0.0155038759689922,0.00403225806451613,0.0326086956521739,0.0166666666666667
KLHDC7A,0.0340501792114695,0.0241545893719807,0.0230179028132992,0.0157728706624606,0.0193798449612403,0.0120967741935484,0.0217391304347826,0
ALDH4A1,0.032258064516129,0.0386473429951691,0.020460358056266,0.0630914826498423,0.0116279069767442,0.0403225806451613,0.0652173913043478,0.0166666666666667
IFFO2,0.0340501792114695,0.0265700483091787,0.010230179028133,0.0347003154574132,0.00387596899224806,0.00806451612903226,0.0543478260869565,0.0166666666666667
UBR4,0.172043010752688,0.154589371980676,0.120204603580563,0.356466876971609,0.0736434108527132,0.129032258064516,0.16304347826087,0.1
AL035413.1,0.00537634408602151,0.00241545893719807,0,0.00946372239747634,0,0.00403225806451613,0,0
EMC1,0.046594982078853,0.0386473429951691,0.0562659846547315,0.0725552050473186,0.0387596899224806,0.0564516129032258,0.0434782608695652,0.0833333333333333
MRTO4,0.161290322580645,0.166666666666667,0.194373401534527,0.157728706624606,0.228682170542636,0.431451612903226,0.184782608695652,0.166666666666667
AKR7A3,0.00896057347670251,0.00241545893719807,0.00255754475703325,0.00946372239747634,0,0,0,0
AKR7A2,0.211469534050179,0.222222222222222,0.19693094629156,0.293375394321767,0.232558139534884,0.217741935483871,0.173913043478261,0.216666666666667
PQLC2,0.0232974910394265,0.036231884057971,0.0230179028132992,0.0441640378548896,0.00775193798449612,0.0403225806451613,0.0434782608695652,0.0166666666666667
CAPZB,0.688172043010753,0.804347826086957,0.782608695652174,0.753943217665615,0.918604651162791,0.887096774193548,0.771739130434783,0.966666666666667
MINOS1,0.844086021505376,0.951690821256039,0.89002557544757,0.89589905362776,0.972868217054264,0.967741935483871,0.880434782608696,0.966666666666667
NBL1,0.0752688172043011,0.132850241545894,0.0639386189258312,0.0662460567823344,0.062015503875969,0.0483870967741935,0.293478260869565,0.583333333333333
TMCO4,0.046594982078853,0.0386473429951691,0.0230179028132992,0.0630914826498423,0.0155038759689922,0.0161290322580645,0.0108695652173913,0
OTUD3,0.021505376344086,0.0120772946859903,0.00767263427109974,0.0157728706624606,0.00387596899224806,0.00403225806451613,0.0108695652173913,0
PLA2G2F,0,0,0.0153452685421995,0.00630914826498423,0,0,0,0
UBXN10-AS1,0.0125448028673835,0.0144927536231884,0.0179028132992327,0.0189274447949527,0,0,0,0
UBXN10,0.017921146953405,0.0072463768115942,0.0153452685421995,0.0473186119873817,0.0155038759689922,0.00403225806451613,0,0.0166666666666667
CAMK2N1,0.267025089605735,0.318840579710145,0.478260869565217,0.413249211356467,0.155038759689922,0.310483870967742,0.260869565217391,0.383333333333333
